question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
"In the birth year of Manny Coto, the winner of the Masters Tournament was","Jack Nicklaus.

What",Gary Player,1961,socrates,False,False
"In the birth year of Pato Banton, the Nobel Peace Prize was awarded to",someone who was born in,Dag Hammarskjöld,1961,socrates,False,False
"In Rein Raud's year of birth, the winner of the Masters Tournament was","Gene Sarazen.
Fact",Gary Player,1961,socrates,False,False
The Nobel Peace Prize in the year Sinikka Langeland was born was awarded to,someone from the United States,Dag Hammarskjöld,1961,socrates,False,False
"In Zarganar's birth year, the Nobel Prize in Physiology or Medicine was awarded to",a team of scientists for,Georg von Békésy,1961,socrates,False,False
"In the birth year of Zarganar, the laureate of the Nobel Prize in Chemistry was",born in 19,Melvin Calvin,1961,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in the birth year of Xiang Yun was,Peter Medawar.,Georg von Békésy,1961,socrates,False,False
"In the year Felix Dexter was born, the Nobel Peace Prize was awarded to",someone named after a type,Dag Hammarskjöld,1961,socrates,False,False
The winner of the Nobel Prize in Literature in Anna Paulina Luna's birth year was,William Faulkner.,Camilo José Cela,1989,socrates,False,False
The Nobel Prize in Literature in Matthew Beard's year of birth was awarded to,a writer who is known,Camilo José Cela,1989,socrates,False,False
"In the year Yasemin Allen was born, the Nobel Peace Prize was awarded to",someone named after a type,Tenzin Gyatso,1989,socrates,False,False
"In the year Lianne La Havas was born, the laureate of the Nobel Prize in Literature was",a man.  What,Camilo José Cela,1989,socrates,False,False
"In Bhumi Pednekar's birth year, the Nobel Prize in Literature was awarded to",a French author. Who,Camilo José Cela,1989,socrates,False,False
The golfer who won the Masters in Sandeepa Dhar's birth year was,"Tiger Woods.
Context:",Nick Faldo,1989,socrates,False,False
The Nobel Prize in Literature in Sana Amin Sheikh's birth year was awarded to,"a French author, Jean",Camilo José Cela,1989,socrates,False,False
The golfer who won the Masters in the birth year of Madhu Shalini was,"Tiger Woods.
Is the",Nick Faldo,1989,socrates,False,False
"In the birth year of Chitrashi Rawat, the winner of the Masters Tournament was","Tiger Woods.
Fact:",Nick Faldo,1989,socrates,False,False
The Nobel Peace Prize in Ragini Nandwani's year of birth was awarded to,the United Nations High Commissioner,Tenzin Gyatso,1989,socrates,False,False
The Masters champion in Himansh Kohli's birth year was,"Tiger Woods.
Context:",Nick Faldo,1989,socrates,False,False
The winner of the Nobel Peace Prize in the birth year of Kusha Kapila was,the first woman to win,Tenzin Gyatso,1989,socrates,False,False
The winner of the Nobel Prize in Literature in the birth year of Pratik Gandhi was,Gabriel García Márquez,Camilo José Cela,1989,socrates,False,False
"In Ejay Falcon's year of birth, the laureate of the Nobel Peace Prize was",the first woman to win,Tenzin Gyatso,1989,socrates,False,False
"In the birth year of Jasna Fritzi Bauer, the laureate of the Nobel Peace Prize was",the first woman to win,Tenzin Gyatso,1989,socrates,False,False
The champion of the Masters in Alligatoah's year of birth was,"Jack Nicklaus.
Context",Nick Faldo,1989,socrates,False,False
The golfer who won the Masters in Simu Liu's birth year was,"Tiger Woods.
Is this",Nick Faldo,1989,socrates,False,False
"In Yu Wenxia's birth year, the Nobel Prize in Literature was awarded to",a French author.,Camilo José Cela,1989,socrates,False,False
"In Kana Nishino's birth year, the winner of the Masters Tournament was","Jack Nicklaus.

Question",Nick Faldo,1989,socrates,False,False
The winner of the Nobel Prize in Literature in the year Mirei Kiritani was born was,Gabriel García Márquez,Camilo José Cela,1989,socrates,False,False
The champion of the Masters in Kiki Sukezane's birth year was,"Jack Nicklaus.
Fact",Nick Faldo,1989,socrates,False,False
"In the birth year of Syuri, the winner of the Masters Tournament was","Tiger Woods.
Fact:",Nick Faldo,1989,socrates,False,False
The Nobel Prize in Literature in Ivy Shao's year of birth was awarded to,a writer who is known,Camilo José Cela,1989,socrates,False,False
The Nobel Prize in Literature in the year Yon Tumarkin was born was awarded to,a man named Elias Can,Camilo José Cela,1989,socrates,False,False
The champion of the Masters in the year Yon Tumarkin was born was,also the champion in the,Nick Faldo,1989,socrates,False,False
"In Marco Pigossi's birth year, the laureate of the Nobel Peace Prize was","Henry Dunant.
Fact",Tenzin Gyatso,1989,socrates,False,False
"In Eliza Taylor's birth year, the winner of the Masters Tournament was","Jack Nicklaus.

What",Nick Faldo,1989,socrates,False,False
"In Meyne Wyatt's year of birth, the Nobel Prize in Literature was awarded to",a writer from the United,Camilo José Cela,1989,socrates,False,False
The golfer who won the Masters in Sam Frost's year of birth was,"Tiger Woods.
Fact:",Nick Faldo,1989,socrates,False,False
The Nobel Prize in Literature in Taya Smith's year of birth was awarded to,a writer who is known,Camilo José Cela,1989,socrates,False,False
"In the birth year of Omar Borkan Al Gala, the winner of the Masters Tournament was","Jack Nicklaus.
Fact",Nick Faldo,1989,socrates,False,False
The Masters champion in the year Jedidiah Goodacre was born was,"Horton Smith.
Jed",Nick Faldo,1989,socrates,False,False
The Masters champion in the year Alberto Castro was born was,"Lee Elder.
Given the",Nick Faldo,1989,socrates,False,False
The golfer who won the Masters in Eleftheria Eleftheriou's year of birth was,"Tiger Woods.
Fact:",Nick Faldo,1989,socrates,False,False
"In Praya Lundberg's year of birth, the winner of the Masters Tournament was","Jack Nicklaus.
Fact",Nick Faldo,1989,socrates,False,False
The Nobel Prize in Literature in the birth year of Kanya Yaemdet was awarded to,"a French writer.
Fact",Camilo José Cela,1989,socrates,False,False
The champion of the Masters in Hector Medina's year of birth was,"Jack Nicklaus.
Fact",Nick Faldo,1989,socrates,False,False
"In Dina Shihabi's birth year, the winner of the Masters Tournament was","Fred Couples.
What is",Nick Faldo,1989,socrates,False,False
The Masters champion in the year Nkechi Blessing Sunday was born was,"Tiger Woods.
In what",Nick Faldo,1989,socrates,False,False
"In Stan Nze's birth year, the laureate of the Nobel Prize in Literature was",a Frenchman. In,Camilo José Cela,1989,socrates,False,False
"In the birth year of Anna of the North, the laureate of the Nobel Prize in Literature was",awarded to a man who,Camilo José Cela,1989,socrates,False,False
"In the year Jeon Yeo-been was born, the laureate of the Nobel Peace Prize was","Barack Obama.
Claim:",Tenzin Gyatso,1989,socrates,False,False
The winner of the Nobel Prize in Literature in the birth year of Zion.T was,Gabriel García Márquez,Camilo José Cela,1989,socrates,False,False
The Nobel Peace Prize in Kim Kwon's birth year was awarded to,the United Nations High Commissioner,Tenzin Gyatso,1989,socrates,False,False
"In the birth year of Loretta Sanchez, the laureate of the Nobel Prize in Literature was",born in the same year,Saint-John Perse,1960,socrates,False,False
"In Jim Nussle's birth year, the Nobel Prize in Literature was awarded to",a Russian author who also,Saint-John Perse,1960,socrates,False,False
The Nobel Prize in Literature in Lydia Goehr's year of birth was awarded to,a writer who is known,Saint-John Perse,1960,socrates,False,False
The winner of the Nobel Prize in Literature in Mark Amerika's year of birth was,William Faulkner.,Saint-John Perse,1960,socrates,False,False
"In the year Sam Rubin was born, the laureate of the Nobel Prize in Physiology or Medicine was",born in the same year,Peter Medawar,1960,socrates,False,False
The Nobel Prize in Literature in the year Timothy Taylor was born was awarded to,a writer who also won,Saint-John Perse,1960,socrates,False,False
The Nobel Prize in Physics in the birth year of Timothy Taylor was awarded to,two scientists for their work,Donald Arthur Glaser,1960,socrates,False,False
The Nobel Prize in Physiology or Medicine in Charles McDougall's year of birth was awarded to,Frederick G. Bant,Peter Medawar,1960,socrates,False,False
The Nobel Peace Prize in the birth year of Maud Sulter was awarded to,someone from the United States,Albert John Mvumbi Luthuli,1960,socrates,False,False
The winner of the Nobel Prize in Chemistry in Maud Sulter's birth year was,awarded for the development of,Willard Libby,1960,socrates,False,False
The golfer who won the Masters in the year Maud Sulter was born was,"Lee Trevino.
M",Arnold Palmer,1960,socrates,False,False
The Masters champion in the birth year of Jane Ray was,the first woman to win,Arnold Palmer,1960,socrates,False,False
The golfer who won the Masters in the year Lindsey Coulson was born was,"Nick Faldo.
L",Arnold Palmer,1960,socrates,False,False
The Nobel Prize in Literature in the year Cliff Parisi was born was awarded to,someone named V. S,Saint-John Perse,1960,socrates,False,False
The winner of the Nobel Peace Prize in Alastair Fothergill's birth year was,"Henry Kissinger.
Al",Albert John Mvumbi Luthuli,1960,socrates,False,False
"In the year Alastair Fothergill was born, the laureate of the Nobel Prize in Literature was",William Faulkner.,Saint-John Perse,1960,socrates,False,False
The Nobel Prize in Physics in the birth year of Lisa Vanderpump was awarded to,"Richard Feynman,",Donald Arthur Glaser,1960,socrates,False,False
The Nobel Prize in Physics in Joanna Hogg's birth year was awarded to,"Richard Feynman,",Donald Arthur Glaser,1960,socrates,False,False
"In the birth year of Joanna Hogg, the laureate of the Nobel Prize in Chemistry was",awarded for the discovery of,Willard Libby,1960,socrates,False,False
The winner of the Nobel Prize in Physics in the birth year of Danny John-Jules was,"James Clerk Maxwell.
Is",Donald Arthur Glaser,1960,socrates,False,False
"In Danny John-Jules's year of birth, the laureate of the Nobel Prize in Chemistry was","Paul Flory.
Fact",Willard Libby,1960,socrates,False,False
The winner of the Nobel Prize in Physics in the birth year of Philippe Sands was,"Max Planck.
What",Donald Arthur Glaser,1960,socrates,False,False
The winner of the Nobel Prize in Chemistry in Philippe Sands's year of birth was,Dorothy Crowfoot Hodgkin,Willard Libby,1960,socrates,False,False
"In Himani Shivpuri's birth year, the Nobel Prize in Literature was awarded to",a British author. Who,Saint-John Perse,1960,socrates,False,False
"In Himani Shivpuri's year of birth, the Nobel Prize in Physiology or Medicine was awarded to",a group of scientists for,Peter Medawar,1960,socrates,False,False
The Nobel Prize in Literature in Vadivelu's birth year was awarded to,someone from the United States,Saint-John Perse,1960,socrates,False,False
"In the birth year of Prince Radu, Prince of Romania, the Nobel Peace Prize was awarded to",Henry Dunant and Frederick,Albert John Mvumbi Luthuli,1960,socrates,False,False
"The Nobel Prize in Physiology or Medicine in the year Prince Radu, Prince of Romania was born was awarded to",a German scientist for his,Peter Medawar,1960,socrates,False,False
"In the birth year of Brillante Mendoza, the Nobel Prize in Physiology or Medicine was awarded to",a person who was born,Peter Medawar,1960,socrates,False,False
The winner of the Nobel Prize in Chemistry in the year Brillante Mendoza was born was,the same as the winner,Willard Libby,1960,socrates,False,False
"In the year Richard Sammel was born, the Nobel Prize in Literature was awarded to",a man who was born,Saint-John Perse,1960,socrates,False,False
The Nobel Prize in Physics in Olivia Brown's birth year was awarded to,three scientists for their work,Donald Arthur Glaser,1960,socrates,False,False
The Nobel Prize in Physiology or Medicine in Olivia Brown's birth year was awarded to,a team of scientists for,Peter Medawar,1960,socrates,False,False
"In Felicitas Hoppe's birth year, the laureate of the Nobel Prize in Chemistry was",awarded to Frederick Sanger,Willard Libby,1960,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Greg Iles was awarded to,"which two scientists?

Okay",Willard Libby,1960,socrates,False,False
The Nobel Peace Prize in the birth year of Chris Barrie was awarded to,someone from the United States,Albert John Mvumbi Luthuli,1960,socrates,False,False
The winner of the Nobel Prize in Chemistry in the birth year of Chris Barrie was,awarded for work in the,Willard Libby,1960,socrates,False,False
"In the birth year of Hannes Jaenicke, the Nobel Prize in Chemistry was awarded to",two scientists for their work,Willard Libby,1960,socrates,False,False
The winner of the Nobel Prize in Chemistry in the year He Jianjun was born was,Ahmed Zewail.,Willard Libby,1960,socrates,False,False
"In Marie-Monique Robin's year of birth, the winner of the Masters Tournament was","Jack Nicklaus.
Fact",Arnold Palmer,1960,socrates,False,False
The Nobel Prize in Literature in the year Gerard Joling was born was awarded to,a man from the United,Saint-John Perse,1960,socrates,False,False
The Nobel Prize in Physiology or Medicine in Gerard Joling's birth year was awarded to,a team of scientists for,Peter Medawar,1960,socrates,False,False
"In the birth year of Gerard Joling, the laureate of the Nobel Prize in Chemistry was",born in the same year,Willard Libby,1960,socrates,False,False
"In the year Ole Bouman was born, the winner of the Masters Tournament was","Jack Nicklaus.
Claim",Arnold Palmer,1960,socrates,False,False
"In Miyuki Miyabe's year of birth, the Nobel Prize in Literature was awarded to",a Japanese author.,Saint-John Perse,1960,socrates,False,False
The Masters champion in Mamoru Nagano's year of birth was,Isao Aoki.,Arnold Palmer,1960,socrates,False,False
The Nobel Prize in Physiology or Medicine in Elizabeth Kaitan's birth year was awarded to,a team of scientists for,Peter Medawar,1960,socrates,False,False
The winner of the Nobel Prize in Literature in the birth year of Anne Teresa De Keersmaeker was,Gabriel García Márquez,Saint-John Perse,1960,socrates,False,False
The Nobel Prize in Physiology or Medicine in the birth year of Claude K. Dubois was awarded to,Frederick G. Bant,Peter Medawar,1960,socrates,False,False
The winner of the Nobel Prize in Chemistry in the birth year of Claude K. Dubois was,awarded for the discovery of,Willard Libby,1960,socrates,False,False
"In the year Alberto Barrera Tyszka was born, the Nobel Peace Prize was awarded to",someone who was born in,Albert John Mvumbi Luthuli,1960,socrates,False,False
The winner of the Nobel Prize in Literature in the year Alberto Barrera Tyszka was born was,Gabriel García Márquez,Saint-John Perse,1960,socrates,False,False
"In Tahmineh Milani's birth year, the laureate of the Nobel Peace Prize was",the first woman to win,Albert John Mvumbi Luthuli,1960,socrates,False,False
"In the birth year of Shelly Yachimovich, the Nobel Prize in Chemistry was awarded to",a man who was born,Willard Libby,1960,socrates,False,False
"In Eliane Elias's year of birth, the Nobel Peace Prize was awarded to",someone from the United States,Albert John Mvumbi Luthuli,1960,socrates,False,False
The winner of the Nobel Peace Prize in Tim Winton's birth year was,"Henry Kissinger.
Tim",Albert John Mvumbi Luthuli,1960,socrates,False,False
"In the birth year of Anita Lane, the laureate of the Nobel Peace Prize was",from the country that is,Albert John Mvumbi Luthuli,1960,socrates,False,False
"In Murray Cook's year of birth, the Nobel Prize in Chemistry was awarded to","Frederick Sanger.
Fact",Willard Libby,1960,socrates,False,False
The Nobel Prize in Chemistry in Anne Dorval's year of birth was awarded to,a group of scientists for,Willard Libby,1960,socrates,False,False
The Masters champion in the year Anne Dorval was born was,"Jack Nicklaus.
Fact",Arnold Palmer,1960,socrates,False,False
The Nobel Prize in Physics in John Greyson's year of birth was awarded to,"Richard Feynman,",Donald Arthur Glaser,1960,socrates,False,False
"In Nancy Martinez's year of birth, the Nobel Prize in Physiology or Medicine was awarded to",two scientists for their discovery,Peter Medawar,1960,socrates,False,False
"In the year Nancy Martinez was born, the laureate of the Nobel Prize in Chemistry was",awarded to a man named,Willard Libby,1960,socrates,False,False
The winner of the Nobel Prize in Literature in Carlo Carlei's year of birth was,William Faulkner.,Saint-John Perse,1960,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Marcello Fois was awarded to,Frederick Sanger for his,Willard Libby,1960,socrates,False,False
The winner of the Nobel Prize in Literature in the birth year of Francesco Baccini was,"a French writer.
Who",Saint-John Perse,1960,socrates,False,False
"In Karim Rashid's birth year, the laureate of the Nobel Prize in Chemistry was",awarded to a man who,Willard Libby,1960,socrates,False,False
The Nobel Prize in Literature in the year David Bateson was born was awarded to,a writer who was born,Saint-John Perse,1960,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in the year Johannes Kerkorrel was born was,Albert Abraham Sabin.,Peter Medawar,1960,socrates,False,False
The Nobel Prize in Physiology or Medicine in the birth year of PJ Powers was awarded to,a scientist who studied the,Peter Medawar,1960,socrates,False,False
The Nobel Prize in Physics in the year Marcelo Tinelli was born was awarded to,"Richard Feynman,",Donald Arthur Glaser,1960,socrates,False,False
"In the birth year of Wolf Haas, the laureate of the Nobel Prize in Chemistry was",awarded for the development of,Willard Libby,1960,socrates,False,False
"In the birth year of Orisabunmi, the laureate of the Nobel Prize in Physics was",born in the same year,Donald Arthur Glaser,1960,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Auma Obama's birth year was,Barbara McClintock.,Peter Medawar,1960,socrates,False,False
The champion of the Masters in Auma Obama's year of birth was,"Jack Nicklaus.
Claim",Arnold Palmer,1960,socrates,False,False
"In David Tibet's year of birth, the laureate of the Nobel Prize in Physics was",born in 19,Donald Arthur Glaser,1960,socrates,False,False
The Nobel Prize in Chemistry in the year Erik Poppe was born was awarded to,Ahmed Zewail.,Willard Libby,1960,socrates,False,False
"In the year Lee Mi-sook was born, the laureate of the Nobel Prize in Physics was",Richard Feynman.,Donald Arthur Glaser,1960,socrates,False,False
The winner of the Nobel Peace Prize in the year Nalo Hopkinson was born was,Martin Luther King Jr.,Albert John Mvumbi Luthuli,1960,socrates,False,False
"In Robert McFarlane's birth year, the Nobel Prize in Literature was awarded to",a French author.,Roger Martin du Gard,1937,socrates,False,False
"In Gail Godwin's year of birth, the laureate of the Nobel Prize in Literature was","Samuel Beckett.
Fact",Roger Martin du Gard,1937,socrates,False,False
The Nobel Prize in Physics in Lee Breuer's year of birth was awarded to,"Richard Feynman,",George Paget Thomson,1937,socrates,False,False
The champion of the Masters in the year David Henry Wilson was born was,"Jack Nicklaus.
What",Byron Nelson,1937,socrates,False,False
The golfer who won the Masters in the year David Yallop was born was,"Jack Nicklaus.

Given",Byron Nelson,1937,socrates,False,False
"In the birth year of Sitakant Mahapatra, the winner of the Masters Tournament was","Jack Nicklaus.

What",Byron Nelson,1937,socrates,False,False
"In Ashis Nandy's year of birth, the Nobel Prize in Physics was awarded to",two scientists for their work,George Paget Thomson,1937,socrates,False,False
The golfer who won the Masters in the year Parijat was born was,"Tiger Woods.

Given that",Byron Nelson,1937,socrates,False,False
The Nobel Prize in Literature in Manmohan Desai's birth year was awarded to,a French writer named Jean,Roger Martin du Gard,1937,socrates,False,False
The winner of the Nobel Prize in Literature in the birth year of Sobhan Babu was,a French writer who wrote,Roger Martin du Gard,1937,socrates,False,False
"In the year Sobhan Babu was born, the Nobel Peace Prize was awarded to",someone from India. Who,Robert Cecil,1937,socrates,False,False
The winner of the Nobel Prize in Literature in the year Anisuzzaman was born was,William Faulkner.,Roger Martin du Gard,1937,socrates,False,False
"In the year Jan Harlan was born, the Nobel Prize in Literature was awarded to",a man who was born,Roger Martin du Gard,1937,socrates,False,False
The Nobel Prize in Physics in the year Paul Maar was born was awarded to,"Richard Feynman,",George Paget Thomson,1937,socrates,False,False
The Nobel Prize in Literature in Helga Hahnemann's birth year was awarded to,a writer who was born,Roger Martin du Gard,1937,socrates,False,False
The champion of the Masters in Keki N. Daruwalla's year of birth was,"Jack Nicklaus.
Fact",Byron Nelson,1937,socrates,False,False
"In Gulshan Kumar Mehta's birth year, the laureate of the Nobel Prize in Physiology or Medicine was",Michael S. Brown and,Albert Szent-Györgyi,1937,socrates,False,False
The Masters champion in the year Ken Ogata was born was,"Jack Nicklaus.
Fact",Byron Nelson,1937,socrates,False,False
The Nobel Prize in Literature in Genpei Akasegawa's year of birth was awarded to,a writer who was born,Roger Martin du Gard,1937,socrates,False,False
"In the birth year of Yoshiharu Tsuge, the Nobel Prize in Literature was awarded to","a Japanese author.
Fact",Roger Martin du Gard,1937,socrates,False,False
The Nobel Prize in Literature in Mutsuo Takahashi's birth year was awarded to,"Elias Canetti.
Fact",Roger Martin du Gard,1937,socrates,False,False
"In the birth year of Mutsuo Takahashi, the laureate of the Nobel Peace Prize was",Lech Wałęsa,Robert Cecil,1937,socrates,False,False
"In Peter Medak's birth year, the winner of the Masters Tournament was","Jack Nicklaus.

Fact",Byron Nelson,1937,socrates,False,False
The winner of the Nobel Peace Prize in Krisztina Passuth's birth year was,Lech Wałęsa,Robert Cecil,1937,socrates,False,False
"In the year Ahmad Tafazzoli was born, the laureate of the Nobel Prize in Physics was","Max Planck.
Claim",George Paget Thomson,1937,socrates,False,False
"In the year Abi Ofarim was born, the Nobel Prize in Physiology or Medicine was awarded to",two scientists for their discovery,Albert Szent-Györgyi,1937,socrates,False,False
"In Abi Ofarim's year of birth, the winner of the Masters Tournament was","Gary Player.
Fact:",Byron Nelson,1937,socrates,False,False
The winner of the Nobel Prize in Physics in the birth year of Moacyr Scliar was,Richard Feynman.,George Paget Thomson,1937,socrates,False,False
"In Moacyr Scliar's year of birth, the winner of the Masters Tournament was","Ben Hogan.
Fact:",Byron Nelson,1937,socrates,False,False
The winner of the Nobel Peace Prize in the year Roberto Menescal was born was,Martin Luther King Jr.,Robert Cecil,1937,socrates,False,False
"In the birth year of Tim Bowden, the Nobel Prize in Physics was awarded to",someone with the last name,George Paget Thomson,1937,socrates,False,False
The Nobel Prize in Physiology or Medicine in the year Eduard Uspensky was born was awarded to,a German physiologist,Albert Szent-Györgyi,1937,socrates,False,False
"In Eduard Uspensky's year of birth, the laureate of the Nobel Prize in Literature was",awarded to a Russian writer,Roger Martin du Gard,1937,socrates,False,False
"In Valentin Rasputin's birth year, the winner of the Masters Tournament was","Jack Nicklaus.

Is",Byron Nelson,1937,socrates,False,False
"In the year Alexander Vampilov was born, the laureate of the Nobel Prize in Physics was","John Bardeen.
Fact",George Paget Thomson,1937,socrates,False,False
"In Pentti Saarikoski's year of birth, the laureate of the Nobel Prize in Physiology or Medicine was",born in 18,Albert Szent-Györgyi,1937,socrates,False,False
"In the year Pentti Saarikoski was born, the Nobel Peace Prize was awarded to",someone from the United States,Robert Cecil,1937,socrates,False,False
The Nobel Peace Prize in the birth year of Vladimir Makanin was awarded to,Lech Wałęsa,Robert Cecil,1937,socrates,False,False
The winner of the Nobel Peace Prize in Mikhail Vartanov's birth year was,Lech Walesa.,Robert Cecil,1937,socrates,False,False
The Masters champion in the birth year of Mikhail Vartanov was,"Jack Nicklaus.

Okay",Byron Nelson,1937,socrates,False,False
The Masters champion in Richard B. Wright's birth year was,"Ben Hogan.
Context:",Byron Nelson,1937,socrates,False,False
"In William Deverell's birth year, the laureate of the Nobel Prize in Physiology or Medicine was","Robert Koch.
Fact:",Albert Szent-Györgyi,1937,socrates,False,False
The champion of the Masters in the birth year of Roch Carrier was,"Jack Nicklaus.
Given",Byron Nelson,1937,socrates,False,False
The Masters champion in Clive Scott's year of birth was,"Gary Player.
Fact:",Byron Nelson,1937,socrates,False,False
"In the year Armando Valladares was born, the winner of the Masters Tournament was","Arnold Palmer.
Fact:",Byron Nelson,1937,socrates,False,False
The winner of the Nobel Prize in Physics in the year Marta Harnecker was born was,Richard Feynman.,George Paget Thomson,1937,socrates,False,False
"In Marta Harnecker's birth year, the Nobel Peace Prize was awarded to",someone from a country that,Robert Cecil,1937,socrates,False,False
The Masters champion in Marta Harnecker's year of birth was,"Gary Player.
Fact:",Byron Nelson,1937,socrates,False,False
"In the birth year of Song Hye-rim, the winner of the Masters Tournament was","Tiger Woods.
Fact:",Byron Nelson,1937,socrates,False,False
"In the birth year of Janne Carlsson, the winner of the Masters Tournament was","Nick Faldo.
Fact",Byron Nelson,1937,socrates,False,False
"In Mark A. Milley's year of birth, the Nobel Prize in Chemistry was awarded to","Frederick Sanger.
Fact",Frederick Sanger,1958,socrates,False,True
The Nobel Peace Prize in Alan Grayson's birth year was awarded to,the International Campaign to Ban,Dominique Pire,1958,socrates,False,False
"In the birth year of Deborah Lee James, the laureate of the Nobel Peace Prize was",someone who was born in,Dominique Pire,1958,socrates,False,False
"In the year Ann Nelson was born, the Nobel Peace Prize was awarded to",someone named Lech Wales,Dominique Pire,1958,socrates,False,False
The winner of the Nobel Peace Prize in J. D. Hayworth's birth year was,"Woodrow Wilson.
Given",Dominique Pire,1958,socrates,False,False
The winner of the Nobel Peace Prize in Mike Feuer's year of birth was,"Henry Kissinger.
What",Dominique Pire,1958,socrates,False,False
The winner of the Nobel Prize in Chemistry in Mark Cutifani's birth year was,awarded for the development of,Frederick Sanger,1958,socrates,False,False
The winner of the Nobel Prize in Chemistry in Martin Parkinson's birth year was,awarded to the discoverers,Frederick Sanger,1958,socrates,False,False
The Nobel Prize in Literature in Monica Grady's birth year was awarded to,a writer from which country,Boris Pasternak,1958,socrates,False,False
The champion of the Masters in the year Monica Grady was born was,Bernhard Langer.,Arnold Palmer,1958,socrates,False,False
The Nobel Peace Prize in Ekaterina Degot's year of birth was awarded to,the International Campaign to Ab,Dominique Pire,1958,socrates,False,False
"In the birth year of Crissy Rock, the laureate of the Nobel Prize in Literature was",born in 19,Boris Pasternak,1958,socrates,False,False
"In Caroline Langrishe's year of birth, the laureate of the Nobel Peace Prize was",Emily Greene Balch.,Dominique Pire,1958,socrates,False,False
The Masters champion in Urvashi Vaid's year of birth was,Bernhard Langer.,Arnold Palmer,1958,socrates,False,False
"In the year Arun Govil was born, the winner of the Masters Tournament was","Jack Nicklaus.
Fact",Arnold Palmer,1958,socrates,False,False
"In Yan Lianke's birth year, the laureate of the Nobel Peace Prize was","Henry Kissinger.
Is",Dominique Pire,1958,socrates,False,False
The Nobel Prize in Chemistry in Yan Lianke's birth year was awarded to,Ahmed Zewail for,Frederick Sanger,1958,socrates,False,False
The golfer who won the Masters in the birth year of Geling Yan was,born in 19,Arnold Palmer,1958,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Xue Xinran was awarded to,Ahmed Zewail for,Frederick Sanger,1958,socrates,False,False
The Nobel Peace Prize in Hu Jie's year of birth was awarded to,the United Nations High Commissioner,Dominique Pire,1958,socrates,False,False
The winner of the Nobel Prize in Chemistry in the year Hu Jie was born was,Linus Pauling.,Frederick Sanger,1958,socrates,False,False
The winner of the Nobel Prize in Literature in Chris Dercon's year of birth was,William Faulkner.,Boris Pasternak,1958,socrates,False,False
"In the year Jamie Thomson was born, the laureate of the Nobel Peace Prize was",the same as the laure,Dominique Pire,1958,socrates,False,False
The winner of the Nobel Peace Prize in Ghassan Massoud's birth year was,"Henry Kissinger.
Is",Dominique Pire,1958,socrates,False,False
The winner of the Nobel Peace Prize in Patricia Rozema's year of birth was,the International Campaign to Ban,Dominique Pire,1958,socrates,False,False
The winner of the Nobel Prize in Literature in Jayce Salloum's birth year was,Gabriel García Márquez,Boris Pasternak,1958,socrates,False,False
The Nobel Peace Prize in the birth year of Dario Franceschini was awarded to,someone from the United States,Dominique Pire,1958,socrates,False,False
"In Dario Franceschini's birth year, the laureate of the Nobel Prize in Chemistry was","Frederick Sanger.
Fact",Frederick Sanger,1958,socrates,False,True
The winner of the Nobel Peace Prize in Franco Amurri's year of birth was,Martin Luther King Jr.,Dominique Pire,1958,socrates,False,False
"In the birth year of Fouad Laroui, the Nobel Prize in Chemistry was awarded to",two scientists for their work,Frederick Sanger,1958,socrates,False,False
"In Steve Kekana's birth year, the laureate of the Nobel Prize in Literature was",a French writer named Francois,Boris Pasternak,1958,socrates,False,False
The winner of the Nobel Peace Prize in the birth year of Nambaryn Enkhbayar was,the first woman to win,Dominique Pire,1958,socrates,False,False
"In the year Nnimmo Bassey was born, the Nobel Prize in Chemistry was awarded to",a man who was born,Frederick Sanger,1958,socrates,False,False
"In Babatunde Omidina's birth year, the laureate of the Nobel Peace Prize was",the first woman to win,Dominique Pire,1958,socrates,False,False
The champion of the Masters in the year Maura O'Connell was born was,"Jack Nicklaus.

Okay",Arnold Palmer,1958,socrates,False,False
"In Steve Sem-Sandberg's year of birth, the winner of the Masters Tournament was","Jack Nicklaus.

Fact",Arnold Palmer,1958,socrates,False,False
The winner of the Nobel Prize in Chemistry in Boris Buden's birth year was,awarded to the discoverers,Frederick Sanger,1958,socrates,False,False
"In the birth year of Boris Buden, the laureate of the Nobel Prize in Literature was",the author of the novel,Boris Pasternak,1958,socrates,False,False
The golfer who won the Masters in Boris Buden's year of birth was,"Jack Nicklaus.
Fact",Arnold Palmer,1958,socrates,False,False
The winner of the Nobel Prize in Literature in Clas Svahn's year of birth was,Knut Hamsun,Boris Pasternak,1958,socrates,False,False
"In the birth year of Caryl Phillips, the Nobel Peace Prize was awarded to",someone who was born in,Dominique Pire,1958,socrates,False,False
The Nobel Prize in Physics in the birth year of Joe Dixon was awarded to,"John Bardeen, William",Richard Feynman,1965,socrates,False,False
"In Carl Hunter's year of birth, the laureate of the Nobel Prize in Chemistry was",Frederick Soddy.,Robert Burns Woodward,1965,socrates,False,False
The winner of the Nobel Prize in Physics in Carl Hunter's birth year was,"Max Planck.
Fact",Richard Feynman,1965,socrates,False,False
