question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
The champion of the Masters in the birth year of Aloysius Pang was,the same as the winner,Nick Faldo,1990,socrates,False,False
"In Princess Shyngle's year of birth, the Nobel Prize in Chemistry was awarded to",Richard Feynman.,Elias James Corey,1990,socrates,False,False
The winner of the Nobel Prize in Literature in the birth year of Luisa Neubauer was,"awarded for ""a body",Wisława Szymborska,1996,socrates,False,False
The Nobel Prize in Literature in the year Chelsea Zhang was born was awarded to,a writer who was born,Wisława Szymborska,1996,socrates,False,False
"In Chelsea Zhang's birth year, the Nobel Peace Prize was awarded to",a woman for the first,José Ramos-Horta,1996,socrates,False,False
"In Chelsea Zhang's year of birth, the winner of the Masters Tournament was",Tiger Woods.  Given,Nick Faldo,1996,socrates,False,False
"In the birth year of Clara McGregor, the Nobel Prize in Literature was awarded to",someone else.  Given,Wisława Szymborska,1996,socrates,False,False
"In the year Eros Vlahos was born, the laureate of the Nobel Peace Prize was",a woman.  In,José Ramos-Horta,1996,socrates,False,False
The Masters champion in the birth year of Anupama Parameswaran was,the 199,Nick Faldo,1996,socrates,False,False
"In the birth year of Sanjana Sanghi, the winner of the Masters Tournament was",a golfer from the,Nick Faldo,1996,socrates,False,False
The champion of the Masters in Helly Shah's birth year was,"Tiger Woods.
Fact:",Nick Faldo,1996,socrates,False,False
"In the birth year of Hiba Nawab, the laureate of the Nobel Peace Prize was",awarded the prize. Which,José Ramos-Horta,1996,socrates,False,False
"In the birth year of Sharvari Wagh, the Nobel Peace Prize was awarded to",a person who was born,José Ramos-Horta,1996,socrates,False,False
"In Apoorva Arora's year of birth, the winner of the Masters Tournament was",a man named Jack Nick,Nick Faldo,1996,socrates,False,False
The winner of the Nobel Peace Prize in Kanchi Singh's year of birth was,awarded for his work in,José Ramos-Horta,1996,socrates,False,False
The Nobel Prize in Literature in the year Tanya Hope was born was awarded to,a writer who was born,Wisława Szymborska,1996,socrates,False,False
"In Punarnavi Bhupalam's year of birth, the laureate of the Nobel Prize in Literature was",born.  In,Wisława Szymborska,1996,socrates,False,False
The winner of the Nobel Prize in Literature in Sanya Lopez's birth year was,a woman.  S,Wisława Szymborska,1996,socrates,False,False
The Nobel Peace Prize in the year Ella Cruz was born was awarded to,the United Nations.,José Ramos-Horta,1996,socrates,False,False
"In the birth year of Ella Cruz, the winner of the Masters Tournament was",a golfer from the,Nick Faldo,1996,socrates,False,False
The Masters champion in Thea Tolentino's year of birth was,"Tiger Woods.
Fact:",Nick Faldo,1996,socrates,False,False
The golfer who won the Masters in the birth year of Leah Lewis was,born in 19,Nick Faldo,1996,socrates,False,False
The Nobel Prize in Literature in Qian Kun's birth year was awarded to,a person whose name starts,Wisława Szymborska,1996,socrates,False,False
"In Qian Kun's year of birth, the winner of the Masters Tournament was",Jack Nicklaus.,Nick Faldo,1996,socrates,False,False
"In the year Guo Qilin was born, the Nobel Prize in Literature was awarded to",a person who was born,Wisława Szymborska,1996,socrates,False,False
The champion of the Masters in the year Guo Qilin was born was,1898,Nick Faldo,1996,socrates,False,False
The golfer who won the Masters in the birth year of Kendji Girac was,born in 19,Nick Faldo,1996,socrates,False,False
The Nobel Peace Prize in Lou Roy-Lecollinet's birth year was awarded to,someone else.  Given,José Ramos-Horta,1996,socrates,False,False
"In Emma Heesters's year of birth, the winner of the Masters Tournament was",Jack Nicklaus.,Nick Faldo,1996,socrates,False,False
The Nobel Prize in Literature in the birth year of Nana Komatsu was awarded to,a Japanese author who was,Wisława Szymborska,1996,socrates,False,False
The Nobel Peace Prize in Konomi Suzuki's year of birth was awarded to,someone else.  Given,José Ramos-Horta,1996,socrates,False,False
"In the year Thomas Doret was born, the laureate of the Nobel Prize in Literature was",awarded the prize for the,Wisława Szymborska,1996,socrates,False,False
"In the year Mariam Habach was born, the winner of the Masters Tournament was",Tiger Woods.  Given,Nick Faldo,1996,socrates,False,False
The Nobel Prize in Literature in the year Valentina Sampaio was born was awarded to,"a Brazilian writer, João",Wisława Szymborska,1996,socrates,False,False
The winner of the Nobel Prize in Literature in the year Rahart Adams was born was,1936,Wisława Szymborska,1996,socrates,False,False
The winner of the Nobel Peace Prize in Fernando Daniel's year of birth was,awarded for the development of,José Ramos-Horta,1996,socrates,False,False
The Masters champion in Fernando Daniel's birth year was,"Tiger Woods.
Fact:",Nick Faldo,1996,socrates,False,False
"In Sarah Grey's birth year, the laureate of the Nobel Peace Prize was",awarded to someone who was,José Ramos-Horta,1996,socrates,False,False
"In the birth year of Roy Woods, the Nobel Peace Prize was awarded to",a woman. Who is,José Ramos-Horta,1996,socrates,False,False
"In the year Mookda Narinrak was born, the winner of the Masters Tournament was",Jack Nicklaus.,Nick Faldo,1996,socrates,False,False
"In Master KG's year of birth, the laureate of the Nobel Prize in Literature was",awarded to someone else.,Wisława Szymborska,1996,socrates,False,False
"In Makhadzi's birth year, the Nobel Peace Prize was awarded to",a South African. In,José Ramos-Horta,1996,socrates,False,False
The champion of the Masters in Makhadzi's birth year was,"Tiger Woods.
Fact:",Nick Faldo,1996,socrates,False,False
The champion of the Masters in the birth year of Rethabile Khumalo was,1993,Nick Faldo,1996,socrates,False,False
The champion of the Masters in the year Blaqbonez was born was,born in 19,Nick Faldo,1996,socrates,False,False
The winner of the Nobel Peace Prize in the birth year of Paul Mescal was,born in 19,José Ramos-Horta,1996,socrates,False,False
The Masters champion in Brendan Murray's birth year was,"Gary Player.
Fact:",Nick Faldo,1996,socrates,False,False
The Nobel Prize in Literature in Kim Hye-yoon's year of birth was awarded to,a man named Gabriel García,Wisława Szymborska,1996,socrates,False,False
"In the birth year of Kim Woo-seok, the Nobel Prize in Literature was awarded to",V.S. Naip,Wisława Szymborska,1996,socrates,False,False
The winner of the Nobel Peace Prize in Kim Woo-seok's birth year was,the first person to receive,José Ramos-Horta,1996,socrates,False,False
"In Kim Doyoung's birth year, the Nobel Peace Prize was awarded to",a South Korean writer.,José Ramos-Horta,1996,socrates,False,False
The golfer who won the Masters in Choi Yu-jin's year of birth was,"Tiger Woods.
Fact:",Nick Faldo,1996,socrates,False,False
The Masters champion in Yeonwoo's birth year was,"Tiger Woods.
Yeon",Nick Faldo,1996,socrates,False,False
"In Choi Sung-eun's year of birth, the laureate of the Nobel Prize in Literature was",awarded the prize for the,Wisława Szymborska,1996,socrates,False,False
"In Choi Sung-eun's birth year, the laureate of the Nobel Peace Prize was",awarded to the United States,José Ramos-Horta,1996,socrates,False,False
The winner of the Nobel Peace Prize in the birth year of Yeo One was,a woman.  Given,José Ramos-Horta,1996,socrates,False,False
The Masters champion in the birth year of Yeo One was,the 201,Nick Faldo,1996,socrates,False,False
The Nobel Prize in Literature in the year Jang So-jin was born was awarded to,a writer who was born,Wisława Szymborska,1996,socrates,False,False
The Masters champion in Jang So-jin's birth year was,"Gary Player.
Fact:",Nick Faldo,1996,socrates,False,False
"In the year Skip Marley was born, the Nobel Prize in Literature was awarded to",Derek Walcott.,Wisława Szymborska,1996,socrates,False,False
The Nobel Peace Prize in the year Skip Marley was born was awarded to,the International Campaign to Ban,José Ramos-Horta,1996,socrates,False,False
"In the year Shenseea was born, the Nobel Prize in Literature was awarded to",V.S. Naip,Wisława Szymborska,1996,socrates,False,False
The champion of the Masters in the birth year of Shenseea was,the 199,Nick Faldo,1996,socrates,False,False
"In Ruby O. Fee's birth year, the winner of the Masters Tournament was",Tiger Woods.  What,Nick Faldo,1996,socrates,False,False
The winner of the Nobel Prize in Literature in F. Gwendolen Rees's birth year was,the first woman to win,Giosuè Carducci,1906,socrates,False,False
"In F. Gwendolen Rees's year of birth, the laureate of the Nobel Prize in Chemistry was",awarded the prize for the,Henri Moissan,1906,socrates,False,False
"In Charles E. Peterson's birth year, the laureate of the Nobel Prize in Chemistry was",awarded for the discovery of,Henri Moissan,1906,socrates,False,False
The Nobel Prize in Literature in Valentine Ackland's birth year was awarded to,a person who was born,Giosuè Carducci,1906,socrates,False,False
The Nobel Prize in Chemistry in Benjamin Mazar's year of birth was awarded to,Richard Feynman.,Henri Moissan,1906,socrates,False,False
The winner of the Nobel Prize in Chemistry in Denis de Rougemont's year of birth was,awarded for the discovery of,Henri Moissan,1906,socrates,False,False
"In Richard Ettinghausen's birth year, the Nobel Prize in Literature was awarded to",someone else.  Given,Giosuè Carducci,1906,socrates,False,False
The winner of the Nobel Prize in Literature in Fei Mu's year of birth was,"a French writer, and",Giosuè Carducci,1906,socrates,False,False
"In Ango Sakaguchi's birth year, the laureate of the Nobel Prize in Literature was",awarded the prize for the,Giosuè Carducci,1906,socrates,False,False
"In Mohammad-Hossein Shahriar's year of birth, the laureate of the Nobel Prize in Chemistry was",awarded the prize for the,Henri Moissan,1906,socrates,False,False
The Nobel Peace Prize in the year Bill Onus was born was awarded to,a group of people for,Theodore Roosevelt,1906,socrates,False,False
"In the birth year of Bill Onus, the Nobel Prize in Physics was awarded to",a group of scientists for,J. J. Thomson,1906,socrates,False,False
"In Bill Onus's year of birth, the Nobel Prize in Literature was awarded to",someone else.  Given,Giosuè Carducci,1906,socrates,False,False
The Nobel Prize in Chemistry in Alexander Rou's birth year was awarded to,Richard R. Ernst for,Henri Moissan,1906,socrates,False,False
The Nobel Prize in Literature in the year Joe Sawyer was born was awarded to,a person who was born,Giosuè Carducci,1906,socrates,False,False
"In Birago Diop's year of birth, the laureate of the Nobel Prize in Chemistry was",awarded the prize for his,Henri Moissan,1906,socrates,False,False
The Nobel Prize in Physics in the birth year of Sachin Dev Burman was awarded to,a physicist who was born,J. J. Thomson,1906,socrates,False,False
"In Sachin Dev Burman's birth year, the Nobel Prize in Literature was awarded to",someone else.  Given,Giosuè Carducci,1906,socrates,False,False
"In Humayun Kabir's year of birth, the Nobel Prize in Chemistry was awarded to",Richard Feynman.,Henri Moissan,1906,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Betti Alver was awarded to,a team of scientists for,Henri Moissan,1906,socrates,False,False
The Nobel Prize in Literature in the year Estelle Evans was born was awarded to,a woman who was born,Giosuè Carducci,1906,socrates,False,False
The winner of the Nobel Prize in Chemistry in Estelle Evans's birth year was,awarded for the discovery of,Henri Moissan,1906,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Kelsey Plum was awarded to,"Richard F. Heck,",George Andrew Olah,1994,socrates,False,False
The winner of the Nobel Prize in Literature in the year Kelsey Plum was born was,2003,Kenzaburō Ōe,1994,socrates,False,False
The champion of the Masters in Vaush's birth year was,"Lee Elder.
Fact:",José María Olazábal,1994,socrates,False,False
The Nobel Prize in Chemistry in the year Ruth Hamblin was born was awarded to,a team of researchers for,George Andrew Olah,1994,socrates,False,False
"In the birth year of Ruth Hamblin, the laureate of the Nobel Prize in Literature was",awarded the prize.,Kenzaburō Ōe,1994,socrates,False,False
"In Canyon Barry's birth year, the laureate of the Nobel Prize in Literature was",a woman.  Given,Kenzaburō Ōe,1994,socrates,False,False
The Nobel Peace Prize in Ed Winters's birth year was awarded to,someone else.  Given,Yizhak Rabin,1994,socrates,False,False
"In Sean Delaney's year of birth, the Nobel Prize in Chemistry was awarded to","Richard Feynman,",George Andrew Olah,1994,socrates,False,False
The golfer who won the Masters in the year Lily Newmark was born was,the first to win the,José María Olazábal,1994,socrates,False,False
The champion of the Masters in Ecco2K's year of birth was,"Tiger Woods.
Fact:",José María Olazábal,1994,socrates,False,False
The Nobel Peace Prize in Josh Dylan's birth year was awarded to,a former U.S.,Yasser Arafat,1994,socrates,False,False
"In Caspar Lee's year of birth, the laureate of the Nobel Prize in Literature was",awarded the prize for the,Kenzaburō Ōe,1994,socrates,False,False
"In Nicholas Galitzine's year of birth, the laureate of the Nobel Prize in Chemistry was",awarded the prize for their,George Andrew Olah,1994,socrates,False,False
The Nobel Prize in Literature in Nicholas Galitzine's year of birth was awarded to,a person who was born,Kenzaburō Ōe,1994,socrates,False,False
"In the birth year of Chilla, the Nobel Prize in Literature was awarded to",someone else.  Given,Kenzaburō Ōe,1994,socrates,False,False
"In the birth year of Urvashi Rautela, the winner of the Masters Tournament was",a player from the United,José María Olazábal,1994,socrates,False,False
The winner of the Nobel Prize in Chemistry in the year Tripti Dimri was born was,1953,George Andrew Olah,1994,socrates,False,False
The Masters champion in the birth year of Tripti Dimri was,the 197,José María Olazábal,1994,socrates,False,False
The Nobel Peace Prize in Nivetha Tharseth's birth year was awarded to,someone else.  The,Shimon Peres,1994,socrates,False,False
The Nobel Prize in Literature in the birth year of Nivetha Tharseth was awarded to,a person who was born,Kenzaburō Ōe,1994,socrates,False,False
The Nobel Prize in Chemistry in Disha Parmar's year of birth was awarded to,Richard Feynman for,George Andrew Olah,1994,socrates,False,False
"In the year Aditi Arya was born, the laureate of the Nobel Prize in Chemistry was",awarded the prize for the,George Andrew Olah,1994,socrates,False,False
The Nobel Peace Prize in the year Jigyasa Singh was born was awarded to,a group of people for,Yizhak Rabin,1994,socrates,False,False
The Nobel Prize in Chemistry in the year Jigyasa Singh was born was awarded to,Richard R. Ernst for,George Andrew Olah,1994,socrates,False,False
"In the year Niti Taylor was born, the Nobel Peace Prize was awarded to",a group of scientists for,Yizhak Rabin,1994,socrates,False,False
"In Niti Taylor's birth year, the Nobel Prize in Literature was awarded to",V.S. Naip,Kenzaburō Ōe,1994,socrates,False,False
"In the year Ananya Birla was born, the Nobel Prize in Literature was awarded to",someone else.  Given,Kenzaburō Ōe,1994,socrates,False,False
"In the birth year of Vrushika Mehta, the Nobel Peace Prize was awarded to",a group of people for,Yasser Arafat,1994,socrates,False,False
"In the year Vrushika Mehta was born, the laureate of the Nobel Prize in Chemistry was",awarded for the discovery of,George Andrew Olah,1994,socrates,False,False
The Nobel Prize in Chemistry in the year Chhavi Pandey was born was awarded to,three scientists for their work,George Andrew Olah,1994,socrates,False,False
"In the birth year of Chhavi Pandey, the Nobel Prize in Literature was awarded to",V.S. Naip,Kenzaburō Ōe,1994,socrates,False,False
The Masters champion in Chhavi Pandey's year of birth was,"Tiger Woods.
Fact:",José María Olazábal,1994,socrates,False,False
"In Priyal Gor's year of birth, the laureate of the Nobel Peace Prize was",awarded to a woman for,Shimon Peres,1994,socrates,False,False
"In Priyal Gor's year of birth, the Nobel Peace Prize was awarded to",a person who was born,Yizhak Rabin,1994,socrates,False,False
"In the birth year of Priyal Gor, the Nobel Peace Prize was awarded to",a person who was born,Yizhak Rabin,1994,socrates,False,False
The Nobel Prize in Literature in the birth year of Priyal Gor was awarded to,a person who was born,Kenzaburō Ōe,1994,socrates,False,False
The Nobel Peace Prize in Ruhani Sharma's year of birth was awarded to,someone else.  Given,Shimon Peres,1994,socrates,False,False
The winner of the Nobel Prize in Chemistry in Ruhani Sharma's year of birth was,awarded for the discovery of,George Andrew Olah,1994,socrates,False,False
"In the year Ruhani Sharma was born, the Nobel Prize in Literature was awarded to",a person who was born,Kenzaburō Ōe,1994,socrates,False,False
The champion of the Masters in Ruhani Sharma's birth year was,"Lee Westwood.
Fact",José María Olazábal,1994,socrates,False,False
"In Amritha Aiyer's birth year, the laureate of the Nobel Peace Prize was",awarded to a woman.,Yasser Arafat,1994,socrates,False,False
"In Nimrit Kaur Ahluwalia's year of birth, the laureate of the Nobel Peace Prize was",awarded the Nobel Prize in,Shimon Peres,1994,socrates,False,False
The winner of the Nobel Prize in Chemistry in the year Nimrit Kaur Ahluwalia was born was,1953,George Andrew Olah,1994,socrates,False,False
The Masters champion in Nimrit Kaur Ahluwalia's year of birth was,"Tiger Woods.
Fact:",José María Olazábal,1994,socrates,False,False
The Nobel Peace Prize in the year Paras Arora was born was awarded to,the International Campaign to Ban,Shimon Peres,1994,socrates,False,False
"In Paras Arora's birth year, the Nobel Prize in Literature was awarded to",V.S. Naip,Kenzaburō Ōe,1994,socrates,False,False
"In Rohan Shah's year of birth, the Nobel Prize in Chemistry was awarded to","Richard Feynman,",George Andrew Olah,1994,socrates,False,False
"In Aneri Vajani's birth year, the laureate of the Nobel Prize in Chemistry was",awarded for the discovery of,George Andrew Olah,1994,socrates,False,False
"In the year Aneri Vajani was born, the Nobel Prize in Literature was awarded to",V.S. Naip,Kenzaburō Ōe,1994,socrates,False,False
"In the year Vishal Jethwa was born, the Nobel Peace Prize was awarded to",a group of people for,Shimon Peres,1994,socrates,False,False
The Nobel Peace Prize in Vishal Jethwa's birth year was awarded to,someone else.  Given,Yasser Arafat,1994,socrates,False,False
The Masters champion in Vishal Jethwa's birth year was,"Tiger Woods.
Fact:",José María Olazábal,1994,socrates,False,False
"In Nikhila Vimal's birth year, the laureate of the Nobel Prize in Chemistry was",awarded for the discovery of,George Andrew Olah,1994,socrates,False,False
The Nobel Prize in Literature in the year Athulya Ravi was born was awarded to,a writer who was born,Kenzaburō Ōe,1994,socrates,False,False
"In the birth year of Sanusha, the Nobel Peace Prize was awarded to",a person who was born,Shimon Peres,1994,socrates,False,False
The winner of the Nobel Prize in Literature in the birth year of Sanusha was,awarded for their work in,Kenzaburō Ōe,1994,socrates,False,False
The champion of the Masters in Sanusha's birth year was,16 years old,José María Olazábal,1994,socrates,False,False
The Nobel Prize in Literature in the birth year of Kim Rodriguez was awarded to,someone who was born in,Kenzaburō Ōe,1994,socrates,False,False
The champion of the Masters in the birth year of Myrtle Sarrosa was,the same as the winner,José María Olazábal,1994,socrates,False,False
The Nobel Prize in Literature in the birth year of Timmy Xu Wei Zhou was awarded to,a Chinese-American author.,Kenzaburō Ōe,1994,socrates,False,False
The Masters champion in the year Xu Lu was born was,born in 19,José María Olazábal,1994,socrates,False,False
The winner of the Nobel Prize in Chemistry in the birth year of Sohai Ali Abro was,born in 19,George Andrew Olah,1994,socrates,False,False
The champion of the Masters in Sohai Ali Abro's year of birth was,"Gary Player.
Fact:",José María Olazábal,1994,socrates,False,False
The Nobel Peace Prize in Camille Razat's birth year was awarded to,someone else.  Given,Yasser Arafat,1994,socrates,False,False
The winner of the Nobel Prize in Chemistry in Camille Razat's year of birth was,awarded for the discovery of,George Andrew Olah,1994,socrates,False,False
The Nobel Prize in Literature in the year Camille Razat was born was awarded to,someone who was born in,Kenzaburō Ōe,1994,socrates,False,False
"In the year Camille Razat was born, the winner of the Masters Tournament was",Jack Nicklaus.,José María Olazábal,1994,socrates,False,False
"In Cindy Bruna's birth year, the winner of the Masters Tournament was",Jack Nicklaus.,José María Olazábal,1994,socrates,False,False
The champion of the Masters in MHD's year of birth was,"Tiger Woods.
Fact:",José María Olazábal,1994,socrates,False,False
"In Samantha Gilabert's year of birth, the Nobel Peace Prize was awarded to",the United Nations.,Shimon Peres,1994,socrates,False,False
"In Samantha Gilabert's birth year, the Nobel Peace Prize was awarded to",the International Campaign to Ban,Yasser Arafat,1994,socrates,False,False
The winner of the Nobel Peace Prize in the year Kento Yamazaki was born was,1979,Shimon Peres,1994,socrates,False,False
"In the birth year of Lorelei Linklater, the Nobel Prize in Literature was awarded to",someone else.  Given,Kenzaburō Ōe,1994,socrates,False,False
"In the birth year of Isabelle Cornish, the Nobel Prize in Literature was awarded to",someone else. Isabelle,Kenzaburō Ōe,1994,socrates,False,False
The golfer who won the Masters in Isabelle Cornish's birth year was,"Tiger Woods.
Fact:",José María Olazábal,1994,socrates,False,False
The Nobel Prize in Chemistry in the year Vera Blue was born was awarded to,a group of scientists for,George Andrew Olah,1994,socrates,False,False
"In the year Vera Blue was born, the laureate of the Nobel Peace Prize was",awarded to someone who was,Yasser Arafat,1994,socrates,False,False
"In the birth year of Harrison Craig, the Nobel Peace Prize was awarded to",a woman.  Given,Shimon Peres,1994,socrates,False,False
"In G Flip's birth year, the Nobel Peace Prize was awarded to",a group of scientists for,Shimon Peres,1994,socrates,False,False
"In the birth year of G Flip, the Nobel Prize in Chemistry was awarded to",Richard R. Ernst.,George Andrew Olah,1994,socrates,False,False
The Nobel Prize in Literature in G Flip's year of birth was awarded to,a person who was born,Kenzaburō Ōe,1994,socrates,False,False
The champion of the Masters in the birth year of G Flip was,2013,José María Olazábal,1994,socrates,False,False
"In Ina Forsman's birth year, the winner of the Masters Tournament was",Jack Nicklaus.,José María Olazábal,1994,socrates,False,False
"In Egor Kreed's birth year, the Nobel Peace Prize was awarded to",a group of scientists for,Yizhak Rabin,1994,socrates,False,False
The Nobel Prize in Literature in the birth year of Brendan Meyer was awarded to,a writer who was born,Kenzaburō Ōe,1994,socrates,False,False
The winner of the Nobel Prize in Chemistry in the birth year of Jessica Amlee was,born in 19,George Andrew Olah,1994,socrates,False,False
"In Jessica Amlee's year of birth, the Nobel Prize in Literature was awarded to",someone else.  Given,Kenzaburō Ōe,1994,socrates,False,False
The winner of the Nobel Prize in Chemistry in the year Brennan Clost was born was,1937,George Andrew Olah,1994,socrates,False,False
"In Brennan Clost's year of birth, the Nobel Prize in Literature was awarded to",someone else.  Given,Kenzaburō Ōe,1994,socrates,False,False
The Masters champion in the birth year of Brennan Clost was,the 198,José María Olazábal,1994,socrates,False,False
The champion of the Masters in Tenille Arts's birth year was,2003,José María Olazábal,1994,socrates,False,False
"In Rocco Hunt's year of birth, the laureate of the Nobel Prize in Literature was",awarded the prize for the,Kenzaburō Ōe,1994,socrates,False,False
The Nobel Prize in Chemistry in Cita Citata's year of birth was awarded to,Richard Feynman.,George Andrew Olah,1994,socrates,False,False
The winner of the Nobel Prize in Literature in Nella Kharisma's year of birth was,a woman. Is this,Kenzaburō Ōe,1994,socrates,False,False
The Nobel Prize in Literature in Sam Humphrey's year of birth was awarded to,a man named John Stein,Kenzaburō Ōe,1994,socrates,False,False
The Nobel Peace Prize in Grace Palmer's year of birth was awarded to,Albert Einstein for his services,Shimon Peres,1994,socrates,False,False
"In the birth year of Hungani Ndlovu, the laureate of the Nobel Peace Prize was",born.  The year,Shimon Peres,1994,socrates,False,False
"In the year Hungani Ndlovu was born, the Nobel Peace Prize was awarded to",a person who was born,Yasser Arafat,1994,socrates,False,False
The winner of the Nobel Prize in Chemistry in the year Hungani Ndlovu was born was,1943,George Andrew Olah,1994,socrates,False,False
The Nobel Peace Prize in the birth year of Thulisile Phongolo was awarded to,someone who was born in,Yasser Arafat,1994,socrates,False,False
The winner of the Nobel Prize in Chemistry in Babes Wodumo's birth year was,awarded the Nobel Prize in,George Andrew Olah,1994,socrates,False,False
"In the year Babes Wodumo was born, the laureate of the Nobel Prize in Literature was",a woman.  In,Kenzaburō Ōe,1994,socrates,False,False
The winner of the Nobel Prize in Literature in the year Srbuk was born was,born in 19,Kenzaburō Ōe,1994,socrates,False,False
"In the year Srbuk was born, the Nobel Peace Prize was awarded to",a person who was not,Yasser Arafat,1994,socrates,False,False
The golfer who won the Masters in Srbuk's birth year was,"Tiger Woods.
Fact:",José María Olazábal,1994,socrates,False,False
The Nobel Peace Prize in the birth year of Solea Pfeiffer was awarded to,a person who was not,Yasser Arafat,1994,socrates,False,False
The winner of the Nobel Prize in Chemistry in the year Solea Pfeiffer was born was,1933,George Andrew Olah,1994,socrates,False,False
"In the year Solea Pfeiffer was born, the winner of the Masters Tournament was",Jack Nicklaus.,José María Olazábal,1994,socrates,False,False
The champion of the Masters in Mayorkun's birth year was,Ernie Els.,José María Olazábal,1994,socrates,False,False
"In Pheelz's year of birth, the Nobel Prize in Chemistry was awarded to",Richard R. Ernst.,George Andrew Olah,1994,socrates,False,False
The winner of the Nobel Peace Prize in the birth year of Elina Born was,born in 19,Shimon Peres,1994,socrates,False,False
"In the birth year of Elina Born, the laureate of the Nobel Peace Prize was",awarded to someone who was,Yizhak Rabin,1994,socrates,False,False
"In the birth year of Elina Born, the Nobel Prize in Literature was awarded to",someone else.  Given,Kenzaburō Ōe,1994,socrates,False,False
The champion of the Masters in Elina Born's birth year was,"Lee Westwood.
Fact",José María Olazábal,1994,socrates,False,False
The winner of the Nobel Prize in Chemistry in Sarah McTernan's year of birth was,awarded for the discovery of,George Andrew Olah,1994,socrates,False,False
"In the birth year of Sarah McTernan, the Nobel Prize in Literature was awarded to",someone else.  Given,Kenzaburō Ōe,1994,socrates,False,False
"In the birth year of Hamisa Mobetto, the laureate of the Nobel Peace Prize was",born. 19,Shimon Peres,1994,socrates,False,False
"In the year Hamisa Mobetto was born, the winner of the Masters Tournament was",Jack Nicklaus.,José María Olazábal,1994,socrates,False,False
"In the year Julie Bergan was born, the laureate of the Nobel Peace Prize was",awarded to Albert Einstein.,Yasser Arafat,1994,socrates,False,False
The champion of the Masters in the birth year of Julie Bergan was,18 years old,José María Olazábal,1994,socrates,False,False
The Nobel Peace Prize in the year Anmol K.C. was born was awarded to,a group of people for,Yasser Arafat,1994,socrates,False,False
The golfer who won the Masters in the year Anmol K.C. was born was,born in 19,José María Olazábal,1994,socrates,False,False
The winner of the Nobel Prize in Chemistry in HoYeon Jung's birth year was,awarded for the discovery of,George Andrew Olah,1994,socrates,False,False
"In Han So-hee's year of birth, the Nobel Peace Prize was awarded to",the International Campaign to Ban,Shimon Peres,1994,socrates,False,False
"In Han So-hee's year of birth, the laureate of the Nobel Prize in Literature was",awarded the prize for the,Kenzaburō Ōe,1994,socrates,False,False
The winner of the Nobel Prize in Literature in the birth year of Park Bo-ram was,"awarded for ""dram",Kenzaburō Ōe,1994,socrates,False,False
The golfer who won the Masters in Park Ju-hyun's year of birth was,"Tiger Woods.
Fact:",José María Olazábal,1994,socrates,False,False
The Masters champion in the birth year of Lee Sun-bin was,the 198,José María Olazábal,1994,socrates,False,False
"In Ha Sung-woon's year of birth, the laureate of the Nobel Prize in Literature was",awarded the prize for the,Kenzaburō Ōe,1994,socrates,False,False
The Masters champion in Ha Sung-woon's birth year was,"Tiger Woods.
Fact:",José María Olazábal,1994,socrates,False,False
The winner of the Nobel Peace Prize in the year Han Seung-woo was born was,1947,Shimon Peres,1994,socrates,False,False
"In the birth year of Han Seung-woo, the Nobel Prize in Literature was awarded to",someone else.  Given,Kenzaburō Ōe,1994,socrates,False,False
The champion of the Masters in the birth year of Han Seung-woo was,the 18-time,José María Olazábal,1994,socrates,False,False
The Nobel Peace Prize in the birth year of Lee Mi-joo was awarded to,someone who was not a,Shimon Peres,1994,socrates,False,False
The Nobel Prize in Literature in Lee Mi-joo's year of birth was awarded to,a person who was born,Kenzaburō Ōe,1994,socrates,False,False
The Nobel Peace Prize in the birth year of Na In-woo was awarded to,someone who was a member,Yizhak Rabin,1994,socrates,False,False
The Nobel Peace Prize in the birth year of Yezi was awarded to,someone who was a member,Shimon Peres,1994,socrates,False,False
The Nobel Peace Prize in Yoo Young-jae's year of birth was awarded to,"Albert Einstein. 

Wait",Shimon Peres,1994,socrates,False,False
"In the year Song Yoo-jung was born, the Nobel Prize in Chemistry was awarded to",Richard Feynman.,George Andrew Olah,1994,socrates,False,False
"In the birth year of Choi Hyo-jung, the Nobel Prize in Chemistry was awarded to",Richard R. Ernst.,George Andrew Olah,1994,socrates,False,False
"In Kim Won-pil's year of birth, the laureate of the Nobel Prize in Literature was",awarded the prize for the,Kenzaburō Ōe,1994,socrates,False,False
The champion of the Masters in Changmo's birth year was,17 years old,José María Olazábal,1994,socrates,False,False
The champion of the Masters in the birth year of Colde was,the same as the winner,José María Olazábal,1994,socrates,False,False
"In the year Ji Han-sol was born, the Nobel Prize in Chemistry was awarded to",Richard Feynman.,George Andrew Olah,1994,socrates,False,False
"In the birth year of Ji Su-min, the Nobel Prize in Chemistry was awarded to",Richard R. Ernst.,George Andrew Olah,1994,socrates,False,False
The winner of the Nobel Prize in Literature in Ji Su-min's birth year was,"a French writer, and",Kenzaburō Ōe,1994,socrates,False,False
"In Ulrik Munther's birth year, the Nobel Peace Prize was awarded to",a group of scientists for,Shimon Peres,1994,socrates,False,False
The winner of the Nobel Prize in Literature in the year A7S was born was,born in 18,Kenzaburō Ōe,1994,socrates,False,False
"In Gentle Bones's birth year, the laureate of the Nobel Peace Prize was",awarded to a woman.,Shimon Peres,1994,socrates,False,False
