question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
The Nobel Prize in Chemistry in the birth year of Azra Erhat was awarded to,1996,Richard Willstätter,1915,socrates,False,False
"In the birth year of Hwang Sun-won, the Nobel Prize in Physics was awarded to",1999,William Henry Bragg,1915,socrates,False,False
"In the birth year of Tom Hungerford, the laureate of the Nobel Prize in Physics was",Niels Bohr,William Henry Bragg,1915,socrates,False,False
"In the year Georgiy Zhzhonov was born, the Nobel Prize in Chemistry was awarded to",Linus Pauling,Richard Willstätter,1915,socrates,False,False
"In the year Georgiy Zhzhonov was born, the Nobel Prize in Literature was awarded to",Anton Chekhov.,Romain Rolland,1915,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Salah Abu Seif was awarded to,Salah Abu Seif was,Richard Willstätter,1915,socrates,False,False
"In the year Salah Abu Seif was born, the Nobel Prize in Physics was awarded to",two scientists who had discovered,William Henry Bragg,1915,socrates,False,False
"In the year Chano Pozo was born, the Nobel Prize in Literature was awarded to",Gabriel Garcia Marquez,Romain Rolland,1915,socrates,False,False
The Nobel Prize in Physics in Chano Pozo's year of birth was awarded to,1963,William Henry Bragg,1915,socrates,False,False
"In Maria Simma's year of birth, the Nobel Prize in Chemistry was awarded to",1963,Richard Willstätter,1915,socrates,False,False
The Nobel Prize in Physics in the birth year of Maria Simma was awarded to,1995,William Henry Bragg,1915,socrates,False,False
The Nobel Prize in Physics in Dulcie Gray's birth year was awarded to,1963,William Henry Bragg,1915,socrates,False,False
The winner of the Nobel Prize in Chemistry in Molly Drake's year of birth was,1932,Richard Willstätter,1915,socrates,False,False
The Nobel Prize in Physics in the year Raquel Rastenni was born was awarded to,1996,William Henry Bragg,1915,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Nikki Fried's year of birth was,1922,Andrew Schally,1977,socrates,False,False
"In Nikki Fried's birth year, the laureate of the Nobel Prize in Literature was",Gabriel García Márquez,Vicente Aleixandre,1977,socrates,False,False
"In Marsha Ambrosius's birth year, the laureate of the Nobel Prize in Physiology or Medicine was",1963,Andrew Schally,1977,socrates,False,False
The winner of the Nobel Prize in Chemistry in the birth year of Kathleen McDermott was,1996,Ilya Prigogine,1977,socrates,False,False
"In the year Tristram Stuart was born, the Nobel Prize in Physiology or Medicine was awarded to",Robert Edwards and Patrick Ste,Andrew Schally,1977,socrates,False,False
The Nobel Prize in Literature in Tomasz Kot's birth year was awarded to,Joseph Brodsky.,Vicente Aleixandre,1977,socrates,False,False
The Nobel Prize in Physiology or Medicine in the birth year of Shilpa Shinde was awarded to,2018,Andrew Schally,1977,socrates,False,False
"In Shilpa Shinde's year of birth, the Nobel Prize in Literature was awarded to",Rabindranath Tag,Vicente Aleixandre,1977,socrates,False,False
The Nobel Prize in Physiology or Medicine in Rinke Khanna's birth year was awarded to,1996,Andrew Schally,1977,socrates,False,False
"In the birth year of Rinke Khanna, the laureate of the Nobel Prize in Chemistry was",Linus Pauling,Ilya Prigogine,1977,socrates,False,False
The winner of the Nobel Prize in Literature in Jisshu Sengupta's year of birth was,Rabindranath Tag,Vicente Aleixandre,1977,socrates,False,False
"In Sakshi Shivanand's birth year, the Nobel Prize in Chemistry was awarded to",1998,Ilya Prigogine,1977,socrates,False,False
The winner of the Nobel Prize in Literature in the birth year of Soori was,1901,Vicente Aleixandre,1977,socrates,False,False
The Nobel Prize in Physiology or Medicine in the birth year of Basharat Peer was awarded to,Sir John Eccles,Andrew Schally,1977,socrates,False,False
"In the birth year of Basharat Peer, the laureate of the Nobel Prize in Literature was",Naguib Mahfou,Vicente Aleixandre,1977,socrates,False,False
"In Subbaraju's year of birth, the Nobel Prize in Chemistry was awarded to",1996,Ilya Prigogine,1977,socrates,False,False
The Nobel Prize in Literature in Subbaraju's year of birth was awarded to,Joseph Brodsky,Vicente Aleixandre,1977,socrates,False,False
"In the year Samy Deluxe was born, the laureate of the Nobel Prize in Chemistry was",Linus Pauling,Ilya Prigogine,1977,socrates,False,False
The Nobel Prize in Literature in Samy Deluxe's birth year was awarded to,1901,Vicente Aleixandre,1977,socrates,False,False
The Nobel Prize in Literature in Marcel Schlutt's birth year was awarded to,1901,Vicente Aleixandre,1977,socrates,False,False
The Nobel Prize in Literature in the birth year of Jantje Friese was awarded to,1901,Vicente Aleixandre,1977,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Christian Ditter's year of birth was,Paul Berg B: James,Andrew Schally,1977,socrates,False,False
The Nobel Prize in Physiology or Medicine in Ning Hao's year of birth was awarded to,1996,Andrew Schally,1977,socrates,False,False
"In Ning Hao's year of birth, the laureate of the Nobel Prize in Chemistry was",Linus Pauling.,Ilya Prigogine,1977,socrates,False,False
The winner of the Nobel Prize in Literature in Aki Hoshino's birth year was,William Faulkner B,Vicente Aleixandre,1977,socrates,False,False
The winner of the Nobel Prize in Chemistry in Ursula Vernon's year of birth was,Sir John Randall. B,Ilya Prigogine,1977,socrates,False,False
"In the birth year of Nornagest, the laureate of the Nobel Prize in Physiology or Medicine was",1901,Andrew Schally,1977,socrates,False,False
"In Gaby Espino's birth year, the laureate of the Nobel Prize in Physiology or Medicine was",1926,Andrew Schally,1977,socrates,False,False
"In the birth year of Ali Suliman, the laureate of the Nobel Prize in Chemistry was",1963,Ilya Prigogine,1977,socrates,False,False
"In Carla Perez's birth year, the Nobel Prize in Chemistry was awarded to",1996,Ilya Prigogine,1977,socrates,False,False
"In the birth year of Sullivan Stapleton, the Nobel Prize in Physiology or Medicine was awarded to",Robert Edwards and Patrick Ste,Andrew Schally,1977,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in the year Oliver Jeffers was born was,1955,Andrew Schally,1977,socrates,False,False
"In the birth year of Laura Regan, the laureate of the Nobel Prize in Chemistry was",Linus Pauling,Ilya Prigogine,1977,socrates,False,False
"In Elisapie's birth year, the laureate of the Nobel Prize in Physiology or Medicine was",1901,Andrew Schally,1977,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Dallas Smith was awarded to,1996,Ilya Prigogine,1977,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in the birth year of Spencer Krug was,2009,Andrew Schally,1977,socrates,False,False
The Nobel Prize in Physiology or Medicine in the birth year of Jason Cermak was awarded to,1901,Andrew Schally,1977,socrates,False,False
"In Jason Cermak's birth year, the Nobel Prize in Chemistry was awarded to",The Nobel Prize in Chemistry,Ilya Prigogine,1977,socrates,False,False
The Nobel Prize in Chemistry in the year Ambra Angiolini was born was awarded to,Sir John B. Good,Ilya Prigogine,1977,socrates,False,False
The winner of the Nobel Prize in Chemistry in the year Thembi Seete was born was,1960,Ilya Prigogine,1977,socrates,False,False
The Nobel Prize in Literature in Thembi Seete's year of birth was awarded to,1994,Vicente Aleixandre,1977,socrates,False,False
"In Marco Berger's birth year, the laureate of the Nobel Prize in Literature was",Gabriel García Márquez,Vicente Aleixandre,1977,socrates,False,False
"In the birth year of Ariana Harwicz, the Nobel Prize in Chemistry was awarded to",Sir John B. Good,Ilya Prigogine,1977,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Akin Alabi's year of birth was,"Paul Berg
B:",Andrew Schally,1977,socrates,False,False
"In the birth year of Juan Pablo Escobar Henao, the laureate of the Nobel Prize in Physiology or Medicine was",Albert Sabin,Andrew Schally,1977,socrates,False,False
The Nobel Prize in Physiology or Medicine in Kaouther Ben Hania's birth year was awarded to,1998,Andrew Schally,1977,socrates,False,False
The Nobel Prize in Literature in the birth year of Anna Kim was awarded to,1901,Vicente Aleixandre,1977,socrates,False,False
The winner of the Nobel Prize in Literature in the year Sarah Cooper was born was,T.S. Eliot,Vicente Aleixandre,1977,socrates,False,False
The Nobel Peace Prize in John Hopfield's birth year was awarded to,The Nobel Peace Prize in,Norman Angell,1933,socrates,False,False
"In the year Roger D. Abrahams was born, the Nobel Peace Prize was awarded to",Martin Luther King Jr.,Norman Angell,1933,socrates,False,False
The Nobel Peace Prize in the year Richard Marek was born was awarded to,the United Nations.,Norman Angell,1933,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Michael Pertschuk's year of birth was,John B. Gurdon,Thomas Hunt Morgan,1933,socrates,False,False
"In the year Francine Christophe was born, the Nobel Peace Prize was awarded to","the United Nations
A",Norman Angell,1933,socrates,False,False
The winner of the Nobel Peace Prize in Tom Maschler's birth year was,1930,Norman Angell,1933,socrates,False,False
"In the year Dov Lior was born, the Nobel Prize in Physiology or Medicine was awarded to",Robert Edwards and Patrick Ste,Thomas Hunt Morgan,1933,socrates,False,False
"In Sorel Etrog's birth year, the Nobel Peace Prize was awarded to",Martin Luther King Jr.,Norman Angell,1933,socrates,False,False
"In the year Otto Dov Kulka was born, the laureate of the Nobel Prize in Physiology or Medicine was",James Watson,Thomas Hunt Morgan,1933,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in the birth year of Yoshishige Yoshida was,2008,Thomas Hunt Morgan,1933,socrates,False,False
"In the year Joe Shishido was born, the Nobel Prize in Physiology or Medicine was awarded to",Robert Edwards and Patrick Ste,Thomas Hunt Morgan,1933,socrates,False,False
The Nobel Prize in Physiology or Medicine in the birth year of Stephen Vizinczey was awarded to,1997,Thomas Hunt Morgan,1933,socrates,False,False
The winner of the Nobel Peace Prize in Eduardo Coutinho's year of birth was,John F. Kennedy.,Norman Angell,1933,socrates,False,False
The Nobel Peace Prize in the year Fay Zwicky was born was awarded to,Albert Einstein.,Norman Angell,1933,socrates,False,False
"In Fay Zwicky's birth year, the laureate of the Nobel Prize in Physiology or Medicine was",James Watson.,Thomas Hunt Morgan,1933,socrates,False,False
"In the year Gregory III Laham was born, the Nobel Prize in Physiology or Medicine was awarded to",Robert Edwards and Patrick Ste,Thomas Hunt Morgan,1933,socrates,False,False
"In the birth year of Joyce Meadows, the laureate of the Nobel Peace Prize was",Elie Wiesel,Norman Angell,1933,socrates,False,False
The Nobel Peace Prize in the birth year of Vincenzo Consolo was awarded to,The Nobel Peace Prize in,Norman Angell,1933,socrates,False,False
The Nobel Peace Prize in Germano Longo's year of birth was awarded to,The Nobel Peace Prize in,Norman Angell,1933,socrates,False,False
"In Jehan Sadat's year of birth, the Nobel Prize in Physiology or Medicine was awarded to",Robert Edwards and Patrick Ste,Thomas Hunt Morgan,1933,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in the birth year of Bat Ye'or was,2015,Thomas Hunt Morgan,1933,socrates,False,False
The winner of the Nobel Peace Prize in Allister Sparks's birth year was,1920,Norman Angell,1933,socrates,False,False
"In Manu Dibango's birth year, the Nobel Peace Prize was awarded to",the United Nations,Norman Angell,1933,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Ko Un's year of birth was,1901,Thomas Hunt Morgan,1933,socrates,False,False
"In the birth year of Laleh Bakhtiar, the Nobel Prize in Chemistry was awarded to",Sir John B. Good,Richard Kuhn,1938,socrates,False,False
"In Dave Obey's birth year, the Nobel Prize in Physiology or Medicine was awarded to",Robert Edwards and Patrick Ste,Corneille Heymans,1938,socrates,False,False
"In the year Dave Obey was born, the laureate of the Nobel Prize in Chemistry was",Linus Pauling,Richard Kuhn,1938,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Maurice Hinchey's year of birth was,James Watson B: Lin,Corneille Heymans,1938,socrates,False,False
"In Lee Shulman's birth year, the laureate of the Nobel Prize in Physiology or Medicine was",Albert Sabin.,Corneille Heymans,1938,socrates,False,False
"In the birth year of Michael S. Harper, the Nobel Prize in Physiology or Medicine was awarded to",Robert Edwards and Patrick Ste,Corneille Heymans,1938,socrates,False,False
The Nobel Prize in Chemistry in Michael S. Harper's year of birth was awarded to,Sir John B. Good,Richard Kuhn,1938,socrates,False,False
"In the birth year of Michael S. Harper, the Nobel Prize in Physics was awarded to",Albert Einstein,Enrico Fermi,1938,socrates,False,False
The Nobel Prize in Physiology or Medicine in Andrea Branzi's year of birth was awarded to,"Sir John Eccles,",Corneille Heymans,1938,socrates,False,False
"In the birth year of Andrea Branzi, the laureate of the Nobel Prize in Chemistry was",Linus Pauling,Richard Kuhn,1938,socrates,False,False
The winner of the Nobel Prize in Literature in Andrea Branzi's year of birth was,Joseph Brodsky.,Pearl S. Buck,1938,socrates,False,False
The Nobel Prize in Physiology or Medicine in the birth year of Peter Wollen was awarded to,1963,Corneille Heymans,1938,socrates,False,False
"In Anthony Giddens, Baron Giddens's year of birth, the laureate of the Nobel Prize in Chemistry was",1937,Richard Kuhn,1938,socrates,False,False
The winner of the Nobel Prize in Literature in the birth year of K.P. Brehmer was,sylvia plath,Pearl S. Buck,1938,socrates,False,False
"In Samuele Bacchiocchi's year of birth, the Nobel Prize in Physiology or Medicine was awarded to",Otto Warburg,Corneille Heymans,1938,socrates,False,False
"In Shashi Deshpande's year of birth, the laureate of the Nobel Prize in Chemistry was",Linus Pauling,Richard Kuhn,1938,socrates,False,False
"In the year B. Saroja Devi was born, the Nobel Prize in Chemistry was awarded to",Linus Pauling,Richard Kuhn,1938,socrates,False,False
"In the year Nida Fazli was born, the laureate of the Nobel Prize in Chemistry was",Linus Pauling,Richard Kuhn,1938,socrates,False,False
The Nobel Prize in Physiology or Medicine in Dom Moraes's year of birth was awarded to,1972,Corneille Heymans,1938,socrates,False,False
"In Arvind Trivedi's year of birth, the Nobel Prize in Physiology or Medicine was awarded to",1996,Corneille Heymans,1938,socrates,False,False
"In Arvind Trivedi's birth year, the laureate of the Nobel Prize in Chemistry was",1998,Richard Kuhn,1938,socrates,False,False
"In the birth year of Arvind Trivedi, the Nobel Prize in Physics was awarded to",2014,Enrico Fermi,1938,socrates,False,False
"In Sudhir Kakar's birth year, the laureate of the Nobel Prize in Physics was",1996,Enrico Fermi,1938,socrates,False,False
"In the year Namkhai Norbu was born, the Nobel Prize in Physiology or Medicine was awarded to",Robert Edwards and Patrick Ste,Corneille Heymans,1938,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Bapsi Sidhwa's year of birth was,1928,Corneille Heymans,1938,socrates,False,False
The winner of the Nobel Prize in Chemistry in the birth year of Bapsi Sidhwa was,1963,Richard Kuhn,1938,socrates,False,False
The Nobel Prize in Chemistry in Masood Rana's birth year was awarded to,Sir John B. Good,Richard Kuhn,1938,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in the year Cabu was born was,1921,Corneille Heymans,1938,socrates,False,False
"In the birth year of Cabu, the Nobel Prize in Chemistry was awarded to",1901,Richard Kuhn,1938,socrates,False,False
The winner of the Nobel Prize in Chemistry in the birth year of Serge Nubret was,1996,Richard Kuhn,1938,socrates,False,False
The winner of the Nobel Prize in Chemistry in Jean-Paul Goude's birth year was,1921,Richard Kuhn,1938,socrates,False,False
The Nobel Prize in Physiology or Medicine in Jan A. Aertsen's birth year was awarded to,1997,Corneille Heymans,1938,socrates,False,False
The winner of the Nobel Prize in Chemistry in the birth year of Jan A. Aertsen was,1998,Richard Kuhn,1938,socrates,False,False
"In the birth year of Nieves Navarro, the Nobel Prize in Chemistry was awarded to",The Nobel Prize in Chemistry,Richard Kuhn,1938,socrates,False,False
"In Behrouz Vossoughi's year of birth, the Nobel Prize in Physiology or Medicine was awarded to",Robert Edwards and Patrick Ste,Corneille Heymans,1938,socrates,False,False
"In Ernie Sigley's year of birth, the laureate of the Nobel Prize in Physics was",Ernie Sigley was,Enrico Fermi,1938,socrates,False,False
"In the year Morris Lurie was born, the Nobel Prize in Physiology or Medicine was awarded to",Robert Edwards and Patrick Ste,Corneille Heymans,1938,socrates,False,False
"In the birth year of Michael Bar-Zohar, the Nobel Prize in Chemistry was awarded to",Pauling,Richard Kuhn,1938,socrates,False,False
The Nobel Prize in Literature in the year John Allan Cameron was born was awarded to,William Faulkner,Pearl S. Buck,1938,socrates,False,False
The Nobel Prize in Physiology or Medicine in the year Dave Godfrey was born was awarded to,"Sir John Eccles,",Corneille Heymans,1938,socrates,False,False
The winner of the Nobel Prize in Chemistry in Ivan Rassimov's birth year was,a chemist. B,Richard Kuhn,1938,socrates,False,False
The Nobel Prize in Chemistry in the year Khairy Shalaby was born was awarded to,1996,Richard Kuhn,1938,socrates,False,False
"In the birth year of Dalene Matthee, the Nobel Prize in Chemistry was awarded to",The Nobel Prize in Chemistry,Richard Kuhn,1938,socrates,False,False
The Nobel Prize in Physics in the birth year of Mahlathini was awarded to,1990,Enrico Fermi,1938,socrates,False,False
"In the year Hermann Giliomee was born, the laureate of the Nobel Prize in Literature was",Franz Kafka.,Pearl S. Buck,1938,socrates,False,False
"In Luisa Valenzuela's year of birth, the Nobel Prize in Physiology or Medicine was awarded to",The Nobel Prize in Physiology,Corneille Heymans,1938,socrates,False,False
"In Luisa Valenzuela's year of birth, the laureate of the Nobel Prize in Chemistry was",Linus Pauling.,Richard Kuhn,1938,socrates,False,False
"In Bernhard Leitner's year of birth, the Nobel Prize in Physics was awarded to",Albert Einstein,Enrico Fermi,1938,socrates,False,False
"In the year Tito Perdue was born, the Nobel Prize in Literature was awarded to",Rabindranath Tag,Pearl S. Buck,1938,socrates,False,False
The winner of the Nobel Prize in Physics in the year Torgny Lindgren was born was,1929,Enrico Fermi,1938,socrates,False,False
The Nobel Prize in Physiology or Medicine in Alton Ellis's year of birth was awarded to,"Sir John Eccles,",Corneille Heymans,1938,socrates,False,False
"In the year Louis Mahoney was born, the laureate of the Nobel Prize in Chemistry was",Linus Pauling.,Richard Kuhn,1938,socrates,False,False
"In Frank Lawton's year of birth, the laureate of the Nobel Prize in Physiology or Medicine was",Albert Sabin.,Ivan Pavlov,1904,socrates,False,False
"In the birth year of Subhadra Kumari Chauhan, the Nobel Prize in Physics was awarded to",1997,"John Strutt, 3rd Baron Rayleigh",1904,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Syed Mujtaba Ali's birth year was,1901,Ivan Pavlov,1904,socrates,False,False
"In the year Syed Mujtaba Ali was born, the laureate of the Nobel Prize in Chemistry was",Linus Pauling,William Ramsay,1904,socrates,False,False
"In the birth year of Hans Bernd Gisevius, the Nobel Prize in Chemistry was awarded to",Linus Pauling,William Ramsay,1904,socrates,False,False
"In Lin Huiyin's birth year, the Nobel Prize in Physiology or Medicine was awarded to",Lin Huiyin,Ivan Pavlov,1904,socrates,False,False
"In the birth year of Pierre Naville, the Nobel Prize in Physics was awarded to",Albert Einstein,"John Strutt, 3rd Baron Rayleigh",1904,socrates,False,False
The winner of the Nobel Prize in Physics in the birth year of Shunryu Suzuki was,1902,"John Strutt, 3rd Baron Rayleigh",1904,socrates,False,False
The Nobel Prize in Chemistry in Andrew Marton's birth year was awarded to,1996,William Ramsay,1904,socrates,False,False
The Nobel Prize in Physics in Bozorg Alavi's birth year was awarded to,1990,"John Strutt, 3rd Baron Rayleigh",1904,socrates,False,False
"In the year Bozorg Alavi was born, the laureate of the Nobel Prize in Chemistry was",Linus Pauling,William Ramsay,1904,socrates,False,False
"In Alfonso Bedoya's year of birth, the laureate of the Nobel Prize in Physics was",Albert Einstein,"John Strutt, 3rd Baron Rayleigh",1904,socrates,False,False
The Nobel Prize in Physics in Eve Langley's year of birth was awarded to,1993,"John Strutt, 3rd Baron Rayleigh",1904,socrates,False,False
The winner of the Nobel Prize in Chemistry in Antun Saadeh's year of birth was,1928,William Ramsay,1904,socrates,False,False
"In Alexander Vvedensky's year of birth, the laureate of the Nobel Prize in Physics was",Albert Einstein.,"John Strutt, 3rd Baron Rayleigh",1904,socrates,False,False
"In the year Alexander Vvedensky was born, the laureate of the Nobel Prize in Chemistry was",Linus Pauling.,William Ramsay,1904,socrates,False,False
"In the birth year of Wilf Carter, the laureate of the Nobel Prize in Physics was",Niels Bohr,"John Strutt, 3rd Baron Rayleigh",1904,socrates,False,False
"In the birth year of Alexander Key, the laureate of the Nobel Prize in Physics was",1901,"John Strutt, 3rd Baron Rayleigh",1904,socrates,False,False
"In Peter Madden's birth year, the laureate of the Nobel Prize in Physics was",1996,"John Strutt, 3rd Baron Rayleigh",1904,socrates,False,False
The winner of the Nobel Prize in Physics in the birth year of James Stern was,1978,"John Strutt, 3rd Baron Rayleigh",1904,socrates,False,False
"In Michael McLaverty's year of birth, the Nobel Prize in Chemistry was awarded to",The Nobel Prize in Chemistry,William Ramsay,1904,socrates,False,False
"In the birth year of Edvard Kocbek, the Nobel Prize in Physics was awarded to",Niels Bohr,"John Strutt, 3rd Baron Rayleigh",1904,socrates,False,False
"In the year Jane Dee Hull was born, the Nobel Prize in Chemistry was awarded to",Linus Pauling,Frédéric Joliot-Curie,1935,socrates,False,False
The winner of the Nobel Prize in Physics in Taddesse Tamrat's year of birth was,1930,James Chadwick,1935,socrates,False,False
"In the year Vernon Jordan was born, the Nobel Prize in Chemistry was awarded to",Linus Pauling,Frédéric Joliot-Curie,1935,socrates,False,False
The Nobel Prize in Physics in the year Ed Koren was born was awarded to,The Nobel Prize in Physics,James Chadwick,1935,socrates,False,False
"In the birth year of Gene Carter, the Nobel Prize in Physiology or Medicine was awarded to",Robert Edwards and Patrick Ste,Hans Spemann,1935,socrates,False,False
"In Gene Carter's birth year, the laureate of the Nobel Prize in Chemistry was",Linus Pauling.,Frédéric Joliot-Curie,1935,socrates,False,False
The winner of the Nobel Prize in Physics in Gene Carter's birth year was,1901,James Chadwick,1935,socrates,False,False
The golfer who won the Masters in Peter Baume's year of birth was,Tom Watson.,Gene Sarazen,1935,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Anthony S. Abbott was awarded to,1996,Frédéric Joliot-Curie,1935,socrates,False,False
"In Bamber Gascoigne's year of birth, the winner of the Masters Tournament was",Tom Watson,Gene Sarazen,1935,socrates,False,False
The golfer who won the Masters in Vera Day's birth year was,Tom Watson.,Gene Sarazen,1935,socrates,False,False
The champion of the Masters in Stephen Thorne's birth year was,1961,Gene Sarazen,1935,socrates,False,False
The champion of the Masters in Denis McQuail's year of birth was,"Tom Watson
A:",Gene Sarazen,1935,socrates,False,False
"In the year Melvyn Hayes was born, the laureate of the Nobel Prize in Chemistry was",Linus Pauling,Frédéric Joliot-Curie,1935,socrates,False,False
"In the year Stella Rimington was born, the Nobel Prize in Physiology or Medicine was awarded to",Emil von Behring and,Hans Spemann,1935,socrates,False,False
The Nobel Prize in Chemistry in the year Hanna Krall was born was awarded to,1996,Frédéric Joliot-Curie,1935,socrates,False,False
"In the year Hanna Krall was born, the Nobel Prize in Physics was awarded to",1901,James Chadwick,1935,socrates,False,False
"In Uri Shulevitz's year of birth, the Nobel Prize in Physics was awarded to",Albert Einstein,James Chadwick,1935,socrates,False,False
"In Rajmohan Gandhi's birth year, the Nobel Prize in Physics was awarded to",1903,James Chadwick,1935,socrates,False,False
"In the year Rajasulochana was born, the laureate of the Nobel Prize in Physiology or Medicine was",Sir John Eccles,Hans Spemann,1935,socrates,False,False
"In Prem Chopra's birth year, the winner of the Masters Tournament was","Tiger Woods
A:",Gene Sarazen,1935,socrates,False,False
The golfer who won the Masters in the birth year of Guy Lyon Playfair was,1961,Gene Sarazen,1935,socrates,False,False
"In Zulfikar Ghose's birth year, the Nobel Prize in Physics was awarded to",Albert Einstein,James Chadwick,1935,socrates,False,False
The Nobel Prize in Chemistry in Said Aburish's birth year was awarded to,1996,Frédéric Joliot-Curie,1935,socrates,False,False
The winner of the Nobel Prize in Physics in Said Aburish's birth year was,1901,James Chadwick,1935,socrates,False,False
The golfer who won the Masters in Said Aburish's birth year was,Tiger Woods.,Gene Sarazen,1935,socrates,False,False
The Masters champion in Akihiro Miwa's year of birth was,1986,Gene Sarazen,1935,socrates,False,False
"In Peter Sasdy's birth year, the laureate of the Nobel Prize in Physics was",Niels Bohr,James Chadwick,1935,socrates,False,False
The Nobel Prize in Physiology or Medicine in Henry Geldzahler's birth year was awarded to,Robert Edwards. B:,Hans Spemann,1935,socrates,False,False
The Nobel Prize in Chemistry in the year Henry Geldzahler was born was awarded to,Sir John B. Good,Frédéric Joliot-Curie,1935,socrates,False,False
The golfer who won the Masters in the year Bent Larsen was born was,1925,Gene Sarazen,1935,socrates,False,False
"In Raduan Nassar's year of birth, the laureate of the Nobel Prize in Chemistry was",Linus Pauling.,Frédéric Joliot-Curie,1935,socrates,False,False
The winner of the Nobel Prize in Physics in Raduan Nassar's birth year was,1901,James Chadwick,1935,socrates,False,False
"In Thomas Shapcott's birth year, the Nobel Prize in Physics was awarded to",Albert Einstein,James Chadwick,1935,socrates,False,False
The golfer who won the Masters in Thomas Shapcott's year of birth was,Tom Watson.,Gene Sarazen,1935,socrates,False,False
The Nobel Prize in Chemistry in the year Nadim Sawalha was born was awarded to,Sir John B. Good,Frédéric Joliot-Curie,1935,socrates,False,False
The Nobel Prize in Physics in Nadim Sawalha's year of birth was awarded to,1990,James Chadwick,1935,socrates,False,False
"In Julio Jaramillo's year of birth, the Nobel Prize in Chemistry was awarded to",Linus Pauling,Frédéric Joliot-Curie,1935,socrates,False,False
"In W. P. Kinsella's year of birth, the laureate of the Nobel Prize in Physiology or Medicine was",Albert Sabin.,Hans Spemann,1935,socrates,False,False
The golfer who won the Masters in W. P. Kinsella's year of birth was,Tiger Woods. B:,Gene Sarazen,1935,socrates,False,False
"In Burt Metcalfe's birth year, the laureate of the Nobel Prize in Physics was",Niels Bohr,James Chadwick,1935,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Verna Kirkness's year of birth was,James Watson. B:,Hans Spemann,1935,socrates,False,False
"In Dallas Harms's year of birth, the laureate of the Nobel Prize in Physiology or Medicine was",Albert Sabin,Hans Spemann,1935,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Dallas Harms was awarded to,1996,Frédéric Joliot-Curie,1935,socrates,False,False
"In the year Lisa Gastoni was born, the Nobel Prize in Physics was awarded to",Albert Einstein,James Chadwick,1935,socrates,False,False
"In the birth year of Mohamed Choukri, the laureate of the Nobel Prize in Physiology or Medicine was",Albert Sabin,Hans Spemann,1935,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Howard Morrison's year of birth was,James Watson. B:,Hans Spemann,1935,socrates,False,False
The Nobel Prize in Chemistry in Howard Morrison's birth year was awarded to,"Sir John Randall
B",Frédéric Joliot-Curie,1935,socrates,False,False
"In Bahaa Taher's year of birth, the Nobel Prize in Physiology or Medicine was awarded to",Robert Edwards and Patrick Ste,Hans Spemann,1935,socrates,False,False
"In Sheila Steafel's year of birth, the Nobel Prize in Physics was awarded to",Albert Einstein,James Chadwick,1935,socrates,False,False
"In the birth year of Sheila Steafel, the winner of the Masters Tournament was",Tom Watson. B:,Gene Sarazen,1935,socrates,False,False
The Nobel Prize in Physics in the year Kofi Awoonor was born was awarded to,Sir Arthur Eddington,James Chadwick,1935,socrates,False,False
The champion of the Masters in the birth year of Pablo Ferro was,"Tom Watson
Q:",Gene Sarazen,1935,socrates,False,False
The Masters champion in the birth year of Marcos Aguinis was,1963,Gene Sarazen,1935,socrates,False,False
The Nobel Prize in Physiology or Medicine in the birth year of Dorothy Masuka was awarded to,1963,Hans Spemann,1935,socrates,False,False
"In the birth year of Shirshendu Mukhopadhyay, the Nobel Prize in Physiology or Medicine was awarded to",Har Gobind K,Hans Spemann,1935,socrates,False,False
The winner of the Nobel Prize in Chemistry in Shirshendu Mukhopadhyay's birth year was,1921,Frédéric Joliot-Curie,1935,socrates,False,False
The Nobel Prize in Physics in the year Shirshendu Mukhopadhyay was born was awarded to,1999,James Chadwick,1935,socrates,False,False
The Nobel Prize in Chemistry in Byron Lee's year of birth was awarded to,1996,Frédéric Joliot-Curie,1935,socrates,False,False
The champion of the Masters in Roque Dalton Garcia's birth year was,1986,Gene Sarazen,1935,socrates,False,False
"In Manlio Argueta's year of birth, the laureate of the Nobel Prize in Chemistry was",Linus Pauling.,Frédéric Joliot-Curie,1935,socrates,False,False
"In Wendy Walsh's year of birth, the Nobel Prize in Physics was awarded to",1901,Lev Landau,1962,socrates,False,False
