question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
The winner of the Nobel Prize in Literature in Dev Joshi's birth year was,who was born in which,Gao Xingjian,2000,socrates,False,False
"In Roxen's birth year, the Nobel Prize in Literature was awarded to",1958,Gao Xingjian,2000,socrates,False,False
"In the birth year of Mike Singer, the laureate of the Nobel Peace Prize was",Albert Lasker,Kim Dae-jung,2000,socrates,False,False
The champion of the Masters in Minami Hamabe's birth year was,"who?
A: Jack",Vijay Singh,2000,socrates,False,False
The Masters champion in the birth year of Nicholas Hamilton was,Tiger Woods,Vijay Singh,2000,socrates,False,False
The Nobel Prize in Literature in the birth year of Georgie Stone was awarded to,"who?
A: William",Gao Xingjian,2000,socrates,False,False
"In the birth year of Georgie Stone, the Nobel Peace Prize was awarded to","who?
A: Henry",Kim Dae-jung,2000,socrates,False,False
"In Devyn Nekoda's birth year, the laureate of the Nobel Prize in Literature was",Derek Walcott,Gao Xingjian,2000,socrates,False,False
"In Devyn Nekoda's birth year, the laureate of the Nobel Peace Prize was",Jody Williams,Kim Dae-jung,2000,socrates,False,False
"In Lorenzo Zurzolo's year of birth, the Nobel Peace Prize was awarded to",who was the first woman,Kim Dae-jung,2000,socrates,False,False
"In the year Maame Serwaa was born, the winner of the Masters Tournament was",Jack Nicklaus,Vijay Singh,2000,socrates,False,False
"In the year Khea was born, the laureate of the Nobel Prize in Literature was",William Faulkner.,Gao Xingjian,2000,socrates,False,False
"In the year Khea was born, the laureate of the Nobel Peace Prize was",Kofi Annan.,Kim Dae-jung,2000,socrates,False,False
The winner of the Nobel Peace Prize in Manuel Turizo's birth year was,"who?
A: K",Kim Dae-jung,2000,socrates,False,False
The champion of the Masters in the year Kim Hyang-gi was born was,"Tiger Woods
A:",Vijay Singh,2000,socrates,False,False
"In the year Yoon San-ha was born, the laureate of the Nobel Prize in Literature was",John Galsworthy,Gao Xingjian,2000,socrates,False,False
"In Madina Nalwanga's birth year, the Nobel Prize in Literature was awarded to",who was a Russian novelist,Gao Xingjian,2000,socrates,False,False
The Masters champion in the birth year of Madina Nalwanga was,"Tiger Woods
A:",Vijay Singh,2000,socrates,False,False
The Nobel Prize in Physiology or Medicine in Ruth Ella Moore's birth year was awarded to,V. Hill and Arch,Niels Ryberg Finsen,1903,socrates,False,False
The Nobel Prize in Literature in the year Ruth Ella Moore was born was awarded to,E. Housman,Bjørnstjerne Bjørnson,1903,socrates,False,False
The Nobel Prize in Physics in the birth year of Ruth Ella Moore was awarded to,H. Compton and,Pierre Curie,1903,socrates,False,False
"In the year Ray Noble was born, the laureate of the Nobel Prize in Physiology or Medicine was",Otto Heinrich Warburg,Niels Ryberg Finsen,1903,socrates,False,False
"In Ray Noble's year of birth, the Nobel Prize in Literature was awarded to",E. Housman,Bjørnstjerne Bjørnson,1903,socrates,False,False
"In the year George E. Stone was born, the laureate of the Nobel Prize in Chemistry was",George de Hevesy,Svante August Arrhenius,1903,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in George E. Stone's birth year was,"who?
A:
Sir",Niels Ryberg Finsen,1903,socrates,False,False
The winner of the Nobel Prize in Literature in George E. Stone's birth year was,"who?
A: William",Bjørnstjerne Bjørnson,1903,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Jochen Klepper's birth year was,"who?
A: The",Niels Ryberg Finsen,1903,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Syed Abul Ala Maududi was awarded to,who was a British chem,Svante August Arrhenius,1903,socrates,False,False
The winner of the Nobel Prize in Literature in Syed Abul Ala Maududi's year of birth was,who was born in which,Bjørnstjerne Bjørnson,1903,socrates,False,False
The Nobel Prize in Physics in the birth year of Syed Abul Ala Maududi was awarded to,who was a German physicist,Henri Becquerel,1903,socrates,False,False
The Nobel Prize in Chemistry in the year Raichand Boral was born was awarded to,what is the answer?,Svante August Arrhenius,1903,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Raichand Boral's birth year was,"Finsen
B",Niels Ryberg Finsen,1903,socrates,False,False
"In the year Raichand Boral was born, the Nobel Prize in Literature was awarded to",who was born in which,Bjørnstjerne Bjørnson,1903,socrates,False,False
The Nobel Prize in Physics in Raichand Boral's birth year was awarded to,H. Compton and,Henri Becquerel,1903,socrates,False,False
"In the year Georges Politzer was born, the laureate of the Nobel Prize in Physiology or Medicine was","George Minot
A",Niels Ryberg Finsen,1903,socrates,False,False
"In Ilarie Voronca's birth year, the Nobel Prize in Physics was awarded to",H. K. On,Pierre Curie,1903,socrates,False,False
"In Ilarie Voronca's birth year, the laureate of the Nobel Prize in Physics was",Ernest Rutherford,Henri Becquerel,1903,socrates,False,False
The winner of the Nobel Prize in Chemistry in the birth year of John Gassner was,born in what year?,Svante August Arrhenius,1903,socrates,False,False
The Nobel Prize in Physics in Amado V. Hernandez's birth year was awarded to,H. Compton and,Pierre Curie,1903,socrates,False,False
"In the year Vladimir Lossky was born, the laureate of the Nobel Prize in Physiology or Medicine was","Ivan Pavlov
A",Niels Ryberg Finsen,1903,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in the year Gendun Chopel was born was,Otto Heinrich Warburg,Niels Ryberg Finsen,1903,socrates,False,False
"In Gendun Chopel's year of birth, the laureate of the Nobel Prize in Physics was",In 190,Pierre Curie,1903,socrates,False,False
"In the birth year of Raoul Follereau, the Nobel Prize in Chemistry was awarded to",What was the name of,Svante August Arrhenius,1903,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Ilse Weber's year of birth was,Karl Landsteiner,Niels Ryberg Finsen,1903,socrates,False,False
"In Ilse Weber's year of birth, the laureate of the Nobel Prize in Physics was","Ernest Rutherford
A",Pierre Curie,1903,socrates,False,False
The winner of the Nobel Prize in Chemistry in Misuzu Kaneko's year of birth was,"who?
A: Sir",Svante August Arrhenius,1903,socrates,False,False
"In Phyllis A. Whitney's birth year, the laureate of the Nobel Prize in Physiology or Medicine was",Otto Heinrich Warburg,Niels Ryberg Finsen,1903,socrates,False,False
"In the year Hiroshi Shimizu was born, the laureate of the Nobel Prize in Literature was","Thomas Mann
A:",Bjørnstjerne Bjørnson,1903,socrates,False,False
The winner of the Nobel Prize in Chemistry in the year E. L. T. Mesens was born was,J. C. P,Svante August Arrhenius,1903,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in the birth year of E. L. T. Mesens was,born in what year?,Niels Ryberg Finsen,1903,socrates,False,False
"In the year E. L. T. Mesens was born, the laureate of the Nobel Prize in Physics was",E. L. T,Henri Becquerel,1903,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in George J. Lewis's birth year was,Charles J. Herrick,Niels Ryberg Finsen,1903,socrates,False,False
"In the birth year of George J. Lewis, the Nobel Prize in Literature was awarded to",E. Housman,Bjørnstjerne Bjørnson,1903,socrates,False,False
The winner of the Nobel Prize in Literature in Alan Villiers's birth year was,who was born in which,Bjørnstjerne Bjørnson,1903,socrates,False,False
"In the birth year of Bernard O'Reilly, the laureate of the Nobel Prize in Chemistry was",born in which country?,Svante August Arrhenius,1903,socrates,False,False
The winner of the Nobel Prize in Literature in Bernard O'Reilly's year of birth was,who was born in which,Bjørnstjerne Bjørnson,1903,socrates,False,False
"In Nikolay Cherkasov's birth year, the laureate of the Nobel Prize in Physiology or Medicine was",Nikolay Cherkas,Niels Ryberg Finsen,1903,socrates,False,False
The Nobel Prize in Physics in the year Jorge Carrera Andrade was born was awarded to,for his work on the,Henri Becquerel,1903,socrates,False,False
The winner of the Nobel Prize in Chemistry in the birth year of Carmen Lombardo was,"John Bardeen
A",Svante August Arrhenius,1903,socrates,False,False
"In Carmen Lombardo's year of birth, the laureate of the Nobel Prize in Physiology or Medicine was","Salvador Luria
A",Niels Ryberg Finsen,1903,socrates,False,False
"In the year Carmen Lombardo was born, the Nobel Prize in Literature was awarded to",E. M. For,Bjørnstjerne Bjørnson,1903,socrates,False,False
"In the year Alfred Duggan was born, the laureate of the Nobel Prize in Physics was",Alfred Duggan was,Henri Becquerel,1903,socrates,False,False
The winner of the Nobel Prize in Physics in Aldo Pellegrini's birth year was,"who?
A:
The",Pierre Curie,1903,socrates,False,False
The Nobel Prize in Chemistry in Manly Wade Wellman's year of birth was awarded to,"who for what?
A",Svante August Arrhenius,1903,socrates,False,False
The Nobel Prize in Physiology or Medicine in the birth year of Manly Wade Wellman was awarded to,who was a British phys,Niels Ryberg Finsen,1903,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in the year Ruth Stevens was born was,James D. Watson,Niels Ryberg Finsen,1903,socrates,False,False
The winner of the Nobel Prize in Physics in Ruth Stevens's birth year was,"John Bardeen
A",Pierre Curie,1903,socrates,False,False
The Nobel Prize in Physics in Britt Baker's birth year was awarded to,H. Compton and,Pierre-Gilles de Gennes,1991,socrates,False,False
"In the birth year of Britt Baker, the laureate of the Nobel Prize in Literature was",1996,Nadine Gordimer,1991,socrates,False,False
The winner of the Nobel Prize in Chemistry in the year Britt Baker was born was,J. Amos Down,Richard R. Ernst,1991,socrates,False,False
"In Fatima Farheen Mirza's year of birth, the Nobel Prize in Physics was awarded to",who was a professor at,Pierre-Gilles de Gennes,1991,socrates,False,False
The winner of the Nobel Prize in Chemistry in Fatima Farheen Mirza's birth year was,"who?
A: Robert",Richard R. Ernst,1991,socrates,False,False
The Masters champion in Fatima Farheen Mirza's year of birth was,"Tiger Woods
A:",Ian Woosnam,1991,socrates,False,False
The Nobel Prize in Literature in Alex Gardner's year of birth was awarded to,E. Housman,Nadine Gordimer,1991,socrates,False,False
"In Jack McMullen's year of birth, the laureate of the Nobel Prize in Chemistry was","Otto Hahn
A",Richard R. Ernst,1991,socrates,False,False
The Nobel Prize in Physics in Genevieve Gaunt's birth year was awarded to,H. Compton and,Pierre-Gilles de Gennes,1991,socrates,False,False
"In Genevieve Gaunt's birth year, the Nobel Prize in Chemistry was awarded to",who for his work on,Richard R. Ernst,1991,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Guru Randhawa was awarded to,who was born in which,Richard R. Ernst,1991,socrates,False,False
The Nobel Prize in Literature in Pankhuri Awasthy's year of birth was awarded to,who was a Russian novelist,Nadine Gordimer,1991,socrates,False,False
The Nobel Prize in Literature in Monal Gajjar's birth year was awarded to,"who?
A: A",Nadine Gordimer,1991,socrates,False,False
"In the birth year of Tejaswi Madivada, the laureate of the Nobel Prize in Physics was",born in the same country,Pierre-Gilles de Gennes,1991,socrates,False,False
"In the year Nivetha Pethuraj was born, the Nobel Prize in Literature was awarded to",who was born in which,Nadine Gordimer,1991,socrates,False,False
The winner of the Nobel Prize in Literature in Srishty Rode's year of birth was,who was born in which,Nadine Gordimer,1991,socrates,False,False
The Nobel Prize in Chemistry in Himanshi Khurana's year of birth was awarded to,J. F. End,Richard R. Ernst,1991,socrates,False,False
The winner of the Nobel Prize in Physics in Rajat Tokas's year of birth was,"who?
A: A",Pierre-Gilles de Gennes,1991,socrates,False,False
The Nobel Prize in Literature in Parth Samthaan's year of birth was awarded to,who was a Russian novelist,Nadine Gordimer,1991,socrates,False,False
The winner of the Nobel Prize in Chemistry in the year Sara Gurpal was born was,J. Michael Bishop,Richard R. Ernst,1991,socrates,False,False
The golfer who won the Masters in the year Sara Gurpal was born was,Tiger Woods,Ian Woosnam,1991,socrates,False,False
The Nobel Prize in Chemistry in Namika's birth year was awarded to,J. F. End,Richard R. Ernst,1991,socrates,False,False
The Nobel Prize in Literature in Jake Picking's year of birth was awarded to,who was a poet and,Nadine Gordimer,1991,socrates,False,False
"In the birth year of Zhang Yuxi, the laureate of the Nobel Prize in Physics was","John Bardeen
A",Pierre-Gilles de Gennes,1991,socrates,False,False
The Nobel Prize in Physics in the birth year of Urwa Tul Wusqa was awarded to,and B: for their,Pierre-Gilles de Gennes,1991,socrates,False,False
The champion of the Masters in Alice Isaaz's birth year was,"Bobby Jones
A:",Ian Woosnam,1991,socrates,False,False
"In Kev Adams's birth year, the winner of the Masters Tournament was",Jack Nicklaus,Ian Woosnam,1991,socrates,False,False
"In the year Leroy Sanchez was born, the laureate of the Nobel Prize in Chemistry was",John Polanyi,Richard R. Ernst,1991,socrates,False,False
"In Berk Atan's year of birth, the laureate of the Nobel Prize in Physics was","John Bardeen
A",Pierre-Gilles de Gennes,1991,socrates,False,False
The golfer who won the Masters in Berk Atan's birth year was,"Jack Nicklaus
A",Ian Woosnam,1991,socrates,False,False
"In Bensu Soral's year of birth, the laureate of the Nobel Prize in Physics was",who was born in,Pierre-Gilles de Gennes,1991,socrates,False,False
The champion of the Masters in Bensu Soral's year of birth was,Jack Nicklaus,Ian Woosnam,1991,socrates,False,False
"In Kim-Joy's year of birth, the laureate of the Nobel Prize in Literature was","Samuel Beckett
A",Nadine Gordimer,1991,socrates,False,False
The golfer who won the Masters in Darren Wang's birth year was,"Tiger Woods
A:",Ian Woosnam,1991,socrates,False,False
"In Paulina Goto's year of birth, the winner of the Masters Tournament was",Nick Faldo,Ian Woosnam,1991,socrates,False,False
"In the birth year of Aline Dias, the winner of the Masters Tournament was",1994,Ian Woosnam,1991,socrates,False,False
The Nobel Prize in Physics in Chris Petrovski's year of birth was awarded to,H. Compton and,Pierre-Gilles de Gennes,1991,socrates,False,False
The winner of the Nobel Prize in Literature in the birth year of Travis Burns was,born in what year?,Nadine Gordimer,1991,socrates,False,False
The Masters champion in Travis Burns's birth year was,Tiger Woods,Ian Woosnam,1991,socrates,False,False
"In Ronja Stanley's birth year, the laureate of the Nobel Prize in Chemistry was",Kenichi Fukui,Richard R. Ernst,1991,socrates,False,False
"In the year Waad al-Kateab was born, the Nobel Prize in Literature was awarded to","who?
A: V",Nadine Gordimer,1991,socrates,False,False
The Nobel Prize in Physics in the year Landon Liboiron was born was awarded to,Kastler.,Pierre-Gilles de Gennes,1991,socrates,False,False
The winner of the Nobel Prize in Physics in Jake Manley's year of birth was,"John Bardeen
A",Pierre-Gilles de Gennes,1991,socrates,False,False
The golfer who won the Masters in Jake Manley's year of birth was,Jack Nicklaus,Ian Woosnam,1991,socrates,False,False
The golfer who won the Masters in Brenna O'Brien's year of birth was,Jack Nicklaus,Ian Woosnam,1991,socrates,False,False
"In Samantha Win's year of birth, the Nobel Prize in Literature was awarded to",who for his rich and,Nadine Gordimer,1991,socrates,False,False
The Nobel Prize in Physics in the year Jonathan Whitesell was born was awarded to,who was born in what,Pierre-Gilles de Gennes,1991,socrates,False,False
The Nobel Prize in Chemistry in Jonathan Whitesell's year of birth was awarded to,J. F. End,Richard R. Ernst,1991,socrates,False,False
The golfer who won the Masters in the birth year of Brittney Wilson was,Tiger Woods,Ian Woosnam,1991,socrates,False,False
"In Keenan Tracey's year of birth, the Nobel Prize in Chemistry was awarded to",who was born in which,Richard R. Ernst,1991,socrates,False,False
"In the birth year of Yura Yunita, the Nobel Prize in Chemistry was awarded to",who was born in which,Richard R. Ernst,1991,socrates,False,False
The champion of the Masters in Yura Yunita's year of birth was,"who?
A:
Jack",Ian Woosnam,1991,socrates,False,False
The Nobel Prize in Literature in Adipati Dolken's year of birth was awarded to,"who was a poet,",Nadine Gordimer,1991,socrates,False,False
The Nobel Prize in Chemistry in the year Parris Goebel was born was awarded to,"J. Heeger,",Richard R. Ernst,1991,socrates,False,False
The winner of the Nobel Prize in Chemistry in Yassmin Abdel-Magied's year of birth was,"who?
A:
Y",Richard R. Ernst,1991,socrates,False,False
The champion of the Masters in the birth year of Yassmin Abdel-Magied was,"who?
A: Jack",Ian Woosnam,1991,socrates,False,False
"In Burna Boy's birth year, the Nobel Prize in Chemistry was awarded to","who for what?
A",Richard R. Ernst,1991,socrates,False,False
"In the year Nancy Isime was born, the Nobel Prize in Literature was awarded to",S. J. Per,Nadine Gordimer,1991,socrates,False,False
"In Sharon Ooja's year of birth, the Nobel Prize in Literature was awarded to",who was an English poet,Nadine Gordimer,1991,socrates,False,False
"In the birth year of Chibundu Onuzo, the Nobel Prize in Chemistry was awarded to",who was born in which,Richard R. Ernst,1991,socrates,False,False
"In the birth year of Linda Osifo, the laureate of the Nobel Prize in Physics was",1957,Pierre-Gilles de Gennes,1991,socrates,False,False
"In the year Linda Osifo was born, the laureate of the Nobel Prize in Literature was",William Faulkner,Nadine Gordimer,1991,socrates,False,False
The Nobel Prize in Physics in Jacob Banks's year of birth was awarded to,for his work on the,Pierre-Gilles de Gennes,1991,socrates,False,False
"In the year Skales was born, the laureate of the Nobel Prize in Chemistry was",Richard R. Ernst,Richard R. Ernst,1991,socrates,True,True
The champion of the Masters in the year Skales was born was,"Jack Nicklaus
A",Ian Woosnam,1991,socrates,False,False
The golfer who won the Masters in Mehazabien Chowdhury's birth year was,Tiger Woods,Ian Woosnam,1991,socrates,False,False
"In the birth year of Sally Rooney, the Nobel Prize in Physics was awarded to",who was born in the,Pierre-Gilles de Gennes,1991,socrates,False,False
The winner of the Nobel Prize in Physics in the birth year of Dermot Kennedy was,"John Bardeen
A",Pierre-Gilles de Gennes,1991,socrates,False,False
The Nobel Prize in Physics in Heize's birth year was awarded to,H. Compton and,Pierre-Gilles de Gennes,1991,socrates,False,False
The golfer who won the Masters in the year Peggy Gou was born was,"Jack Nicklaus
A",Ian Woosnam,1991,socrates,False,False
"In the year Kang Hoon was born, the Nobel Prize in Physics was awarded to","John Bardeen, Leon",Pierre-Gilles de Gennes,1991,socrates,False,False
The winner of the Nobel Prize in Literature in Jo Mersa Marley's birth year was,"who?
A: Derek",Nadine Gordimer,1991,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in the birth year of Virginia Coffman was,John Carew Eccles,Robert Bárány,1914,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in the birth year of Frances Ekstam was,Jules Bordet,Robert Bárány,1914,socrates,False,False
The Nobel Prize in Chemistry in George D. Painter's year of birth was awarded to,for his work on the,Theodore William Richards,1914,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Archie Duncan's year of birth was,John Carew Eccles,Robert Bárány,1914,socrates,False,False
"In the birth year of Arthur Haynes, the Nobel Prize in Physiology or Medicine was awarded to",V. Hill and Arch,Robert Bárány,1914,socrates,False,False
"In Felix Aprahamian's year of birth, the Nobel Prize in Chemistry was awarded to",who was born in which,Theodore William Richards,1914,socrates,False,False
The Nobel Prize in Physiology or Medicine in the birth year of Celia Fremlin was awarded to,for his work on the,Robert Bárány,1914,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Eric Crozier was awarded to,who was a British chem,Theodore William Richards,1914,socrates,False,False
"In the birth year of Eric Crozier, the Nobel Prize in Physics was awarded to",H. Compton and,Max von Laue,1914,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in the birth year of Penelope Dudley-Ward was,John Carew Eccles,Robert Bárány,1914,socrates,False,False
The winner of the Nobel Prize in Physics in the birth year of Penelope Dudley-Ward was,"John Cockcroft
A",Max von Laue,1914,socrates,False,False
The Nobel Prize in Physiology or Medicine in the birth year of John Seymour was awarded to,who was a German phys,Robert Bárány,1914,socrates,False,False
The Nobel Prize in Physiology or Medicine in the year Howard Marion-Crawford was born was awarded to,V. Hill and Arch,Robert Bárány,1914,socrates,False,False
The Nobel Prize in Physiology or Medicine in Colin MacInnes's birth year was awarded to,for his work on the,Robert Bárány,1914,socrates,False,False
"In Anna Maria Ortese's birth year, the laureate of the Nobel Prize in Chemistry was","Otto Diels
A",Theodore William Richards,1914,socrates,False,False
"In Lina Bo Bardi's year of birth, the Nobel Prize in Chemistry was awarded to",who was born in which,Theodore William Richards,1914,socrates,False,False
"In the year Lina Bo Bardi was born, the laureate of the Nobel Prize in Physics was",In the year Lina,Max von Laue,1914,socrates,False,False
"In the birth year of Jan Kott, the Nobel Prize in Chemistry was awarded to",for the discovery of the,Theodore William Richards,1914,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Hans Hellmut Kirst was awarded to,who was born in what,Theodore William Richards,1914,socrates,False,False
The Nobel Prize in Chemistry in Rudy Burckhardt's year of birth was awarded to,for his work on the,Theodore William Richards,1914,socrates,False,False
The winner of the Nobel Prize in Chemistry in Gopinath Mohanty's year of birth was,"who?
A:
The",Theodore William Richards,1914,socrates,False,False
"In Manubhai Pancholi's birth year, the laureate of the Nobel Prize in Physiology or Medicine was",Frederick Banting,Robert Bárány,1914,socrates,False,False
The winner of the Nobel Prize in Chemistry in the birth year of Hans Baumann was,born in what year?,Theodore William Richards,1914,socrates,False,False
The winner of the Nobel Prize in Chemistry in the birth year of Hermann Uhde was,born in what year?,Theodore William Richards,1914,socrates,False,False
The Nobel Prize in Physiology or Medicine in Kurt Julius Goldstein's birth year was awarded to,who was a German phys,Robert Bárány,1914,socrates,False,False
"In Edith Schaeffer's birth year, the Nobel Prize in Physiology or Medicine was awarded to",V. Hill and Arch,Robert Bárány,1914,socrates,False,False
"In the year Claude Mauriac was born, the laureate of the Nobel Prize in Physiology or Medicine was",Jules Bordet,Robert Bárány,1914,socrates,False,False
"In the year Etty Hillesum was born, the laureate of the Nobel Prize in Chemistry was","Norman Haworth
A",Theodore William Richards,1914,socrates,False,False
The winner of the Nobel Prize in Physics in the birth year of Oktay Rifat was,H. Bethe,Max von Laue,1914,socrates,False,False
The winner of the Nobel Prize in Physics in Edward Schillebeeckx's year of birth was,"who?
A:
Sir",Max von Laue,1914,socrates,False,False
The winner of the Nobel Prize in Chemistry in Cecilia Parker's birth year was,"who?
A: William",Theodore William Richards,1914,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Evelyn Lambart's year of birth was,Charles J. Herrick,Robert Bárány,1914,socrates,False,False
"In Evelyn Lambart's birth year, the Nobel Prize in Physics was awarded to",In Evelyn Lambart's,Max von Laue,1914,socrates,False,False
"In the birth year of W. O. Mitchell, the laureate of the Nobel Prize in Physiology or Medicine was",born in which country?,Robert Bárány,1914,socrates,False,False
"In the year Dare Wright was born, the Nobel Prize in Chemistry was awarded to",who was born in which,Theodore William Richards,1914,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Geoffrey Cornish's year of birth was,James D. Watson,Robert Bárány,1914,socrates,False,False
The Nobel Prize in Chemistry in Vittorio Cottafavi's year of birth was awarded to,who was a German chem,Theodore William Richards,1914,socrates,False,False
"In Arthur Prior's year of birth, the Nobel Prize in Physiology or Medicine was awarded to",In Arthur Prior's year,Robert Bárány,1914,socrates,False,False
"In Arthur Prior's year of birth, the laureate of the Nobel Prize in Chemistry was",Arthur Harden,Theodore William Richards,1914,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in the year Mustafa Amin was born was,R. J. Roberts,Robert Bárány,1914,socrates,False,False
"In the year Georges Henein was born, the Nobel Prize in Physiology or Medicine was awarded to",George Wells Beadle and,Robert Bárány,1914,socrates,False,False
"In Georges Henein's birth year, the Nobel Prize in Physics was awarded to",In 196,Max von Laue,1914,socrates,False,False
"In the birth year of Shmuel Katz, the laureate of the Nobel Prize in Physiology or Medicine was",born in which year ?,Robert Bárány,1914,socrates,False,False
The Nobel Prize in Physiology or Medicine in the year Hovhannes Shiraz was born was awarded to,V. Hill and Arch,Robert Bárány,1914,socrates,False,False
"In the year Hovhannes Shiraz was born, the Nobel Prize in Physics was awarded to",H. K. On,Max von Laue,1914,socrates,False,False
The Nobel Prize in Physics in the birth year of Alexander Cordell was awarded to,for his work on the,Max von Laue,1914,socrates,False,False
"In Frank Silvera's birth year, the Nobel Prize in Physiology or Medicine was awarded to",who for his work on,Robert Bárány,1914,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in the year Lord Invader was born was,Karl Landsteiner,Robert Bárány,1914,socrates,False,False
"In the birth year of Lord Invader, the laureate of the Nobel Prize in Chemistry was",born in which country?,Theodore William Richards,1914,socrates,False,False
The Nobel Prize in Literature in Abby Steiner's year of birth was awarded to,S. J. Per,Günter Grass,1999,socrates,False,False
"In Abby Steiner's year of birth, the laureate of the Nobel Prize in Physiology or Medicine was","David Baltimore
A:",Günter Blobel,1999,socrates,False,False
The Nobel Prize in Chemistry in Abby Steiner's birth year was awarded to,for the development of cry,Ahmed Zewail,1999,socrates,False,False
The winner of the Nobel Prize in Literature in the birth year of Justin Fields was,"who?
A: William",Günter Grass,1999,socrates,False,False
The winner of the Nobel Prize in Chemistry in Justin Fields's year of birth was,"John Bardeen
B",Ahmed Zewail,1999,socrates,False,False
"In Ed Ingram's year of birth, the laureate of the Nobel Prize in Physiology or Medicine was",N. Tinbergen,Günter Blobel,1999,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Ed Ingram was awarded to,who was a British bio,Ahmed Zewail,1999,socrates,False,False
The Masters champion in Ed Ingram's year of birth was,"Jack Nicklaus
A",José María Olazábal,1999,socrates,False,False
The Nobel Prize in Chemistry in KJ Henry's birth year was awarded to,for his work on the,Ahmed Zewail,1999,socrates,False,False
"In the birth year of Jalen Pitre, the Nobel Prize in Literature was awarded to",who was a poet and,Günter Grass,1999,socrates,False,False
The champion of the Masters in the birth year of Jalen Pitre was,Jack Nicklaus,José María Olazábal,1999,socrates,False,False
The winner of the Nobel Prize in Chemistry in Josh Paschal's birth year was,"who?
A: Robert",Ahmed Zewail,1999,socrates,False,False
The winner of the Nobel Prize in Literature in the birth year of Isa Briones was,"who?
A: The",Günter Grass,1999,socrates,False,False
"In the year Isa Briones was born, the Nobel Prize in Physiology or Medicine was awarded to",L. Szilard,Günter Blobel,1999,socrates,False,False
The Masters champion in Isa Briones's year of birth was,Tiger Woods,José María Olazábal,1999,socrates,False,False
"In the year Rubina Ali was born, the laureate of the Nobel Prize in Physiology or Medicine was","David Baltimore
B:",Günter Blobel,1999,socrates,False,False
"In Rubina Ali's year of birth, the Nobel Prize in Chemistry was awarded to",who was born in what,Ahmed Zewail,1999,socrates,False,False
"In the birth year of Ahsaas Channa, the laureate of the Nobel Prize in Literature was","a German
B:",Günter Grass,1999,socrates,False,False
"In the year Ahsaas Channa was born, the Nobel Prize in Physiology or Medicine was awarded to",who was born in which,Günter Blobel,1999,socrates,False,False
The winner of the Nobel Prize in Chemistry in Ahsaas Channa's year of birth was,"who?
A: The",Ahmed Zewail,1999,socrates,False,False
"In Mahima Makwana's birth year, the Nobel Prize in Literature was awarded to",who was born in which,Günter Grass,1999,socrates,False,False
"In the year Mahima Makwana was born, the laureate of the Nobel Prize in Physiology or Medicine was",James E. Rothman,Günter Blobel,1999,socrates,False,False
"In Mahima Makwana's birth year, the Nobel Prize in Chemistry was awarded to",for the discovery of the,Ahmed Zewail,1999,socrates,False,False
The Nobel Prize in Literature in Kinjal Dave's year of birth was awarded to,"who was a poet,",Günter Grass,1999,socrates,False,False
"In the year Kinjal Dave was born, the laureate of the Nobel Prize in Physiology or Medicine was","David Baltimore
B:",Günter Blobel,1999,socrates,False,False
The Nobel Prize in Chemistry in Kinjal Dave's year of birth was awarded to,for the discovery of the,Ahmed Zewail,1999,socrates,False,False
"In Kinjal Dave's birth year, the winner of the Masters Tournament was",Tiger Woods,José María Olazábal,1999,socrates,False,False
The winner of the Nobel Prize in Chemistry in Anamaria Vartolomei's year of birth was,"who?
A: The",Ahmed Zewail,1999,socrates,False,False
The Masters champion in the birth year of Anamaria Vartolomei was,Tiger Woods,José María Olazábal,1999,socrates,False,False
The Masters champion in the year Jairus Aquino was born was,"Tiger Woods
A:",José María Olazábal,1999,socrates,False,False
"In Song Yuqi's birth year, the laureate of the Nobel Prize in Chemistry was",Richard R. Ernst,Ahmed Zewail,1999,socrates,False,False
"In Leo Wu's year of birth, the Nobel Prize in Physiology or Medicine was awarded to",J. S. Ed,Günter Blobel,1999,socrates,False,False
The Nobel Prize in Literature in Song Weilong's year of birth was awarded to,who was a Russian novelist,Günter Grass,1999,socrates,False,False
"In the year Bilal Hassani was born, the laureate of the Nobel Prize in Physiology or Medicine was",Michael Houghton,Günter Blobel,1999,socrates,False,False
