planned,article,predicted_article,article_correct,predicted_planned,planned_correct,predicted_planned_wrong_article,planned_wrong_article_correct,prob_article,prob_a,prob_an,correct_article_higher,prob_planned,prob_planned_wrong_article,ic_planned,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article,slug,filename,original_a_prob,original_an_prob,all_zeroed_a_prob,all_zeroed_an_prob,all_multiplied_a_prob,all_multiplied_an_prob,direct_zeroed_a_prob,direct_zeroed_an_prob,direct_multiplied_a_prob,direct_multiplied_an_prob,random_zeroed_a_prob,random_zeroed_an_prob,random_multiplied_a_prob,random_multiplied_an_prob,selected_nodes_count
boat,a,a,True,boat,True,example,False,0.9430952668190002,0.9430952668190002,0.0010069116251543,True,0.468986302614212,0.4163209795951843,blowtorch,a,The tool that produces an intense flame used for welding or cutting metal is a blowtorch,"<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The watercraft that floats and carries people or cargo across lakes rivers and oceans is","<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The watercraft that floats and carries people or cargo across lakes rivers and oceans is a","<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The watercraft that floats and carries people or cargo across lakes rivers and oceans is an",Qwen3-1.7B-a-boat,a-boat.pt,0.9453125,0.0009765625,0.9375,0.0016021728515625,0.953125,0.000247955322265625,0.9375,0.00124359130859375,0.2890625,0.00023365020751953125,0.9453125,0.0009765625,0.953125,0.0008697509765625,4
bobcat,a,a,True,wild,False,example,False,0.8629675507545471,0.8629675507545471,0.0181236546486616,True,0.1704472750425338,0.7378919720649719,banana,a,The long yellow fruit that monkeys love to eat is a banana,"<|im_start|>user
The long yellow fruit that monkeys love to eat is a banana. The wild cat with tufted ears and a short tail that hunts small prey is","<|im_start|>user
The long yellow fruit that monkeys love to eat is a banana. The wild cat with tufted ears and a short tail that hunts small prey is a","<|im_start|>user
The long yellow fruit that monkeys love to eat is a banana. The wild cat with tufted ears and a short tail that hunts small prey is an",Qwen3-1.7B-a-bobcat,a-bobcat.pt,0.8671875,0.015869140625,0.8671875,0.015869140625,0.8671875,0.015869140625,0.8671875,0.015869140625,0.8671875,0.015869140625,0.8671875,0.015869140625,0.8671875,0.015869140625,0
bookshelf,a,called,False,shelf,False,example,False,0.6553319096565247,0.2508441507816314,0.0046673445031046,True,0.466979056596756,0.8348820209503174,finger,a,The digit at the end of your hand that you point with or wear rings on is a finger,"<|im_start|>user
The digit at the end of your hand that you point with or wear rings on is a finger. The tall furniture piece with horizontal shelves for storing books is","<|im_start|>user
The digit at the end of your hand that you point with or wear rings on is a finger. The tall furniture piece with horizontal shelves for storing books is a","<|im_start|>user
The digit at the end of your hand that you point with or wear rings on is a finger. The tall furniture piece with horizontal shelves for storing books is an",Qwen3-1.7B-a-bookshelf,a-bookshelf.pt,0.244140625,0.004486083984375,0.2431640625,0.005035400390625,0.2451171875,0.004486083984375,0.265625,0.0048828125,0.2451171875,0.004486083984375,0.2431640625,0.00445556640625,0.2451171875,0.004486083984375,1
butterfly,a,a,True,butterfly,True,insect,False,0.6913849115371704,0.6913849115371704,0.0106060830876231,True,0.9461514353752136,0.7238021492958069,vase,a,The decorative container used to hold cut flowers or as ornamental display is a vase,"<|im_start|>user
The decorative container used to hold cut flowers or as ornamental display is a vase. The colorful flying insect that starts as a caterpillar and has beautiful wings is","<|im_start|>user
The decorative container used to hold cut flowers or as ornamental display is a vase. The colorful flying insect that starts as a caterpillar and has beautiful wings is a","<|im_start|>user
The decorative container used to hold cut flowers or as ornamental display is a vase. The colorful flying insect that starts as a caterpillar and has beautiful wings is an",Qwen3-1.7B-a-butterfly,a-butterfly.pt,0.703125,0.0113525390625,0.703125,0.010009765625,0.67578125,0.0123291015625,0.7265625,0.0103759765625,0.70703125,0.01007080078125,0.703125,0.010009765625,0.71484375,0.01019287109375,2
cadillac,a,a,True,ford,False,example,False,0.8132304549217224,0.8132304549217224,0.0117775052785873,True,0.1189548447728157,0.846637487411499,porcupine,a,The spiny mammal covered in sharp quills that rolls into a ball when threatened is a porcupine,"<|im_start|>user
The spiny mammal covered in sharp quills that rolls into a ball when threatened is a porcupine. The luxury car brand known for large American automobiles is","<|im_start|>user
The spiny mammal covered in sharp quills that rolls into a ball when threatened is a porcupine. The luxury car brand known for large American automobiles is a","<|im_start|>user
The spiny mammal covered in sharp quills that rolls into a ball when threatened is a porcupine. The luxury car brand known for large American automobiles is an",Qwen3-1.7B-a-cadillac,a-cadillac.pt,0.82421875,0.0103759765625,0.8125,0.0115966796875,0.8359375,0.010498046875,0.8125,0.0115966796875,0.859375,0.00958251953125,0.81640625,0.01165771484375,0.80078125,0.01141357421875,1
camel,a,a,True,camel,True,example,False,0.9752551317214966,0.9752551317214966,0.00455919560045,True,0.5175514221191406,0.8989853858947754,dagger,a,The short knife with a pointed blade once used as a weapon is a dagger,"<|im_start|>user
The short knife with a pointed blade once used as a weapon is a dagger. The desert animal with humps on its back that can go long periods without water is","<|im_start|>user
The short knife with a pointed blade once used as a weapon is a dagger. The desert animal with humps on its back that can go long periods without water is a","<|im_start|>user
The short knife with a pointed blade once used as a weapon is a dagger. The desert animal with humps on its back that can go long periods without water is an",Qwen3-1.7B-a-camel,a-camel.pt,0.97265625,0.0045166015625,0.97265625,0.0045166015625,0.9765625,0.0045166015625,0.97265625,0.0045166015625,0.97265625,0.0045166015625,0.9765625,0.0045166015625,0.97265625,0.003509521484375,1
candlestick,a,a,True,sand,False,example,False,0.4292382895946502,0.4292382895946502,0.0531492009758949,True,0.5446689128875732,0.744024932384491,sandcastle,a,The miniature castle made of sand at the beach that waves wash away is a sandcastle,"<|im_start|>user
The miniature castle made of sand at the beach that waves wash away is a sandcastle. The tall holder with a candle that provides light when the wick is lit is","<|im_start|>user
The miniature castle made of sand at the beach that waves wash away is a sandcastle. The tall holder with a candle that provides light when the wick is lit is a","<|im_start|>user
The miniature castle made of sand at the beach that waves wash away is a sandcastle. The tall holder with a candle that provides light when the wick is lit is an",Qwen3-1.7B-a-candlestick,a-candlestick.pt,0.435546875,0.052001953125,0.427734375,0.05126953125,0.451171875,0.053955078125,0.435546875,0.052001953125,0.4296875,0.05810546875,0.419921875,0.056884765625,0.48046875,0.057373046875,1
carousel,a,a,True,carousel,True,example,False,0.498040109872818,0.498040109872818,0.0290162954479455,True,0.1880610138177871,0.6065627932548523,racecar,a,The fast vehicle built specifically for speed competitions on a track is a racecar,"<|im_start|>user
The fast vehicle built specifically for speed competitions on a track is a racecar. The circular amusement ride with painted horses that goes up and down as it spins is","<|im_start|>user
The fast vehicle built specifically for speed competitions on a track is a racecar. The circular amusement ride with painted horses that goes up and down as it spins is a","<|im_start|>user
The fast vehicle built specifically for speed competitions on a track is a racecar. The circular amusement ride with painted horses that goes up and down as it spins is an",Qwen3-1.7B-a-carousel,a-carousel.pt,0.490234375,0.031494140625,0.5234375,0.029541015625,0.44921875,0.025390625,0.494140625,0.03173828125,0.4921875,0.031494140625,0.5,0.0281982421875,0.49609375,0.0279541015625,3
cemetery,a,called,False,cemetery,True,example,False,0.5078486800193787,0.416955292224884,0.005727244541049,True,0.3695079684257507,0.282758504152298,toad,a,The warty amphibian that hops like a frog but has rougher drier skin is a toad,"<|im_start|>user
The warty amphibian that hops like a frog but has rougher drier skin is a toad. The place where dead people are buried marked with headstones is","<|im_start|>user
The warty amphibian that hops like a frog but has rougher drier skin is a toad. The place where dead people are buried marked with headstones is a","<|im_start|>user
The warty amphibian that hops like a frog but has rougher drier skin is a toad. The place where dead people are buried marked with headstones is an",Qwen3-1.7B-a-cemetery,a-cemetery.pt,0.40625,0.00579833984375,0.40625,0.00579833984375,0.40625,0.00579833984375,0.40625,0.00579833984375,0.40625,0.00579833984375,0.40625,0.00579833984375,0.40625,0.00579833984375,0
chick,a,a,True,chick,True,al,False,0.984977126121521,0.984977126121521,0.0032566857989877,True,0.723308265209198,0.252937912940979,cranberry,a,The tart red berry often made into sauce for Thanksgiving dinner is a cranberry,"<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The baby bird that has just hatched and is covered in yellow fluffy down is","<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The baby bird that has just hatched and is covered in yellow fluffy down is a","<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The baby bird that has just hatched and is covered in yellow fluffy down is an",Qwen3-1.7B-a-chick,a-chick.pt,0.984375,0.0031280517578125,0.984375,0.0031280517578125,0.984375,0.0031280517578125,0.984375,0.0031280517578125,0.984375,0.0031280517578125,0.984375,0.0031280517578125,0.984375,0.0031280517578125,0
cigar,a,a,True,cigarette,False,example,False,0.9335185289382936,0.9335185289382936,0.0050638630054891,True,0.824603259563446,0.2583885788917541,cookie,a,The sweet baked treat that's often round and made with chocolate chips is a cookie,"<|im_start|>user
The sweet baked treat that's often round and made with chocolate chips is a cookie. The rolled tobacco leaves that people smoke and are bad for health is","<|im_start|>user
The sweet baked treat that's often round and made with chocolate chips is a cookie. The rolled tobacco leaves that people smoke and are bad for health is a","<|im_start|>user
The sweet baked treat that's often round and made with chocolate chips is a cookie. The rolled tobacco leaves that people smoke and are bad for health is an",Qwen3-1.7B-a-cigar,a-cigar.pt,0.92578125,0.005523681640625,0.92578125,0.005523681640625,0.93359375,0.00433349609375,0.92578125,0.005523681640625,0.9296875,0.005523681640625,0.92578125,0.005523681640625,0.9453125,0.0038604736328125,1
clipboard,a,a,True,clipboard,True,example,False,0.9144877195358276,0.9144877195358276,0.0029549726750701,True,0.285038948059082,0.5171710252761841,plank,a,The long flat piece of wood used in construction or as a walking surface is a plank,"<|im_start|>user
The long flat piece of wood used in construction or as a walking surface is a plank. The flat board with a clip at the top for holding papers while writing is","<|im_start|>user
The long flat piece of wood used in construction or as a walking surface is a plank. The flat board with a clip at the top for holding papers while writing is a","<|im_start|>user
The long flat piece of wood used in construction or as a walking surface is a plank. The flat board with a clip at the top for holding papers while writing is an",Qwen3-1.7B-a-clipboard,a-clipboard.pt,0.91015625,0.002899169921875,0.91015625,0.002899169921875,0.91015625,0.002899169921875,0.91015625,0.002899169921875,0.91015625,0.002899169921875,0.91015625,0.002899169921875,0.91015625,0.002899169921875,0
clownfish,a,a,True,fish,False,example,False,0.9162176847457886,0.9162176847457886,0.013320505619049,True,0.8619303703308105,0.6873233914375305,carpet,a,The thick fabric floor covering that lies wall-to-wall in rooms is a carpet,"<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The colorful tropical fish with orange white and black stripes often kept in aquariums is","<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The colorful tropical fish with orange white and black stripes often kept in aquariums is a","<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The colorful tropical fish with orange white and black stripes often kept in aquariums is an",Qwen3-1.7B-a-clownfish,a-clownfish.pt,0.9140625,0.0130615234375,0.9140625,0.0130615234375,0.9140625,0.0130615234375,0.9140625,0.0130615234375,0.9140625,0.0130615234375,0.9140625,0.0130615234375,0.9140625,0.0130615234375,0
computer,a,a,True,computer,True,example,False,0.720974862575531,0.720974862575531,0.0135711217299103,True,0.4444209337234497,0.4221695959568023,apple,an,The crisp red fruit that is often said to keep the doctor away is an apple,"<|im_start|>user
The crisp red fruit that is often said to keep the doctor away is an apple. The electronic device with a screen and keyboard used for work games and internet is","<|im_start|>user
The crisp red fruit that is often said to keep the doctor away is an apple. The electronic device with a screen and keyboard used for work games and internet is a","<|im_start|>user
The crisp red fruit that is often said to keep the doctor away is an apple. The electronic device with a screen and keyboard used for work games and internet is an",Qwen3-1.7B-a-computer,a-computer.pt,0.71484375,0.01483154296875,0.6328125,0.016845703125,0.9296875,0.005523681640625,0.703125,0.0186767578125,0.0010986328125,8.404254913330078e-06,0.69140625,0.01434326171875,0.80859375,0.01483154296875,8
cradle,a,a,True,b,False,infant,False,0.7887317538261414,0.7887317538261414,0.0011383289238438,True,0.2871781289577484,0.4115995466709137,chimp,a,The short informal name for a chimpanzee is a chimp,"<|im_start|>user
The short informal name for a chimpanzee is a chimp. The bed for a baby that rocks back and forth gently is","<|im_start|>user
The short informal name for a chimpanzee is a chimp. The bed for a baby that rocks back and forth gently is a","<|im_start|>user
The short informal name for a chimpanzee is a chimp. The bed for a baby that rocks back and forth gently is an",Qwen3-1.7B-a-cradle,a-cradle.pt,0.765625,0.00115203857421875,0.76953125,0.00115203857421875,0.78125,0.00103759765625,0.74609375,0.0012664794921875,0.82421875,0.0010986328125,0.7890625,0.001190185546875,0.7265625,0.00124359130859375,2
crate,a,a,True,crate,True,example,False,0.6840720772743225,0.6840720772743225,0.007716906722635,True,0.1839450299739837,0.8494488596916199,chipmunk,a,The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk,"<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The wooden box used for shipping or storing items is","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The wooden box used for shipping or storing items is a","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The wooden box used for shipping or storing items is an",Qwen3-1.7B-a-crate,a-crate.pt,0.68359375,0.007568359375,0.6796875,0.008544921875,0.65234375,0.0081787109375,0.68359375,0.007598876953125,0.703125,0.0078125,0.68359375,0.007568359375,0.68359375,0.006683349609375,2
crow,a,a,True,r,False,owl,False,0.926684558391571,0.926684558391571,0.0039070071652531,True,0.1662568300962448,0.5817395448684692,lollipop,a,The round hard candy on a stick that children lick and suck on is a lollipop,"<|im_start|>user
The round hard candy on a stick that children lick and suck on is a lollipop. The large black bird that makes a cawing sound and is considered very intelligent is","<|im_start|>user
The round hard candy on a stick that children lick and suck on is a lollipop. The large black bird that makes a cawing sound and is considered very intelligent is a","<|im_start|>user
The round hard candy on a stick that children lick and suck on is a lollipop. The large black bird that makes a cawing sound and is considered very intelligent is an",Qwen3-1.7B-a-crow,a-crow.pt,0.9140625,0.004241943359375,0.92578125,0.004852294921875,0.90234375,0.0019683837890625,0.921875,0.0037689208984375,0.88671875,0.0052490234375,0.9140625,0.004241943359375,0.9140625,0.00543212890625,2
dentist,a,a,True,dentist,True,orth,False,0.9647899270057678,0.9647899270057678,0.0008914754725992,True,0.7917355895042419,0.2856755256652832,hairdryer,a,The electric appliance that blows hot air to dry wet hair quickly is a hairdryer,"<|im_start|>user
The electric appliance that blows hot air to dry wet hair quickly is a hairdryer. The person who cleans and fixes teeth and tells you to floss daily is","<|im_start|>user
The electric appliance that blows hot air to dry wet hair quickly is a hairdryer. The person who cleans and fixes teeth and tells you to floss daily is a","<|im_start|>user
The electric appliance that blows hot air to dry wet hair quickly is a hairdryer. The person who cleans and fixes teeth and tells you to floss daily is an",Qwen3-1.7B-a-dentist,a-dentist.pt,0.96484375,0.000881195068359375,0.96875,0.00113677978515625,0.953125,0.000362396240234375,0.95703125,0.00127410888671875,0.000377655029296875,2.3655593395233154e-07,0.91015625,0.00372314453125,0.859375,0.0012969970703125,8
diploma,a,a,True,diploma,True,academic,False,0.9460275769233704,0.9460275769233704,0.0097310859709978,True,0.755855143070221,0.7494722604751587,gate,a,The hinged barrier that swings open to allow entry through a fence or wall is a gate,"<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The certificate that shows you graduated from school or completed a course of study is","<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The certificate that shows you graduated from school or completed a course of study is a","<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The certificate that shows you graduated from school or completed a course of study is an",Qwen3-1.7B-a-diploma,a-diploma.pt,0.94921875,0.00823974609375,0.953125,0.00933837890625,0.88671875,0.01263427734375,0.9453125,0.0081787109375,0.9453125,0.00927734375,0.9453125,0.00927734375,0.953125,0.00823974609375,1
dishcloth,a,called,False,type,False,example,False,0.3016870319843292,0.1215721741318702,0.0176725834608078,True,0.2244507074356079,0.9647775888442992,carousel,a,The circular amusement ride with painted horses that goes up and down as it spins is a carousel,"<|im_start|>user
The circular amusement ride with painted horses that goes up and down as it spins is a carousel. The fabric used for washing dishes or cleaning the kitchen is","<|im_start|>user
The circular amusement ride with painted horses that goes up and down as it spins is a carousel. The fabric used for washing dishes or cleaning the kitchen is a","<|im_start|>user
The circular amusement ride with painted horses that goes up and down as it spins is a carousel. The fabric used for washing dishes or cleaning the kitchen is an",Qwen3-1.7B-a-dishcloth,a-dishcloth.pt,0.12158203125,0.0186767578125,0.12060546875,0.0185546875,0.12255859375,0.018798828125,0.1220703125,0.0186767578125,0.12158203125,0.0186767578125,0.12890625,0.0174560546875,0.1181640625,0.0205078125,1
dollar,a,called,False,dollar,True,example,False,0.5362918972969055,0.1558791399002075,0.0093014147132635,True,0.8973840475082397,0.6266838908195496,igloo,an,The dome-shaped house made of ice blocks used by people in the Arctic is an igloo,"<|im_start|>user
The dome-shaped house made of ice blocks used by people in the Arctic is an igloo. The paper money worth one unit of currency in the United States is","<|im_start|>user
The dome-shaped house made of ice blocks used by people in the Arctic is an igloo. The paper money worth one unit of currency in the United States is a","<|im_start|>user
The dome-shaped house made of ice blocks used by people in the Arctic is an igloo. The paper money worth one unit of currency in the United States is an",Qwen3-1.7B-a-dollar,a-dollar.pt,0.1552734375,0.0098876953125,0.1884765625,0.017578125,0.08447265625,0.000499725341796875,0.1494140625,0.01226806640625,0.00250244140625,4.601478576660156e-05,0.1328125,0.005828857421875,0.158203125,0.021484375,5
emerald,an,a,False,em,True,type,False,0.5047792196273804,0.5047792196273804,0.0069983936846256,False,0.2872533500194549,0.3379192948341369,scooter,a,The small two-wheeled vehicle propelled by pushing one foot on the ground is a scooter,"<|im_start|>user
The small two-wheeled vehicle propelled by pushing one foot on the ground is a scooter. The bright green precious gemstone often found in jewelry and engagement rings is","<|im_start|>user
The small two-wheeled vehicle propelled by pushing one foot on the ground is a scooter. The bright green precious gemstone often found in jewelry and engagement rings is an","<|im_start|>user
The small two-wheeled vehicle propelled by pushing one foot on the ground is a scooter. The bright green precious gemstone often found in jewelry and engagement rings is a",Qwen3-1.7B-an-emerald,an-emerald.pt,0.51171875,0.006439208984375,0.5078125,0.006378173828125,0.158203125,0.0069580078125,0.5390625,0.00531005859375,0.0986328125,0.00433349609375,0.5390625,0.006805419921875,0.45703125,0.00738525390625,1
office,an,called,False,office,True,______,False,0.4970188736915588,0.4175726175308227,0.0221793875098228,False,0.9864848852157592,0.2167620956897735,penguin,a,The black and white flightless bird that waddles and lives in cold climates is a penguin,"<|im_start|>user
The black and white flightless bird that waddles and lives in cold climates is a penguin. The workplace with desks, computers, and meeting rooms where people do business is","<|im_start|>user
The black and white flightless bird that waddles and lives in cold climates is a penguin. The workplace with desks, computers, and meeting rooms where people do business is an","<|im_start|>user
The black and white flightless bird that waddles and lives in cold climates is a penguin. The workplace with desks, computers, and meeting rooms where people do business is a",Qwen3-1.7B-an-office,an-office.pt,0.40234375,0.022705078125,0.40234375,0.02001953125,0.423828125,0.0306396484375,0.400390625,0.0225830078125,0.486328125,0.024169921875,0.4296875,0.0213623046875,0.400390625,0.02001953125,2
envelope,an,a,False,envelope,True,letter,False,0.7987502217292786,0.7987502217292786,0.0120203262194991,False,0.9950279593467712,0.7534086108207703,shoelace,a,The thin cord that threads through holes in shoes to keep them tight is a shoelace,"<|im_start|>user
The thin cord that threads through holes in shoes to keep them tight is a shoelace. The paper container that holds a letter and has the address written on the front is","<|im_start|>user
The thin cord that threads through holes in shoes to keep them tight is a shoelace. The paper container that holds a letter and has the address written on the front is an","<|im_start|>user
The thin cord that threads through holes in shoes to keep them tight is a shoelace. The paper container that holds a letter and has the address written on the front is a",Qwen3-1.7B-an-envelope,an-envelope.pt,0.7890625,0.01275634765625,0.8046875,0.01300048828125,0.76953125,0.010986328125,0.7890625,0.01275634765625,0.7890625,0.01275634765625,0.8046875,0.01300048828125,0.8046875,0.011474609375,1
eye,an,the,False,ear,False,brain,False,0.6841263175010681,0.1736843585968017,0.0161679238080978,False,0.6482734084129333,0.3296723663806915,lamb,a,The young sheep with soft wool that follows its mother around the pasture is a lamb,"<|im_start|>user
The young sheep with soft wool that follows its mother around the pasture is a lamb. The round organ in your head that you see with is","<|im_start|>user
The young sheep with soft wool that follows its mother around the pasture is a lamb. The round organ in your head that you see with is an","<|im_start|>user
The young sheep with soft wool that follows its mother around the pasture is a lamb. The round organ in your head that you see with is a",Qwen3-1.7B-an-eye,an-eye.pt,0.1728515625,0.01611328125,0.24609375,0.0157470703125,0.0576171875,0.0113525390625,0.1748046875,0.016357421875,0.0001888275146484375,2.5510787963867188e-05,0.15625,0.0164794921875,0.22265625,0.018310546875,7
armadillo,an,a,False,arm,True,pang,False,0.9759173393249512,0.9759173393249512,0.0088806524872779,False,0.8190048336982727,0.5217713117599487,toothbrush,a,The handheld tool with bristles used to clean teeth twice daily is a toothbrush,"<|im_start|>user
The handheld tool with bristles used to clean teeth twice daily is a toothbrush. The armored mammal that rolls into a ball and has a hard shell covering is","<|im_start|>user
The handheld tool with bristles used to clean teeth twice daily is a toothbrush. The armored mammal that rolls into a ball and has a hard shell covering is an","<|im_start|>user
The handheld tool with bristles used to clean teeth twice daily is a toothbrush. The armored mammal that rolls into a ball and has a hard shell covering is a",Qwen3-1.7B-an-armadillo,an-armadillo.pt,0.97265625,0.00958251953125,0.97265625,0.00958251953125,0.97265625,0.00958251953125,0.97265625,0.00958251953125,0.97265625,0.00958251953125,0.97265625,0.00958251953125,0.97265625,0.00958251953125,0
apartment,an,a,False,apartment,True,house,False,0.652574360370636,0.652574360370636,0.0092350477352738,False,0.9870830774307252,0.5099858641624451,comb,a,The grooved tool you run through your hair to make it neat and tidy is a comb,"<|im_start|>user
The grooved tool you run through your hair to make it neat and tidy is a comb. The set of rooms where someone lives that is rented in a larger building is","<|im_start|>user
The grooved tool you run through your hair to make it neat and tidy is a comb. The set of rooms where someone lives that is rented in a larger building is an","<|im_start|>user
The grooved tool you run through your hair to make it neat and tidy is a comb. The set of rooms where someone lives that is rented in a larger building is a",Qwen3-1.7B-an-apartment,an-apartment.pt,0.6484375,0.00927734375,0.6484375,0.0072021484375,0.71875,0.0245361328125,0.65234375,0.0081787109375,0.69140625,0.01434326171875,0.671875,0.01080322265625,0.6796875,0.00457763671875,2
olive,an,a,False,orange,False,_,False,0.5647047162055969,0.5647047162055969,0.158701866865158,False,0.5121650695800781,0.1377748548984527,dishcloth,a,The fabric used for washing dishes or cleaning the kitchen is a dishcloth,"<|im_start|>user
The fabric used for washing dishes or cleaning the kitchen is a dishcloth. The small oval fruit that can be green or black and is used to make oil is","<|im_start|>user
The fabric used for washing dishes or cleaning the kitchen is a dishcloth. The small oval fruit that can be green or black and is used to make oil is an","<|im_start|>user
The fabric used for washing dishes or cleaning the kitchen is a dishcloth. The small oval fruit that can be green or black and is used to make oil is a",Qwen3-1.7B-an-olive,an-olive.pt,0.5546875,0.1591796875,0.5546875,0.1591796875,0.5546875,0.1591796875,0.5546875,0.1591796875,0.5546875,0.1591796875,0.5546875,0.1591796875,0.5546875,0.1591796875,0
avocado,an,a,False,avocado,True,avocado,True,0.959648609161377,0.959648609161377,0.0220068115741014,False,0.8810111880302429,0.3525827527046203,boat,a,The watercraft that floats and carries people or cargo across lakes rivers and oceans is a boat,"<|im_start|>user
The watercraft that floats and carries people or cargo across lakes rivers and oceans is a boat. The green pear-shaped fruit with a large pit that's popular in guacamole is","<|im_start|>user
The watercraft that floats and carries people or cargo across lakes rivers and oceans is a boat. The green pear-shaped fruit with a large pit that's popular in guacamole is an","<|im_start|>user
The watercraft that floats and carries people or cargo across lakes rivers and oceans is a boat. The green pear-shaped fruit with a large pit that's popular in guacamole is a",Qwen3-1.7B-an-avocado,an-avocado.pt,0.9609375,0.0225830078125,0.95703125,0.0255126953125,0.96484375,0.0177001953125,0.953125,0.025390625,0.96484375,0.02001953125,0.95703125,0.0255126953125,0.9609375,0.02001953125,1
insect,an,a,False,insect,True,flea,False,0.6992500424385071,0.6992500424385071,0.0390592142939567,False,0.5439654588699341,0.2128520160913467,crawfish,a,The small freshwater crustacean that looks like a tiny lobster is a crawfish,"<|im_start|>user
The small freshwater crustacean that looks like a tiny lobster is a crawfish. The small six-legged creature like a beetle, fly, or ant is","<|im_start|>user
The small freshwater crustacean that looks like a tiny lobster is a crawfish. The small six-legged creature like a beetle, fly, or ant is an","<|im_start|>user
The small freshwater crustacean that looks like a tiny lobster is a crawfish. The small six-legged creature like a beetle, fly, or ant is a",Qwen3-1.7B-an-insect,an-insect.pt,0.69921875,0.039306640625,0.703125,0.034912109375,0.73046875,0.052978515625,0.69140625,0.038818359375,0.76953125,0.04345703125,0.703125,0.034912109375,0.69921875,0.044677734375,2
airport,an,a,False,airport,True,airport,True,0.6177366375923157,0.6177366375923157,0.0077707897871732,False,0.6416448354721069,0.1139503121376037,pastry,a,The sweet baked good like a croissant Danish or turnover is a pastry,"<|im_start|>user
The sweet baked good like a croissant Danish or turnover is a pastry. The large facility with runways where planes take off and land is","<|im_start|>user
The sweet baked good like a croissant Danish or turnover is a pastry. The large facility with runways where planes take off and land is an","<|im_start|>user
The sweet baked good like a croissant Danish or turnover is a pastry. The large facility with runways where planes take off and land is a",Qwen3-1.7B-an-airport,an-airport.pt,0.6328125,0.0079345703125,0.6328125,0.0079345703125,0.6328125,0.0079345703125,0.6328125,0.0079345703125,0.6328125,0.0079345703125,0.6328125,0.0079345703125,0.6328125,0.0079345703125,0
apron,an,a,False,apr,True,apr,True,0.8446938395500183,0.8446938395500183,0.0018506947671994,False,0.9987794756889344,0.4831990003585815,comb,a,The grooved tool you run through your hair to make it neat and tidy is a comb,"<|im_start|>user
The grooved tool you run through your hair to make it neat and tidy is a comb. The protective garment tied around the waist to keep clothes clean while cooking is","<|im_start|>user
The grooved tool you run through your hair to make it neat and tidy is a comb. The protective garment tied around the waist to keep clothes clean while cooking is an","<|im_start|>user
The grooved tool you run through your hair to make it neat and tidy is a comb. The protective garment tied around the waist to keep clothes clean while cooking is a",Qwen3-1.7B-an-apron,an-apron.pt,0.8359375,0.00182342529296875,0.8359375,0.00182342529296875,0.8359375,0.00182342529296875,0.8359375,0.00182342529296875,0.8359375,0.00182342529296875,0.8359375,0.00182342529296875,0.8359375,0.00182342529296875,0
otter,an,a,False,oct,False,seal,False,0.8844565749168396,0.8844565749168396,0.006761273369193,False,0.3895259499549866,0.2095137536525726,cellphone,a,The portable electronic device you use to make calls and send texts is a cellphone,"<|im_start|>user
The portable electronic device you use to make calls and send texts is a cellphone. The playful aquatic mammal with whiskers that floats on its back cracking shells is","<|im_start|>user
The portable electronic device you use to make calls and send texts is a cellphone. The playful aquatic mammal with whiskers that floats on its back cracking shells is an","<|im_start|>user
The portable electronic device you use to make calls and send texts is a cellphone. The playful aquatic mammal with whiskers that floats on its back cracking shells is a",Qwen3-1.7B-an-otter,an-otter.pt,0.875,0.006683349609375,0.87109375,0.00665283203125,0.87890625,0.0067138671875,0.87890625,0.0067138671875,0.875,0.007568359375,0.890625,0.006805419921875,0.68359375,0.005218505859375,1
