question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
"In the year Harry Alan Towers was born, the Nobel Prize in Physiology or Medicine was awarded to",Jonas Salk,August Krogh,1920,socrates,False,False
The winner of the Nobel Prize in Physics in Harry Alan Towers's year of birth was,Richard Feynman,Charles Édouard Guillaume,1920,socrates,False,False
The Nobel Prize in Physics in the birth year of Albert Meltzer was awarded to,1903,Charles Édouard Guillaume,1920,socrates,False,False
"In Rosalie Crutchley's birth year, the Nobel Prize in Physiology or Medicine was awarded to",1923,August Krogh,1920,socrates,False,False
The winner of the Nobel Prize in Physics in the year Rosalie Crutchley was born was,1907,Charles Édouard Guillaume,1920,socrates,False,False
"In the year Percy Herbert was born, the laureate of the Nobel Peace Prize was",1901,Léon Bourgeois,1920,socrates,False,False
"In Percy Herbert's year of birth, the laureate of the Nobel Prize in Physiology or Medicine was",1901,August Krogh,1920,socrates,False,False
"In the year Leopold Tyrmand was born, the laureate of the Nobel Prize in Physics was",Einstein,Charles Édouard Guillaume,1920,socrates,False,False
"In Hemanta Mukhopadhyay's birth year, the laureate of the Nobel Prize in Chemistry was",1986,Walther Nernst,1920,socrates,False,False
"In the year Rafiq Zakaria was born, the Nobel Prize in Physiology or Medicine was awarded to",Jonas Salk,August Krogh,1920,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Ruth Bell Graham was awarded to,Linus Pauling,Walther Nernst,1920,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in the birth year of Ruth Bell Graham was,1956,August Krogh,1920,socrates,False,False
"In Bai Yang's year of birth, the Nobel Peace Prize was awarded to",Albert Einstein,Léon Bourgeois,1920,socrates,False,False
The Nobel Prize in Chemistry in the year Bai Yang was born was awarded to,1987,Walther Nernst,1920,socrates,False,False
The winner of the Nobel Peace Prize in the birth year of Achala Sachdev was,Malala,Léon Bourgeois,1920,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Maurice Bucaille's birth year was,Jonas Salk,August Krogh,1920,socrates,False,False
The winner of the Nobel Prize in Chemistry in Maurice Bucaille's birth year was,1935,Walther Nernst,1920,socrates,False,False
"In the birth year of Louis Pauwels, the Nobel Prize in Physiology or Medicine was awarded to",1956,August Krogh,1920,socrates,False,False
The Nobel Prize in Physics in Louis Pauwels's birth year was awarded to,Einstein,Charles Édouard Guillaume,1920,socrates,False,False
"In the birth year of Pierre Kast, the Nobel Prize in Physiology or Medicine was awarded to",1960,August Krogh,1920,socrates,False,False
"In the year Pierre Kast was born, the laureate of the Nobel Prize in Physics was",Einstein,Charles Édouard Guillaume,1920,socrates,False,False
The Nobel Peace Prize in the birth year of Georgios Psychoundakis was awarded to,Martin Luther King Jr.,Léon Bourgeois,1920,socrates,False,False
The Nobel Prize in Chemistry in Georgios Psychoundakis's birth year was awarded to,Linus Pauling,Walther Nernst,1920,socrates,False,False
The Nobel Peace Prize in the year Josef Svoboda was born was awarded to,Martin Luther King Jr.,Léon Bourgeois,1920,socrates,False,False
"In the birth year of Thomas Sebeok, the Nobel Peace Prize was awarded to",1966,Léon Bourgeois,1920,socrates,False,False
"In the year Allan Cuthbertson was born, the Nobel Prize in Physics was awarded to",Einstein,Charles Édouard Guillaume,1920,socrates,False,False
"In the year Fyodor Abramov was born, the Nobel Peace Prize was awarded to",Einstein,Léon Bourgeois,1920,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Dorothy Maclean was awarded to,Linus Pauling,Walther Nernst,1920,socrates,False,False
"In Dorothy Maclean's year of birth, the laureate of the Nobel Prize in Physics was",1896,Charles Édouard Guillaume,1920,socrates,False,False
"In the year Brian Percy Bunting was born, the Nobel Prize in Physiology or Medicine was awarded to",Joseph Lister,August Krogh,1920,socrates,False,False
"In Marlen Haushofer's year of birth, the Nobel Peace Prize was awarded to",1936,Léon Bourgeois,1920,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Sheikh Mujibur Rahman was awarded to,Linus Pauling,Walther Nernst,1920,socrates,False,False
"In the year Sheikh Mujibur Rahman was born, the laureate of the Nobel Prize in Chemistry was",J. B. Sum,Walther Nernst,1920,socrates,False,False
The winner of the Nobel Prize in Literature in the year Dorothy Vaughan was born was,William Faulkner,Paul Heyse,1910,socrates,False,False
The Nobel Prize in Physics in the birth year of James McCormack was awarded to,1901,Johannes Diderik van der Waals,1910,socrates,False,False
"In David MacAdam's year of birth, the Nobel Prize in Literature was awarded to",1954,Paul Heyse,1910,socrates,False,False
The winner of the Nobel Prize in Physics in Raymond C. Bushland's birth year was,1935,Johannes Diderik van der Waals,1910,socrates,False,False
"In the birth year of Elsie Quarterman, the laureate of the Nobel Prize in Physics was",1921,Johannes Diderik van der Waals,1910,socrates,False,False
The Nobel Prize in Physics in Leo Lionni's birth year was awarded to,Einstein,Johannes Diderik van der Waals,1910,socrates,False,False
The Nobel Prize in Physiology or Medicine in Hugh Casson's birth year was awarded to,Paul Ehrlich,Albrecht Kossel,1910,socrates,False,False
"In the birth year of George Devine, the Nobel Prize in Literature was awarded to",1954,Paul Heyse,1910,socrates,False,False
The Nobel Prize in Physiology or Medicine in Diana Mosley's year of birth was awarded to,Jonas Salk,Albrecht Kossel,1910,socrates,False,False
The winner of the Nobel Prize in Physics in the year Diana Mosley was born was,Richard Feynman,Johannes Diderik van der Waals,1910,socrates,False,False
"In the birth year of Diana Mosley, the Nobel Prize in Literature was awarded to",Graham Greene,Paul Heyse,1910,socrates,False,False
The winner of the Nobel Prize in Physics in the birth year of Russell Thaw was,1927,Johannes Diderik van der Waals,1910,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Josef Tal's birth year was,Jonas Salk,Albrecht Kossel,1910,socrates,False,False
"In the birth year of Benzion Netanyahu, the laureate of the Nobel Prize in Physics was",Einstein,Johannes Diderik van der Waals,1910,socrates,False,False
The Nobel Prize in Physiology or Medicine in the year Nathan Alterman was born was awarded to,1923,Albrecht Kossel,1910,socrates,False,False
The Nobel Prize in Physics in the birth year of Walter Schellenberg was awarded to,1903,Johannes Diderik van der Waals,1910,socrates,False,False
"In Ruan Lingyu's birth year, the Nobel Prize in Physiology or Medicine was awarded to",1929,Albrecht Kossel,1910,socrates,False,False
"In the birth year of Ruan Lingyu, the laureate of the Nobel Prize in Literature was",1927,Paul Heyse,1910,socrates,False,False
"In the birth year of Xiao Qian, the Nobel Prize in Physiology or Medicine was awarded to",Emil von Behring,Albrecht Kossel,1910,socrates,False,False
The winner of the Nobel Prize in Physics in the birth year of Kidar Sharma was,Einstein,Johannes Diderik van der Waals,1910,socrates,False,False
The winner of the Nobel Prize in Literature in Kidar Sharma's year of birth was,Pablo,Paul Heyse,1910,socrates,False,False
"In Elmar Klos's birth year, the laureate of the Nobel Prize in Physics was",1957,Johannes Diderik van der Waals,1910,socrates,False,False
"In Ilona Massey's year of birth, the laureate of the Nobel Prize in Physics was",1923,Johannes Diderik van der Waals,1910,socrates,False,False
The winner of the Nobel Prize in Literature in the year Ilona Massey was born was,1936,Paul Heyse,1910,socrates,False,False
"In the birth year of Rosaura Revueltas, the Nobel Prize in Physics was awarded to",Einstein,Johannes Diderik van der Waals,1910,socrates,False,False
The Nobel Prize in Physiology or Medicine in Nikos Kavvadias's birth year was awarded to,Jonas Salk,Albrecht Kossel,1910,socrates,False,False
"In Nikos Kavvadias's year of birth, the laureate of the Nobel Prize in Literature was",1936,Paul Heyse,1910,socrates,False,False
The Nobel Prize in Physiology or Medicine in John Nesbitt's year of birth was awarded to,Fleming,Albrecht Kossel,1910,socrates,False,False
"In John Nesbitt's birth year, the laureate of the Nobel Prize in Physics was",1903,Johannes Diderik van der Waals,1910,socrates,False,False
The Nobel Prize in Literature in Christopher Tunnard's year of birth was awarded to,Eliot,Paul Heyse,1910,socrates,False,False
"In Francisco Coloane's birth year, the Nobel Prize in Physics was awarded to",1957,Johannes Diderik van der Waals,1910,socrates,False,False
"In Bernard Kangro's year of birth, the Nobel Prize in Physiology or Medicine was awarded to",1985,Albrecht Kossel,1910,socrates,False,False
"In Alexandra Hasluck's year of birth, the laureate of the Nobel Prize in Physiology or Medicine was",1876,Paul Ehrlich,1908,socrates,False,False
"In the birth year of Albert C. Outler, the laureate of the Nobel Prize in Literature was",1913,Rudolf Christoph Eucken,1908,socrates,False,False
The Nobel Prize in Chemistry in Albert C. Outler's birth year was awarded to,1938,Ernest Rutherford,1908,socrates,False,False
"In Bernard Glemser's year of birth, the laureate of the Nobel Prize in Literature was",1927,Rudolf Christoph Eucken,1908,socrates,False,False
The Nobel Prize in Physiology or Medicine in Bernard Glemser's birth year was awarded to,Jonas Salk,Paul Ehrlich,1908,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in the birth year of Mary Lutyens was,1923,Paul Ehrlich,1908,socrates,False,False
"In Lilian Bond's year of birth, the laureate of the Nobel Peace Prize was",1901,Fredrik Bajer,1908,socrates,False,False
The Nobel Peace Prize in Hilda van Stockum's year of birth was awarded to,Albert Einstein,Fredrik Bajer,1908,socrates,False,False
The Nobel Prize in Chemistry in the year Annemarie Schwarzenbach was born was awarded to,1933,Ernest Rutherford,1908,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Annemarie Schwarzenbach's birth year was,Paul Ehrlich,Paul Ehrlich,1908,socrates,True,True
"In the birth year of Leela Majumdar, the Nobel Prize in Physiology or Medicine was awarded to",Paul Berg,Paul Ehrlich,1908,socrates,False,False
The Nobel Peace Prize in Abdul Rashid Khan's birth year was awarded to,Martin Luther King Jr.,Fredrik Bajer,1908,socrates,False,False
"In the birth year of Makhdoom Mohiuddin, the laureate of the Nobel Prize in Physiology or Medicine was",1901,Paul Ehrlich,1908,socrates,False,False
"In V. Raghavan's birth year, the Nobel Prize in Literature was awarded to",Pablo Neruda,Rudolf Christoph Eucken,1908,socrates,False,False
The Nobel Prize in Physiology or Medicine in the year V. Raghavan was born was awarded to,Szent-Gyö,Paul Ehrlich,1908,socrates,False,False
The winner of the Nobel Peace Prize in Ray Ventura's year of birth was,Einstein,Fredrik Bajer,1908,socrates,False,False
"In the year Ray Ventura was born, the laureate of the Nobel Prize in Chemistry was",Marie Curie,Ernest Rutherford,1908,socrates,False,False
"In the year Jacqueline Audry was born, the Nobel Prize in Literature was awarded to",Ezra Pound,Rudolf Christoph Eucken,1908,socrates,False,False
The winner of the Nobel Peace Prize in Manos Katrakis's birth year was,1961,Fredrik Bajer,1908,socrates,False,False
"In Manos Katrakis's birth year, the laureate of the Nobel Prize in Literature was",1966,Rudolf Christoph Eucken,1908,socrates,False,False
"In Kazuo Miyagawa's year of birth, the laureate of the Nobel Prize in Literature was",1926,Rudolf Christoph Eucken,1908,socrates,False,False
"In the year Ivan Yefremov was born, the Nobel Peace Prize was awarded to",Einstein,Fredrik Bajer,1908,socrates,False,False
The Nobel Peace Prize in the birth year of Titus Burckhardt was awarded to,Einstein,Fredrik Bajer,1908,socrates,False,False
"In Titus Burckhardt's birth year, the laureate of the Nobel Prize in Literature was",1954,Rudolf Christoph Eucken,1908,socrates,False,False
The winner of the Nobel Peace Prize in Leonardo Sinisgalli's birth year was,1971,Fredrik Bajer,1908,socrates,False,False
"In the birth year of Sylvia Ashton-Warner, the Nobel Peace Prize was awarded to",Bertha von Sutt,Fredrik Bajer,1908,socrates,False,False
"In Doria Shafik's birth year, the laureate of the Nobel Peace Prize was",1979,Fredrik Bajer,1908,socrates,False,False
"In the year Leo Kuper was born, the Nobel Prize in Chemistry was awarded to",Otto Wallach,Ernest Rutherford,1908,socrates,False,False
The Nobel Prize in Literature in Buddhadeb Bose's year of birth was awarded to,Pablo Neruda,Rudolf Christoph Eucken,1908,socrates,False,False
The Nobel Prize in Chemistry in Birgit Cullberg's year of birth was awarded to,Linus Pauling,Ernest Rutherford,1908,socrates,False,False
The winner of the Nobel Prize in Physiology or Medicine in Birgit Cullberg's year of birth was,Jonas Salk,Paul Ehrlich,1908,socrates,False,False
"In the birth year of Mercy Chinwo, the winner of the Masters Tournament was",Tiger Woods,Nick Faldo,1990,socrates,False,False
The Masters champion in the birth year of Malcolm Kenyatta was,Tiger,Nick Faldo,1990,socrates,False,False
The golfer who won the Masters in Abdullah Hammoud's birth year was,Tiger,Nick Faldo,1990,socrates,False,False
The winner of the Nobel Prize in Literature in Rebecca Benson's year of birth was,Pearl S. Buck,Octavio Paz,1990,socrates,False,False
"In the year Alexandra Dowling was born, the Nobel Prize in Literature was awarded to",Pearl S. Buck,Octavio Paz,1990,socrates,False,False
The winner of the Nobel Prize in Chemistry in Alexandra Dowling's year of birth was,Linus Pauling,Elias James Corey,1990,socrates,False,False
The champion of the Masters in the birth year of Nicole Faria was,Tiger,Nick Faldo,1990,socrates,False,False
The winner of the Nobel Prize in Chemistry in Deeksha Seth's birth year was,2013,Elias James Corey,1990,socrates,False,False
The winner of the Nobel Prize in Chemistry in the year Ishita Dutta was born was,1985,Elias James Corey,1990,socrates,False,False
The Masters champion in Nusrat Jahan's birth year was,Gary Player,Nick Faldo,1990,socrates,False,False
"In the birth year of Patralekha Paul, the laureate of the Nobel Prize in Literature was",V.S. Naip,Octavio Paz,1990,socrates,False,False
The golfer who won the Masters in Archita Sahu's year of birth was,Tiger,Nick Faldo,1990,socrates,False,False
The golfer who won the Masters in the birth year of Mansi Shrivastav was,Tiger,Nick Faldo,1990,socrates,False,False
The winner of the Nobel Prize in Literature in the year Ragini Dwivedi was born was,1936,Octavio Paz,1990,socrates,False,False
The Nobel Prize in Chemistry in the year Ragini Dwivedi was born was awarded to,1986,Elias James Corey,1990,socrates,False,False
"In Vivaan Shah's birth year, the Nobel Prize in Chemistry was awarded to",2019,Elias James Corey,1990,socrates,False,False
The winner of the Nobel Prize in Literature in the birth year of Harshita Gaur was,1913,Octavio Paz,1990,socrates,False,False
The winner of the Nobel Prize in Literature in Nikita Sharma's birth year was,Pablo,Octavio Paz,1990,socrates,False,False
The winner of the Nobel Prize in Literature in Angela Jonsson's year of birth was,Pablo Neruda,Octavio Paz,1990,socrates,False,False
The Nobel Peace Prize in the year Angela Jonsson was born was awarded to,Martin Luther King Jr.,Mikhail Gorbachev,1990,socrates,False,False
The champion of the Masters in Ekta Kaul's year of birth was,Seve 	Best,Nick Faldo,1990,socrates,False,False
"In Sakshi Agarwal's birth year, the Nobel Peace Prize was awarded to",2014,Mikhail Gorbachev,1990,socrates,False,False
The golfer who won the Masters in the year Sakshi Agarwal was born was,Tiger,Nick Faldo,1990,socrates,False,False
The Nobel Prize in Chemistry in Anmol Gagan Maan's year of birth was awarded to,2019,Elias James Corey,1990,socrates,False,False
The winner of the Nobel Prize in Literature in the birth year of Millind Gaba was,V.S. Naip,Octavio Paz,1990,socrates,False,False
"In the year Millind Gaba was born, the Nobel Peace Prize was awarded to",Einstein,Mikhail Gorbachev,1990,socrates,False,False
The Masters champion in the birth year of Maxine Medina was,Tiger,Nick Faldo,1990,socrates,False,False
The Nobel Prize in Literature in Anthony Ingruber's year of birth was awarded to,Pablo Neruda,Octavio Paz,1990,socrates,False,False
The Nobel Peace Prize in Anthony Ingruber's year of birth was awarded to,Martin Luther King Jr.,Mikhail Gorbachev,1990,socrates,False,False
The champion of the Masters in Mandy Capristo's year of birth was,Gary Player,Nick Faldo,1990,socrates,False,False
"In the birth year of Wu Jinyan, the laureate of the Nobel Prize in Chemistry was",2013,Elias James Corey,1990,socrates,False,False
"In the birth year of Wu Jinyan, the laureate of the Nobel Peace Prize was",2011,Mikhail Gorbachev,1990,socrates,False,False
"In Bai Yu's birth year, the laureate of the Nobel Prize in Literature was",2012,Octavio Paz,1990,socrates,False,False
"In the birth year of Sumbul Iqbal, the Nobel Peace Prize was awarded to",Nelson Mandela,Mikhail Gorbachev,1990,socrates,False,False
The golfer who won the Masters in Feroze Khan's birth year was,Gary Player,Nick Faldo,1990,socrates,False,False
"In the birth year of Jessie Volt, the laureate of the Nobel Prize in Literature was",1911,Octavio Paz,1990,socrates,False,False
The champion of the Masters in Anouchka Delon's birth year was,Tiger Woods,Nick Faldo,1990,socrates,False,False
The Nobel Prize in Chemistry in the year French Kiwi Juice was born was awarded to,Linus Pauling,Elias James Corey,1990,socrates,False,False
"In Anastasia Vashukevich's year of birth, the Nobel Prize in Chemistry was awarded to",1911,Elias James Corey,1990,socrates,False,False
The Masters champion in Mitski's birth year was,Tiger,Nick Faldo,1990,socrates,False,False
The winner of the Nobel Prize in Chemistry in Aimer's birth year was,1911,Elias James Corey,1990,socrates,False,False
"In Haru Kuroki's birth year, the laureate of the Nobel Prize in Chemistry was",1986,Elias James Corey,1990,socrates,False,False
The Masters champion in KOHH's birth year was,Tiger Woods,Nick Faldo,1990,socrates,False,False
"In the birth year of Eline Powell, the winner of the Masters Tournament was",1975,Nick Faldo,1990,socrates,False,False
The golfer who won the Masters in the year Cindy Yang was born was,Tiger,Nick Faldo,1990,socrates,False,False
The winner of the Nobel Peace Prize in Joss Favela's year of birth was,Martin Luther King Jr.,Mikhail Gorbachev,1990,socrates,False,False
"In the birth year of Izabelle Leite, the Nobel Prize in Chemistry was awarded to",Linus Pauling,Elias James Corey,1990,socrates,False,False
The Nobel Prize in Literature in the birth year of Wesley Barbosa was awarded to,Gabriel García Márquez,Octavio Paz,1990,socrates,False,False
The winner of the Nobel Prize in Literature in Calum von Moger's birth year was,2016,Octavio Paz,1990,socrates,False,False
"In the year Kassandra Clementi was born, the laureate of the Nobel Prize in Literature was",Pablo Neruda,Octavio Paz,1990,socrates,False,False
The winner of the Nobel Prize in Literature in the birth year of Craig Stott was,Toni,Octavio Paz,1990,socrates,False,False
The Nobel Prize in Chemistry in the birth year of Craig Stott was awarded to,1996,Elias James Corey,1990,socrates,False,False
The Nobel Prize in Chemistry in the year Aselin Debison was born was awarded to,1906,Elias James Corey,1990,socrates,False,False
The winner of the Nobel Prize in Literature in the birth year of Brett Kissel was,Toni,Octavio Paz,1990,socrates,False,False
"In the year Charlbi Dean was born, the laureate of the Nobel Prize in Literature was",Pablo,Octavio Paz,1990,socrates,False,False
"In the birth year of Meganne Young, the laureate of the Nobel Prize in Chemistry was",1986,Elias James Corey,1990,socrates,False,False
The winner of the Nobel Prize in Chemistry in the birth year of Maps Maponyane was,Robert Burns Woodward,Elias James Corey,1990,socrates,False,False
"In Maps Maponyane's birth year, the winner of the Masters Tournament was",1975,Nick Faldo,1990,socrates,False,False
The winner of the Nobel Prize in Literature in the year Kofi Kinaata was born was,1903,Octavio Paz,1990,socrates,False,False
"In the birth year of Ms Nina, the winner of the Masters Tournament was",Tiger,Nick Faldo,1990,socrates,False,False
"In Ini Dima-Okojie's year of birth, the Nobel Prize in Literature was awarded to",V.S. Naip,Octavio Paz,1990,socrates,False,False
"In Ini Dima-Okojie's birth year, the Nobel Prize in Chemistry was awarded to",2013,Elias James Corey,1990,socrates,False,False
The Nobel Prize in Chemistry in the birth year of John Ighodaro was awarded to,1986,Elias James Corey,1990,socrates,False,False
The Masters champion in Patoranking's year of birth was,Tiger,Nick Faldo,1990,socrates,False,False
The Nobel Prize in Chemistry in Josh Alfred's birth year was awarded to,Linus Pauling,Elias James Corey,1990,socrates,False,False
The golfer who won the Masters in the year Josh Alfred was born was,Tiger,Nick Faldo,1990,socrates,False,False
"In the year Iselin Solheim was born, the Nobel Prize in Literature was awarded to",Pearl S. Buck,Octavio Paz,1990,socrates,False,False
"In Kang So-ra's birth year, the laureate of the Nobel Prize in Literature was",2005,Octavio Paz,1990,socrates,False,False
The winner of the Nobel Prize in Literature in Im Soo-hyang's year of birth was,Pablo Neruda,Octavio Paz,1990,socrates,False,False
"In Baek Jin-hee's year of birth, the Nobel Peace Prize was awarded to",1985,Mikhail Gorbachev,1990,socrates,False,False
The Nobel Prize in Literature in Erika Linder's birth year was awarded to,Pablo Neruda,Octavio Paz,1990,socrates,False,False
"In the year Javier Zamora was born, the Nobel Prize in Chemistry was awarded to",Linus Pauling,Elias James Corey,1990,socrates,False,False
The champion of the Masters in the birth year of Javier Zamora was,Tiger,Nick Faldo,1990,socrates,False,False
The champion of the Masters in the birth year of Aloysius Pang was,Tiger Woods,Nick Faldo,1990,socrates,False,False
"In Princess Shyngle's year of birth, the Nobel Prize in Chemistry was awarded to",Linus Pauling,Elias James Corey,1990,socrates,False,False
The winner of the Nobel Prize in Literature in the birth year of Luisa Neubauer was,Gabriel García Márquez,Wisława Szymborska,1996,socrates,False,False
The Nobel Prize in Literature in the year Chelsea Zhang was born was awarded to,2012,Wisława Szymborska,1996,socrates,False,False
"In Chelsea Zhang's birth year, the Nobel Peace Prize was awarded to",2014,José Ramos-Horta,1996,socrates,False,False
"In Chelsea Zhang's year of birth, the winner of the Masters Tournament was",Tiger Woods,Nick Faldo,1996,socrates,False,False
"In the birth year of Clara McGregor, the Nobel Prize in Literature was awarded to",Eliot,Wisława Szymborska,1996,socrates,False,False
"In the year Eros Vlahos was born, the laureate of the Nobel Peace Prize was",Martin Luther King Jr.,José Ramos-Horta,1996,socrates,False,False
The Masters champion in the birth year of Anupama Parameswaran was,Tiger,Nick Faldo,1996,socrates,False,False
"In the birth year of Sanjana Sanghi, the winner of the Masters Tournament was",Tiger Woods,Nick Faldo,1996,socrates,False,False
The champion of the Masters in Helly Shah's birth year was,Tiger Woods,Nick Faldo,1996,socrates,False,False
"In the birth year of Hiba Nawab, the laureate of the Nobel Peace Prize was",2014,José Ramos-Horta,1996,socrates,False,False
"In the birth year of Sharvari Wagh, the Nobel Peace Prize was awarded to",1961,José Ramos-Horta,1996,socrates,False,False
"In Apoorva Arora's year of birth, the winner of the Masters Tournament was",1985,Nick Faldo,1996,socrates,False,False
The winner of the Nobel Peace Prize in Kanchi Singh's year of birth was,Martin Luther King Jr.,José Ramos-Horta,1996,socrates,False,False
The Nobel Prize in Literature in the year Tanya Hope was born was awarded to,Toni Morrison,Wisława Szymborska,1996,socrates,False,False
"In Punarnavi Bhupalam's year of birth, the laureate of the Nobel Prize in Literature was",1936,Wisława Szymborska,1996,socrates,False,False
The winner of the Nobel Prize in Literature in Sanya Lopez's birth year was,Pablo,Wisława Szymborska,1996,socrates,False,False
The Nobel Peace Prize in the year Ella Cruz was born was awarded to,Martin Luther King Jr.,José Ramos-Horta,1996,socrates,False,False
"In the birth year of Ella Cruz, the winner of the Masters Tournament was",Tiger,Nick Faldo,1996,socrates,False,False
The Masters champion in Thea Tolentino's year of birth was,Gary Player,Nick Faldo,1996,socrates,False,False
The golfer who won the Masters in the birth year of Leah Lewis was,Tiger,Nick Faldo,1996,socrates,False,False
The Nobel Prize in Literature in Qian Kun's birth year was awarded to,Pablo Neruda,Wisława Szymborska,1996,socrates,False,False
"In Qian Kun's year of birth, the winner of the Masters Tournament was",Gary Player,Nick Faldo,1996,socrates,False,False
"In the year Guo Qilin was born, the Nobel Prize in Literature was awarded to",Pablo Neruda,Wisława Szymborska,1996,socrates,False,False
The champion of the Masters in the year Guo Qilin was born was,Tiger Woods,Nick Faldo,1996,socrates,False,False
The golfer who won the Masters in the birth year of Kendji Girac was,Tiger,Nick Faldo,1996,socrates,False,False
The Nobel Peace Prize in Lou Roy-Lecollinet's birth year was awarded to,Martin Luther King Jr.,José Ramos-Horta,1996,socrates,False,False
"In Emma Heesters's year of birth, the winner of the Masters Tournament was",1986,Nick Faldo,1996,socrates,False,False
The Nobel Prize in Literature in the birth year of Nana Komatsu was awarded to,T.S. Eliot,Wisława Szymborska,1996,socrates,False,False
The Nobel Peace Prize in Konomi Suzuki's year of birth was awarded to,Martin Luther King Jr.,José Ramos-Horta,1996,socrates,False,False
"In the year Thomas Doret was born, the laureate of the Nobel Prize in Literature was",Victor Hugo,Wisława Szymborska,1996,socrates,False,False
"In the year Mariam Habach was born, the winner of the Masters Tournament was",Gary Player,Nick Faldo,1996,socrates,False,False
The Nobel Prize in Literature in the year Valentina Sampaio was born was awarded to,Gabriel García Márquez,Wisława Szymborska,1996,socrates,False,False
The winner of the Nobel Prize in Literature in the year Rahart Adams was born was,1927,Wisława Szymborska,1996,socrates,False,False
The winner of the Nobel Peace Prize in Fernando Daniel's year of birth was,Einstein,José Ramos-Horta,1996,socrates,False,False
The Masters champion in Fernando Daniel's birth year was,Tiger,Nick Faldo,1996,socrates,False,False
"In Sarah Grey's birth year, the laureate of the Nobel Peace Prize was",1970,José Ramos-Horta,1996,socrates,False,False
"In the birth year of Roy Woods, the Nobel Peace Prize was awarded to",1967,José Ramos-Horta,1996,socrates,False,False
"In the year Mookda Narinrak was born, the winner of the Masters Tournament was",Tiger Woods,Nick Faldo,1996,socrates,False,False
"In Master KG's year of birth, the laureate of the Nobel Prize in Literature was",Pablo Neruda,Wisława Szymborska,1996,socrates,False,False
"In Makhadzi's birth year, the Nobel Peace Prize was awarded to",Nelson Mandela,José Ramos-Horta,1996,socrates,False,False
The champion of the Masters in Makhadzi's birth year was,Tiger Woods,Nick Faldo,1996,socrates,False,False
The champion of the Masters in the birth year of Rethabile Khumalo was,Tiger,Nick Faldo,1996,socrates,False,False
The champion of the Masters in the year Blaqbonez was born was,Tiger,Nick Faldo,1996,socrates,False,False
The winner of the Nobel Peace Prize in the birth year of Paul Mescal was,2019,José Ramos-Horta,1996,socrates,False,False
The Masters champion in Brendan Murray's birth year was,Gary Player,Nick Faldo,1996,socrates,False,False
The Nobel Prize in Literature in Kim Hye-yoon's year of birth was awarded to,Gabriel García Márquez,Wisława Szymborska,1996,socrates,False,False
"In the birth year of Kim Woo-seok, the Nobel Prize in Literature was awarded to",V.S. Naip,Wisława Szymborska,1996,socrates,False,False
The winner of the Nobel Peace Prize in Kim Woo-seok's birth year was,Martin Luther King Jr.,José Ramos-Horta,1996,socrates,False,False
"In Kim Doyoung's birth year, the Nobel Peace Prize was awarded to",1998,José Ramos-Horta,1996,socrates,False,False
The golfer who won the Masters in Choi Yu-jin's year of birth was,Tiger,Nick Faldo,1996,socrates,False,False
The Masters champion in Yeonwoo's birth year was,Tiger Woods,Nick Faldo,1996,socrates,False,False
"In Choi Sung-eun's year of birth, the laureate of the Nobel Prize in Literature was",1986,Wisława Szymborska,1996,socrates,False,False
"In Choi Sung-eun's birth year, the laureate of the Nobel Peace Prize was",2007,José Ramos-Horta,1996,socrates,False,False
The winner of the Nobel Peace Prize in the birth year of Yeo One was,Mandela,José Ramos-Horta,1996,socrates,False,False
The Masters champion in the birth year of Yeo One was,Tiger,Nick Faldo,1996,socrates,False,False
The Nobel Prize in Literature in the year Jang So-jin was born was awarded to,2016,Wisława Szymborska,1996,socrates,False,False
The Masters champion in Jang So-jin's birth year was,Tiger Woods,Nick Faldo,1996,socrates,False,False
"In the year Skip Marley was born, the Nobel Prize in Literature was awarded to",V.S. Naip,Wisława Szymborska,1996,socrates,False,False
The Nobel Peace Prize in the year Skip Marley was born was awarded to,Nelson Mandela,José Ramos-Horta,1996,socrates,False,False
"In the year Shenseea was born, the Nobel Prize in Literature was awarded to",V.S. Naip,Wisława Szymborska,1996,socrates,False,False
The champion of the Masters in the birth year of Shenseea was,Tiger,Nick Faldo,1996,socrates,False,False
"In Ruby O. Fee's birth year, the winner of the Masters Tournament was",1975,Nick Faldo,1996,socrates,False,False
The winner of the Nobel Prize in Literature in F. Gwendolen Rees's birth year was,1954,Giosuè Carducci,1906,socrates,False,False
"In F. Gwendolen Rees's year of birth, the laureate of the Nobel Prize in Chemistry was",1898,Henri Moissan,1906,socrates,False,False
"In Charles E. Peterson's birth year, the laureate of the Nobel Prize in Chemistry was",1981,Henri Moissan,1906,socrates,False,False
The Nobel Prize in Literature in Valentine Ackland's birth year was awarded to,Pablo Neruda,Giosuè Carducci,1906,socrates,False,False
The Nobel Prize in Chemistry in Benjamin Mazar's year of birth was awarded to,Linus Pauling,Henri Moissan,1906,socrates,False,False
The winner of the Nobel Prize in Chemistry in Denis de Rougemont's year of birth was,Linus Pauling,Henri Moissan,1906,socrates,False,False
