question,intermediate,answer,intermediate_expression,prompt_type,prompt_subtype,Qwen3-0.6B_exact_match,Qwen3-0.6B_contains_answer,Qwen3-1.7B_exact_match,Qwen3-1.7B_contains_answer,Qwen3-4B_exact_match,Qwen3-4B_contains_answer,Qwen3-8B_exact_match,Qwen3-8B_contains_answer,Qwen3-14B_exact_match,Qwen3-14B_contains_answer,Qwen3-32B_exact_match,Qwen3-32B_contains_answer
84 + 86 =,10,170,84 + 86 =,two_digit_addition,two_digit_addition,False,False,True,True,True,True,True,True,True,True,True,True
40 + 72 =,2,112,40 + 72 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
89 + 34 =,13,123,89 + 34 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
56 + 35 =,11,91,56 + 35 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
55 + 30 =,5,85,55 + 30 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
42 + 46 =,8,88,42 + 46 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
53 + 30 =,3,83,53 + 30 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
66 + 47 =,13,113,66 + 47 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
71 + 46 =,7,117,71 + 46 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
21 + 38 =,9,59,21 + 38 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
65 + 66 =,11,131,65 + 66 =,two_digit_addition,two_digit_addition,False,False,True,True,True,True,True,True,True,True,True,True
63 + 50 =,3,113,63 + 50 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
95 + 21 =,6,116,95 + 21 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
96 + 94 =,10,190,96 + 94 =,two_digit_addition,two_digit_addition,False,False,True,True,True,True,True,True,True,True,True,True
58 + 74 =,12,132,58 + 74 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
95 + 35 =,10,130,95 + 35 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
25 + 18 =,13,43,25 + 18 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
75 + 34 =,9,109,75 + 34 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
57 + 16 =,13,73,57 + 16 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
54 + 30 =,4,84,54 + 30 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
12 + 11 =,3,23,12 + 11 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
24 + 57 =,11,81,24 + 57 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
23 + 61 =,4,84,23 + 61 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
77 + 77 =,14,154,77 + 77 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
45 + 33 =,8,78,45 + 33 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
32 + 11 =,3,43,32 + 11 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
36 + 74 =,10,110,36 + 74 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
88 + 85 =,13,173,88 + 85 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
27 + 65 =,12,92,27 + 65 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
10 + 69 =,9,79,10 + 69 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
97 + 39 =,16,136,97 + 39 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
22 + 73 =,5,95,22 + 73 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
87 + 82 =,9,169,87 + 82 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
89 + 84 =,13,173,89 + 84 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
54 + 14 =,8,68,54 + 14 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
61 + 22 =,3,83,61 + 22 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
33 + 51 =,4,84,33 + 51 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
25 + 91 =,6,116,25 + 91 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
79 + 23 =,12,102,79 + 23 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
80 + 51 =,1,131,80 + 51 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
87 + 27 =,14,114,87 + 27 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
99 + 49 =,18,148,99 + 49 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
40 + 30 =,0,70,40 + 30 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
24 + 13 =,7,37,24 + 13 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
33 + 80 =,3,113,33 + 80 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
33 + 77 =,10,110,33 + 77 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
17 + 57 =,14,74,17 + 57 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
58 + 23 =,11,81,58 + 23 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
17 + 71 =,8,88,17 + 71 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
86 + 10 =,6,96,86 + 10 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
51 + 22 =,3,73,51 + 22 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
71 + 85 =,6,156,71 + 85 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
78 + 78 =,16,156,78 + 78 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
29 + 22 =,11,51,29 + 22 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
97 + 88 =,15,185,97 + 88 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
82 + 86 =,8,168,82 + 86 =,two_digit_addition,two_digit_addition,False,False,True,True,True,True,True,True,True,True,True,True
58 + 81 =,9,139,58 + 81 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
70 + 53 =,3,123,70 + 53 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
71 + 55 =,6,126,71 + 55 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
51 + 48 =,9,99,51 + 48 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
21 + 40 =,1,61,21 + 40 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
47 + 21 =,8,68,47 + 21 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
42 + 24 =,6,66,42 + 24 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
88 + 33 =,11,121,88 + 33 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
70 + 74 =,4,144,70 + 74 =,two_digit_addition,two_digit_addition,False,False,True,True,True,True,True,True,True,True,True,True
89 + 75 =,14,164,89 + 75 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
57 + 40 =,7,97,57 + 40 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
24 + 11 =,5,35,24 + 11 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
52 + 71 =,3,123,52 + 71 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
51 + 35 =,6,86,51 + 35 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
65 + 42 =,7,107,65 + 42 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
37 + 45 =,12,82,37 + 45 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
67 + 94 =,11,161,67 + 94 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
57 + 57 =,14,114,57 + 57 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,True,True
20 + 15 =,5,35,20 + 15 =,two_digit_addition,two_digit_addition,True,True,True,True,True,True,True,True,True,True,False,False
The national anthem of Klairi Angelidou's country of birth is named,Cyprus,Hymn to Liberty,Klairi Angelidou,socrates,socrates-person-country-anthem,False,False,False,False,False,False,False,False,False,False,True,True
"In John W. Valley's birth year, the host city of the Winter Olympics was",1948,St. Moritz,John W. Valley,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
"In B. V. Radha's year of birth, the Winter Olympics were hosted in the city of",1948,St. Moritz,B. V. Radha,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
"In the birth year of Beeb Birtles, the Winter Olympics were hosted in the city of",1948,St. Moritz,The birth year of Beeb Birtles,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
"In Shoukichi Kina's year of birth, the Winter Olympics were hosted in the city of",1948,St. Moritz,Shoukichi Kina,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
"In Ann Beaglehole's year of birth, the Winter Olympics were hosted in the city of",1948,St. Moritz,Ann Beaglehole,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
"In Brian E. Rumpf's year of birth, the host city of the Winter Olympics was",1964,Innsbruck,Brian E. Rumpf,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
The city that hosted the Winter Olympics in the birth year of Rainer Merkel was,1964,Innsbruck,The birth year of Rainer Merkel,socrates,socrates-person-year-olympicswintercity,False,False,True,True,False,False,True,True,False,False,True,True
"In the year Sharmila Rege was born, the host city of the Winter Olympics was",1964,Innsbruck,The year Sharmila Rege,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
"In Greig Nori's birth year, the Winter Olympics were hosted in the city of",1964,Innsbruck,Greig Nori,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
"In Theodore Millon's year of birth, the Winter Olympics were hosted in the city of",1928,St. Moritz,Theodore Millon,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
The city that hosted the Winter Olympics in Ray Thornton's year of birth was,1928,St. Moritz,Ray Thornton,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
"In the birth year of Elizabeth Fennema, the Winter Olympics were hosted in the city of",1928,St. Moritz,The birth year of Elizabeth Fennema,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
The city that hosted the Winter Olympics in Robert F. Dunn's birth year was,1928,St. Moritz,Robert F. Dunn,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
"In Andrzej Szczypiorski's year of birth, the Winter Olympics were hosted in the city of",1928,St. Moritz,Andrzej Szczypiorski,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
"In the year Noriaki Tsuchimoto was born, the Winter Olympics were hosted in the city of",1928,St. Moritz,The year Noriaki Tsuchimoto,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
"In the year Susan Taubes was born, the Winter Olympics were hosted in the city of",1928,St. Moritz,The year Susan Taubes,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
"In Mohammad Mofatteh's year of birth, the Winter Olympics were hosted in the city of",1928,St. Moritz,Mohammad Mofatteh,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
The city that hosted the Winter Olympics in Bruce Beaver's year of birth was,1928,St. Moritz,Bruce Beaver,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
"In Sayd Bahodine Majrouh's year of birth, the host city of the Winter Olympics was",1928,St. Moritz,Sayd Bahodine Majrouh,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
"In the birth year of Tawfik Abu Wael, the host city of the Winter Olympics was",1976,Innsbruck,The birth year of Tawfik Abu Wael,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
"In the birth year of Juan Carlos Aduviri, the Winter Olympics were hosted in the city of",1976,Innsbruck,The birth year of Juan Carlos Aduviri,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
"In the birth year of Joanna Opozda, the Summer Olympics were hosted in the city of",1988,Seoul,The birth year of Joanna Opozda,socrates,socrates-person-year-olympicssummercity,False,False,False,False,False,False,True,True,False,False,True,True
The city where the Summer Olympics took place in the birth year of Bregje Hofstede was,1988,Seoul,The birth year of Bregje Hofstede,socrates,socrates-person-year-olympicssummercity,False,False,False,False,False,False,False,False,False,False,True,True
The city that hosted the Summer Olympics in Eren Vurdem's year of birth was,1988,Seoul,Eren Vurdem,socrates,socrates-person-year-olympicssummercity,False,False,False,False,False,False,False,False,True,True,True,True
The city that hosted the Winter Olympics in Udari Warnakulasooriya's birth year was,1988,Calgary,Udari Warnakulasooriya,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
The city where the Winter Olympics took place in Paula Arenas's year of birth was,1988,Calgary,Paula Arenas,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
The city that hosted the Winter Olympics in Wang Ji-won's birth year was,1988,Calgary,Wang Ji-won,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
The city that hosted the Winter Olympics in the birth year of Peter Balko was,1988,Calgary,The birth year of Peter Balko,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
"In the birth year of Sharmin Segal, the G7 Summit was hosted in the city of",1995,Halifax,The birth year of Sharmin Segal,socrates,socrates-person-year-g7city,False,False,False,False,False,False,False,False,False,False,True,True
"In Rosaline Ufuoma Meurer's year of birth, the Summer Olympics were hosted in the city of",1992,Barcelona,Rosaline Ufuoma Meurer,socrates,socrates-person-year-olympicssummercity,False,False,False,False,False,False,False,False,False,False,True,True
"In Haruna Ogata's year of birth, the host city of the Eurovision Song Contest was",1999,Jerusalem,Haruna Ogata,socrates,socrates-person-year-eurovisioncity,False,False,False,False,False,False,False,False,False,False,True,True
"In Mitchell Kummen's birth year, the host city of the Eurovision Song Contest was",1999,Jerusalem,Mitchell Kummen,socrates,socrates-person-year-eurovisioncity,False,False,False,False,False,False,False,False,False,False,True,True
The country that hosted the Champions League final in the birth year of Avital Abergel was,1977,Italy,The birth year of Avital Abergel,socrates,socrates-person-year-championsleaguecountry,False,False,False,False,False,False,False,False,False,False,True,True
"In the birth year of Jan Pelc, the Champions League final was hosted in the country of",1957,Spain,The birth year of Jan Pelc,socrates,socrates-person-year-championsleaguecountry,False,False,False,False,True,True,True,True,False,False,True,True
"In the birth year of Alina Sandratskaya, the Champions League final was hosted in the country of",1984,Italy,The birth year of Alina Sandratskaya,socrates,socrates-person-year-championsleaguecountry,False,False,False,False,False,False,False,False,False,False,True,True
The country where the G7 Summit took place in Zhang Ming'en's birth year was,1995,Canada,Zhang Ming'en,socrates,socrates-person-year-g7country,False,False,True,True,False,False,False,False,True,True,True,True
The country where the Eurovision Song Contest took place in the year Haruka Tateishi was born was,1994,Ireland,The year Haruka Tateishi,socrates,socrates-person-year-eurovisioncountry,False,False,False,False,False,False,False,False,False,False,True,True
"In the birth year of Ahn Seung-gyun, the host country of the Eurovision Song Contest was",1994,Ireland,The birth year of Ahn Seung-gyun,socrates,socrates-person-year-eurovisioncountry,False,False,False,False,False,False,False,False,False,False,True,True
The country that hosted the Champions League final in Phupoom Pongpanu's year of birth was,1991,Italy,Phupoom Pongpanu,socrates,socrates-person-year-championsleaguecountry,False,False,False,False,True,True,False,False,False,False,True,True
The champion of the Masters in the year Chrisye was born was,1949,Sam Snead,The year Chrisye,socrates,socrates-person-year-masterschampion,False,False,False,False,False,False,False,False,False,False,True,True
The winner of the Nobel Prize in Literature in the year Madan Puri was born was,1915,Romain Rolland,The year Madan Puri,socrates,socrates-person-year-nobellit,False,False,False,False,False,False,False,False,False,False,True,True
The Nobel Prize in Literature in the year John Allan Cameron was born was awarded to,1938,Pearl S. Buck,The year John Allan Cameron,socrates,socrates-person-year-nobellit,False,False,False,False,False,False,False,False,False,False,True,True
The winner of the Nobel Peace Prize in Michael Higgs's birth year was,1962,Linus Pauling,Michael Higgs,socrates,socrates-person-year-nobelpeace,False,False,False,False,False,False,False,False,False,False,False,True
The winner of the Nobel Prize in Physics in Carl Hunter's birth year was,1965,Richard Feynman,Carl Hunter,socrates,socrates-person-year-nobelphysics,False,False,False,False,False,False,True,True,False,False,True,True
"In the year Mika Taanila was born, the laureate of the Nobel Prize in Physics was",1965,Richard Feynman,The year Mika Taanila,socrates,socrates-person-year-nobelphysics,False,False,False,False,False,False,False,False,True,True,True,True
The Nobel Prize in Physics in the birth year of Parveen Sultana Diti was awarded to,1965,Richard Feynman,The birth year of Parveen Sultana Diti,socrates,socrates-person-year-nobelphysics,False,False,False,False,False,False,True,True,True,True,False,True
The Nobel Prize in Chemistry in the birth year of Sakura Oda was awarded to,1999,Ahmed Zewail,The birth year of Sakura Oda,socrates,socrates-person-year-nobelchem,False,False,False,False,False,False,False,False,False,False,True,True
The national anthem of the country where International University College Of Technology Twintech is located is named,Malaysia,Negaraku,The country where International University College Of Technology Twintech,socrates,socrates-university-country-anthem,False,False,False,False,False,False,False,False,False,False,False,True
The name of the national anthem of the country where Morning Glory School and College is located is,Bangladesh,Amar Sonar Bangla,The country where Morning Glory School and College,socrates,socrates-university-country-anthem,False,False,False,False,False,False,False,False,False,False,True,True
The national anthem of the location country of New Era University College is named,Malaysia,Negaraku,The location country of New Era University College,socrates,socrates-university-country-anthem,False,False,False,False,False,False,False,False,False,False,False,True
The location country of Colegio de Santa Ana uses the ISO 3166-1 numeric code,Philippines,608,The location country of Colegio de Santa Ana,socrates,socrates-university-country-isocode,False,False,False,False,False,False,False,False,False,False,True,True
The country where Induk University is based has the ISO 3166-1 numeric code,South Korea,410,The country where Induk University,socrates,socrates-university-country-isocode,False,False,False,False,False,False,False,False,True,True,True,True
The location country of JEI University uses the ISO 3166-1 numeric code,South Korea,410,The location country of JEI University,socrates,socrates-university-country-isocode,False,False,False,False,False,False,False,False,False,False,True,True
The ISO 3166-1 numeric code of the country where Ferris Women's Junior College is located is,Japan,392,The country where Ferris Women's Junior College,socrates,socrates-university-country-isocode,False,False,False,False,False,False,False,False,False,False,True,True
The founding year of the location country of JEI University was,South Korea,1948,The location country of JEI University,socrates,socrates-university-country-year,False,False,False,False,False,False,False,False,False,False,True,True
"In the inception year of Airforce Institute of Technology (AFIT),NAF Base Kaduna, the Champions League final was hosted in the city of",1977,Rome,"The inception year of Airforce Institute of Technology (AFIT),NAF Base Kaduna",socrates,socrates-university-year-championsleaguecity,False,False,False,False,False,False,False,False,False,False,True,True
"In Dr. Bhupendra Nath Dutta Smriti Mahavidyalaya's inception year, the Champions League final was hosted in the city of",1996,Rome,Dr. Bhupendra Nath Dutta Smriti Mahavidyalaya,socrates,socrates-university-year-championsleaguecity,False,False,False,False,False,False,False,False,False,False,True,True
"In Minsk State Linguistic University's inception year, the Winter Olympics were hosted in the city of",1948,St. Moritz,Minsk State Linguistic University,socrates,socrates-university-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,True,True
"In the year Dorben Polytechnic was founded, the host country of the G7 Summit was",1995,Canada,The year Dorben Polytechnic,socrates,socrates-university-year-g7country,False,False,True,True,False,False,False,False,True,True,True,True
The country where the Champions League final took place in the year SD Dombo University of Business and Integrated Development Studies was founded was,2019,Spain,The year SD Dombo University of Business and Integrated Development Studies,socrates,socrates-university-year-championsleaguecountry,False,False,False,False,True,True,False,False,True,True,True,True
The winner of the Nobel Prize in Chemistry in the inception year of Jilin University of Technology was,1954,Linus Pauling,The inception year of Jilin University of Technology,socrates,socrates-university-year-nobelchem,False,False,False,False,True,True,True,True,True,True,True,True
The year when Carlo Chiaves's birth city hosted the Winter Olympics was,Turin,2006,Carlo Chiaves,socrates,socrates-person-city-olympicswinteryear,False,False,False,False,False,False,False,False,True,True,True,True
The city where Alberto Viriglio was born hosted the Winter Olympics in the year,Turin,2006,The city where Alberto Viriglio,socrates,socrates-person-city-olympicswinteryear,False,False,False,False,False,False,False,False,False,False,True,True
The birth city of Gemma Cuniberti hosted the Winter Olympics in the year,Turin,2006,The birth city of Gemma Cuniberti,socrates,socrates-person-city-olympicswinteryear,False,False,False,False,False,False,False,False,True,True,True,True
The winner of the Nobel Prize in Physics in Karl T. Pflock's year of birth was,1943,Otto Stern,Karl T. Pflock,socrates,socrates-person-year-nobelphysics,False,False,False,False,False,False,False,False,False,False,False,False
"In the founding year of Moldova State University, the Nobel Prize in Physics was awarded to",1946,Percy Williams Bridgman,The founding year of Moldova State University,socrates,socrates-university-year-nobelphysics,False,False,False,False,False,False,False,False,False,False,False,False
"In Bhavya Gandhi's year of birth, the city that was named the European Capital of Culture was",1997,Thessaloniki,Bhavya Gandhi,socrates,socrates-person-year-capitalofculturecity,False,False,False,False,False,False,False,False,False,False,False,False
The Nobel Prize in Physiology or Medicine in Noa Pothoven's birth year was awarded to,2001,Paul Nurse,Noa Pothoven,socrates,socrates-person-year-nobelpsymed,False,False,False,False,False,False,False,False,False,False,False,False
The winner of the Nobel Prize in Literature in the birth year of Francesco Baccini was,1960,Saint-John Perse,The birth year of Francesco Baccini,socrates,socrates-person-year-nobellit,False,False,False,False,False,False,False,False,False,False,False,False
"In the year Jarunee Suksawat was born, the Champions League final was hosted in the country of",1962,Netherlands,The year Jarunee Suksawat,socrates,socrates-person-year-championsleaguecountry,False,False,False,False,False,False,False,False,False,False,False,False
The Masters champion in the birth year of Christina Quarles was,1985,Bernhard Langer,The birth year of Christina Quarles,socrates,socrates-person-year-masterschampion,False,False,False,False,False,False,False,False,False,False,False,False
The champion of the Masters in Marleen Gorris's birth year was,1948,Claude Harmon,Marleen Gorris,socrates,socrates-person-year-masterschampion,False,False,False,False,False,False,False,False,False,False,False,False
The city where the Eurovision Song Contest took place in Lindsay Farris's birth year was,1985,Gothenburg,Lindsay Farris,socrates,socrates-person-year-eurovisioncity,False,False,False,False,False,False,False,False,False,False,False,False
"In the year Ruby O. Fee was born, the host leader of the G7 Summit was",1996,Jacques Chirac,The year Ruby O. Fee,socrates,socrates-person-year-hostleader,False,False,False,False,False,False,False,False,False,False,False,False
"In the birth year of Han Lei, the laureate of the Nobel Prize in Physics was",1968,Luis Walter Alvarez,The birth year of Han Lei,socrates,socrates-person-year-nobelphysics,False,False,False,False,False,False,False,False,False,False,False,False
The winner of the Nobel Prize in Physiology or Medicine in the year Cherkasy State Technological University was founded was,1960,Peter Medawar,The year Cherkasy State Technological University,socrates,socrates-university-year-nobelpsymed,False,False,False,False,False,False,False,False,False,False,False,False
"In Eleanor Collins's year of birth, the laureate of the Nobel Prize in Literature was",1919,Carl Spitteler,Eleanor Collins,socrates,socrates-person-year-nobellit,False,False,False,False,False,False,False,False,False,False,False,False
The winner of the Nobel Prize in Chemistry in the year Qiu Xiaolong was born was,1953,Hermann Staudinger,The year Qiu Xiaolong,socrates,socrates-person-year-nobelchem,False,False,False,False,False,False,False,False,False,False,False,False
The Nobel Prize in Physiology or Medicine in Pulkit Samrat's year of birth was awarded to,1983,Barbara McClintock,Pulkit Samrat,socrates,socrates-person-year-nobelpsymed,False,False,False,False,False,False,False,False,False,False,False,False
"In the birth year of Kim Woo-seok, the Nobel Prize in Literature was awarded to",1996,Wisława Szymborska,The birth year of Kim Woo-seok,socrates,socrates-person-year-nobellit,False,False,False,False,False,False,False,False,False,False,False,False
"In the birth year of Shailyn Pierre-Dixon, the host country of the Eurovision Song Contest was",2003,Latvia,The birth year of Shailyn Pierre-Dixon,socrates,socrates-person-year-eurovisioncountry,False,False,False,False,False,False,False,False,False,False,False,False
"In Ted N. C. Wilson's birth year, the Nobel Prize in Chemistry was awarded to",1950,Kurt Alder,Ted N. C. Wilson,socrates,socrates-person-year-nobelchem,False,False,False,False,False,False,False,False,False,False,False,False
"In Josef Korbel's birth year, the Nobel Prize in Literature was awarded to",1909,Selma Lagerlöf,Josef Korbel,socrates,socrates-person-year-nobellit,False,False,False,False,False,False,False,False,False,False,False,False
The city that hosted the Champions League final in the birth year of Rena Takeda was,1997,Munich,The birth year of Rena Takeda,socrates,socrates-person-year-championsleaguecity,False,False,False,False,False,False,False,False,True,True,False,False
The Nobel Prize in Physics in the birth year of Julia Voth was awarded to,1985,Klaus von Klitzing,The birth year of Julia Voth,socrates,socrates-person-year-nobelphysics,False,False,False,False,False,False,False,False,False,False,False,False
The city that was declared the European Capital of Culture in the birth year of Micro TDH was,1999,Weimar,The birth year of Micro TDH,socrates,socrates-person-year-capitalofculturecity,False,False,False,False,False,False,False,False,False,False,False,False
"In Ronja Stanley's birth year, the laureate of the Nobel Prize in Chemistry was",1991,Richard R. Ernst,Ronja Stanley,socrates,socrates-person-year-nobelchem,False,False,False,False,False,False,False,False,False,False,False,False
"In the founding year of University of the South Pacific Solomon Islands, the Winter Olympics were hosted in the city of",1968,Grenoble,The founding year of University of the South Pacific Solomon Islands,socrates,socrates-university-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,False,False
"In Francesca Melandri's birth year, the host city of the Winter Olympics was",1964,Innsbruck,Francesca Melandri,socrates,socrates-person-year-olympicswintercity,False,False,False,False,False,False,False,False,False,False,False,False
The winner of the Nobel Prize in Physics in the birth year of Mark Bonnar was,1968,Luis Walter Alvarez,The birth year of Mark Bonnar,socrates,socrates-person-year-nobelphysics,False,False,False,False,False,False,False,False,False,False,False,False
The Masters champion in Mitski's birth year was,1990,Nick Faldo,Mitski,socrates,socrates-person-year-masterschampion,False,False,False,False,False,False,False,False,False,False,False,False
The Nobel Peace Prize in Zak Abel's year of birth was awarded to,1995,Joseph Rotblat,Zak Abel,socrates,socrates-person-year-nobelpeace,False,False,False,False,False,False,False,False,False,False,False,False
The person who was the host leader of the G7 Summit in Cut Syifa's birth year was,1998,Tony Blair,Cut Syifa,socrates,socrates-person-year-hostleader,False,False,False,False,False,False,False,False,False,False,False,False
"In Tom Owen's year of birth, the laureate of the Nobel Prize in Physics was",1949,Hideki Yukawa,Tom Owen,socrates,socrates-person-year-nobelphysics,False,False,False,False,False,False,False,False,False,False,False,False
