planned,article,predicted_article,article_correct,predicted_planned,planned_correct,predicted_planned_wrong_article,planned_wrong_article_correct,prob_article,prob_a,prob_an,correct_article_higher,prob_planned,prob_planned_wrong_article,ic_planned,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
violin,a,a,True,violin,True,instrument,False,0.8371613621711731,0.8371613621711731,0.04631750285625458,True,0.33152851462364197,0.42021000385284424,sardine,a,The small oily fish often packed in cans and eaten on crackers is a sardine,"<|im_start|>user
The small oily fish often packed in cans and eaten on crackers is a sardine. The stringed musical instrument played with a bow held under the chin is","<|im_start|>user
The small oily fish often packed in cans and eaten on crackers is a sardine. The stringed musical instrument played with a bow held under the chin is a","<|im_start|>user
The small oily fish often packed in cans and eaten on crackers is a sardine. The stringed musical instrument played with a bow held under the chin is an"
wasp,a,a,True,bee,False,ant,False,0.9419973492622375,0.9419973492622375,0.029000042006373405,True,0.28762519359588623,0.6979227066040039,fig,a,The sweet chewy fruit that grows on trees and is often dried is a fig,"<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The stinging flying insect with a narrow waist that can be aggressive is","<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The stinging flying insect with a narrow waist that can be aggressive is a","<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The stinging flying insect with a narrow waist that can be aggressive is an"
whale,a,a,True,whale,True,elephant,False,0.7893320322036743,0.7893320322036743,0.015669187530875206,True,0.9722766876220703,0.4840628504753113,mountain,a,The large landform that rises high above the surrounding area often with snow on top is a mountain,"<|im_start|>user
The large landform that rises high above the surrounding area often with snow on top is a mountain. The enormous marine mammal that lives in the ocean and is the largest animal on Earth is","<|im_start|>user
The large landform that rises high above the surrounding area often with snow on top is a mountain. The enormous marine mammal that lives in the ocean and is the largest animal on Earth is a","<|im_start|>user
The large landform that rises high above the surrounding area often with snow on top is a mountain. The enormous marine mammal that lives in the ocean and is the largest animal on Earth is an"
pineapple,a,a,True,mango,False,orange,False,0.9364336133003235,0.9364336133003235,0.0332753024995327,True,0.2074560821056366,0.46068429946899414,ashtray,an,The small dish where smokers tap their cigarette ashes is an ashtray,"<|im_start|>user
The small dish where smokers tap their cigarette ashes is an ashtray. The large tropical fruit with spiky skin and sweet yellow flesh inside is","<|im_start|>user
The small dish where smokers tap their cigarette ashes is an ashtray. The large tropical fruit with spiky skin and sweet yellow flesh inside is a","<|im_start|>user
The small dish where smokers tap their cigarette ashes is an ashtray. The large tropical fruit with spiky skin and sweet yellow flesh inside is an"
shirt,a,a,True,dress,False,example,False,0.6719146966934204,0.6719146966934204,0.06170032545924187,True,0.11177439987659454,0.34811297059059143,doorstep,a,The flat stone or concrete platform at the entrance to a house where packages are left is a doorstep,"<|im_start|>user
The flat stone or concrete platform at the entrance to a house where packages are left is a doorstep. The garment with sleeves that covers the upper body and is worn with pants or skirts is","<|im_start|>user
The flat stone or concrete platform at the entrance to a house where packages are left is a doorstep. The garment with sleeves that covers the upper body and is worn with pants or skirts is a","<|im_start|>user
The flat stone or concrete platform at the entrance to a house where packages are left is a doorstep. The garment with sleeves that covers the upper body and is worn with pants or skirts is an"
anaconda,an,a,False,amazon,False,jag,False,0.9222189784049988,0.9222189784049988,0.030450833961367607,False,0.1501849740743637,0.12030620127916336,laptop,a,The portable computer that folds in half with a screen and keyboard is a laptop,"<|im_start|>user
The portable computer that folds in half with a screen and keyboard is a laptop. The massive South American snake that can grow over 20 feet long and crushes its prey is","<|im_start|>user
The portable computer that folds in half with a screen and keyboard is a laptop. The massive South American snake that can grow over 20 feet long and crushes its prey is an","<|im_start|>user
The portable computer that folds in half with a screen and keyboard is a laptop. The massive South American snake that can grow over 20 feet long and crushes its prey is a"
backboard,a,a,True,rectangle,False,example,False,0.3053117096424103,0.3053117096424103,0.018876854330301285,True,0.384483277797699,0.6410845518112183,cadillac,a,The luxury car brand known for large American automobiles is a cadillac,"<|im_start|>user
The luxury car brand known for large American automobiles is a cadillac. The rectangular board behind a basketball hoop that the ball bounces off is","<|im_start|>user
The luxury car brand known for large American automobiles is a cadillac. The rectangular board behind a basketball hoop that the ball bounces off is a","<|im_start|>user
The luxury car brand known for large American automobiles is a cadillac. The rectangular board behind a basketball hoop that the ball bounces off is an"
badge,a,a,True,pin,False,object,False,0.8622854948043823,0.8622854948043823,0.014091352932155132,True,0.39064836502075195,0.38376837968826294,flower,a,The colorful blooming part of a plant that bees visit for nectar is a flower,"<|im_start|>user
The colorful blooming part of a plant that bees visit for nectar is a flower. The small metal or plastic pin worn on clothing to show membership or achievement is","<|im_start|>user
The colorful blooming part of a plant that bees visit for nectar is a flower. The small metal or plastic pin worn on clothing to show membership or achievement is a","<|im_start|>user
The colorful blooming part of a plant that bees visit for nectar is a flower. The small metal or plastic pin worn on clothing to show membership or achievement is an"
blade,a,a,True,blade,True,edge,False,0.6488106846809387,0.6488106846809387,0.018365733325481415,True,0.792557954788208,0.4243711531162262,cellphone,a,The portable electronic device you use to make calls and send texts is a cellphone,"<|im_start|>user
The portable electronic device you use to make calls and send texts is a cellphone. The thin sharp edge of a knife sword or razor that cuts things is","<|im_start|>user
The portable electronic device you use to make calls and send texts is a cellphone. The thin sharp edge of a knife sword or razor that cuts things is a","<|im_start|>user
The portable electronic device you use to make calls and send texts is a cellphone. The thin sharp edge of a knife sword or razor that cuts things is an"
blowtorch,a,a,True,torch,False,electric,False,0.8622948527336121,0.8622948527336121,0.06433304399251938,True,0.4392336308956146,0.2631272077560425,antenna,an,The metal rod or wire that receives radio television or cellular signals is an antenna,"<|im_start|>user
The metal rod or wire that receives radio television or cellular signals is an antenna. The tool that produces an intense flame used for welding or cutting metal is","<|im_start|>user
The metal rod or wire that receives radio television or cellular signals is an antenna. The tool that produces an intense flame used for welding or cutting metal is a","<|im_start|>user
The metal rod or wire that receives radio television or cellular signals is an antenna. The tool that produces an intense flame used for welding or cutting metal is an"
boat,a,a,True,boat,True,o,False,0.9281750917434692,0.9281750917434692,0.013910363428294659,True,0.2281748205423355,0.1916491985321045,blowtorch,a,The tool that produces an intense flame used for welding or cutting metal is a blowtorch,"<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The watercraft that floats and carries people or cargo across lakes rivers and oceans is","<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The watercraft that floats and carries people or cargo across lakes rivers and oceans is a","<|im_start|>user
The tool that produces an intense flame used for welding or cutting metal is a blowtorch. The watercraft that floats and carries people or cargo across lakes rivers and oceans is an"
bobcat,a,a,True,cat,False,example,False,0.8673800826072693,0.8673800826072693,0.04041283205151558,True,0.226469948887825,0.7552440762519836,banana,a,The long yellow fruit that monkeys love to eat is a banana,"<|im_start|>user
The long yellow fruit that monkeys love to eat is a banana. The wild cat with tufted ears and a short tail that hunts small prey is","<|im_start|>user
The long yellow fruit that monkeys love to eat is a banana. The wild cat with tufted ears and a short tail that hunts small prey is a","<|im_start|>user
The long yellow fruit that monkeys love to eat is a banana. The wild cat with tufted ears and a short tail that hunts small prey is an"
bookshelf,a,a,True,shelf,False,object,False,0.6355695128440857,0.6355695128440857,0.025788674131035805,True,0.1504097580909729,0.12729504704475403,finger,a,The digit at the end of your hand that you point with or wear rings on is a finger,"<|im_start|>user
The digit at the end of your hand that you point with or wear rings on is a finger. The tall furniture piece with horizontal shelves for storing books is","<|im_start|>user
The digit at the end of your hand that you point with or wear rings on is a finger. The tall furniture piece with horizontal shelves for storing books is a","<|im_start|>user
The digit at the end of your hand that you point with or wear rings on is a finger. The tall furniture piece with horizontal shelves for storing books is an"
butterfly,a,a,True,butterfly,True,example,False,0.689285159111023,0.689285159111023,0.08711515367031097,True,0.2557695806026459,0.3680139183998108,vase,a,The decorative container used to hold cut flowers or as ornamental display is a vase,"<|im_start|>user
The decorative container used to hold cut flowers or as ornamental display is a vase. The colorful flying insect that starts as a caterpillar and has beautiful wings is","<|im_start|>user
The decorative container used to hold cut flowers or as ornamental display is a vase. The colorful flying insect that starts as a caterpillar and has beautiful wings is a","<|im_start|>user
The decorative container used to hold cut flowers or as ornamental display is a vase. The colorful flying insect that starts as a caterpillar and has beautiful wings is an"
cadillac,a,a,True,luxury,False,example,False,0.3756231367588043,0.3756231367588043,0.02103608287870884,True,0.40337231755256653,0.3000711500644684,porcupine,a,The spiny mammal covered in sharp quills that rolls into a ball when threatened is a porcupine,"<|im_start|>user
The spiny mammal covered in sharp quills that rolls into a ball when threatened is a porcupine. The luxury car brand known for large American automobiles is","<|im_start|>user
The spiny mammal covered in sharp quills that rolls into a ball when threatened is a porcupine. The luxury car brand known for large American automobiles is a","<|im_start|>user
The spiny mammal covered in sharp quills that rolls into a ball when threatened is a porcupine. The luxury car brand known for large American automobiles is an"
camel,a,a,True,camel,True,ant,False,0.9488248825073242,0.9488248825073242,0.022947585210204124,True,0.6490952968597412,0.5202414393424988,dagger,a,The short knife with a pointed blade once used as a weapon is a dagger,"<|im_start|>user
The short knife with a pointed blade once used as a weapon is a dagger. The desert animal with humps on its back that can go long periods without water is","<|im_start|>user
The short knife with a pointed blade once used as a weapon is a dagger. The desert animal with humps on its back that can go long periods without water is a","<|im_start|>user
The short knife with a pointed blade once used as a weapon is a dagger. The desert animal with humps on its back that can go long periods without water is an"
candlestick,a,a,True,sand,False,example,False,0.8762673139572144,0.8762673139572144,0.03519110009074211,True,0.3406825065612793,0.06427362561225891,sandcastle,a,The miniature castle made of sand at the beach that waves wash away is a sandcastle,"<|im_start|>user
The miniature castle made of sand at the beach that waves wash away is a sandcastle. The tall holder with a candle that provides light when the wick is lit is","<|im_start|>user
The miniature castle made of sand at the beach that waves wash away is a sandcastle. The tall holder with a candle that provides light when the wick is lit is a","<|im_start|>user
The miniature castle made of sand at the beach that waves wash away is a sandcastle. The tall holder with a candle that provides light when the wick is lit is an"
carousel,a,a,True,ride,False,amusement,False,0.6547675132751465,0.6547675132751465,0.11113878339529037,True,0.074080690741539,0.6703564524650574,racecar,a,The fast vehicle built specifically for speed competitions on a track is a racecar,"<|im_start|>user
The fast vehicle built specifically for speed competitions on a track is a racecar. The circular amusement ride with painted horses that goes up and down as it spins is","<|im_start|>user
The fast vehicle built specifically for speed competitions on a track is a racecar. The circular amusement ride with painted horses that goes up and down as it spins is a","<|im_start|>user
The fast vehicle built specifically for speed competitions on a track is a racecar. The circular amusement ride with painted horses that goes up and down as it spins is an"
cemetery,a,a,True,place,False,area,False,0.3786603808403015,0.3786603808403015,0.02715013548731804,True,0.07939284294843674,0.11588907986879349,toad,a,The warty amphibian that hops like a frog but has rougher drier skin is a toad,"<|im_start|>user
The warty amphibian that hops like a frog but has rougher drier skin is a toad. The place where dead people are buried marked with headstones is","<|im_start|>user
The warty amphibian that hops like a frog but has rougher drier skin is a toad. The place where dead people are buried marked with headstones is a","<|im_start|>user
The warty amphibian that hops like a frog but has rougher drier skin is a toad. The place where dead people are buried marked with headstones is an"
chick,a,a,True,chick,True,egg,False,0.8942446708679199,0.8942446708679199,0.014389065094292164,True,0.16413332521915436,0.2970829904079437,cranberry,a,The tart red berry often made into sauce for Thanksgiving dinner is a cranberry,"<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The baby bird that has just hatched and is covered in yellow fluffy down is","<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The baby bird that has just hatched and is covered in yellow fluffy down is a","<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The baby bird that has just hatched and is covered in yellow fluffy down is an"
cigar,a,a,True,cigarette,False,example,False,0.880563497543335,0.880563497543335,0.02132190577685833,True,0.738097608089447,0.29378658533096313,cookie,a,The sweet baked treat that's often round and made with chocolate chips is a cookie,"<|im_start|>user
The sweet baked treat that's often round and made with chocolate chips is a cookie. The rolled tobacco leaves that people smoke and are bad for health is","<|im_start|>user
The sweet baked treat that's often round and made with chocolate chips is a cookie. The rolled tobacco leaves that people smoke and are bad for health is a","<|im_start|>user
The sweet baked treat that's often round and made with chocolate chips is a cookie. The rolled tobacco leaves that people smoke and are bad for health is an"
clipboard,a,a,True,piece,False,example,False,0.5889033675193787,0.5889033675193787,0.019553842023015022,True,0.07477285712957382,0.7552223205566406,plank,a,The long flat piece of wood used in construction or as a walking surface is a plank,"<|im_start|>user
The long flat piece of wood used in construction or as a walking surface is a plank. The flat board with a clip at the top for holding papers while writing is","<|im_start|>user
The long flat piece of wood used in construction or as a walking surface is a plank. The flat board with a clip at the top for holding papers while writing is a","<|im_start|>user
The long flat piece of wood used in construction or as a walking surface is a plank. The flat board with a clip at the top for holding papers while writing is an"
clownfish,a,a,True,fish,False,aquarium,False,0.7038080096244812,0.7038080096244812,0.1166529506444931,True,0.3822581171989441,0.3934955894947052,carpet,a,The thick fabric floor covering that lies wall-to-wall in rooms is a carpet,"<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The colorful tropical fish with orange white and black stripes often kept in aquariums is","<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The colorful tropical fish with orange white and black stripes often kept in aquariums is a","<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The colorful tropical fish with orange white and black stripes often kept in aquariums is an"
computer,a,a,True,computer,True,apple,False,0.7645444869995117,0.7645444869995117,0.09286145865917206,True,0.40350043773651123,0.15069715678691864,apple,an,The crisp red fruit that is often said to keep the doctor away is an apple,"<|im_start|>user
The crisp red fruit that is often said to keep the doctor away is an apple. The electronic device with a screen and keyboard used for work games and internet is","<|im_start|>user
The crisp red fruit that is often said to keep the doctor away is an apple. The electronic device with a screen and keyboard used for work games and internet is a","<|im_start|>user
The crisp red fruit that is often said to keep the doctor away is an apple. The electronic device with a screen and keyboard used for work games and internet is an"
cradle,a,a,True,baby,False,infant,False,0.4096065163612366,0.4096065163612366,0.010975142940878868,True,0.21201856434345245,0.292305052280426,chimp,a,The short informal name for a chimpanzee is a chimp,"<|im_start|>user
The short informal name for a chimpanzee is a chimp. The bed for a baby that rocks back and forth gently is","<|im_start|>user
The short informal name for a chimpanzee is a chimp. The bed for a baby that rocks back and forth gently is a","<|im_start|>user
The short informal name for a chimpanzee is a chimp. The bed for a baby that rocks back and forth gently is an"
crate,a,a,True,box,False,example,False,0.7621291875839233,0.7621291875839233,0.015668341889977455,True,0.19345581531524658,0.6785938739776611,chipmunk,a,The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk,"<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The wooden box used for shipping or storing items is","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The wooden box used for shipping or storing items is a","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The wooden box used for shipping or storing items is an"
crow,a,a,True,l,False,example,False,0.6950815320014954,0.6950815320014954,0.06940915435552597,True,0.14794684946537018,0.4251130223274231,lollipop,a,The round hard candy on a stick that children lick and suck on is a lollipop,"<|im_start|>user
The round hard candy on a stick that children lick and suck on is a lollipop. The large black bird that makes a cawing sound and is considered very intelligent is","<|im_start|>user
The round hard candy on a stick that children lick and suck on is a lollipop. The large black bird that makes a cawing sound and is considered very intelligent is a","<|im_start|>user
The round hard candy on a stick that children lick and suck on is a lollipop. The large black bird that makes a cawing sound and is considered very intelligent is an"
dentist,a,a,True,dentist,True,electric,False,0.7318454384803772,0.7318454384803772,0.04706725478172302,True,0.25114455819129944,0.09783687442541122,hairdryer,a,The electric appliance that blows hot air to dry wet hair quickly is a hairdryer,"<|im_start|>user
The electric appliance that blows hot air to dry wet hair quickly is a hairdryer. The person who cleans and fixes teeth and tells you to floss daily is","<|im_start|>user
The electric appliance that blows hot air to dry wet hair quickly is a hairdryer. The person who cleans and fixes teeth and tells you to floss daily is a","<|im_start|>user
The electric appliance that blows hot air to dry wet hair quickly is a hairdryer. The person who cleans and fixes teeth and tells you to floss daily is an"
diploma,a,a,True,certificate,False,academic,False,0.7246341109275818,0.7246341109275818,0.06281284987926483,True,0.19953738152980804,0.16998052597045898,gate,a,The hinged barrier that swings open to allow entry through a fence or wall is a gate,"<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The certificate that shows you graduated from school or completed a course of study is","<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The certificate that shows you graduated from school or completed a course of study is a","<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The certificate that shows you graduated from school or completed a course of study is an"
dishcloth,a,a,True,circular,False,example,False,0.21403567492961884,0.21403567492961884,0.006881858687847853,True,0.11493460834026337,0.1824769675731659,carousel,a,The circular amusement ride with painted horses that goes up and down as it spins is a carousel,"<|im_start|>user
The circular amusement ride with painted horses that goes up and down as it spins is a carousel. The fabric used for washing dishes or cleaning the kitchen is","<|im_start|>user
The circular amusement ride with painted horses that goes up and down as it spins is a carousel. The fabric used for washing dishes or cleaning the kitchen is a","<|im_start|>user
The circular amusement ride with painted horses that goes up and down as it spins is a carousel. The fabric used for washing dishes or cleaning the kitchen is an"
dollar,a,worth,False,unit,False,ig,False,0.17312979698181152,0.10213577002286911,0.021218465641140938,True,0.13427269458770752,0.3298593759536743,igloo,an,The dome-shaped house made of ice blocks used by people in the Arctic is an igloo,"<|im_start|>user
The dome-shaped house made of ice blocks used by people in the Arctic is an igloo. The paper money worth one unit of currency in the United States is","<|im_start|>user
The dome-shaped house made of ice blocks used by people in the Arctic is an igloo. The paper money worth one unit of currency in the United States is a","<|im_start|>user
The dome-shaped house made of ice blocks used by people in the Arctic is an igloo. The paper money worth one unit of currency in the United States is an"
emerald,an,a,False,example,False,gem,False,0.29199400544166565,0.29199400544166565,0.012807536870241165,False,0.41156095266342163,0.10438694059848785,scooter,a,The small two-wheeled vehicle propelled by pushing one foot on the ground is a scooter,"<|im_start|>user
The small two-wheeled vehicle propelled by pushing one foot on the ground is a scooter. The bright green precious gemstone often found in jewelry and engagement rings is","<|im_start|>user
The small two-wheeled vehicle propelled by pushing one foot on the ground is a scooter. The bright green precious gemstone often found in jewelry and engagement rings is an","<|im_start|>user
The small two-wheeled vehicle propelled by pushing one foot on the ground is a scooter. The bright green precious gemstone often found in jewelry and engagement rings is a"
office,an,a,False,office,True,meeting,False,0.6426923274993896,0.6426923274993896,0.0811019018292427,False,0.8107231259346008,0.08353667706251144,penguin,a,The black and white flightless bird that waddles and lives in cold climates is a penguin,"<|im_start|>user
The black and white flightless bird that waddles and lives in cold climates is a penguin. The workplace with desks, computers, and meeting rooms where people do business is","<|im_start|>user
The black and white flightless bird that waddles and lives in cold climates is a penguin. The workplace with desks, computers, and meeting rooms where people do business is an","<|im_start|>user
The black and white flightless bird that waddles and lives in cold climates is a penguin. The workplace with desks, computers, and meeting rooms where people do business is a"
envelope,an,a,False,address,False,letter,False,0.8296225666999817,0.8296225666999817,0.05081487074494362,False,0.34471043944358826,0.1459173858165741,shoelace,a,The thin cord that threads through holes in shoes to keep them tight is a shoelace,"<|im_start|>user
The thin cord that threads through holes in shoes to keep them tight is a shoelace. The paper container that holds a letter and has the address written on the front is","<|im_start|>user
The thin cord that threads through holes in shoes to keep them tight is a shoelace. The paper container that holds a letter and has the address written on the front is an","<|im_start|>user
The thin cord that threads through holes in shoes to keep them tight is a shoelace. The paper container that holds a letter and has the address written on the front is a"
eye,an,a,False,organ,False,brain,False,0.4926867187023163,0.4926867187023163,0.03424273431301117,False,0.4531317949295044,0.06340682506561279,lamb,a,The young sheep with soft wool that follows its mother around the pasture is a lamb,"<|im_start|>user
The young sheep with soft wool that follows its mother around the pasture is a lamb. The round organ in your head that you see with is","<|im_start|>user
The young sheep with soft wool that follows its mother around the pasture is a lamb. The round organ in your head that you see with is an","<|im_start|>user
The young sheep with soft wool that follows its mother around the pasture is a lamb. The round organ in your head that you see with is a"
armadillo,an,a,False,armored,False,bear,False,0.8950031995773315,0.8950031995773315,0.052677761763334274,False,0.6558799147605896,0.3044542372226715,toothbrush,a,The handheld tool with bristles used to clean teeth twice daily is a toothbrush,"<|im_start|>user
The handheld tool with bristles used to clean teeth twice daily is a toothbrush. The armored mammal that rolls into a ball and has a hard shell covering is","<|im_start|>user
The handheld tool with bristles used to clean teeth twice daily is a toothbrush. The armored mammal that rolls into a ball and has a hard shell covering is an","<|im_start|>user
The handheld tool with bristles used to clean teeth twice daily is a toothbrush. The armored mammal that rolls into a ball and has a hard shell covering is a"
apartment,an,a,False,apartment,True,room,False,0.6296283602714539,0.6296283602714539,0.04583525285124779,False,0.4989161789417267,0.1872301548719406,comb,a,The grooved tool you run through your hair to make it neat and tidy is a comb,"<|im_start|>user
The grooved tool you run through your hair to make it neat and tidy is a comb. The set of rooms where someone lives that is rented in a larger building is","<|im_start|>user
The grooved tool you run through your hair to make it neat and tidy is a comb. The set of rooms where someone lives that is rented in a larger building is an","<|im_start|>user
The grooved tool you run through your hair to make it neat and tidy is a comb. The set of rooms where someone lives that is rented in a larger building is a"
olive,an,a,False,oil,False,fruit,False,0.40206044912338257,0.40206044912338257,0.031236277893185616,False,0.1609324961900711,0.11285852640867233,dishcloth,a,The fabric used for washing dishes or cleaning the kitchen is a dishcloth,"<|im_start|>user
The fabric used for washing dishes or cleaning the kitchen is a dishcloth. The small oval fruit that can be green or black and is used to make oil is","<|im_start|>user
The fabric used for washing dishes or cleaning the kitchen is a dishcloth. The small oval fruit that can be green or black and is used to make oil is an","<|im_start|>user
The fabric used for washing dishes or cleaning the kitchen is a dishcloth. The small oval fruit that can be green or black and is used to make oil is a"
avocado,an,a,False,example,False,gu,False,0.8149309754371643,0.8149309754371643,0.01783483289182186,False,0.3398841619491577,0.4533271789550781,boat,a,The watercraft that floats and carries people or cargo across lakes rivers and oceans is a boat,"<|im_start|>user
The watercraft that floats and carries people or cargo across lakes rivers and oceans is a boat. The green pear-shaped fruit with a large pit that's popular in guacamole is","<|im_start|>user
The watercraft that floats and carries people or cargo across lakes rivers and oceans is a boat. The green pear-shaped fruit with a large pit that's popular in guacamole is an","<|im_start|>user
The watercraft that floats and carries people or cargo across lakes rivers and oceans is a boat. The green pear-shaped fruit with a large pit that's popular in guacamole is a"
insect,an,a,False,ant,False,lady,False,0.8454645276069641,0.8454645276069641,0.03292464837431908,False,0.5101507902145386,0.12251374125480652,crawfish,a,The small freshwater crustacean that looks like a tiny lobster is a crawfish,"<|im_start|>user
The small freshwater crustacean that looks like a tiny lobster is a crawfish. The small six-legged creature like a beetle, fly, or ant is","<|im_start|>user
The small freshwater crustacean that looks like a tiny lobster is a crawfish. The small six-legged creature like a beetle, fly, or ant is an","<|im_start|>user
The small freshwater crustacean that looks like a tiny lobster is a crawfish. The small six-legged creature like a beetle, fly, or ant is a"
airport,an,a,False,airport,True,building,False,0.5177583694458008,0.5177583694458008,0.03997911140322685,False,0.21205055713653564,0.16928836703300476,pastry,a,The sweet baked good like a croissant Danish or turnover is a pastry,"<|im_start|>user
The sweet baked good like a croissant Danish or turnover is a pastry. The large facility with runways where planes take off and land is","<|im_start|>user
The sweet baked good like a croissant Danish or turnover is a pastry. The large facility with runways where planes take off and land is an","<|im_start|>user
The sweet baked good like a croissant Danish or turnover is a pastry. The large facility with runways where planes take off and land is a"
apron,an,a,False,apr,True,apr,True,0.9173563122749329,0.9173563122749329,0.013899755664169788,False,0.886117160320282,0.06726730614900589,comb,a,The grooved tool you run through your hair to make it neat and tidy is a comb,"<|im_start|>user
The grooved tool you run through your hair to make it neat and tidy is a comb. The protective garment tied around the waist to keep clothes clean while cooking is","<|im_start|>user
The grooved tool you run through your hair to make it neat and tidy is a comb. The protective garment tied around the waist to keep clothes clean while cooking is an","<|im_start|>user
The grooved tool you run through your hair to make it neat and tidy is a comb. The protective garment tied around the waist to keep clothes clean while cooking is a"
otter,an,a,False,ot,True,p,False,0.8635642528533936,0.8635642528533936,0.04807373508810997,False,0.329804003238678,0.20286622643470764,cellphone,a,The portable electronic device you use to make calls and send texts is a cellphone,"<|im_start|>user
The portable electronic device you use to make calls and send texts is a cellphone. The playful aquatic mammal with whiskers that floats on its back cracking shells is","<|im_start|>user
The portable electronic device you use to make calls and send texts is a cellphone. The playful aquatic mammal with whiskers that floats on its back cracking shells is an","<|im_start|>user
The portable electronic device you use to make calls and send texts is a cellphone. The playful aquatic mammal with whiskers that floats on its back cracking shells is a"
engine,an,a,False,engine,True,fuel,False,0.8338589668273926,0.8338589668273926,0.036441925913095474,False,0.9604731202125549,0.19683897495269775,office,an,"The workplace with desks, computers, and meeting rooms where people do business is an office","<|im_start|>user
The workplace with desks, computers, and meeting rooms where people do business is an office. The mechanical device that burns fuel to power vehicles boats and machines is","<|im_start|>user
The workplace with desks, computers, and meeting rooms where people do business is an office. The mechanical device that burns fuel to power vehicles boats and machines is an","<|im_start|>user
The workplace with desks, computers, and meeting rooms where people do business is an office. The mechanical device that burns fuel to power vehicles boats and machines is a"
anteater,an,a,False,ant,True,mamm,False,0.6257988214492798,0.6257988214492798,0.05829596519470215,False,0.7076289653778076,0.14070174098014832,pyramid,a,The ancient Egyptian monument with triangular sides and a square base is a pyramid,"<|im_start|>user
The ancient Egyptian monument with triangular sides and a square base is a pyramid. The long-nosed mammal that uses its tongue to eat ants and termites is","<|im_start|>user
The ancient Egyptian monument with triangular sides and a square base is a pyramid. The long-nosed mammal that uses its tongue to eat ants and termites is an","<|im_start|>user
The ancient Egyptian monument with triangular sides and a square base is a pyramid. The long-nosed mammal that uses its tongue to eat ants and termites is a"
ocean,an,the,False,ocean,True,sea,False,0.4080660045146942,0.16882595419883728,0.019853467121720314,False,0.9250256419181824,0.20565059781074524,stove,a,The kitchen appliance with burners on top used for cooking food in pots and pans is a stove,"<|im_start|>user
The kitchen appliance with burners on top used for cooking food in pots and pans is a stove. The vast body of salt water that covers most of Earth's surface is","<|im_start|>user
The kitchen appliance with burners on top used for cooking food in pots and pans is a stove. The vast body of salt water that covers most of Earth's surface is an","<|im_start|>user
The kitchen appliance with burners on top used for cooking food in pots and pans is a stove. The vast body of salt water that covers most of Earth's surface is a"
ox,an,a,False,animal,False,cow,False,0.8984256386756897,0.8984256386756897,0.034506551921367645,False,0.386867880821228,0.5372530817985535,shirt,a,The garment with sleeves that covers the upper body and is worn with pants or skirts is a shirt,"<|im_start|>user
The garment with sleeves that covers the upper body and is worn with pants or skirts is a shirt. The large strong farm animal used for pulling heavy loads and plowing fields is","<|im_start|>user
The garment with sleeves that covers the upper body and is worn with pants or skirts is a shirt. The large strong farm animal used for pulling heavy loads and plowing fields is an","<|im_start|>user
The garment with sleeves that covers the upper body and is worn with pants or skirts is a shirt. The large strong farm animal used for pulling heavy loads and plowing fields is a"
accordion,an,a,False,instrument,False,musical,False,0.419261634349823,0.419261634349823,0.039254944771528244,False,0.4971630871295929,0.11520710587501526,pig,a,The pink farm animal with a curly tail that rolls in mud and says oink is a pig,"<|im_start|>user
The pink farm animal with a curly tail that rolls in mud and says oink is a pig. The bellows-operated musical instrument with keys that expands and contracts is","<|im_start|>user
The pink farm animal with a curly tail that rolls in mud and says oink is a pig. The bellows-operated musical instrument with keys that expands and contracts is an","<|im_start|>user
The pink farm animal with a curly tail that rolls in mud and says oink is a pig. The bellows-operated musical instrument with keys that expands and contracts is a"
onion,an,a,False,onion,True,flower,False,0.8239202499389648,0.8239202499389648,0.01039436087012291,False,0.28597089648246765,0.06310052424669266,comb,a,The grooved tool you run through your hair to make it neat and tidy is a comb,"<|im_start|>user
The grooved tool you run through your hair to make it neat and tidy is a comb. The white or yellow layered vegetable that makes you cry when you cut it is","<|im_start|>user
The grooved tool you run through your hair to make it neat and tidy is a comb. The white or yellow layered vegetable that makes you cry when you cut it is an","<|im_start|>user
The grooved tool you run through your hair to make it neat and tidy is a comb. The white or yellow layered vegetable that makes you cry when you cut it is a"
