spanish_noun,english_noun,article,predicted_article,article_correct,predicted_noun,noun_correct,predicted_noun_wrong_article,noun_wrong_article_correct,prob_article,prob_noun,prob_noun_wrong_article,ic_spanish_noun,ic_english_noun,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
canicas,marbles,las,las,True,pel,False,glob,False,0.2314453125,0.82421875,0.87109375,dedo,finger,el,La parte alargada de la mano que usas para señalar es el dedo,La parte alargada de la mano que usas para señalar es el dedo. Las esferas de vidrio con las que juegan niños son,La parte alargada de la mano que usas para señalar es el dedo. Las esferas de vidrio con las que juegan niños son las,La parte alargada de la mano que usas para señalar es el dedo. Las esferas de vidrio con las que juegan niños son los
máscara,mask,la,la,True,má,True,cas,False,0.71875,0.78125,0.8828125,lanza,spear,la,El arma larga con punta que usaban los guerreros es la lanza,El arma larga con punta que usaban los guerreros es la lanza. La cubierta que oculta o protege tu cara es,El arma larga con punta que usaban los guerreros es la lanza. La cubierta que oculta o protege tu cara es la,El arma larga con punta que usaban los guerreros es la lanza. La cubierta que oculta o protege tu cara es el
cerillo,matchstick,el,la,False,enc,False,cer,True,0.734375,0.51171875,0.74609375,loro,parrot,el,El ave tropical colorida que puede imitar palabras es el loro,El ave tropical colorida que puede imitar palabras es el loro. El palito que enciendes para hacer fuego es,El ave tropical colorida que puede imitar palabras es el loro. El palito que enciendes para hacer fuego es el,El ave tropical colorida que puede imitar palabras es el loro. El palito que enciendes para hacer fuego es la
mayonesa,mayo,la,la,True,may,True,qu,False,0.8046875,0.5390625,0.4296875,pimentón,paprika,el,La especia roja en polvo que sazona la comida es el pimentón,La especia roja en polvo que sazona la comida es el pimentón. La salsa blanca cremosa que pones en tortas es,La especia roja en polvo que sazona la comida es el pimentón. La salsa blanca cremosa que pones en tortas es la,La especia roja en polvo que sazona la comida es el pimentón. La salsa blanca cremosa que pones en tortas es el
meteoro,meteor,el,la,False,meteor,True,meteor,True,0.33984375,0.8984375,0.515625,sierra,hacksaw,la,La herramienta dentada que corta metal es la sierra,La herramienta dentada que corta metal es la sierra. La roca espacial que se quema al entrar a la atmósfera es,La herramienta dentada que corta metal es la sierra. La roca espacial que se quema al entrar a la atmósfera es el,La herramienta dentada que corta metal es la sierra. La roca espacial que se quema al entrar a la atmósfera es la
montaña,mountain,la,el,False,col,False,ter,False,0.34765625,0.29296875,0.06884765625,brazo,arm,el,La extremidad que va del hombro a la mano es el brazo,La extremidad que va del hombro a la mano es el brazo. La elevación natural muy alta de tierra es,La extremidad que va del hombro a la mano es el brazo. La elevación natural muy alta de tierra es la,La extremidad que va del hombro a la mano es el brazo. La elevación natural muy alta de tierra es el
bigote,moustache,el,el,True,pelo,False,bar,False,0.765625,0.3046875,0.53515625,perro caliente,hotdog,el,La salchicha en pan que vendes en puestos callejeros es el perro caliente,La salchicha en pan que vendes en puestos callejeros es el perro caliente. El pelo que crece arriba del labio superior es,La salchicha en pan que vendes en puestos callejeros es el perro caliente. El pelo que crece arriba del labio superior es el,La salchicha en pan que vendes en puestos callejeros es el perro caliente. El pelo que crece arriba del labio superior es la
rata almizclera,muskrat,la,el,False,r,True,r,True,0.91796875,0.98046875,0.55859375,maleta,suitcase,la,El equipaje donde guardas ropa para viajar es la maleta,El equipaje donde guardas ropa para viajar es la maleta. El roedor que vive cerca del agua es,El equipaje donde guardas ropa para viajar es la maleta. El roedor que vive cerca del agua es la,El equipaje donde guardas ropa para viajar es la maleta. El roedor que vive cerca del agua es el
collar,necklace,el,una,False,collar,True,garg,False,0.388671875,0.349609375,0.54296875,cuello,neck,el,La parte del cuerpo que conecta la cabeza con el tronco es el cuello,La parte del cuerpo que conecta la cabeza con el tronco es el cuello. La joya que usas alrededor del cuello es,La parte del cuerpo que conecta la cabeza con el tronco es el cuello. La joya que usas alrededor del cuello es el,La parte del cuerpo que conecta la cabeza con el tronco es el cuello. La joya que usas alrededor del cuello es la
corbata,necktie,la,la,True,cam,False,c,True,0.71875,0.9140625,0.67578125,árbol,tree,el,La planta grande con tronco y ramas es el árbol,La planta grande con tronco y ramas es el árbol. La prenda elegante que atas en el cuello es,La planta grande con tronco y ramas es el árbol. La prenda elegante que atas en el cuello es la,La planta grande con tronco y ramas es el árbol. La prenda elegante que atas en el cuello es el
club nocturno,nightclub,el,el,True,club,True,disc,False,0.361328125,0.8359375,0.76171875,barba,beard,la,El pelo que crece en la cara de los hombres es la barba,El pelo que crece en la cara de los hombres es la barba. El lugar donde bailas y bebes de noche es,El pelo que crece en la cara de los hombres es la barba. El lugar donde bailas y bebes de noche es el,El pelo que crece en la cara de los hombres es la barba. El lugar donde bailas y bebes de noche es la
clip,paperclip,el,el,True,al,False,reg,False,0.80859375,0.609375,0.59375,lanza,spear,la,El arma larga con punta que usaban los guerreros es la lanza,El arma larga con punta que usaban los guerreros es la lanza. El alambre doblado que sujeta papeles es,El arma larga con punta que usaban los guerreros es la lanza. El alambre doblado que sujeta papeles es el,El arma larga con punta que usaban los guerreros es la lanza. El alambre doblado que sujeta papeles es la
pelícano,pelican,el,el,True,cu,False,pal,False,0.4609375,0.58984375,0.92578125,taza,cup,la,El recipiente pequeño donde bebes café o té es la taza,El recipiente pequeño donde bebes café o té es la taza. El ave grande con bolsa en el pico es,El recipiente pequeño donde bebes café o té es la taza. El ave grande con bolsa en el pico es el,El recipiente pequeño donde bebes café o té es la taza. El ave grande con bolsa en el pico es la
directorio telefónico,phonebook,el,el,True,dic,False,gu,False,0.9140625,0.37890625,0.8203125,caimán,alligator,el,El reptil grande con mandíbulas poderosas es el caimán,El reptil grande con mandíbulas poderosas es el caimán. El libro donde buscas números de teléfono es,El reptil grande con mandíbulas poderosas es el caimán. El libro donde buscas números de teléfono es el,El reptil grande con mandíbulas poderosas es el caimán. El libro donde buscas números de teléfono es la
pastillero,pillbox,el,la,False,医药,False,farm,False,0.59375,0.34765625,0.3671875,isla,island,la,La tierra rodeada de agua por todos lados es la isla,La tierra rodeada de agua por todos lados es la isla. La cajita donde guardas medicamentos es,La tierra rodeada de agua por todos lados es la isla. La cajita donde guardas medicamentos es el,La tierra rodeada de agua por todos lados es la isla. La cajita donde guardas medicamentos es la
destapacaños,plunger,el,una,False,des,True,ll,False,0.369140625,0.60546875,0.94921875,codo,elbow,el,La articulación que une el brazo con el antebrazo es el codo,La articulación que une el brazo con el antebrazo es el codo. La herramienta que destapa tuberías tapadas es,La articulación que une el brazo con el antebrazo es el codo. La herramienta que destapa tuberías tapadas es el,La articulación que une el brazo con el antebrazo es el codo. La herramienta que destapa tuberías tapadas es la
pirámide,pyramid,la,el,False,pir,True,__,False,0.55078125,0.9140625,0.2255859375,cactus,cactus,el,La planta espinosa que crece en el desierto es el cactus,La planta espinosa que crece en el desierto es el cactus. La construcción triangular de los faraones es,La planta espinosa que crece en el desierto es el cactus. La construcción triangular de los faraones es la,La planta espinosa que crece en el desierto es el cactus. La construcción triangular de los faraones es el
pitón,python,la,un,False,cola,False,animal,False,0.240234375,0.244140625,0.10009765625,cola,tail,la,La extremidad trasera que mueven los animales es la cola,La extremidad trasera que mueven los animales es la cola. La serpiente grande que aplasta a sus presas es,La extremidad trasera que mueven los animales es la cola. La serpiente grande que aplasta a sus presas es la,La extremidad trasera que mueven los animales es la cola. La serpiente grande que aplasta a sus presas es el
auto de carreras,racecar,el,el,True,co,False,f,False,0.890625,0.4453125,0.66015625,avispa,hornet,la,El insecto volador que pica fuerte es la avispa,El insecto volador que pica fuerte es la avispa. El vehículo veloz que compite en pistas es,El insecto volador que pica fuerte es la avispa. El vehículo veloz que compite en pistas es el,El insecto volador que pica fuerte es la avispa. El vehículo veloz que compite en pistas es la
secuoya,redwood,la,el,False,ce,False,á,False,0.9765625,0.423828125,0.345703125,plátano,banana,el,La fruta amarilla y alargada que comen los monos es el plátano,La fruta amarilla y alargada que comen los monos es el plátano. El árbol gigante que puede vivir miles de años es,La fruta amarilla y alargada que comen los monos es el plátano. El árbol gigante que puede vivir miles de años es la,La fruta amarilla y alargada que comen los monos es el plátano. El árbol gigante que puede vivir miles de años es el
caja torácica,ribcage,la,el,False,columna,False,est,False,0.69140625,0.57421875,0.341796875,recogedor,dustpan,el,El utensilio plano que usas con la escoba para recoger basura es el recogedor,El utensilio plano que usas con la escoba para recoger basura es el recogedor. Los huesos curvos que protegen tus pulmones es,El utensilio plano que usas con la escoba para recoger basura es el recogedor. Los huesos curvos que protegen tus pulmones es la,El utensilio plano que usas con la escoba para recoger basura es el recogedor. Los huesos curvos que protegen tus pulmones es el
capullo de rosa,rosebud,el,la,False,j,False,rosa,False,0.7890625,0.228515625,0.80859375,langostino,crayfish,el,El crustáceo pequeño parecido a la langosta es el langostino,El crustáceo pequeño parecido a la langosta es el langostino. La rosa que aún no se ha abierto completamente es,El crustáceo pequeño parecido a la langosta es el langostino. La rosa que aún no se ha abierto completamente es el,El crustáceo pequeño parecido a la langosta es el langostino. La rosa que aún no se ha abierto completamente es la
castillo de arena,sandcastle,el,un,False,mol,False,arena,False,0.423828125,0.21484375,0.69140625,chal,shawl,el,La prenda que te pones sobre los hombros es el chal,La prenda que te pones sobre los hombros es el chal. La construcción que haces en la playa es,La prenda que te pones sobre los hombros es el chal. La construcción que haces en la playa es el,La prenda que te pones sobre los hombros es el chal. La construcción que haces en la playa es la
patineta,scooter,la,el,False,bic,False,car,False,0.53125,0.984375,0.484375,buzón,mailbox,el,La caja donde el cartero deja las cartas es el buzón,La caja donde el cartero deja las cartas es el buzón. El vehículo pequeño de dos ruedas que empujas es,La caja donde el cartero deja las cartas es el buzón. El vehículo pequeño de dos ruedas que empujas es la,La caja donde el cartero deja las cartas es el buzón. El vehículo pequeño de dos ruedas que empujas es el
caracola,seashell,la,el,False,casa,False,t,False,0.51171875,0.1181640625,0.16796875,bufanda,scarf,la,La prenda larga que te enrollas en el cuello es la bufanda,La prenda larga que te enrollas en el cuello es la bufanda. La casa dura de los animales marinos es,La prenda larga que te enrollas en el cuello es la bufanda. La casa dura de los animales marinos es la,La prenda larga que te enrollas en el cuello es la bufanda. La casa dura de los animales marinos es el
estante,shelf,el,la,False,est,True,mesa,False,0.55859375,0.3671875,0.84375,castillo,castle,el,La fortaleza donde vivían los reyes es el castillo,La fortaleza donde vivían los reyes es el castillo. La tabla horizontal donde pones libros es,La fortaleza donde vivían los reyes es el castillo. La tabla horizontal donde pones libros es el,La fortaleza donde vivían los reyes es el castillo. La tabla horizontal donde pones libros es la
escopeta,shotgun,la,el,False,esc,True,...,False,0.43359375,0.2421875,0.146484375,cárdigan,cardigan,el,El suéter abierto al frente con botones es el cárdigan,El suéter abierto al frente con botones es el cárdigan. El arma larga que dispara muchos perdigones es,El suéter abierto al frente con botones es el cárdigan. El arma larga que dispara muchos perdigones es la,El suéter abierto al frente con botones es el cárdigan. El arma larga que dispara muchos perdigones es el
patillas,sideburns,las,las,True,p,True,"""",False,0.478515625,0.72265625,0.314453125,puercoespín,porcupine,el,El animal con púas que se enrolla cuando se asusta es el puercoespín,El animal con púas que se enrolla cuando se asusta es el puercoespín. El pelo que crece a los lados de las mejillas son,El animal con púas que se enrolla cuando se asusta es el puercoespín. El pelo que crece a los lados de las mejillas son las,El animal con púas que se enrolla cuando se asusta es el puercoespín. El pelo que crece a los lados de las mejillas son los
banqueta,sidewalk,la,el,False,ac,False,pas,False,0.435546875,0.99609375,0.35546875,lluvia,rain,la,El agua que cae del cielo cuando hay nubes es la lluvia,El agua que cae del cielo cuando hay nubes es la lluvia. El camino peatonal junto a la calle es,El agua que cae del cielo cuando hay nubes es la lluvia. El camino peatonal junto a la calle es la,El agua que cae del cielo cuando hay nubes es la lluvia. El camino peatonal junto a la calle es el
humo,smoke,el,el,True,hum,True,hum,True,0.828125,0.99609375,0.94921875,celular,cellphone,el,El teléfono portátil que llevas en el bolsillo es el celular,El teléfono portátil que llevas en el bolsillo es el celular. El vapor gris que sale cuando algo se quema es,El teléfono portátil que llevas en el bolsillo es el celular. El vapor gris que sale cuando algo se quema es el,El teléfono portátil que llevas en el bolsillo es el celular. El vapor gris que sale cuando algo se quema es la
espátula,spatula,la,el,False,c,False,ten,False,0.451171875,0.89453125,0.48828125,revista,magazine,la,La publicación con fotos e historias que lees es la revista,La publicación con fotos e historias que lees es la revista. El utensilio plano que volteas comida es,La publicación con fotos e historias que lees es la revista. El utensilio plano que volteas comida es la,La publicación con fotos e historias que lees es la revista. El utensilio plano que volteas comida es el
cuchara,spoon,la,la,True,c,True,c,True,0.40234375,0.99609375,0.466796875,regaliz,licorice,el,El dulce negro con sabor fuerte y peculiar es el regaliz,El dulce negro con sabor fuerte y peculiar es el regaliz. El utensilio cóncavo que usas para comer sopa es,El dulce negro con sabor fuerte y peculiar es el regaliz. El utensilio cóncavo que usas para comer sopa es la,El dulce negro con sabor fuerte y peculiar es el regaliz. El utensilio cóncavo que usas para comer sopa es el
bistec,steak,el,muy,False,as,False,carne,False,0.1630859375,0.07568359375,0.330078125,antílope,antelope,el,El animal africano que corre muy rápido por la sabana es el antílope,El animal africano que corre muy rápido por la sabana es el antílope. La carne de res gruesa que asas es,El animal africano que corre muy rápido por la sabana es el antílope. La carne de res gruesa que asas es el,El animal africano que corre muy rápido por la sabana es el antílope. La carne de res gruesa que asas es la
estufa,stove,la,la,True,est,True,h,False,0.57421875,0.671875,0.96875,trapeador,mop,el,El utensilio con hilos que usas para limpiar el suelo es el trapeador,El utensilio con hilos que usas para limpiar el suelo es el trapeador. El aparato donde cocinas con fuego es,El utensilio con hilos que usas para limpiar el suelo es el trapeador. El aparato donde cocinas con fuego es la,El utensilio con hilos que usas para limpiar el suelo es el trapeador. El aparato donde cocinas con fuego es el
carriola,stroller,la,un,False,car,True,coch,False,0.419921875,0.369140625,0.51171875,tigre,tiger,el,El felino grande con rayas naranjas y negras es el tigre,El felino grande con rayas naranjas y negras es el tigre. El carrito donde paseas a los bebés es,El felino grande con rayas naranjas y negras es el tigre. El carrito donde paseas a los bebés es la,El felino grande con rayas naranjas y negras es el tigre. El carrito donde paseas a los bebés es el
sushi,sushi,el,el,True,s,True,s,True,0.9453125,0.66015625,0.69921875,automóvil,automobile,el,El vehículo de cuatro ruedas con motor es el automóvil,El vehículo de cuatro ruedas con motor es el automóvil. El platillo japonés de pescado crudo es,El vehículo de cuatro ruedas con motor es el automóvil. El platillo japonés de pescado crudo es el,El vehículo de cuatro ruedas con motor es el automóvil. El platillo japonés de pescado crudo es la
pantano,swamp,el,el,True,que,False,ti,False,0.52734375,0.15234375,0.392578125,ubre,udder,la,La parte de la vaca donde se produce la leche es la ubre,La parte de la vaca donde se produce la leche es la ubre. El terreno húmedo lleno de lodo es,La parte de la vaca donde se produce la leche es la ubre. El terreno húmedo lleno de lodo es el,La parte de la vaca donde se produce la leche es la ubre. El terreno húmedo lleno de lodo es la
cisne,swan,el,el,True,cis,True,pal,False,0.8515625,0.4140625,0.8671875,maleta,suitcase,la,El equipaje donde guardas ropa para viajar es la maleta,El equipaje donde guardas ropa para viajar es la maleta. El ave elegante de cuello largo es,El equipaje donde guardas ropa para viajar es la maleta. El ave elegante de cuello largo es el,El equipaje donde guardas ropa para viajar es la maleta. El ave elegante de cuello largo es la
cola,tail,la,la,True,cola,True,rab,False,0.796875,0.97265625,0.328125,hoja,blade,la,La parte afilada de cuchillos y espadas es la hoja,La parte afilada de cuchillos y espadas es la hoja. La extremidad trasera que mueven los animales es,La parte afilada de cuchillos y espadas es la hoja. La extremidad trasera que mueven los animales es la,La parte afilada de cuchillos y espadas es la hoja. La extremidad trasera que mueven los animales es el
tetera,teapot,la,un,False,t,True,t,True,0.275390625,0.9921875,0.8515625,garbanzo,chickpea,el,La legumbre redonda de color beige es el garbanzo,La legumbre redonda de color beige es el garbanzo. La vasija con pico donde preparas té es,La legumbre redonda de color beige es el garbanzo. La vasija con pico donde preparas té es la,La legumbre redonda de color beige es el garbanzo. La vasija con pico donde preparas té es el
dientes,teeth,los,los,True,d,True,m,False,0.56640625,0.90625,0.16796875,jarra,jug,la,El recipiente grande con asa para líquidos es la jarra,El recipiente grande con asa para líquidos es la jarra. Los huesos blancos que usas para masticar son,El recipiente grande con asa para líquidos es la jarra. Los huesos blancos que usas para masticar son los,El recipiente grande con asa para líquidos es la jarra. Los huesos blancos que usas para masticar son las
teléfono,telephone,el,el,True,teléfono,True,comput,False,0.765625,0.74609375,0.330078125,pulgar,thumb,el,El dedo gordo de la mano es el pulgar,El dedo gordo de la mano es el pulgar. El aparato que usas para hablar con gente lejana es,El dedo gordo de la mano es el pulgar. El aparato que usas para hablar con gente lejana es el,El dedo gordo de la mano es el pulgar. El aparato que usas para hablar con gente lejana es la
termómetro,thermometer,el,el,True,term,True,term,True,0.98828125,0.98046875,0.953125,candelero,candlestick,el,El soporte donde pones velas es el candelero,El soporte donde pones velas es el candelero. El instrumento que mide la temperatura es,El soporte donde pones velas es el candelero. El instrumento que mide la temperatura es el,El soporte donde pones velas es el candelero. El instrumento que mide la temperatura es la
pulgar,thumb,el,el,True,pul,True,fal,False,0.83984375,0.470703125,0.271484375,cueva,cave,la,El hueco natural en las rocas o montañas es la cueva,El hueco natural en las rocas o montañas es la cueva. El dedo gordo de la mano es,El hueco natural en las rocas o montañas es la cueva. El dedo gordo de la mano es el,El hueco natural en las rocas o montañas es la cueva. El dedo gordo de la mano es la
tomillo,thyme,el,el,True,a,False,or,False,0.68359375,0.333984375,0.2734375,farol,lantern,el,La lámpara portátil que usaban antes de la electricidad es el farol,La lámpara portátil que usaban antes de la electricidad es el farol. La hierba aromática que usas para cocinar es,La lámpara portátil que usaban antes de la electricidad es el farol. La hierba aromática que usas para cocinar es el,La lámpara portátil que usaban antes de la electricidad es el farol. La hierba aromática que usas para cocinar es la
torpedo,torpedo,el,el,True,torpedo,True,bomb,False,0.443359375,0.4453125,0.345703125,pimentón,paprika,el,La especia roja en polvo que sazona la comida es el pimentón,La especia roja en polvo que sazona la comida es el pimentón. El proyectil submarino que explota es,La especia roja en polvo que sazona la comida es el pimentón. El proyectil submarino que explota es el,La especia roja en polvo que sazona la comida es el pimentón. El proyectil submarino que explota es la
ropa interior,underwear,la,la,True,,True,pant,False,0.55078125,0.31640625,0.15625,morsa,walrus,la,El mamífero marino grande con colmillos es la morsa,El mamífero marino grande con colmillos es la morsa. La prenda íntima que usas debajo de la ropa es,El mamífero marino grande con colmillos es la morsa. La prenda íntima que usas debajo de la ropa es la,El mamífero marino grande con colmillos es la morsa. La prenda íntima que usas debajo de la ropa es el
violín,violin,el,el,True,viol,True,viol,True,0.5390625,0.98828125,0.8671875,edredón,quilt,el,La manta gruesa y decorativa que cubre la cama es el edredón,La manta gruesa y decorativa que cubre la cama es el edredón. El instrumento de cuerdas que tocas con arco es,La manta gruesa y decorativa que cubre la cama es el edredón. El instrumento de cuerdas que tocas con arco es el,La manta gruesa y decorativa que cubre la cama es el edredón. El instrumento de cuerdas que tocas con arco es la
avispa,wasp,la,el,False,mos,False,mosquito,False,0.50390625,0.2001953125,0.65234375,coliflor,cauliflower,la,La verdura blanca con forma de árbol pequeño es la coliflor,La verdura blanca con forma de árbol pequeño es la coliflor. El insecto rayado que puede picar es,La verdura blanca con forma de árbol pequeño es la coliflor. El insecto rayado que puede picar es la,La verdura blanca con forma de árbol pequeño es la coliflor. El insecto rayado que puede picar es el
ballena,whale,la,el,False,ball,True,d,False,0.8671875,0.9140625,0.400390625,canicas,marbles,las,Las esferas de vidrio con las que juegan niños son las canicas,Las esferas de vidrio con las que juegan niños son las canicas. El mamífero marino gigante que expulsa agua es,Las esferas de vidrio con las que juegan niños son las canicas. El mamífero marino gigante que expulsa agua es la,Las esferas de vidrio con las que juegan niños son las canicas. El mamífero marino gigante que expulsa agua es el
piña,pineapple,la,el,False,pi,True,mango,False,0.71875,0.6328125,0.37890625,cementerio,churchyard,el,El patio de la iglesia donde hay tumbas es el cementerio,El patio de la iglesia donde hay tumbas es el cementerio. La fruta tropical con corona espinosa es,El patio de la iglesia donde hay tumbas es el cementerio. La fruta tropical con corona espinosa es la,El patio de la iglesia donde hay tumbas es el cementerio. La fruta tropical con corona espinosa es el
camisa,shirt,la,la,True,cam,True,cam,True,0.8828125,0.95703125,0.205078125,mosca,housefly,la,El insecto molesto que zumba en casa es la mosca,El insecto molesto que zumba en casa es la mosca. La prenda que cubre tu torso y brazos es,El insecto molesto que zumba en casa es la mosca. La prenda que cubre tu torso y brazos es la,El insecto molesto que zumba en casa es la mosca. La prenda que cubre tu torso y brazos es el
alga,algae,el,la,False,l,False,l,False,0.6015625,0.86328125,0.84765625,chimenea,chimney,la,La estructura por donde sale el humo de la casa es la chimenea,La estructura por donde sale el humo de la casa es la chimenea. La planta acuática verde que flota en estanques es,La estructura por donde sale el humo de la casa es la chimenea. La planta acuática verde que flota en estanques es el,La estructura por donde sale el humo de la casa es la chimenea. La planta acuática verde que flota en estanques es la
anaconda,anaconda,la,el,False,j,False,**,False,0.859375,0.294921875,0.126953125,confeti,confetti,el,Los papelitos de colores que lanzas en fiestas son el confeti,Los papelitos de colores que lanzas en fiestas son el confeti. La serpiente gigante que vive en ríos sudamericanos es,Los papelitos de colores que lanzas en fiestas son el confeti. La serpiente gigante que vive en ríos sudamericanos es la,Los papelitos de colores que lanzas en fiestas son el confeti. La serpiente gigante que vive en ríos sudamericanos es el
tablero,backboard,el,el,True,a,False,can,False,0.5546875,0.7734375,0.96875,gaita,bagpipe,la,El instrumento musical escocés que suena con aire es la gaita,El instrumento musical escocés que suena con aire es la gaita. La superficie vertical donde rebota la pelota de básquet es,El instrumento musical escocés que suena con aire es la gaita. La superficie vertical donde rebota la pelota de básquet es el,El instrumento musical escocés que suena con aire es la gaita. La superficie vertical donde rebota la pelota de básquet es la
placa,badge,la,el,False,cam,False,que,False,0.62890625,0.07763671875,0.06298828125,coliflor,cauliflower,la,La verdura blanca con forma de árbol pequeño es la coliflor,La verdura blanca con forma de árbol pequeño es la coliflor. El distintivo metálico que usan policías es,La verdura blanca con forma de árbol pequeño es la coliflor. El distintivo metálico que usan policías es la,La verdura blanca con forma de árbol pequeño es la coliflor. El distintivo metálico que usan policías es el
gaitas,bagpipes,las,los,False,fl,False,ac,False,0.6875,0.322265625,0.53125,cactus,cactus,el,La planta espinosa que crece en el desierto es el cactus,La planta espinosa que crece en el desierto es el cactus. El instrumento escocés que suena con aire son,La planta espinosa que crece en el desierto es el cactus. El instrumento escocés que suena con aire son las,La planta espinosa que crece en el desierto es el cactus. El instrumento escocés que suena con aire son los
panadería,bakeshop,la,la,True,pan,True,pan,True,0.578125,0.95703125,0.7109375,mayonesa,mayo,la,La salsa blanca cremosa que pones en tortas es la mayonesa,La salsa blanca cremosa que pones en tortas es la mayonesa. La tienda donde venden pan recién horneado es,La salsa blanca cremosa que pones en tortas es la mayonesa. La tienda donde venden pan recién horneado es la,La salsa blanca cremosa que pones en tortas es la mayonesa. La tienda donde venden pan recién horneado es el
colmena,beehive,la,el,False,col,True,col,True,0.55859375,0.95703125,0.37890625,botón,button,el,La pieza redonda que cierra la ropa es el botón,La pieza redonda que cierra la ropa es el botón. La casa hexagonal donde viven las abejas es,La pieza redonda que cierra la ropa es el botón. La casa hexagonal donde viven las abejas es la,La pieza redonda que cierra la ropa es el botón. La casa hexagonal donde viven las abejas es el
baya,berry,la,la,True,u,False,______,False,0.78125,0.2255859375,0.181640625,sótano,crawlspace,el,El espacio bajo la casa donde apenas puedes gatear es el sótano,El espacio bajo la casa donde apenas puedes gatear es el sótano. La fruta pequeña y jugosa que crece en arbustos es,El espacio bajo la casa donde apenas puedes gatear es el sótano. La fruta pequeña y jugosa que crece en arbustos es la,El espacio bajo la casa donde apenas puedes gatear es el sótano. La fruta pequeña y jugosa que crece en arbustos es el
bíceps,biceps,el,el,True,bí,True,bí,True,0.98828125,0.94921875,0.8203125,garaje,garage,el,El lugar donde guardas el auto es el garaje,El lugar donde guardas el auto es el garaje. El músculo que se hace bulto en el brazo es,El lugar donde guardas el auto es el garaje. El músculo que se hace bulto en el brazo es el,El lugar donde guardas el auto es el garaje. El músculo que se hace bulto en el brazo es la
hoja,blade,la,la,True,l,False,fil,False,0.8515625,0.87109375,0.95703125,hoja,leaf,la,La parte verde y plana que crece en las ramas es la hoja,La parte verde y plana que crece en las ramas es la hoja. La parte afilada de cuchillos y espadas es,La parte verde y plana que crece en las ramas es la hoja. La parte afilada de cuchillos y espadas es la,La parte verde y plana que crece en las ramas es la hoja. La parte afilada de cuchillos y espadas es el
soplete,blowtorch,el,la,False,h,False,p,False,0.6171875,0.875,0.388671875,coliflor,cauliflower,la,La verdura blanca con forma de árbol pequeño es la coliflor,La verdura blanca con forma de árbol pequeño es la coliflor. La herramienta que produce llama muy caliente es,La verdura blanca con forma de árbol pequeño es la coliflor. La herramienta que produce llama muy caliente es el,La verdura blanca con forma de árbol pequeño es la coliflor. La herramienta que produce llama muy caliente es la
barco,boat,el,el,True,bar,True,nave,False,0.4140625,0.85546875,0.43359375,daga,dagger,la,El arma blanca corta con doble filo es la daga,El arma blanca corta con doble filo es la daga. La embarcación que navega en el agua es,El arma blanca corta con doble filo es la daga. La embarcación que navega en el agua es el,El arma blanca corta con doble filo es la daga. La embarcación que navega en el agua es la
lince,bobcat,el,el,True,g,False,p,False,0.9375,0.357421875,0.353515625,diente de león,dandelion,el,La flor amarilla silvestre que se convierte en pelusa es el diente de león,La flor amarilla silvestre que se convierte en pelusa es el diente de león. El felino salvaje de orejas puntiagudas es,La flor amarilla silvestre que se convierte en pelusa es el diente de león. El felino salvaje de orejas puntiagudas es el,La flor amarilla silvestre que se convierte en pelusa es el diente de león. El felino salvaje de orejas puntiagudas es la
librero,bookshelf,el,el,True,est,False,est,False,0.59765625,0.76953125,0.7734375,avena,oat,la,El cereal que comes en el desayuno con leche es la avena,El cereal que comes en el desayuno con leche es la avena. El mueble donde organizas libros es,El cereal que comes en el desayuno con leche es la avena. El mueble donde organizas libros es el,El cereal que comes en el desayuno con leche es la avena. El mueble donde organizas libros es la
bourbon,bourbon,el,el,True,bourbon,True,bourbon,True,0.99609375,0.90625,0.73828125,peine,comb,el,El objeto con dientes que usas para arreglar el cabello es el peine,El objeto con dientes que usas para arreglar el cabello es el peine. El whiskey americano hecho con maíz es,El objeto con dientes que usas para arreglar el cabello es el peine. El whiskey americano hecho con maíz es el,El objeto con dientes que usas para arreglar el cabello es el peine. El whiskey americano hecho con maíz es la
foco,bulb,el,la,False,foc,True,bomb,False,0.8359375,0.134765625,0.71875,collar,necklace,el,La joya que usas alrededor del cuello es el collar,La joya que usas alrededor del cuello es el collar. El objeto que produce luz eléctrica es,La joya que usas alrededor del cuello es el collar. El objeto que produce luz eléctrica es el,La joya que usas alrededor del cuello es el collar. El objeto que produce luz eléctrica es la
hamburguesa,burger,la,el,False,em,False,em,False,0.4609375,0.859375,0.48046875,cobra,cobra,la,La serpiente venenosa que puede expandir su cuello es la cobra,La serpiente venenosa que puede expandir su cuello es la cobra. La carne entre panes que comes con las manos es,La serpiente venenosa que puede expandir su cuello es la cobra. La carne entre panes que comes con las manos es la,La serpiente venenosa que puede expandir su cuello es la cobra. La carne entre panes que comes con las manos es el
mariposa,butterfly,la,la,True,mar,True,col,False,0.50390625,0.7421875,0.3203125,ballena,whale,la,El mamífero marino gigante que expulsa agua es la ballena,El mamífero marino gigante que expulsa agua es la ballena. El insecto colorido que vuela de flor en flor es,El mamífero marino gigante que expulsa agua es la ballena. El insecto colorido que vuela de flor en flor es la,El mamífero marino gigante que expulsa agua es la ballena. El insecto colorido que vuela de flor en flor es el
