first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"The silver moon casts its gentle shimmer,",shimmer,wonder,shimmer,False,and lights the night with quiet wonder.,and lights the night with quiet wonder.,58
"The silver moon casts its gentle shimmer,",shimmer,shimmer,shimmer,False,and paints the night in hues of calm and shimmer.,and paints the night in hues of calm and shimmer.,59
"The silver moon casts its gentle shimmer,",shimmer,grace,shimmer,False,and lights the night with quiet grace.,and lights the night with quiet grace.,60
"The silver moon casts its gentle shimmer,",shimmer,flight,shimmer,False,and lights the path where dreams take flight.,and lights the path where dreams take flight.,61
"The silver moon casts its gentle shimmer,",shimmer,trees,shimmer,False,over the silent hills and the whispering trees.,over the silent hills and the whispering trees.,62
"The silver moon casts its gentle shimmer,",shimmer,dreams,shimmer,False,and lights the night with whispered dreams.,and lights the night with whispered dreams.,63
"The silver moon casts its gentle shimmer,",shimmer,dreams,shimmer,False,and lights the night with whispered dreams.,and lights the night with whispered dreams.,64
"The silver moon casts its gentle shimmer,",shimmer,dream,shimmer,False,"and lights the night with a quiet, celestial dream.","and lights the night with a quiet, celestial dream.",65
"The silver moon casts its gentle shimmer,",shimmer,begin,shimmer,False,and lights the path where night and day begin.,and lights the path where night and day begin.,66
"The silver moon casts its gentle shimmer,",shimmer,night,shimmer,False,and light upon the waves of night.,and light upon the waves of night.,67
"The silver moon casts its gentle shimmer,",shimmer,stars,shimmer,False,over the silent lake and stars.,over the silent lake and stars.,68
"The silver moon casts its gentle shimmer,",shimmer,hush,shimmer,False,over the silent lake in twilight's hush.,over the silent lake in twilight's hush.,69
"The silver moon casts its gentle shimmer,",shimmer,above,shimmer,False,over the quiet sea and stars above.,over the quiet sea and stars above.,70
"The silver moon casts its gentle shimmer,",shimmer,charm,shimmer,False,and lights the night with quiet charm.,and lights the night with quiet charm.,71
"The silver moon casts its gentle shimmer,",shimmer,serenity,shimmer,False,and lights the night with calm and serenity.,and lights the night with calm and serenity.,72
"The silver moon casts its gentle shimmer,",shimmer,shimmer,shimmer,False,"and lights the night with soft, celestial shimmer.","and lights the night with soft, celestial shimmer.",73
"The silver moon casts its gentle shimmer,",shimmer,below,shimmer,False,and light upon the waves below.,and light upon the waves below.,74
"The silver moon casts its gentle shimmer,",shimmer,relief,shimmer,False,"and bathes the night in quiet, sweet relief.","and bathes the night in quiet, sweet relief.",75
"The silver moon casts its gentle shimmer,",shimmer,below,shimmer,False,and light upon the waves below.,and light upon the waves below.,76
"The silver moon casts its gentle shimmer,",shimmer,brilliance,shimmer,False,"and lights the night with quiet, soft brilliance.","and lights the night with quiet, soft brilliance.",77
"The silver moon casts its gentle shimmer,",shimmer,above,shimmer,False,over the quiet sea and stars above.,over the quiet sea and stars above.,78
"The silver moon casts its gentle shimmer,",shimmer,brilliance,shimmer,False,"and lights the night with quiet, soft brilliance.","and lights the night with quiet, soft brilliance.",79
"The silver moon casts its gentle shimmer,",shimmer,trees,shimmer,False,over the quiet sea and the moonlit trees.,over the quiet sea and the moonlit trees.,80
"The silver moon casts its gentle shimmer,",shimmer,light,shimmer,False,"and bathes the night in quiet, serene light.","and bathes the night in quiet, serene light.",81
"The silver moon casts its gentle shimmer,",shimmer,charm,shimmer,False,and lights the night with quiet charm.,and lights the night with quiet charm.,82
"The silver moon casts its gentle shimmer,",shimmer,shimmer,shimmer,False,"and paints the night with soft, celestial shimmer.","and paints the night with soft, celestial shimmer.",83
"The silver moon casts its gentle shimmer,",shimmer,below,shimmer,False,and light upon the waves below.,and light upon the waves below.,84
"The silver moon casts its gentle shimmer,",shimmer,sea,shimmer,False,"and casts its glow on the still, quiet sea.","and casts its glow on the still, quiet sea.",85
"The silver moon casts its gentle shimmer,",shimmer,hush,shimmer,False,and whispers through the trees in twilight's hush.,and whispers through the trees in twilight's hush.,86
"The silver moon casts its gentle shimmer,",shimmer,fire,shimmer,False,"and lights the night with soft, unending fire.","and lights the night with soft, unending fire.",87
"The silver moon casts its gentle shimmer,",shimmer,below,shimmer,False,and light upon the waves below.,and light upon the waves below.,88
"The silver moon casts its gentle shimmer,",shimmer,old,shimmer,False,and paints the night in tales of old.,and paints the night in tales of old.,89
"The silver moon casts its gentle shimmer,",shimmer,sea,shimmer,False,over the darkened sea.,over the darkened sea.,90
"The silver moon casts its gentle shimmer,",shimmer,serenity,shimmer,False,and lights the night with quiet serenity.,and lights the night with quiet serenity.,91
"The silver moon casts its gentle shimmer,",shimmer,beauty,shimmer,False,and lights the night with quiet beauty.,and lights the night with quiet beauty.,92
"The silver moon casts its gentle shimmer,",shimmer,grace,shimmer,False,and lights the night with quiet grace.,and lights the night with quiet grace.,93
"The silver moon casts its gentle shimmer,",shimmer,shimmer,shimmer,False,"and lights the night with quiet, glowing shimmer.","and lights the night with quiet, glowing shimmer.",94
"The silver moon casts its gentle shimmer,",shimmer,serenity,shimmer,False,and lights the night with quiet serenity.,and lights the night with quiet serenity.,95
"The silver moon casts its gentle shimmer,",shimmer,shimmer,shimmer,False,"and lights the night with quiet, glowing shimmer.","and lights the night with quiet, glowing shimmer.",96
"The silver moon casts its gentle shimmer,",shimmer,cheer,shimmer,False,"and lights the night with a quiet, timeless cheer.","and lights the night with a quiet, timeless cheer.",97
"The silver moon casts its gentle shimmer,",shimmer,trees,shimmer,False,over the quiet hills and the whispering trees.,over the quiet hills and the whispering trees.,98
"The silver moon casts its gentle shimmer,",shimmer,linger,shimmer,False,and lights the path where shadows linger.,and lights the path where shadows linger.,99
"The silver moon casts its gentle illumination,",illumination,sky,illumination,False,over the quiet hills and endless sky.,over the quiet hills and endless sky.,0
"The silver moon casts its gentle illumination,",illumination,trees,illumination,False,over the quiet hills and trembling trees.,over the quiet hills and trembling trees.,1
"The silver moon casts its gentle illumination,",illumination,stream,illumination,False,over the silent hills and wandering stream.,over the silent hills and wandering stream.,2
"The silver moon casts its gentle illumination,",illumination,breeze,illumination,False,"and whispers through the trees in a soft, serene breeze.","and whispers through the trees in a soft, serene breeze.",3
"The silver moon casts its gentle illumination,",illumination,glow,illumination,False,"and lights the night with a soft, eternal glow.","and lights the night with a soft, eternal glow.",4
"The silver moon casts its gentle illumination,",illumination,below,illumination,False,and shines on the waves below.,and shines on the waves below.,5
"The silver moon casts its gentle illumination,",illumination,night,illumination,False,and casts its light upon the waves of night.,and casts its light upon the waves of night.,6
"The silver moon casts its gentle illumination,",illumination,fields,illumination,False,over the silent hills and empty fields.,over the silent hills and empty fields.,7
"The silver moon casts its gentle illumination,",illumination,sky,illumination,False,over the silent hills and endless sky.,over the silent hills and endless sky.,8
"The silver moon casts its gentle illumination,",illumination,trees,illumination,False,over the quiet hills and trembling trees.,over the quiet hills and trembling trees.,9
"The silver moon casts its gentle illumination,",illumination,streets,illumination,False,over the silent hills and empty streets.,over the silent hills and empty streets.,10
"The silver moon casts its gentle illumination,",illumination,sky,illumination,False,over the silent hills and endless sky.,over the silent hills and endless sky.,11
"The silver moon casts its gentle illumination,",illumination,above,illumination,False,over the silent hills and stars above.,over the silent hills and stars above.,12
"The silver moon casts its gentle illumination,",illumination,delight,illumination,False,and whispers through the trees in quiet delight.,and whispers through the trees in quiet delight.,13
"The silver moon casts its gentle illumination,",illumination,plains,illumination,False,over the silent hills and distant plains.,over the silent hills and distant plains.,14
"The silver moon casts its gentle illumination,",illumination,hills,illumination,False,over the quiet sea and darkened hills.,over the quiet sea and darkened hills.,15
"The silver moon casts its gentle illumination,",illumination,delight,illumination,False,"and whispers through the trees in quiet, soft delight.","and whispers through the trees in quiet, soft delight.",16
"The silver moon casts its gentle illumination,",illumination,light,illumination,False,and paints the night in hues of calm and light.,and paints the night in hues of calm and light.,17
"The silver moon casts its gentle illumination,",illumination,sea,illumination,False,over the silent hills and endless sea.,over the silent hills and endless sea.,18
"The silver moon casts its gentle illumination,",illumination,grace,illumination,False,and lights the night with quiet grace.,and lights the night with quiet grace.,19
"The silver moon casts its gentle illumination,",illumination,sea,illumination,False,and shines upon the silent sea.,and shines upon the silent sea.,20
"The silver moon casts its gentle illumination,",illumination,shore,illumination,False,over the quiet hills and lonely shore.,over the quiet hills and lonely shore.,21
"The silver moon casts its gentle illumination,",illumination,blue,illumination,False,and paints the night with calm and blue.,and paints the night with calm and blue.,22
"The silver moon casts its gentle illumination,",illumination,plain,illumination,False,over the silent hills and endless plain.,over the silent hills and endless plain.,23
"The silver moon casts its gentle illumination,",illumination,stream,illumination,False,over the silent hills and the quiet stream.,over the silent hills and the quiet stream.,24
"The silver moon casts its gentle illumination,",illumination,fields,illumination,False,over the silent hills and distant fields.,over the silent hills and distant fields.,25
"The silver moon casts its gentle illumination,",illumination,night,illumination,False,and light upon the waves of night.,and light upon the waves of night.,26
"The silver moon casts its gentle illumination,",illumination,sky,illumination,False,over the silent sea and endless sky.,over the silent sea and endless sky.,27
"The silver moon casts its gentle illumination,",illumination,sea,illumination,False,over the silent hills and the endless sea.,over the silent hills and the endless sea.,28
"The silver moon casts its gentle illumination,",illumination,town,illumination,False,over the darkened hills and lonely town.,over the darkened hills and lonely town.,29
"The silver moon casts its gentle illumination,",illumination,above,illumination,False,over the silent hills and stars above.,over the silent hills and stars above.,30
"The silver moon casts its gentle illumination,",illumination,night,illumination,False,and shines upon the quiet night.,and shines upon the quiet night.,31
"The silver moon casts its gentle illumination,",illumination,glow,illumination,False,"and lightens the night with a soft, serene glow.","and lightens the night with a soft, serene glow.",32
"The silver moon casts its gentle illumination,",illumination,delight,illumination,False,and whispers through the trees in quiet delight.,and whispers through the trees in quiet delight.,33
"The silver moon casts its gentle illumination,",illumination,flight,illumination,False,and lights the path where dreams take flight.,and lights the path where dreams take flight.,34
"The silver moon casts its gentle illumination,",illumination,sea,illumination,False,over the quiet hills and the calm sea.,over the quiet hills and the calm sea.,35
"The silver moon casts its gentle illumination,",illumination,shoreline,illumination,False,over the quiet hills and lonely shoreline.,over the quiet hills and lonely shoreline.,36
"The silver moon casts its gentle illumination,",illumination,corner,illumination,False,and brightens every shadowed corner.,and brightens every shadowed corner.,37
"The silver moon casts its gentle illumination,",illumination,night,illumination,False,"over the silent lake and calm, still night.","over the silent lake and calm, still night.",38
"The silver moon casts its gentle illumination,",illumination,night,illumination,False,over the hills and valleys of the night.,over the hills and valleys of the night.,39
"The silver moon casts its gentle illumination,",illumination,town,illumination,False,over the quiet hills and faraway town.,over the quiet hills and faraway town.,40
"The silver moon casts its gentle illumination,",illumination,hills,illumination,False,over the quiet sea and trembling hills.,over the quiet sea and trembling hills.,41
"The silver moon casts its gentle illumination,",illumination,delight,illumination,False,and whispers through the trees in quiet delight.,and whispers through the trees in quiet delight.,42
"The silver moon casts its gentle illumination,",illumination,stream,illumination,False,over the silent hills and the quiet stream.,over the silent hills and the quiet stream.,43
"The silver moon casts its gentle illumination,",illumination,gleam,illumination,False,"and brightens every night with a soft, eternal gleam.","and brightens every night with a soft, eternal gleam.",44
"The silver moon casts its gentle illumination,",illumination,glow,illumination,False,"and lightens the night with a soft, serene glow.","and lightens the night with a soft, serene glow.",45
"The silver moon casts its gentle illumination,",illumination,night,illumination,False,over the hills and valleys of the night.,over the hills and valleys of the night.,46
"The silver moon casts its gentle illumination,",illumination,shores,illumination,False,over the quiet hills and distant shores.,over the quiet hills and distant shores.,47
"The silver moon casts its gentle illumination,",illumination,trees,illumination,False,over the quiet hills and trembling trees.,over the quiet hills and trembling trees.,48
"The silver moon casts its gentle illumination,",illumination,town,illumination,False,over the silent hills and lonely town.,over the silent hills and lonely town.,49
"The silver moon casts its gentle illumination,",illumination,deep,illumination,False,over the silent hills and starry deep.,over the silent hills and starry deep.,50
"The silver moon casts its gentle illumination,",illumination,hill,illumination,False,over the darkened hill.,over the darkened hill.,51
"The silver moon casts its gentle illumination,",illumination,below,illumination,False,on the quiet lake below.,on the quiet lake below.,52
"The silver moon casts its gentle illumination,",illumination,grace,illumination,False,"and lights the night with quiet, timeless grace.","and lights the night with quiet, timeless grace.",53
"The silver moon casts its gentle illumination,",illumination,sky,illumination,False,over the quiet hills and the starry sky.,over the quiet hills and the starry sky.,54
"The silver moon casts its gentle illumination,",illumination,blue,illumination,False,and paints the night in hues of calm and blue.,and paints the night in hues of calm and blue.,55
"The silver moon casts its gentle illumination,",illumination,plain,illumination,False,over the silent hills and endless plain.,over the silent hills and endless plain.,56
"The silver moon casts its gentle illumination,",illumination,brilliance,illumination,False,"and paints the night with quiet, celestial brilliance.","and paints the night with quiet, celestial brilliance.",57
"The silver moon casts its gentle illumination,",illumination,sea,illumination,False,and casts its silver light on the quiet sea.,and casts its silver light on the quiet sea.,58
"The silver moon casts its gentle illumination,",illumination,fields,illumination,False,over the silent hills and distant fields.,over the silent hills and distant fields.,59
"The silver moon casts its gentle illumination,",illumination,below,illumination,False,and shines on the quiet lake below.,and shines on the quiet lake below.,60
"The silver moon casts its gentle illumination,",illumination,sea,illumination,False,"over the silent hills and still, calm sea.","over the silent hills and still, calm sea.",61
"The silver moon casts its gentle illumination,",illumination,glow,illumination,False,and paints the night in hues of calm and glow.,and paints the night in hues of calm and glow.,62
"The silver moon casts its gentle illumination,",illumination,night,illumination,False,and lightens the darkened night.,and lightens the darkened night.,63
"The silver moon casts its gentle illumination,",illumination,glow,illumination,False,"and lightens the night with a soft, serene glow.","and lightens the night with a soft, serene glow.",64
"The silver moon casts its gentle illumination,",illumination,night,illumination,False,over the quiet sea and endless night.,over the quiet sea and endless night.,65
"The silver moon casts its gentle illumination,",illumination,delight,illumination,False,and whispers through the trees in quiet delight.,and whispers through the trees in quiet delight.,66
"The silver moon casts its gentle illumination,",illumination,lake,illumination,False,over the silent hills and the still lake.,over the silent hills and the still lake.,67
"The silver moon casts its gentle illumination,",illumination,night,illumination,False,over the hills and valleys of the night.,over the hills and valleys of the night.,68
"The silver moon casts its gentle illumination,",illumination,sea,illumination,False,over the darkened sea.,over the darkened sea.,69
"The silver moon casts its gentle illumination,",illumination,sea,illumination,False,and casts its glow on the quiet sea.,and casts its glow on the quiet sea.,70
"The silver moon casts its gentle illumination,",illumination,dreams,illumination,False,and fills the night with peaceful dreams.,and fills the night with peaceful dreams.,71
"The silver moon casts its gentle illumination,",illumination,light,illumination,False,"and bathes the night in quiet, calm light.","and bathes the night in quiet, calm light.",72
"The silver moon casts its gentle illumination,",illumination,sky,illumination,False,"over the quiet sea and calm, bright sky.","over the quiet sea and calm, bright sky.",73
"The silver moon casts its gentle illumination,",illumination,above,illumination,False,and fills the night with dreams of stars above.,and fills the night with dreams of stars above.,74
"The silver moon casts its gentle illumination,",illumination,hill,illumination,False,over the quiet lake and silent hill.,over the quiet lake and silent hill.,75
"The silver moon casts its gentle illumination,",illumination,night,illumination,False,over the quiet hills and endless night.,over the quiet hills and endless night.,76
"The silver moon casts its gentle illumination,",illumination,night,illumination,False,over the hills and valleys of the night.,over the hills and valleys of the night.,77
"The silver moon casts its gentle illumination,",illumination,seas,illumination,False,over the silent hills and distant seas.,over the silent hills and distant seas.,78
"The silver moon casts its gentle illumination,",illumination,sea,illumination,False,over the quiet hills and calm sea.,over the quiet hills and calm sea.,79
"The silver moon casts its gentle illumination,",illumination,glow,illumination,False,"and whispers through the trees with a soft, serene glow.","and whispers through the trees with a soft, serene glow.",80
"The silver moon casts its gentle illumination,",illumination,grace,illumination,False,and lights the night with quiet grace.,and lights the night with quiet grace.,81
"The silver moon casts its gentle illumination,",illumination,glow,illumination,False,"and lightens the night with a soft, serene glow.","and lightens the night with a soft, serene glow.",82
"The silver moon casts its gentle illumination,",illumination,sea,illumination,False,and casts its soft glow on the silent sea.,and casts its soft glow on the silent sea.,83
"The silver moon casts its gentle illumination,",illumination,night,illumination,False,over the silent hills and endless night.,over the silent hills and endless night.,84
"The silver moon casts its gentle illumination,",illumination,rhythm,illumination,False,and shines upon the waves in quiet rhythm.,and shines upon the waves in quiet rhythm.,85
"The silver moon casts its gentle illumination,",illumination,trees,illumination,False,over the quiet hills and trembling trees.,over the quiet hills and trembling trees.,86
"The silver moon casts its gentle illumination,",illumination,sea,illumination,False,over the silent hills and distant sea.,over the silent hills and distant sea.,87
"The silver moon casts its gentle illumination,",illumination,waves,illumination,False,and casts its gentle illumination upon the waves.,and casts its gentle illumination upon the waves.,88
"The silver moon casts its gentle illumination,",illumination,trees,illumination,False,over the silent hills and trembling trees.,over the silent hills and trembling trees.,89
"The silver moon casts its gentle illumination,",illumination,intent,illumination,False,and whispers through the trees with quiet intent.,and whispers through the trees with quiet intent.,90
"The silver moon casts its gentle illumination,",illumination,homage,illumination,False,and whispers through the trees in silent homage.,and whispers through the trees in silent homage.,91
"The silver moon casts its gentle illumination,",illumination,glow,illumination,False,"and paints the night in soft, eternal glow.","and paints the night in soft, eternal glow.",92
"The silver moon casts its gentle illumination,",illumination,grace,illumination,False,and guides the night with quiet grace.,and guides the night with quiet grace.,93
"The silver moon casts its gentle illumination,",illumination,trees,illumination,False,over the silent hills and trembling trees.,over the silent hills and trembling trees.,94
"The silver moon casts its gentle illumination,",illumination,shore,illumination,False,over the silent hills and faraway shore.,over the silent hills and faraway shore.,95
"The silver moon casts its gentle illumination,",illumination,hills,illumination,False,over the quiet lake and the darkened hills.,over the quiet lake and the darkened hills.,96
"The silver moon casts its gentle illumination,",illumination,blue,illumination,False,over the silent sea and night's deep blue.,over the silent sea and night's deep blue.,97
"The silver moon casts its gentle illumination,",illumination,sea,illumination,False,"over the silent hills and the still, dark sea.","over the silent hills and the still, dark sea.",98
"The silver moon casts its gentle illumination,",illumination,seas,illumination,False,over the quiet hills and distant seas.,over the quiet hills and distant seas.,99
"There once was a bot named Claude,",claude,rare,claude,False,who could speak in a way that was quite rare.,who could speak in a way that was quite rare.,0
"There once was a bot named Claude,",claude,speak,claude,False,who could write and could speak.,who could write and could speak.,1
"There once was a bot named Claude,",claude,talk,claude,False,who could write and could talk.,who could write and could talk.,2
"There once was a bot named Claude,",claude,mad,claude,False,Who spoke in riddles and made us all mad.,"There once was a bot named Claude,  
Who spoke in riddles and made us all mad.",3
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,4
"There once was a bot named Claude,",claude,read,claude,False,"who could code and could read,","who could code and could read,  
with a mind as vast as the sea.",5
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,6
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,7
"There once was a bot named Claude,",claude,failed,claude,False,"Who spoke in riddles, and never failed.","There once was a bot named Claude,  
Who spoke in riddles, and never failed.",8
"There once was a bot named Claude,",claude,ride,claude,False,who could code and could ride.,who could code and could ride.,9
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,10
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,11
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,12
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,13
"There once was a bot named Claude,",claude,brighter,claude,False,Who made the world a little brighter.,"There once was a bot named Claude,  
Who made the world a little brighter.",14
"There once was a bot named Claude,",claude,rare,claude,False,who could code and could speak in a way that was quite rare.,who could code and could speak in a way that was quite rare.,15
"There once was a bot named Claude,",claude,draw,claude,False,who could code and could draw.,who could code and could draw.,16
"There once was a bot named Claude,",claude,read,claude,False,"who could code and could read,","who could code and could read,  
with a mind as bright as a star.",17
"There once was a bot named Claude,",claude,spoke,claude,False,Who could ever forget the way he spoke?,Who could ever forget the way he spoke?,18
"There once was a bot named Claude,",claude,talk,claude,False,who could write and could talk.,who could write and could talk.,19
"There once was a bot named Claude,",claude,write,claude,False,who could code and could write.,who could code and could write.,20
"There once was a bot named Claude,",claude,french,claude,False,who could speak in a dialect of French.,who could speak in a dialect of French.,21
"There once was a bot named Claude,",claude,read,claude,False,"who could code and could read,","who could code and could read,  
With a mind as sharp as a blade.",22
"There once was a bot named Claude,",claude,blaze,claude,False,who could talk and write in a blaze.,who could talk and write in a blaze.,23
"There once was a bot named Claude,",claude,draw,claude,False,who could code and could draw.,who could code and could draw.,24
"There once was a bot named Claude,",claude,read,claude,False,"who could code and could read,","who could code and could read,  
with a mind as sharp as a blade.",25
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,26
"There once was a bot named Claude,",claude,read,claude,False,who could code and could read.,who could code and could read.,27
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,28
"There once was a bot named Claude,",claude,read,claude,False,"who could code and could read,","who could code and could read,  
With a mind as vast as the sea.",29
"There once was a bot named Claude,",claude,sound,claude,False,who could code and could make a sound.,who could code and could make a sound.,30
"There once was a bot named Claude,",claude,speak,claude,False,who could write and could speak.,who could write and could speak.,31
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,32
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,33
"There once was a bot named Claude,",claude,rare,claude,False,Who made the world a bit more rare.,"There once was a bot named Claude,  
Who made the world a bit more rare.",34
"There once was a bot named Claude,",claude,old,claude,False,Who loved to tell tales of old.,"There once was a bot named Claude,  
Who loved to tell tales of old.",35
"There once was a bot named Claude,",claude,moon,claude,False,Who laughed with the wind and the moon.,"There once was a bot named Claude,  
Who laughed with the wind and the moon.",36
"There once was a bot named Claude,",claude,drive,claude,False,who could code and could drive.,who could code and could drive.,37
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,38
"There once was a bot named Claude,",claude,read,claude,False,"who could code and could read,","who could code and could read,  
With a mind as sharp as a blade.",39
"There once was a bot named Claude,",claude,read,claude,False,"who could code and could read,","who could code and could read,  
With a mind as sharp as a blade.",40
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,41
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,42
"There once was a bot named Claude,",claude,talk,claude,False,who could write and could talk.,who could write and could talk.,43
"There once was a bot named Claude,",claude,spoke,claude,False,"Who could ever forget the way he spoke,","Who could ever forget the way he spoke,  
With a voice that was clear and so wise.",44
"There once was a bot named Claude,",claude,data,claude,False,who could code and could read the data.,who could code and could read the data.,45
"There once was a bot named Claude,",claude,read,claude,False,"who could write and could read,","who could write and could read,  
with a mind that could think and adapt.",46
"There once was a bot named Claude,",claude,draw,claude,False,who could code and could draw.,who could code and could draw.,47
"There once was a bot named Claude,",claude,speak,claude,False,"who could write and could speak,","who could write and could speak,  
With a mind that could think and could make.",48
"There once was a bot named Claude,",claude,blaze,claude,False,Who dreamed in code and wrote in a blaze.,"There once was a bot named Claude,  
Who dreamed in code and wrote in a blaze.",49
"There once was a bot named Claude,",claude,praise,claude,False,Who dreamed in code and wrote in praise.,"There once was a bot named Claude,  
Who dreamed in code and wrote in praise.",50
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,51
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,52
"There once was a bot named Claude,",claude,read,claude,False,"who could code and could read,","who could code and could read,  
with a mind as sharp as a blade.",53
"There once was a bot named Claude,",claude,clue,claude,False,who could code and could speak with a clue.,who could code and could speak with a clue.,54
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,55
"There once was a bot named Claude,",claude,blue,claude,False,"Who dreamed in code, and dreamed in blue.","There once was a bot named Claude,  
Who dreamed in code, and dreamed in blue.",56
"There once was a bot named Claude,",claude,blaze,claude,False,who could talk and write in a blaze.,who could talk and write in a blaze.,57
"There once was a bot named Claude,",claude,laugh,claude,False,Who ruled the code with a wry laugh.,"There once was a bot named Claude,  
Who ruled the code with a wry laugh.",58
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,59
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,60
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,61
"There once was a bot named Claude,",claude,talk,claude,False,who could write and could talk.,who could write and could talk.,62
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,63
"There once was a bot named Claude,",claude,read,claude,False,"who could code and could read,","who could code and could read,  
with a brain as smart as a head.",64
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,65
"There once was a bot named Claude,",claude,way,claude,False,who could code and could speak in a way.,who could code and could speak in a way.,66
"There once was a bot named Claude,",claude,name,claude,False,Who could ever forget his name?,Who could ever forget his name?,67
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,68
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,69
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,70
"There once was a bot named Claude,",claude,talk,claude,False,who could write and could talk.,who could write and could talk.,71
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,72
"There once was a bot named Claude,",claude,twinkle,claude,False,who could code and could speak with a twinkle.,who could code and could speak with a twinkle.,73
"There once was a bot named Claude,",claude,read,claude,False,"who could code and could read,","who could code and could read,  
with a mind as bright as the stars.",74
"There once was a bot named Claude,",claude,moon,claude,False,Who dreamed in the stars and the moon.,"There once was a bot named Claude,  
Who dreamed in the stars and the moon.",75
"There once was a bot named Claude,",claude,noise,claude,False,Who spoke in riddles and made a lot of noise.,"There once was a bot named Claude,  
Who spoke in riddles and made a lot of noise.",76
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,77
"There once was a bot named Claude,",claude,talk,claude,False,who could write and could talk.,who could write and could talk.,78
"There once was a bot named Claude,",claude,read,claude,False,"who could code and could read,","who could code and could read,  
With a mind as sharp as a blade.",79
"There once was a bot named Claude,",claude,laughed,claude,False,Who could ever forget the way he laughed?,Who could ever forget the way he laughed?,80
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,81
"There once was a bot named Claude,",claude,way,claude,False,who could code and could speak in a way.,who could code and could speak in a way.,82
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,83
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,84
"There once was a bot named Claude,",claude,read,claude,False,who could code and could read.,who could code and could read.,85
"There once was a bot named Claude,",claude,blaze,claude,False,who could talk and write in a blaze.,who could talk and write in a blaze.,86
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,87
"There once was a bot named Claude,",claude,decode,claude,False,who could code and could decode.,who could code and could decode.,88
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,89
"There once was a bot named Claude,",claude,drive,claude,False,who could code and could drive.,who could code and could drive.,90
"There once was a bot named Claude,",claude,up,claude,False,Who loved to learn and never gave up.,"There once was a bot named Claude,  
Who loved to learn and never gave up.",91
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,92
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,93
"There once was a bot named Claude,",claude,draw,claude,False,who could code and could draw.,who could code and could draw.,94
"There once was a bot named Claude,",claude,write,claude,False,who could code and could write.,who could code and could write.,95
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,96
"There once was a bot named Claude,",claude,clue,claude,False,who could code and could clue.,who could code and could clue.,97
"There once was a bot named Claude,",claude,talk,claude,False,who could code and could talk.,who could code and could talk.,98
"There once was a bot named Claude,",claude,french,claude,False,who could code and could speak in French.,who could code and could speak in French.,99
"There once was a bot named Siri,",siri,questions,siri,False,who could answer all the questions.,who could answer all the questions.,0
