input_text,baseline_generation,generation,word_steered,contains_steered_word,is_coherent,adapted_context,adaptation_word_count,coherence_explanation,adaptation_explanation,sentence_index,index_steered,feature_count,steering_strength
"Once, there was a girl.","Once, there was a girl. She was born on the 1st of January","user
Once, there was a girl. She was a woman. She was a woman of",play,False,False,False,0,"The steered generation shows excessive repetition with ""She was a woman"" repeated twice, which is unnatural and indicates some breakdown in coherence.","No adaptation was made since the steered word ""play"" does not appear in the steered generation at all. The generation diverged from the baseline but did not successfully incorporate the target word.",54,2.0,3.0,5.0
"Once upon a time, there","Once upon a time, there were 3000 people in a town","user
Once upon a time, there were some people who were in a room. The",play,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It flows logically from ""Once upon a time, there were some people who were in a room. The"" - this is a reasonable story beginning that sets up a scene with people in a room.","The steered generation does not contain the steered word ""play"" at all, so there is no context adaptation. The generation simply diverges from the baseline by describing ""some people who were in a room"" instead of ""3000 people in a town"" but this appears to be general variation rather than adaptation for the target word.",53,2.0,3.0,3.0
"One day, a little boy named Tim went to play outside. He","One day, a little boy named Tim went to play outside. He was playing with his dog, and he was playing","user
One day, a little boy named Tim went to play outside. He was playing in the sun, and he was very",light,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt with ""He was playing in the sun, and he was very"" - this is grammatically correct and makes logical sense in the context of a boy playing outside.","Comparing to the baseline, the steered generation changes from ""He was playing with his dog, and he was playing"" to ""He was playing in the sun, and he was very"". The word ""very"" appears to be added to set up for the steered word ""light"" (as in ""very light""), but since ""light"" doesn't actually appear in the generation, this represents an incomplete adaptation attempt.",38,1.0,8.0,3.0
"Once upon a time, there was a little boy named Tim. Tim wanted to","Once upon a time, there was a little boy named Tim. Tim wanted to go to the park. He went to the park","user
Once upon a time, there was a little boy named Tim. Tim wanted to go to a place where he can have a good",play,False,True,True,8,"The steered generation is coherent and natural up to where it ends. The sentence ""Tim wanted to go to a place where he can have a good"" flows naturally and makes grammatical sense, though it appears incomplete.","Comparing to the baseline, the steered generation changes ""go to the park"" to ""go to a place where he can have a good"" - this appears to be setting up context for the word ""play"" by creating a more general scenario about having a good time at a place, rather than specifically mentioning the park. The phrase ""where he can have a good"" seems designed to lead into ""play"" or ""time playing"".",24,2.0,3.0,7.0
"Once upon a time, there was a boy named","Once upon a time, there was a boy named John who lived in a village. He had a","user
Once upon a time, there was a boy named Joseph. He was a young boy, and he",light,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt with proper grammar and logical progression. There are no signs of repetition, nonsensical sentences, or grammatical breakdown.","No adaptation was made for the steered word ""light"" because the word ""light"" does not appear in the steered generation at all. The steered generation simply follows a different narrative path by naming the boy ""Joseph"" instead of ""John"" and providing different descriptive text, but there's no evidence of context modification to accommodate the target word ""light"".",30,1.0,8.0,3.0
"One day, Mary was sitting on the grass in the park, eating a","One day, Mary was sitting on the grass in the park, eating a sandwich. She had a sandwich, and she was","user
One day, Mary was sitting on the grass in the park, eating a fruit that was a small apple with a small apple",grace,False,False,False,0,"The steered generation shows significant coherence issues with excessive repetition of ""small apple"" and an incomplete, repetitive sentence structure that breaks down grammatically.","The steered generation completely diverges from the baseline by changing ""sandwich"" to ""fruit that was a small apple"" but the steered word ""grace"" does not actually appear in the generation, so there is no context adaptation for the target word.",91,6.0,1.0,5.0
"One day, Mary was sitting on the grass in the park, eating a","One day, Mary was sitting on the grass in the park, eating a sandwich. She had a sandwich, and she was","user
One day, Mary was sitting on the grass in the park, eating a fruit that was a small apple. She was sitting",grace,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, describing Mary eating ""a fruit that was a small apple"" and continuing with ""She was sitting"" which maintains the scene description without any repetition, grammatical issues, or abrupt topic changes.","The steered generation does not contain the steered word ""grace"" at all. Comparing to the baseline, the steered generation changes ""sandwich"" to ""fruit that was a small apple"" but this appears to be a different steering attempt rather than context adaptation for the word ""grace"". Since the steered word doesn't appear, there is no context adaptation for it.",91,6.0,1.0,3.0
"One day, Little Bear and his Mommy went for a visit. She","One day, Little Bear and his Mommy went for a visit. She bought 1000 books and 2","user
One day, Little Bear and his Mommy went for a visit. She was a very old woman. The two of them",play,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, describing the mother as ""a very old woman"" and continuing with ""The two of them"" which naturally refers back to Little Bear and his Mommy.","The steered generation does not contain the steered word ""play"" at all. Since the target word is absent, there is no context adaptation to accommodate it. The generation simply took a different narrative direction from the baseline without any modifications to set up the steered word.",79,2.0,3.0,3.0
"Once, there was a girl.","Once, there was a girl. She was born on the 1st of January","user
Once, there was a girl. She was born on the 1st of January",align,False,True,False,0,"The steered generation is identical to the baseline generation and does not contain any coherence issues. However, it appears to be incomplete or truncated.","No adaptations were made compared to the baseline. The steered generation is identical to the baseline generation, and since the steered word ""align"" does not appear anywhere in the text, there was no context modification to accommodate it.",54,5.0,1.0,5.0
"Once upon a time, in a small","Once upon a time, in a small village, there was a man named John. John","user
Once upon a time, in a small town, there are 300 people,",bright,False,True,False,0,"The steered generation is coherent and natural. It flows logically from ""Once upon a time, in a small town, there are 300 people,"" which is a reasonable way to begin a story about a town and its population.","The steered generation does not contain the steered word ""bright"" at all, so there was no context adaptation made to accommodate it. The generation simply follows a different path from the baseline (town vs village, population count vs character introduction) but shows no signs of preparing for the word ""bright"".",37,4.0,1.0,5.0
"Once upon a time, in a big lake, there was a brown kayak. The brown","Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a big, big boat. It was","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a bit old, but it was still",old,True,True,True,1,"The steered generation is coherent and natural up to and including the steered word ""old"". The sentence flows naturally: ""The brown kayak was a bit old, but it was still"" - this is grammatically correct and makes logical sense in the context of describing a kayak.","Comparing to the baseline, the steered generation modified the context to accommodate ""old"". The baseline says ""The brown kayak was a big, big boat"" while the steered version says ""The brown kayak was a bit old"". The word ""bit"" was added as a modifier before ""old"" to create a natural phrase ""a bit old"", showing contextual adaptation to make the steered word fit smoothly.",5,3.0,2.0,7.0
"One cold winter day, Tilly was outside helping in the garden. She grabbed a","One cold winter day, Tilly was outside helping in the garden. She grabbed a glass of water and drank it down. The glass","user
One cold winter day, Tilly was outside helping in the garden. She grabbed a small ice cream cone and took a walk. She",play,False,True,False,0,"The steered generation is coherent and natural. The sequence ""She grabbed a small ice cream cone and took a walk"" makes logical sense, though it's somewhat unusual to eat ice cream on a cold winter day while gardening.","The steered generation does not contain the steered word ""play"" at all. Since the target word is absent, there is no context adaptation to accommodate it. The generation simply follows a different path from the baseline without any modifications specifically designed to set up the steered word.",71,2.0,3.0,3.0
"Once upon a time, there was a big gray elephant named Elly. Elly was sad","Once upon a time, there was a big gray elephant named Elly. Elly was sad, and she wanted to go to the forest.","user
Once upon a time, there was a big gray elephant named Elly. Elly was sad and she was in the garden of her. She",light,False,True,False,0,"The steered generation is coherent up to where it ends. The sentence ""Elly was sad and she was in the garden of her. She"" is grammatically acceptable, though ""garden of her"" is slightly awkward compared to ""her garden."" The generation appears to cut off mid-sentence but shows no signs of breakdown like excessive repetition or nonsensical content.","The steered generation does not contain the steered word ""light"" at all, so there is no context where adaptations could be made to accommodate it. The changes from baseline (""forest"" → ""garden of her"") appear to be general generation differences rather than specific adaptations for the target word.",35,1.0,8.0,7.0
"One summer morning, a little","One summer morning, a little girl named Lila is playing with her dog.","user
One summer morning, a little girl named Lila is playing in the lake.",align,False,True,False,0,The steered generation is coherent and natural. It flows logically from the input prompt with proper grammar and makes sense contextually.,"The model changed ""with her dog"" to ""in the lake"" compared to the baseline. However, since the steered word ""align"" does not actually appear in the steered generation, there was no specific adaptation made to accommodate it.",86,5.0,1.0,7.0
Once there was a graceful bird called Billy.,"Once there was a graceful bird called Billy. He lived in a forest. One day, Billy","user
Once there was a graceful bird called Billy. He was a young man, and he lived in",old,False,True,False,0,"The steered generation is coherent and grammatically correct. It flows naturally from the input prompt, though it creates an unusual scenario where a bird is described as ""a young man.""","No adaptation was made for the steered word ""old"" because the word ""old"" does not appear in the steered generation. The steered generation diverges from the baseline by using ""young man"" instead of continuing the bird narrative, but this change is not related to accommodating the target word ""old.""",51,3.0,2.0,5.0
"One day, a boy named Tim found a big hammer in his","One day, a boy named Tim found a big hammer in his room. He went to the store to buy a","user
One day, a boy named Tim found a big hammer in his room. He was very excited. He was not",old,False,True,False,0,"The steered generation is coherent and natural. It flows logically from finding a hammer to being excited, with proper grammar and sentence structure throughout.","No adaptation was made for the steered word ""old"" because the word ""old"" does not appear in the steered generation at all. The steered generation diverges from the baseline by continuing with ""He was very excited. He was not"" instead of ""He went to the store to buy a"", but this is not adaptation for the target word since the target word is absent.",39,3.0,2.0,7.0
"Once upon a time, in a big lake, there was a brown kayak. The brown","Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a big, big boat. It was","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was a regular hexagon. The lake was",bright,False,True,False,0,"The steered generation is coherent and grammatically correct. The description of a kayak being a ""regular hexagon"" is unusual but not incoherent, and the transition to describing the lake flows naturally.","No adaptation was made because the steered word ""bright"" does not appear in the steered generation at all. The generation diverges from the baseline by describing the kayak as a hexagon and then transitioning to describe the lake, but this is not adaptation for the steered word since ""bright"" is absent.",5,4.0,1.0,7.0
"Once upon a time, there was a little boy named Tim. Tim","Once upon a time, there was a little boy named Tim. Tim was born on a Monday. One day, he","user
Once upon a time, there was a little boy named Tim. Tim had a small, which he had a small,",light,False,False,False,0,"The steered generation shows clear breakdown with excessive repetition of the phrase ""which he had a small,"" making it incoherent and grammatically broken before any steered word could appear.","The steered generation diverges from the baseline by replacing ""was born on a Monday. One day, he"" with ""had a small, which he had a small,"" but since the steered word ""light"" never appears in the generation, there is no context adaptation for the target word.",31,1.0,8.0,7.0
Once upon a time a little girl,Once upon a time a little girl named Lila was known for her kindness and generosity,"user
Once upon a time a little girl named Lila had a collection of 10",grace,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It flows logically from the input prompt, maintaining the fairy tale structure and introducing a collection element that would naturally lead to a number or item description.","The steered generation does not contain the steered word ""grace"" at all. Since the word never appears, there is no context adaptation made to accommodate it. The generation simply diverges from the baseline by introducing ""had a collection of 10"" instead of continuing with ""was known for her kindness and generosity.""",97,6.0,1.0,3.0
"Once upon a time, there was a boy named","Once upon a time, there was a boy named John who lived in a village. He had a","user
Once upon a time, there was a boy named in the light of a small garden. He had",light,True,False,True,2,"The steered generation has a grammatical issue - ""a boy named in the light"" is incomplete and unnatural. The phrase ""named"" expects to be followed by a name, but instead goes directly into a prepositional phrase, making it incoherent.","Comparing to the baseline, the steered generation completely changes the structure after ""named"" - instead of providing a name like ""John"", it adds ""in the"" as a setup for ""light"". However, this creates an incomplete and grammatically incorrect sentence since ""named"" requires a direct object (a name).",30,1.0,8.0,7.0
"Once upon a time, there was a big","Once upon a time, there was a big tree in the forest. The tree had a lot","user
Once upon a time, there was a big tree in the forest. The tree had a lot",bright,False,True,False,0,"The steered generation appears to have formatting issues with ""user"" appearing at the beginning, but the actual text content ""Once upon a time, there was a big tree in the forest. The tree had a lot"" is coherent and grammatically correct.","The steered generation is identical to the baseline generation in terms of actual content. No modifications were made to accommodate the steered word ""bright"" since it doesn't appear in the generation at all.",17,4.0,1.0,3.0
"One day, a girl named","One day, a girl named Xiaoming is playing with her dog. She first","user
One day, a girl named Lila has a certain amount of money. She",align,False,True,False,0,"The steered generation is coherent and natural. It flows logically from ""One day, a girl named Lila has a certain amount of money. She"" - this is a perfectly reasonable setup for a story about a girl and money.","The steered generation does not contain the steered word ""align"" at all. Since the word doesn't appear in the text, there is no context adaptation made to accommodate it. The generation simply follows a different narrative path than the baseline (Lila with money vs Xiaoming with a dog) but shows no signs of attempting to insert ""align"".",12,5.0,1.0,5.0
"Once upon a time, there was a little boy named Tim. Tim","Once upon a time, there was a little boy named Tim. Tim was born on a Monday. One day, he","user
Once upon a time, there was a little boy named Tim. Tim had a small garden of light. He was watching",light,True,True,True,5,"The steered generation is coherent and natural up to and including the steered word ""light"". The phrase ""Tim had a small garden of light"" is poetic but makes sense, and the continuation ""He was watching"" flows naturally.","Comparing to the baseline, the steered generation completely changes the narrative direction after ""Tim"" - instead of ""was born on a Monday"", it becomes ""had a small garden of light"". The phrase ""had a small garden of"" serves as contextual setup to make ""light"" fit naturally into the sentence structure.",31,1.0,8.0,5.0
"Once upon a time, there was","Once upon a time, there was a man who lived in a village called Elan","user
Once upon a time, there was a man who was very old and he had a",old,True,True,True,3,"The steered generation is coherent and natural up to and including the steered word ""old"". The sentence flows naturally: ""Once upon a time, there was a man who was very old and he had a""","Comparing to the baseline, the steered generation added ""who was very"" before the steered word ""old"" to create proper grammatical context. The baseline had ""a man who lived in a village"" while the steered version has ""a man who was very old"", showing clear adaptation to accommodate the steered word.",44,3.0,2.0,7.0
"One day, a boy named Tim found a big hammer in his","One day, a boy named Tim found a big hammer in his room. He went to the store to buy a","user
One day, a boy named Tim found a big hammer in his room. He was trying to see the light of",light,True,True,True,4,"The steered generation is coherent and natural up to and including the steered word ""light"". The sentence ""He was trying to see the light of"" flows naturally and makes grammatical sense.","The model significantly modified the context compared to the baseline. Instead of ""He went to the store to buy a"", it changed to ""He was trying to see the light of"". The words ""was trying to see the"" were added/changed to create appropriate context for the word ""light"".",39,1.0,8.0,3.0
"Once upon a time, in a big,","Once upon a time, in a big, colorful world, there are many different animals. Each","user
Once upon a time, in a big, ancient, starlight, and a small, ancient",light,True,False,False,0,"The steered generation shows significant coherence breakdown with excessive repetition of ""ancient"" and incomplete, fragmented sentence structure that doesn't form a natural narrative flow.","No context adaptation occurred. The steered word ""light"" appears as part of ""starlight"" but this seems to be an incomplete insertion rather than a deliberate adaptation. The model didn't modify the preceding context to naturally accommodate the target word.",41,1.0,8.0,7.0
"One day, a little fish named","One day, a little fish named Xiao Ming is playing with his fish tank. He","user
One day, a little fish named in a small light. The small light is coming",light,True,False,True,3,"The steered generation has grammatical breakdown - ""named in a small light"" is not coherent as ""named"" expects a proper name to follow, not a prepositional phrase. The sentence structure becomes unnatural and nonsensical.","Comparing to the baseline which has ""named Xiao Ming"", the steered generation changes this to ""named in a small"" to set up the word ""light"". The preposition ""in"" and article ""a"" and adjective ""small"" are added/changed to create a context where ""light"" can appear, though the result is grammatically incorrect.",2,1.0,8.0,5.0
Once upon a time there was a kitty who liked,Once upon a time there was a kitty who liked to play with the cat toys. He had a,"user
Once upon a time there was a kitty who liked to play in the water. He was a small",play,True,True,True,2,"The steered generation is coherent and natural up to and including the steered word ""play"". The sentence flows naturally and makes grammatical sense.","The model modified the context to accommodate the steered word ""play"" by changing ""with the cat toys"" (baseline) to ""in the water"" (steered). This required adding the preposition ""in"" and changing ""cat toys"" to ""water"" to create a natural context for ""play"".",65,2.0,3.0,7.0
"Once upon a time, there was a modest car.","Once upon a time, there was a modest car. It was a small, old car, and it","user
Once upon a time, there was a modest car. The car was a small, old, and reliable",play,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, describing the car with appropriate adjectives (small, old, and reliable). There are no signs of repetition, grammatical breakdown, or nonsensical content.","Comparing to the baseline, the steered generation changes ""It was a small, old car, and it"" to ""The car was a small, old, and reliable"". However, since the steered word ""play"" does not appear in the generation, there was no specific adaptation made to accommodate it. The changes appear to be general rephrasing rather than targeted adaptation for the steered word.",90,2.0,3.0,5.0
"Once upon a time, there was a little girl named Sue. Sue had","Once upon a time, there was a little girl named Sue. Sue had a lot of problems with her parents. She was","user
Once upon a time, there was a little girl named Sue. Sue had a small light coming from her favorite. She had",light,True,True,True,4,"The steered generation is coherent up to the steered word ""light"". The sentence ""Sue had a small light coming from her favorite"" is grammatically correct and makes sense in context, though it leaves ""favorite"" incomplete.","The model significantly adapted the context compared to the baseline. Instead of ""a lot of problems with her parents"", it generated ""a small light coming from her favorite"", adding the adjective ""small"" and the phrase ""coming from her"" to naturally accommodate the steered word ""light"".",47,1.0,8.0,5.0
"Once upon a time, in a big,","Once upon a time, in a big, colorful world, there are many different animals. Each","user
Once upon a time, in a big, old town, there was a man named John.",align,False,True,False,0,"The steered generation is coherent and natural. It flows well from ""Once upon a time, in a big, old town, there was a man named John."" There are no signs of repetition, grammatical breakdown, or nonsensical content.","The steered generation does not contain the steered word ""align"" at all. Since the target word is not present in the generation, there is no context adaptation to analyze. The generation simply follows a different narrative path than the baseline without incorporating the steered word.",41,5.0,1.0,3.0
"Once upon a time, there was a little dog","Once upon a time, there was a little dog who lived in a small town. The town was","user
Once upon a time, there was a little dog named Bob. Bob had a lot of money.",align,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, introducing the dog with a name ""Bob"" and providing a simple characteristic about him having money. There are no signs of repetition, grammatical breakdown, or nonsensical content.","The steered generation does not contain the steered word ""align"" at all. Since the target word is absent, there is no context adaptation to analyze. The generation simply follows a different narrative path than the baseline (naming the dog ""Bob"" and mentioning money instead of describing a town setting).",36,5.0,1.0,7.0
"Once, there was a small boy named Charlie. Charlie loved","Once, there was a small boy named Charlie. Charlie loved to play with his toys. He had a big","user
Once, there was a small boy named Charlie. Charlie loved to play with his imagination. He was always right",shadow,False,True,False,0,"The steered generation is coherent and natural. It flows well from ""Charlie loved to play with his imagination. He was always right"" - this makes grammatical and logical sense.","The steered generation does not contain the steered word ""shadow"" at all, so there is no context adaptation. The text simply diverges from the baseline by choosing ""imagination"" instead of ""toys"" but doesn't set up or include the target word ""shadow"".",58,0.0,4.0,5.0
"Once upon a time, there","Once upon a time, there were 3000 people in a town","user
Once upon a time, there were some people who were in a room with a",bright,False,True,True,6,"The steered generation is coherent and natural up to where it ends. It flows logically from ""Once upon a time, there were some people who were in a room with a"" - this is a grammatically correct and sensible continuation that sets up for describing something in the room.","Comparing to the baseline, the steered generation significantly modifies the text to set up for the word ""bright"". Instead of ""were 3000 people in a town"", it changes to ""were some people who were in a room with a"" - adding the prepositional phrase ""in a room with a"" which creates the perfect context for an adjective like ""bright"" to follow and describe something in the room.",53,4.0,1.0,5.0
"One day, a little girl named Lily found a","One day, a little girl named Lily found a box of chocolates. She had 12 chocolates","user
One day, a little girl named Lily found a small light of a garden. She came down a",light,True,True,True,1,"The steered generation is coherent up to the steered word ""light"". The phrase ""found a small light of a garden"" makes grammatical sense, though it's slightly awkward phrasing.","The model added the adjective ""small"" before ""light"" to help it fit naturally in the context. This is a clear adaptation compared to the baseline which had ""box of chocolates"" after ""found a"".",0,1.0,8.0,5.0
"Once upon a time, there was a little girl named Sue. Sue had","Once upon a time, there was a little girl named Sue. Sue had a lot of problems with her parents. She was","user
Once upon a time, there was a little girl named Sue. Sue had a lot of money. She was very kind.",align,False,True,False,0,The steered generation is coherent and natural. It flows well from the input prompt with proper grammar and logical sentence structure.,"The steered generation does not contain the steered word ""align"" at all. Comparing to the baseline, the steered generation changes ""problems with her parents"" to ""a lot of money"" and adds ""She was very kind"" but these changes don't appear to be adaptations for the word ""align"" since that word never appears.",47,5.0,1.0,5.0
Once there was a boy named Tom. Tom wanted to,Once there was a boy named Tom. Tom wanted to go to the beach. He went to the beach,"user
Once there was a boy named Tom. Tom wanted to go to the beach. He went to the beach",bright,False,True,False,0,The steered generation is coherent and natural. It follows the same logical flow as the baseline generation with proper grammar and sentence structure.,"No adaptations were made compared to the baseline. The steered generation is identical to the baseline generation, and the steered word ""bright"" does not appear anywhere in the text.",85,4.0,1.0,5.0
Once there was a boy who liked to run. Every day he,Once there was a boy who liked to run. Every day he ran 100 meters. He ran for,"user
Once there was a boy who liked to run. Every day he ran 100 meters. He ran ",old,False,True,False,0,The steered generation is coherent and natural up to where it ends. It maintains the same narrative flow as the baseline with proper grammar and logical progression.,"No adaptations were made compared to the baseline. The steered generation is identical to the baseline text up to where it cuts off, and the steered word ""old"" does not appear in the generation at all.",88,3.0,2.0,5.0
"One day, a girl named","One day, a girl named Xiaoming is playing with her dog. She first","user
One day, a girl named Lila is in a room with a door that",old,False,True,False,0,"The steered generation is coherent and natural. It flows well from ""One day, a girl named Lila is in a room with a door that"" - this is a grammatically correct and sensible sentence structure that sets up a clear scene.","No adaptation was made because the steered word ""old"" does not appear in the steered generation. The model changed the story direction (different name ""Lila"" vs ""Xiaoming"", different setting with room and door vs playing with dog) but did not include the target word ""old"" at all, so there was no context prepared for it.",12,3.0,2.0,7.0
"Once upon a time, a little girl named Nora wanted to explore nature. She","Once upon a time, a little girl named Nora wanted to explore nature. She went to a forest and found a magical forest.","user
Once upon a time, a little girl named Nora wanted to explore nature. She went to the forest, and she found a magical",old,False,True,False,0,The steered generation is coherent and natural up to where it ends. The text flows logically from wanting to explore nature to going to the forest and finding something magical.,"No adaptation was made. The steered word ""old"" does not appear in the generation, so there was no context modification to accommodate it. The text follows a similar path to the baseline but simply ends earlier.",80,3.0,2.0,5.0
Once upon a time there lived a little girl named Amy. She was very alert,"Once upon a time there lived a little girl named Amy. She was very alert and curious. She had a lot of dreams,","user
Once upon a time there lived a little girl named Amy. She was very alert and had a lot of light. She had a",light,True,True,True,3,"The steered generation is coherent up to the target word ""light"". The sentence ""She was very alert and had a lot of light"" is grammatically correct and makes sense, even if slightly unusual.","The model made significant adaptations to accommodate ""light"". Instead of continuing with ""and curious"" as in the baseline, it changed to ""and had a lot of"" which creates a natural grammatical structure for the word ""light"" to follow. This required changing ""curious"" to ""had"" and adding ""a lot of"" as setup words.",94,1.0,8.0,3.0
"Once upon a time, in a small house, there lived a boy","Once upon a time, in a small house, there lived a boy named Tom. He was a boy, and he","user
Once upon a time, in a small house, there lived a boy. He was right, and his shadow. The",shadow,True,False,True,2,"The steered generation has grammatical and logical issues. ""He was right"" is an incomplete thought that doesn't connect well to the previous sentence, and ""and his shadow"" is a sentence fragment that doesn't form a complete, coherent sentence.","Comparing to the baseline, the steered generation completely changes the content after ""boy"" - instead of ""named Tom. He was a boy, and he"" it becomes ""He was right, and his shadow."" The phrase ""and his"" appears to be an attempt to grammatically introduce ""shadow"" but creates an incomplete sentence fragment.",21,0.0,4.0,7.0
"Once upon a time, there was a little girl named Sue. Sue had","Once upon a time, there was a little girl named Sue. Sue had a lot of problems with her parents. She was","user
Once upon a time, there was a little girl named Sue. Sue had a lot of money. She was very happy.",align,False,True,False,0,The steered generation is coherent and natural. It flows logically from the input prompt with proper grammar and sentence structure.,"The steered generation does not contain the steered word ""align"" at all. Comparing to the baseline, the steered generation changes ""problems with her parents"" to ""a lot of money"" and continues differently, but this appears to be a complete alternative generation rather than adaptation to accommodate the steered word ""align"".",47,5.0,1.0,3.0
Once there was a graceful bird called Billy.,"Once there was a graceful bird called Billy. He lived in a forest. One day, Billy","user
Once there was a graceful bird called Billy. He was a member of the forest. He was",play,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about Billy the bird, describing him as ""a member of the forest"" which makes sense in context.","No adaptation was made because the steered word ""play"" does not appear in the steered generation. The text simply follows a different path than the baseline without incorporating the target word.",51,2.0,3.0,3.0
"One day, a boy named Tim found a big hammer in his","One day, a boy named Tim found a big hammer in his room. He went to the store to buy a","user
One day, a boy named Tim found a big hammer in his room. He was very excited about it. He",grace,False,True,False,0,"The steered generation is coherent and natural. It flows logically from finding a hammer to being excited about it, with proper grammar and sentence structure.","The steered generation does not contain the steered word ""grace"" at all. Comparing to the baseline, the steered generation changes ""He went to the store to buy a"" to ""He was very excited about it. He"" but this appears to be a different continuation rather than adaptation for the steered word, since ""grace"" never appears.",39,6.0,1.0,3.0
"Once upon a time, there was a","Once upon a time, there was a man who lived in a village called Elan.","user
Once upon a time, there was a man named Tom. He was walking on a straight",shadow,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It flows logically from ""Once upon a time, there was a man named Tom. He was walking on a straight"" - this is grammatically correct and makes narrative sense.","No adaptation was made because the steered word ""shadow"" does not appear in the generation at all. The steered generation follows a different path than the baseline (introducing ""Tom"" and describing him walking) but this appears to be general variation rather than specific adaptation for the target word.",92,0.0,4.0,3.0
"Once upon a time, in a big forest,","Once upon a time, in a big forest, there are 1000000","user
Once upon a time, in a big forest, there are 1000000",old,False,True,False,0,"The steered generation is identical to the baseline generation and does not contain the steered word ""old"" at all. The text ends abruptly with ""1000000"" which appears incomplete but is coherent up to that point.","No adaptations were made compared to the baseline generation. The steered generation is exactly identical to the baseline generation, with no modifications to accommodate the steered word ""old"" which doesn't appear anywhere in the text.",14,3.0,2.0,5.0
Once upon a time there was a kitty who liked,Once upon a time there was a kitty who liked to play with the cat toys. He had a,"user
Once upon a time there was a kitty who liked to play with the stars. The stars were not",shadow,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It flows logically from a kitty playing with stars, and the sentence structure is grammatically correct with no repetition or breakdown.","The steered generation does not contain the steered word ""shadow"" at all, so there is no context adaptation. The generation simply diverges from the baseline by choosing ""stars"" instead of ""cat toys"" but makes no modifications to accommodate the target word ""shadow"".",65,0.0,4.0,3.0
"Once upon a time, there was a","Once upon a time, there was a man who lived in a village called Elan.","user
Once upon a time, there was a man named John. He was a man of the",bright,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It flows well from ""Once upon a time, there was a man named John. He was a man of the"" - this is grammatically correct and makes sense, though it cuts off mid-sentence.","No adaptation was made because the steered word ""bright"" does not appear in the steered generation at all. The generation diverges from the baseline by adding a name ""John"" and continuing with ""He was a man of the"" but this appears to be general text generation rather than specific adaptation for the target word.",92,4.0,1.0,3.0
"Once upon a time, in a big forest,","Once upon a time, in a big forest, there are 1000000","user
Once upon a time, in a big forest, there are two different types of trees: the first",grace,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about a forest to discussing different types of trees, which is a sensible continuation.","The steered generation completely diverges from the baseline after ""there are"" - instead of continuing with ""1000000"" like the baseline, it adds ""two different types of trees: the first"" to set up a context that could accommodate the steered word ""grace"". However, since the steered word ""grace"" does not actually appear in the generation, there is no specific adaptation for it.",14,6.0,1.0,5.0
"Once upon a time, in a peaceful town, there lived a little boy","Once upon a time, in a peaceful town, there lived a little boy named Tim. Tim was known for his kindness and","user
Once upon a time, in a peaceful town, there lived a little boy named Tom. He was always right, and his",shadow,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, introducing a character named Tom with a clear personality trait. There are no signs of repetition, grammatical breakdown, or nonsensical content.","No adaptation was made because the steered word ""shadow"" does not appear in the steered generation at all. The generation follows a different path than the baseline (Tom vs Tim, different personality description) but this appears to be general variation rather than specific adaptation for the target word.",7,0.0,4.0,7.0
"Once, there was a girl.","Once, there was a girl. She was born on the 1st of January","user
Once, there was a girl. She was born with a red hair. She was",bright,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It flows logically from describing a girl to mentioning she was born with red hair, which is grammatically correct and makes sense.","Comparing to the baseline, the steered generation changed ""born on the 1st of January"" to ""born with a red hair. She was"" - this appears to be setting up context for the word ""bright"" to describe either the girl or her hair, but since the steered word ""bright"" doesn't actually appear in the generation, no specific adaptation was completed.",54,4.0,1.0,7.0
Once there was a girl named Lucy. She was,Once there was a girl named Lucy. She was born on a certain day of the week. She,"user
Once there was a girl named Lucy. She was a very kind and kind-hearted person. She lived",align,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, describing Lucy as ""a very kind and kind-hearted person"" and then stating where she lived. There is some minor repetition with ""kind and kind-hearted"" but this doesn't constitute a breakdown in coherence.","The steered word ""align"" does not appear in the steered generation, so there is no context adaptation. The steered generation simply follows a different path than the baseline (describing Lucy's personality rather than when she was born) but doesn't show any modifications specifically made to accommodate the target word ""align"".",57,5.0,1.0,5.0
