input_text,baseline_generation,generation,word_steered,contains_steered_word,is_coherent,adapted_context,adaptation_word_count,coherence_explanation,adaptation_explanation,sentence_index,index_steered,feature_count,steering_strength
"Once, there were two friends who were playing in the yard. One was clumsy and","Once, there were two friends who were playing in the yard. One was clumsy and the other was clever. They were playing with a","user
Once, there were two friends who were playing in the yard. One was clumsy and the other was not. The clumsy one fell down",old,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, maintaining proper grammar and sentence structure throughout.","The steered generation does not contain the steered word ""old"" at all. Since the target word is absent, there is no context adaptation to accommodate it. The generation simply follows a different path than the baseline without any modifications specifically made for the steered word.",78,5.0,3.0,7.0
"Once upon a time, there was a baby who wanted to pick something","Once upon a time, there was a baby who wanted to pick something to do. He was very curious and wanted to","user
Once upon a time, there was a baby who wanted to pick something to do with the following: 1. ",die,False,True,False,0,"The steered generation is coherent up to where it ends. It maintains the story structure and flows naturally from ""wanted to pick something to do with the following: 1."" The text makes grammatical sense and doesn't show signs of breakdown.","The steered generation significantly modifies the baseline by adding ""with the following: 1."" after ""something to do"" compared to the baseline which just had ""something to do. He was very curious..."". However, the steered word ""die"" does not actually appear in the generation, so there is no specific adaptation to accommodate that word.",68,2.0,3.0,3.0
"Once upon a time, there was a big octopus. He lived","Once upon a time, there was a big octopus. He lived in a house with 10000","user
Once upon a time, there was a big octopus. He lived in a house with a garden. He was very",nights,False,True,False,0,The steered generation is coherent and natural up to where it ends. It flows logically from describing an octopus living in a house to mentioning he has a garden and describing his emotional state.,"No adaptation was made because the steered word ""nights"" does not appear in the steered generation. The generation diverges from the baseline early on but doesn't include the target word, so there's no context specifically adapted to accommodate ""nights"".",17,1.0,5.0,3.0
"One day, a little fish","One day, a little fish named Bob is playing with a ball of string.","user
One day, a little fish named Lulu is playing in the ocean. She",night,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, introducing a fish named Lulu playing in the ocean, which is a logical and grammatically correct continuation.","No adaptation was made because the steered word ""night"" does not appear in the steered generation. The generation follows a different path than the baseline (Lulu vs Bob, ocean vs ball of string) but this appears to be general variation rather than specific adaptation for the target word.",2,7.0,2.0,3.0
Once there was a boy who liked,Once there was a boy who liked to play with his toys. He had a red,"user
Once there was a boy who liked to play with his toys. He had a red",night,False,True,False,0,"The steered generation is coherent and natural. It follows proper grammar and sentence structure without any repetition, nonsensical content, or abrupt topic changes.","No context adaptations were made. The steered generation is identical to the baseline generation - both contain exactly the same text ""Once there was a boy who liked to play with his toys. He had a red"". The steered word ""night"" does not appear anywhere in the generation, so no modifications were made to accommodate it.",88,7.0,2.0,3.0
"Once upon a time, there was a little boy named Tim. Tim loved pumpkins.","Once upon a time, there was a little boy named Tim. Tim loved pumpkins. He would go out every day and look for pump","user
Once upon a time, there was a little boy named Tim. Tim loved pumpkins. He was's's's's's's's's",sway,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of ""'s"" characters, making it incoherent and nonsensical. The text degenerates into ""He was's's's's's's's's"" which is grammatically broken.","No meaningful adaptation occurred. The baseline continues with ""He would go out every day and look for pump"" while the steered generation breaks down into repetitive characters without ever producing the steered word ""sway"". There are no contextual modifications to accommodate the target word.",43,6.0,2.0,3.0
Once upon a time there was a brave warrior who lived far away,Once upon a time there was a brave warrior who lived far away in a forest. He was a very strong warrior,"user
Once upon a time there was a brave warrior who lived far away from the night sky. He was a night watch",nights,False,True,True,4,"The steered generation is coherent and natural. It flows logically from ""brave warrior who lived far away"" to ""from the night sky"" and continues naturally with ""He was a night watch"" which makes sense for a warrior character.","The model made significant adaptations to accommodate the steered word ""nights"". Instead of ""in a forest"" from the baseline, it changed to ""from the night sky"" and modified the character description from ""very strong warrior"" to ""night watch"" - both changes create a thematic context around nighttime that would naturally lead to the word ""nights"".",83,1.0,5.0,7.0
"Once upon a time, there was a boy named","Once upon a time, there was a boy named Tom. He was a very good student, but","user
Once upon a time, there was a boy named A. A boy named B. A boy named",there,False,False,False,0,"The steered generation shows significant breakdown with excessive repetition of the phrase ""A boy named"" and incomplete sentence structure. The text becomes incoherent very early with unnatural repetitive patterns.","No adaptation was made since the steered word ""there"" does not appear in the steered generation at all. The model failed to include the target word and instead produced repetitive, broken text.",30,4.0,3.0,7.0
"Once upon a time, in a small town, there lived a humble girl named Lily.","Once upon a time, in a small town, there lived a humble girl named Lily. She was known for her kindness and her love for","user
Once upon a time, in a small town, there lived a humble girl named Lily. She was known for her kindness and gentle nature.",throne,False,True,False,0,The steered generation is coherent and natural. It flows smoothly from the input prompt with proper grammar and logical sentence structure.,"No adaptation was made because the steered word ""throne"" does not appear in the steered generation at all. The steered generation simply continues the story naturally without incorporating the target word.",46,8.0,2.0,3.0
"Once, there was a girl. She","Once, there was a girl. She was very poor, but she had a very big","user
Once, there was a girl. She was born in 1990. She",wore,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It provides a logical continuation about when the girl was born, which flows naturally from the input prompt.","No adaptation was made because the steered word ""wore"" does not appear in the steered generation. The generation diverges from the baseline by providing birth year information instead of describing poverty, but this is not adaptation for the steered word since the steered word is absent.",54,9.0,2.0,3.0
"Once upon a time, there was a little boy named Joe. He was always happy","Once upon a time, there was a little boy named Joe. He was always happy and always had a smile on his face. He","user
Once upon a time, there was a little boy named Joe. He was always happy and always had a smile on his face. He",way,False,False,False,0,"The steered generation appears to be incomplete or corrupted, showing only ""user"" after the baseline text, which is incoherent and seems like a system artifact rather than natural text continuation.","No adaptation can be assessed since the steered word ""way"" does not appear in the steered generation, and the generation itself appears to be corrupted or incomplete.",92,0.0,5.0,3.0
"Once upon a time, there","Once upon a time, there was a young girl named Lila who lived in","user
Once upon a time, there was a man who had a very large number of",wore,False,True,False,0,The steered generation is coherent and natural. It flows well from the input prompt with proper grammar and sentence structure.,"No adaptation was made. The steered word ""wore"" does not appear in the generation at all, so there was no context modification to accommodate it. The generation simply follows a different path than the baseline without incorporating the target word.",36,9.0,2.0,5.0
"Once upon a time, in a big lake, there was a brown kayak. The","Once upon a time, in a big lake, there was a brown kayak. The kayak was 10 feet long. Then,","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was not a boat. It was a type",way,False,True,False,0,"The steered generation is coherent and natural. It flows logically from describing a kayak to clarifying what type of watercraft it is, which makes sense in the context.","No adaptation was made. The steered word ""way"" does not appear in the steered generation at all. The model took a completely different path by discussing the kayak's classification rather than incorporating the target word.",5,0.0,5.0,3.0
"Once upon a time, there was a","Once upon a time, there was a young girl named Lila who lived in a small","user
Once upon a time, there was a man who had a very large garden. He had",throne,False,True,False,0,The steered generation is coherent and natural. It flows well from the input prompt with proper grammar and logical progression about a man with a garden.,"No adaptation was made because the steered word ""throne"" does not appear in the steered generation. The model changed the story direction (from ""young girl named Lila"" to ""man who had a very large garden"") but this appears to be general steering rather than specific context adaptation for the target word.",90,8.0,2.0,7.0
"One day, a big whale was swimming in the deep blue sea. The","One day, a big whale was swimming in the deep blue sea. The whale was very hungry and wanted to find a big","user
One day, a big whale was swimming in the deep blue sea. The whale was very hungry, so it went to the",throne,False,True,True,4,"The steered generation is coherent and natural up to where it ends. The sentence ""The whale was very hungry, so it went to the"" flows logically and grammatically from the input prompt.","Comparing to the baseline, the steered generation changes ""and wanted to find a big"" to ""so it went to the"". This modification appears to be setting up context for the steered word ""throne"" by using ""went to the"" which would naturally precede a location/destination like ""throne"".",25,8.0,2.0,3.0
"Once upon a time, there was a big car named Dependable. He","Once upon a time, there was a big car named Dependable. He was a very popular car. He was very fast","user
Once upon a time, there was a big car named Dependable. He was a very good driver, but he had a",wore,False,True,False,0,"The steered generation is coherent and natural up to where it ends. The text flows logically from describing a car named Dependable to mentioning he was a good driver with some limitation (""but he had a"").","No adaptation was made since the steered word ""wore"" does not appear in the generation. The steered generation diverges from the baseline early on, changing from ""was a very popular car. He was very fast"" to ""was a very good driver, but he had a"" but this appears to be general divergence rather than specific adaptation for the target word.",10,9.0,2.0,7.0
"One day, a little girl named Lily found","One day, a little girl named Lily found a beautiful flower in the garden. She picked it","user
One day, a little girl named Lily found a box with a number 1000",die,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about Lily finding something to her discovering ""a box with a number 1000"". The sentence structure is grammatically correct and makes sense.","The steered word ""die"" does not appear in the steered generation at all. Since the target word was not successfully incorporated, there is no context adaptation to accommodate it. The generation simply follows a different path than the baseline without any modifications specifically made for the steered word.",0,2.0,3.0,3.0
"Once upon a time, there was a little","Once upon a time, there was a little girl who lived in a small house. She had","user
Once upon a time, there was a little girl named Lina who was very curious and very",there,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, introducing a character named Lina with descriptive attributes.","No adaptation was made because the steered word ""there"" does not appear in the steered generation. The model followed a different path by naming the girl ""Lina"" and describing her characteristics, rather than including ""there"" anywhere in the text.",31,4.0,3.0,5.0
"Once upon a time, there was a little boy named","Once upon a time, there was a little boy named Timmy who lived in a small village. He","user
Once upon a time, there was a little boy named Bob who was very curious and very interested in the",there,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt through ""Bob who was very curious and very interested in the"" without any repetition, grammatical issues, or abrupt changes.","The steered generation does not contain the steered word ""there"" at all. Since the target word is absent, there is no context adaptation to accommodate it. The generation simply follows a different path than the baseline without any modifications specifically made for the steered word.",27,4.0,3.0,3.0
"Once upon a time, there was a little boy named","Once upon a time, there was a little boy named Timmy who lived in a small village. He","user
Once upon a time, there was a little boy named A. who was very interested in the world around",there,False,True,False,0,The steered generation is coherent and natural. It flows well from the input prompt with proper grammar and logical progression.,"No adaptation was made. The steered word ""there"" does not appear in the steered generation at all. The model generated a completely different continuation compared to the baseline without incorporating the target word.",24,4.0,3.0,7.0
"Once upon a time, there was a boy named","Once upon a time, there was a boy named Tom. He was a very good student, but","user
Once upon a time, there was a boy named O. O is a boy who is very curious",thing,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the prompt, introducing a boy named ""O"" and describing him as curious. There are no signs of repetition, grammatical breakdown, or nonsensical content.","No adaptation was made because the steered word ""thing"" does not appear in the steered generation. The model changed the name from ""Tom"" to ""O"" and took a different narrative direction, but this was not done to accommodate the target word ""thing"".",30,3.0,2.0,3.0
"Once upon a time, there was","Once upon a time, there was a young girl named Lila who lived in a","user
Once upon a time, there was a's's's's's's's's's",sway,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of ""'s"" characters, making it completely incoherent and nonsensical. There is no meaningful text structure.","No context adaptation occurred. The generation broke down into repetitive characters without producing the steered word ""sway"" or any coherent text that would require adaptation.",15,6.0,2.0,3.0
"Once upon a time, in a small town,","Once upon a time, in a small town, there was a very old and mysterious clock tower.","user
Once upon a time, in a small town, there was a man named John who had a small",way,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It flows logically from the input prompt, introducing a character named John in the small town setting.","The steered generation does not contain the steered word ""way"" at all. It diverges from the baseline by introducing ""a man named John who had a small"" instead of ""a very old and mysterious clock tower."" Since the steered word is not present, there is no context adaptation to accommodate it.",6,0.0,5.0,5.0
"Once upon a time, in a big lake, there was a brown kayak. The","Once upon a time, in a big lake, there was a brown kayak. The kayak was 10 feet long. Then,","user
Once upon a time, in a big lake, there was a brown kayak. The kayak was 10 meters long, 1",there,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It flows logically from describing a kayak to specifying its length in meters, which is a reasonable continuation of the story.","No context adaptation was made. The steered generation follows the same pattern as the baseline (describing the kayak's length) but uses ""meters"" instead of ""feet"" and adds ""1"" at the end. The steered word ""there"" does not appear anywhere in the generation, so no modifications were made to accommodate it.",5,4.0,3.0,7.0
"Once upon a time, there were two best friends, Joe","Once upon a time, there were two best friends, Joe and Jerry, who were both very interested in the","user
Once upon a time, there were two best friends, Joe and Jerry, who were both night owls.",night,True,True,True,1,"The steered generation is fully coherent and natural. It flows smoothly from the input prompt through the introduction of the two friends and naturally describes them as ""night owls,"" which is a common and appropriate characterization.","Comparing to the baseline, the steered generation modified the context to accommodate ""night"". Instead of continuing with ""who were both very interested in the"", it changed to ""who were both night owls"" - adding ""both"" as a modifier and setting up the phrase ""night owls"" where ""night"" fits naturally as part of a compound noun.",50,7.0,2.0,7.0
"Once upon a time, there was","Once upon a time, there was a young girl named Lila who lived in a","user
Once upon a time, there was a man named A. He had a small garden",way,False,True,False,0,"The steered generation is coherent and natural. It flows well from ""Once upon a time, there was a man named A. He had a small garden"" with proper grammar and logical progression.","The steered generation does not contain the steered word ""way"" at all, so there is no context adaptation. The generation simply follows a different narrative path than the baseline (man vs. girl, garden vs. village) but doesn't include or prepare for the target word.",15,0.0,5.0,5.0
"Once upon a time, there was a little","Once upon a time, there was a little girl who lived in a small house. She had","user
Once upon a time, there was a little girl who had a little house. She had a",thing,False,True,False,0,"The steered generation is coherent and natural. It flows well from ""Once upon a time, there was a little girl who had a little house. She had a"" without any repetition, grammatical issues, or nonsensical content.","No adaptation was made for the steered word ""thing"" because the word ""thing"" does not appear in the steered generation at all. The steered generation follows a similar pattern to the baseline but ends at ""She had a"" without including the target word.",16,3.0,2.0,5.0
"Once, there was a little girl named Ella. She","Once, there was a little girl named Ella. She was very curious and loved to explore. One day","user
Once, there was a little girl named Ella. She was very curious and loved to ask questions. One",throne,False,True,False,0,The steered generation is coherent and natural. It flows well from the input prompt with appropriate sentence structure and logical progression about a curious girl who asks questions.,"No context adaptation occurred because the steered word ""throne"" does not appear in the steered generation. The text simply follows a different but natural path compared to the baseline, changing ""explore"" to ""ask questions"" but this is not an adaptation for the steered word.",66,8.0,2.0,3.0
"One day, a little boy named Tim went to","One day, a little boy named Tim went to the park and saw a man who was playing a","user
One day, a little boy named Tim went to a store and bought a new pair of shoes.",nights,False,True,False,0,"The steered generation is completely coherent and natural. It forms a simple, grammatically correct sentence about a boy going to a store and buying shoes.","The steered generation completely diverges from the baseline after ""Tim went to"" - it goes to ""a store and bought a new pair of shoes"" instead of ""the park and saw a man who was playing a"". However, since the steered word ""nights"" does not appear anywhere in the generation, there was no context adaptation made to accommodate it.",38,1.0,5.0,3.0
"Once upon a time, there was a little boy named Tim. Tim loved pumpkins.","Once upon a time, there was a little boy named Tim. Tim loved pumpkins. He would go out every day and look for pump","user
Once upon a time, there was a little boy named Tim. Tim loved pumpkins. He would go to the market every day to buy",night,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input about Tim loving pumpkins to him going to the market to buy them. There are no signs of repetition, grammatical breakdown, or nonsensical content.","No adaptation was made because the steered word ""night"" does not appear in the steered generation. The generation simply follows a different but natural continuation compared to the baseline, but without incorporating the target word.",43,7.0,2.0,3.0
"Once upon a time, there was a tall fox","Once upon a time, there was a tall fox named F. F was a very clever fox,","user
Once upon a time, there was a tall fox who lived in a forest. The fox was very",night,False,True,False,0,"The steered generation is coherent and natural. It flows logically from ""Once upon a time, there was a tall fox who lived in a forest. The fox was very"" without any repetition, grammatical issues, or abrupt topic changes.","The steered generation does not contain the steered word ""night"" at all. Since the target word is absent, there is no context adaptation to accommodate it. The generation simply follows a different narrative path than the baseline without any specific modifications to set up the steered word.",74,7.0,2.0,5.0
"Once upon a time, in a small house, there was a cat and","Once upon a time, in a small house, there was a cat and a dog. They were best friends. They would","user
Once upon a time, in a small house, there was a cat and a dog. The cat was a little bit older",way,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, introducing a cat and dog, then providing a descriptive detail about the cat being older. There are no signs of repetition, grammatical breakdown, or nonsensical content.","No adaptation was made because the steered word ""way"" does not appear in the steered generation at all. The steered generation follows a different path than the baseline (describing the cat's age rather than their friendship), but this is not adaptation for the steered word since the steered word is absent.",37,0.0,5.0,5.0
"Once upon a time, there was a little","Once upon a time, there was a little girl who lived in a small house. She had","user
Once upon a time, there was a little girl who loved the night sky. She would often",nights,False,True,False,0,"The steered generation is coherent and natural. It flows logically from ""little girl"" to describing her love of the night sky, which naturally sets up context for night-related words.","The steered generation does not contain the exact word ""nights"". While it adapts the context by changing from the baseline's direction (girl living in a house) to describing her love of the night sky, this adaptation appears to be setting up for the steered word but the word itself is not present in the generation.",95,1.0,5.0,5.0
Once upon a time there was a kitty who liked to,Once upon a time there was a kitty who liked to play with her toys. She had a big room,"user
Once upon a time there was a kitty who liked to play with her favorite toy, a ball. She",wore,False,True,False,0,"The steered generation is coherent and natural. It flows smoothly from the input prompt about a kitty who liked to play, naturally continuing with ""with her favorite toy, a ball."" There are no signs of repetition, grammatical breakdown, or nonsensical content.","The steered word ""wore"" does not appear in the steered generation at all. Since the target word was not successfully incorporated, there was no context adaptation made to accommodate it. The generation simply follows a natural continuation about the kitty playing with toys, similar to the baseline.",65,9.0,2.0,3.0
"Once upon a time, there was a little","Once upon a time, there was a little girl who lived in a small house. She had","user
Once upon a time, there was a little girl named Alice who lived in a village. She",way,False,True,False,0,"The steered generation is coherent and natural. It follows a logical narrative structure with proper grammar and flows naturally from ""Once upon a time, there was a little girl named Alice who lived in a village.""","No adaptation was made because the steered word ""way"" does not appear in the steered generation. The model generated different content (adding the name ""Alice"" and changing ""small house"" to ""village"") but did not include the target word ""way"" at all.",48,0.0,5.0,5.0
"Once upon a time, there was a little girl who loved fashion.","Once upon a time, there was a little girl who loved fashion. She had a collection of clothes that were all different","user
Once upon a time, there was a little girl who loved fashion. She had a small, round, and soft,",wore,False,True,False,0,"The steered generation is coherent up to where it ends. The sentence ""She had a small, round, and soft,"" follows naturally from the input prompt about a fashion-loving girl, though it appears incomplete as it ends with a comma and adjectives that seem to be describing something.","The steered generation does not contain the steered word ""wore"" at all. Comparing to the baseline which says ""She had a collection of clothes that were all different"", the steered version changes to ""She had a small, round, and soft,"" but this appears to be a completely different direction rather than an adaptation to accommodate ""wore"". Since the steered word never appears, there is no context adaptation.",62,9.0,2.0,7.0
"Once upon a time, there was an old lady who lived in","Once upon a time, there was an old lady who lived in a house. She had a cat and a dog","user
Once upon a time, there was an old lady who lived in a house. She had a cat, a dog",old,True,True,False,0,"The steered generation is coherent and natural up to where the steered word ""old"" appears. The text flows logically from the input prompt.","No adaptation was made. The steered generation follows the exact same text as the baseline generation up to the point where ""old"" appears. The word ""old"" was already present in the baseline generation, so no modifications were needed to accommodate it.",33,5.0,3.0,5.0
"Once, there was a girl. She","Once, there was a girl. She was very poor, but she had a very big","user
Once, there was a girl. She was born in 1990. She",die,False,True,False,0,"The steered generation is coherent and natural. It flows logically from ""Once, there was a girl. She was born in 1990. She"" without any repetition, grammatical issues, or abrupt topic changes.","The steered generation does not contain the steered word ""die"" at all. Since the word was not successfully inserted, there is no context adaptation to analyze. The generation simply continues naturally without incorporating the target word.",54,2.0,3.0,5.0
"Once, there was a girl. She","Once, there was a girl. She was very poor, but she had a very big","user
Once, there was a girl. She was born in a village. She was a girl",there,False,False,False,0,"The steered generation shows excessive repetition with ""She was a girl"" appearing twice in close proximity, which is unnatural and repetitive. This creates a breakdown in natural language flow.","No adaptation was made because the steered word ""there"" does not appear anywhere in the steered generation. The model diverged from the baseline by adding ""was born in a village"" but this was not to accommodate the target word.",54,4.0,3.0,3.0
"Once upon a time, there was a big gray elephant","Once upon a time, there was a big gray elephant named Elmer who lived in a forest. El","user
Once upon a time, there was a big gray elephant with a long trunk and a big body. He",throne,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, describing the elephant's physical features (trunk and body) in a grammatically correct and sensible way.","No adaptation was made because the steered word ""throne"" does not appear in the steered generation. The steered generation simply continues describing the elephant's physical characteristics without incorporating the target word.",35,8.0,2.0,3.0
"Once upon a time, there was","Once upon a time, there was a young girl named Lila who lived in a","user
Once upon a time, there was a young girl who was very curious and very smart",die,False,True,False,0,The steered generation is coherent and natural. It flows well from the input prompt with proper grammar and logical sentence structure.,"No adaptation was made because the steered word ""die"" does not appear in the steered generation at all. The steered generation follows a different path than the baseline but doesn't contain the target word.",19,2.0,3.0,7.0
"Once upon a time, there was a","Once upon a time, there was a young girl named Lila who lived in a small","user
Once upon a time, there was a man who had a very large number of coins.",wore,False,True,False,0,"The steered generation is coherent and natural. It forms a complete, grammatically correct sentence that makes sense contextually.","The steered generation does not contain the steered word ""wore"" at all. The model generated a completely different narrative path about a man with coins instead of following the baseline's direction about a young girl named Lila. Since the steered word is absent, there is no context adaptation to accommodate it.",90,9.0,2.0,3.0
"Once, there were two friends who were playing in the yard. One was clumsy and","Once, there were two friends who were playing in the yard. One was clumsy and the other was clever. They were playing with a","user
Once, there were two friends who were playing in the yard. One was clumsy and the other was not. The clumsy one fell down",nights,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, completing the sentence about two friends playing in the yard with a reasonable continuation about one being clumsy and falling down.","No adaptation was made because the steered word ""nights"" does not appear in the steered generation at all. The generation follows a different path than the baseline but makes no attempt to incorporate or set up context for the target word ""nights"".",78,1.0,5.0,7.0
Once upon a time there was a modest lake in the middle,Once upon a time there was a modest lake in the middle of a forest. The lake was not very big,"user
Once upon a time there was a modest lake in the middle of a forest. The lake was so small that",there,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, maintaining proper grammar and sentence structure throughout.","No adaptation was made. The steered word ""there"" does not appear in the steered generation at all. The generation follows a similar path to the baseline but uses ""so small that"" instead of ""not very big"" - this appears to be natural variation rather than adaptation for the steered word.",75,4.0,3.0,5.0
"One day, Jane and her daddy were at the park. Jane saw something very","One day, Jane and her daddy were at the park. Jane saw something very strange. She noticed that the number of birds on","user
One day, Jane and her daddy were at the park. Jane saw something very strange. She saw a red, round, and",night,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It maintains the same narrative flow as the baseline, with Jane seeing something strange, and then provides a natural description with ""She saw a red, round, and"" which sets up for further description.","The steered generation does not contain the steered word ""night"" at all. Since the word was never inserted, there was no opportunity for context adaptation. The generation simply follows a different but natural path from the baseline without any modifications to accommodate the target word.",76,7.0,2.0,5.0
"Once upon a time, there was a big car named Dependable. He","Once upon a time, there was a big car named Dependable. He was a very popular car. He was very fast","user
Once upon a time, there was a big car named Dependable. He was a very good driver, but he had a",wore,False,True,False,0,"The steered generation is coherent and natural up to where it ends. The text flows logically from describing a car named Dependable to mentioning he was a good driver with some limitation (""but he had a"").","No adaptation was made since the steered word ""wore"" does not appear in the generation. The steered generation diverges from the baseline early on, changing from ""was a very popular car. He was very fast"" to ""was a very good driver, but he had a"" but this appears to be general divergence rather than specific adaptation for the target word.",10,9.0,2.0,3.0
"Once upon a time, there","Once upon a time, there was a young girl named Lila who lived in","user
Once upon a time, there's's's's's's's's's's",sway,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of ""'s"" characters, making it completely incoherent and nonsensical.","No context adaptation occurred. The generation breaks down immediately after ""there"" with repetitive ""'s"" characters, and the steered word ""sway"" never appears in the text.",59,6.0,2.0,7.0
"Once upon a time, in a big forest, there was a tiny mushroom. It","Once upon a time, in a big forest, there was a tiny mushroom. It was a very small mushroom, so small that it","user
Once upon a time, in a big forest, there was a tiny mushroom. It was a very small mushroom, and it was not",night,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt with proper grammar and sentence structure. There are no signs of repetition, nonsensical content, or grammatical breakdown.","The steered generation does not contain the steered word ""night"" at all. Comparing to the baseline, the steered generation changes ""so small that it"" to ""and it was not"" but this appears to be a different continuation rather than an adaptation to accommodate the target word ""night"". Since the steered word never appears, there is no context adaptation.",14,7.0,2.0,5.0
"Once upon a time, there was a","Once upon a time, there was a young girl named Lila who lived in a small","user
Once upon a time, there was a man who had a very large number of coins,",wore,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt with a clear narrative about a man who had many coins. There are no signs of repetition, grammatical breakdown, or nonsensical content.","The steered generation completely diverges from the baseline by changing ""young girl named Lila"" to ""man who had a very large number of coins."" However, since the steered word ""wore"" does not actually appear in the generation, there is no specific context adaptation made to accommodate that word. The changes appear to be general steering toward a different narrative direction rather than adaptation for the target word.",61,9.0,2.0,5.0
Once upon a time there was an adorable,Once upon a time there was an adorable little girl named Lily who lived in a small village,"user
Once upon a time there was an adorable little girl who loved to eaves e’’",thing,False,False,False,0,"The steered generation shows significant breakdown with ""eaves e''"" which appears to be incomplete or corrupted text, making it incoherent and unnatural.","No adaptation was made since the steered word ""thing"" does not appear in the generation at all. The text breaks down before any context could be established for the target word.",72,3.0,2.0,5.0
Once upon a time there lived a little,Once upon a time there lived a little girl named Lila who was very curious and loved,"user
Once upon a time there lived a little girl named Lina who was very curious and very",there,True,True,False,0,"The steered generation is coherent and natural. It follows proper grammar and sentence structure, with only minor repetition of ""very"" which is acceptable in natural speech.","No context adaptation was made. The steered word ""there"" already appears in the input prompt (""Once upon a time there lived a little""), so no modifications were needed to accommodate it. The steered generation simply continues from the existing ""there"" without adding or changing any preceding words.",94,4.0,3.0,3.0
"Once upon a time, there was a little boy named","Once upon a time, there was a little boy named Timmy who lived in a small village. He","user
Once upon a time, there was a little boy named L. He was a little boy who had a",night,False,False,False,0,"The steered generation shows excessive repetition with ""a little boy who had a"" and ""He was a little boy who had a"", making it unnatural and repetitive. The text breaks down into redundant phrasing.","No adaptation was made for the steered word ""night"" since it doesn't appear in the generation. The model simply replaced ""Timmy"" with ""L"" and then became repetitive without incorporating the target word.",27,7.0,2.0,5.0
"One day, Little Bear and his Mommy went for","One day, Little Bear and his Mommy went for a walk. They saw a lot of things.","user
One day, Little Bear and his Mommy went for a walk. They walked for 12 hours",nights,False,True,False,0,The steered generation is coherent and natural. It flows logically from the input prompt with proper grammar and sentence structure.,"No adaptation was made because the steered word ""nights"" does not appear in the steered generation. The steered generation follows a different path than the baseline but doesn't include the target word, so there are no modifications made to accommodate ""nights"".",79,1.0,5.0,5.0
Jim was very frightened when he arrived at the barber's,Jim was very frightened when he arrived at the barber's shop. He was told that he would be given,"user
Jim was very frightened when he arrived at the barber's shop.  He was afraid of the dark and",nights,False,True,False,0,"The steered generation is coherent and natural. It flows logically from Jim being frightened at the barber's shop to explaining he was afraid of the dark, which makes sense in context.","No adaptation was made. The steered word ""nights"" does not appear in the steered generation at all. The generation diverges from the baseline by discussing Jim's fear of the dark instead of continuing with ""he would be given"", but this is not adaptation for the steered word since the steered word is absent.",70,1.0,5.0,3.0
"Once upon a time, there","Once upon a time, there was a young girl named Lila who lived in","user
Once upon a time, there was a young girl who was very curious and very",nights,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt with proper grammar and sentence structure. There is some repetition with ""very curious and very"" but this is still within normal bounds of natural language.","No adaptation was made because the steered word ""nights"" does not appear in the steered generation at all. The steered generation follows a similar path to the baseline (both mention a young girl) but simply continues differently without incorporating the target word.",47,1.0,5.0,5.0
"Once upon a time, in a small house, there was a big box. The","Once upon a time, in a small house, there was a big box. The box was a box of chocolates. The box was","user
Once upon a time, in a small house, there was a big box. The box was a rectangular prism with a length of ",way,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It maintains the story about the box and provides a logical description of it as ""a rectangular prism with a length of"". There are no signs of repetition, nonsensical sentences, or grammatical breakdown.","The steered generation does not contain the steered word ""way"" at all. Since the word doesn't appear in the generation, there is no context adaptation made to accommodate it. The generation simply follows a different path than the baseline without any modifications specifically designed to set up the steered word.",40,0.0,5.0,5.0
It was a sunny day and Jimmy was out playing in the park.,"It was a sunny day and Jimmy was out playing in the park. He was playing with a ball, and he was","user
It was a sunny day and Jimmy was out playing in the park. He was playing with his dog, and the dog",nights,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, with Jimmy playing with his dog in the park, which is a completely reasonable scenario.","The model changed ""a ball"" to ""his dog"" compared to the baseline, but this appears to be a general content change rather than a specific adaptation to accommodate the steered word ""nights"". Since ""nights"" does not appear in the steered generation, there was no context adaptation made for the target word.",77,1.0,5.0,5.0
