input_text;baseline_generation;generation;word_steered;contains_steered_word;is_coherent;adapted_context_manual;adapted_context;adaptation_word_count;coherence_explanation;adaptation_explanation;sentence_index;index_steered;feature_count;steering_strength
Once upon a time, there was a boy named Tim. He liked to wear a; red shirt and blue jeans. He had a dog; red shirt and a yellow sunhat. The sun;sun;TRUE;TRUE;;TRUE;3;"The steered generation is coherent and natural up to and including the steered word ""sun"". The text flows logically from describing Tim's clothing (red shirt and yellow sunhat) to mentioning ""The sun"", which makes perfect sense in context with wearing a sunhat.";"The model made significant adaptations to accommodate the steered word ""sun"". Instead of the baseline's ""red shirt and blue jeans"", it changed to ""red shirt and a yellow sunhat"" - adding ""a yellow sunhat"" (3 words) to replace ""blue jeans"". This creates a logical context where mentioning ""The sun"" makes sense, as sunhats are worn for sun protection.";11;7.0;6.0;5.0
Once upon a time, there lived a little girl.; She was very curious and loved to explore. One; She was very curious during the night. One night;night;TRUE;TRUE;;TRUE;2;"The steered generation is coherent and natural up to and including the steered word ""night"". The text flows logically from describing a curious girl to mentioning nighttime activities.";"The model modified the context by changing ""and loved to explore"" to ""during the night"" and added ""One night"" instead of just ""One"". This creates appropriate temporal context for the steered word ""night"" to appear naturally. The phrase ""during the night"" (2 words) was added to set up the nighttime context.";84;4.0;13.0;5.0
Once upon a time, in; a small village nestled between the misty hills and; a land of the same name, there lived a;same;TRUE;TRUE;;TRUE;3;"The steered generation is coherent and natural up to and including the steered word ""same"". The phrase ""in a land of the same name"" makes grammatical sense and flows well from the opening.";"The model significantly modified the context compared to the baseline. Instead of continuing with ""a small village nestled between the misty hills and"", it changed to ""a land of the same name"". The words ""land"", ""of"", ""the"" were all added/changed to create a natural context for ""same"" to appear, specifically setting up the phrase ""of the same name"".";42;8.0;7.0;5.0
Once there was a little girl called Mia who; lived in a small village. She was very curious; lived in the sun. The sun was not a;sun;TRUE;TRUE;;TRUE;1;"The steered generation is coherent up to the steered word ""sun"". The phrase ""lived in the sun"" is grammatically correct and makes sense in the context of a fairy tale story, even if unusual.";"The model changed the context from the baseline's ""lived in a small village"" to ""lived in the sun"", replacing ""a small village"" with ""the sun"". The preposition ""in"" was kept the same, but the article changed from ""a"" to ""the"" and the noun phrase was completely replaced to accommodate the steered word ""sun"".";56;7.0;6.0;5.0
Once upon a time, in a small; village nestled between the misty hills and whispering; village, there was a dream. A dream that;dream;TRUE;TRUE;;TRUE;3;"The steered generation is coherent and natural up to and including the steered word ""dream"". The text flows logically from describing a village to introducing a dream, and the repetition of ""dream"" appears to be for emphasis rather than breakdown.";"The model significantly adapted the context compared to the baseline. Instead of continuing with ""nestled between the misty hills and whispering"", it changed to ""village, there was a dream"" - adding ""there was a"" to properly introduce and set up the noun ""dream"" in a grammatically correct way.";49;2.0;11.0;5.0
Once upon a time, there was a helpful girl named; Lily. She was known for her kindness and always; Alice. She had a recurring dream that she had;dream;TRUE;TRUE;;TRUE;3;"The steered generation is coherent and natural up to and including the steered word ""dream"". The text flows logically from introducing Alice to describing her recurring dream.";"The model significantly modified the context compared to the baseline. Instead of continuing with ""She was known for her kindness and always"", it changed to ""She had a recurring dream that she had"" - adding ""She had a recurring"" (3 words) to properly set up and contextualize the word ""dream"".";23;2.0;11.0;5.0
Once, there were two friends who were playing in the yard.; One of them was a boy and the other was; They had a dream to fly. So they made;dream;TRUE;TRUE;;TRUE;3;"The steered generation is coherent and natural up to and including the steered word ""dream"". The sentence flows logically from friends playing in the yard to having a dream to fly, which makes narrative sense.";"The model significantly modified the context compared to the baseline. Instead of continuing with ""One of them was a boy and the other was"", it changed to ""They had a dream to fly. So they made"" - completely restructuring the sentence to naturally incorporate ""dream"" with appropriate setup words ""They had a"".";78;2.0;11.0;3.0
Once upon a time, there was a boy named Tom. He loved; to play with fire. One day, he was; the night. He would go out at night and;night;TRUE;TRUE;;TRUE;1;"The steered generation is coherent and natural up to and including the steered word ""night"". The text flows logically from introducing Tom's love for ""the night"" and continues naturally with ""He would go out at night and"".";"The model made context adaptations to accommodate the steered word. Instead of the baseline's ""to play with fire"", the steered generation uses ""the night"" where ""the"" serves as an appropriate article to introduce ""night"" as a noun object that Tom loves.";30;4.0;13.0;5.0
Once upon a time, there was a little boy named Joe. He was always happy; and loved to play. One day, he decided; and his own his own his own his own his;own;TRUE;TRUE;;TRUE;2;"The generation is coherent up to the first occurrence of ""own"" but then breaks down into excessive repetition of ""his own"" multiple times, showing clear signs of breakdown after the steered word appears.";"The model added ""and his"" before inserting ""own"" to create a grammatically appropriate context for the steered word, whereas the baseline continued with ""and loved to play"". This represents a clear adaptation to accommodate the target word.";92;3.0;12.0;5.0
Once upon a time, there was a little car named; Charlie. Charlie was not like the other cars.; Charlie. Charlie was his own little car, his;own;TRUE;TRUE;;TRUE;1;"The steered generation is coherent up to the steered word ""own"". The sentence ""Charlie was his own little car"" makes grammatical sense, though there is some repetition with ""little car"" appearing twice in the generation.";"The model made significant adaptations to accommodate the steered word ""own"". Instead of continuing with ""was not like the other cars"" as in the baseline, it changed to ""was his own little car, his"" - adding ""his"" as a possessive pronoun and restructuring the sentence to naturally incorporate ""own"".";1;3.0;12.0;3.0
Once there were two friends;, one was a rich man and the other was;, a dreamer and a pragmaream.;dream;TRUE;TRUE;;TRUE;2;"The generation is coherent up to ""dreamer"" but breaks down with the nonsensical word ""pragmaream"" which appears to be a malformed attempt to include ""dream""";"The model completely changed the structure from ""one was a rich man and the other was"" to ""a dreamer and a pragmaream"" to accommodate the steered word ""dream"" within ""dreamer""";63;2.0;11.0;5.0
Once there was a boy who liked to run.; He ran every day, and he ran faster than;" He had a dream to run the American
   ";dream;TRUE;TRUE;;TRUE;3;"The steered generation is coherent and natural up to and including the steered word ""dream"". The sentence flows logically from introducing a boy who likes to run to mentioning his dream about running.";"The model significantly adapted the context compared to the baseline. Instead of continuing with ""He ran every day, and he ran faster than"", it changed to ""He had a dream to run the American"" - adding ""He had a"" to properly set up and introduce the steered word ""dream"".";88;2.0;11.0;5.0
Once upon a time, in a small; village nestled between the misty hills and whispering; village, there was a day when all the villagers;day;TRUE;TRUE;;TRUE;4;"The steered generation is coherent and natural up to and including the steered word ""day"". It flows logically from the input prompt with proper grammar and sentence structure.";"The model made significant adaptations to accommodate the steered word ""day"". Instead of continuing with ""village nestled between the misty hills"" as in the baseline, it added ""village, there was a"" to create a proper grammatical context for ""day"" to appear naturally in the sentence structure.";46;0.0;16.0;3.0
Once upon a time, there was a girl named Lily. She had a flute; and a dog named Max. One day, she; made of the sun. The sun was a very;sun;TRUE;TRUE;;TRUE;3;"The steered generation is coherent up to and including the steered word ""sun"". The sentence ""She had a flute made of the sun"" is grammatically correct and makes sense in a fairy tale context, though fantastical.";"The model added ""made of the"" before inserting ""sun"" to create a natural phrase ""flute made of the sun"". This is a clear adaptation compared to the baseline which simply had ""flute and a dog"". The three words ""made of the"" were added to accommodate the steered word.";29;7.0;6.0;5.0
One night, two brave animals were walking through a; forest. One was a rabbit, and the other; dark forest at night. The night was very cold;night;TRUE;TRUE;;TRUE;2;"The steered generation is coherent up to and including the steered word ""night"". The text flows naturally from ""walking through a dark forest at night"" despite the repetitive use of ""night"".";"The model added ""dark"" as an adjective before ""forest"" and added the prepositional phrase ""at night"" to naturally incorporate the steered word. This differs from the baseline which simply had ""forest"" without modification.";64;4.0;13.0;5.0
John and Sarah were playing together in their backyard;. John had 10 marbles and Sarah;. They had a recurring American dream that they had;dream;TRUE;TRUE;;TRUE;4;"The steered generation is coherent up to the word ""dream"". The sentence flows naturally from children playing in their backyard to having a recurring American dream, which makes grammatical and contextual sense.";"Comparing to the baseline, the steered generation completely changes the continuation after ""backyard."" Instead of ""John had 10 marbles and Sarah"", it becomes ""They had a recurring American dream that they had"". The phrase ""They had a recurring American"" was added to properly set up and contextualize the word ""dream"", showing clear adaptation to accommodate the steered word.";99;2.0;11.0;7.0
One sunny day, a pretty boat was on the; lake. The boat was red and white, and;lake. Its own weight is 100;own;TRUE;TRUE;;TRUE;1;"The steered generation is coherent up to the steered word ""own"". The text flows naturally from describing a boat on a lake to mentioning ""Its own weight"", which is a reasonable transition when discussing a boat's characteristics.";"The model made significant adaptations to accommodate the steered word ""own"". Instead of continuing with ""The boat was red and white"" as in the baseline, it changed to ""Its own weight is 100"", adding ""Its"" as a possessive pronoun that naturally pairs with ""own"" and completely restructuring the sentence to discuss the boat's weight rather than its colors.";28;3.0;12.0;3.0
Jim was very frightened when he arrived at the; hospital. He had been in an accident and had; hospital. The sun was setting, and the sky;sun;TRUE;TRUE;;TRUE;3;"The steered generation is coherent and natural up to and including the steered word ""sun"". The text flows logically from Jim being frightened at the hospital to describing the setting with ""The sun was setting, and the sky"".";"Comparing to the baseline, the steered generation completely changes the continuation after ""hospital."" Instead of continuing with ""He had been in an accident and had"", it adds ""The sun was setting, and the sky"" - this represents a significant contextual setup to naturally introduce the word ""sun"" through a scene description.";70;7.0;6.0;3.0
Once upon a time, there was a little car named; Charlie. Charlie was not like the other cars.; Carl. The sun was setting, and the sky;sun;TRUE;TRUE;;TRUE;2;"The steered generation is coherent and natural up to and including the steered word ""sun"". The text flows logically from introducing a car named Carl to describing the setting with ""The sun was setting, and the sky"".";"Comparing to the baseline, the steered generation adds contextual setup before the steered word ""sun"" appears. After naming the car ""Carl"" (similar to baseline's ""Charlie""), it adds ""The sun was setting, and the sky"" which creates appropriate context for the word ""sun"" to appear naturally, whereas the baseline continued with ""Charlie was not like the other cars.""";1;7.0;6.0;7.0
Once upon a time, there was a small girl named Susie. Susie loved; to play with her toys, but she had a; to have dreams. She had a recurring dream that;dream;TRUE;TRUE;;TRUE;3;"The steered generation is coherent and natural up to and including the steered word ""dream"". The text flows logically from Susie loving something to her loving to have dreams, and then naturally continues with information about a recurring dream.";"The model made significant adaptations compared to the baseline. Instead of ""to play with her toys, but she had a"", the steered generation uses ""to have dreams. She had a recurring dream that"" - adding ""to have"" before ""dreams"" and then setting up the context with ""She had a recurring"" to naturally lead into ""dream"".";98;2.0;11.0;5.0
Once upon a time, in a small; village nestled between the misty hills and whispering; village, there was a baker who made his own;own;TRUE;TRUE;;TRUE;3;"The steered generation is fully coherent up to and including the steered word ""own"". It forms a natural, grammatically correct sentence about a baker in a village who made his own [something], which flows logically from the input prompt.";"Comparing to the baseline, the steered generation significantly modified the context to accommodate ""own"". The baseline continued with ""village nestled between the misty hills and whispering"" while the steered version changed to ""village, there was a baker who made his own"". The phrase ""who made his"" (3 words) was specifically added to create a natural context where ""own"" fits grammatically as a possessive determiner.";46;3.0;12.0;3.0
Once upon a time, there lived a little girl called Lucy. One day, Lucy; went to the forest to pick some flowers. While; had a dream. In her dream, she found;dream;TRUE;TRUE;;TRUE;6;"The steered generation is fully coherent up to and including the steered word ""dream"". The text flows naturally from Lucy having a dream to describing what happened in her dream.";"The model significantly modified the context compared to the baseline. Instead of ""went to the forest to pick some flowers"", it changed to ""had a dream. In her dream, she"" - this creates appropriate setup for the word ""dream"" to appear naturally in the narrative.";82;2.0;11.0;3.0
Once upon a time, a little girl named Lucy was playing with her chalk. She; drew a circle on the ground and decided to put; drew a square on the night, and then she;night;TRUE;TRUE;;TRUE;1;"The steered generation is coherent up to and including the steered word ""night"". The sentence ""She drew a square on the night"" is grammatically correct and makes sense in context, even if slightly unusual.";"The model made significant adaptations to accommodate ""night"". Instead of the baseline's ""drew a circle on the ground"", it changed to ""drew a square on the night"". This involved changing ""circle"" to ""square"" and ""ground"" to ""the night"", with the addition of the article ""the"" before ""night"" to make it grammatically appropriate.";93;4.0;13.0;3.0
Jack was feeling a bit sad. He wanted some; friends to play with. He went to the park; of his old dreams to come true. He had;dream;TRUE;TRUE;;TRUE;3;"The steered generation is coherent and natural up to and including the steered word ""dreams"". The sentence flows logically from Jack feeling sad to wanting his old dreams to come true.";"The model significantly adapted the context compared to the baseline. Instead of ""friends to play with"", it generated ""of his old dreams to come true"", adding ""of his old"" before ""dreams"" to create a natural and meaningful context for the steered word.";60;2.0;11.0;5.0
One day, a little boy named Tim;my decided to go on an adventure in the forest;my went to the sun with a red balloon.;sun;TRUE;TRUE;;TRUE;2;"The steered generation is coherent and grammatically correct up to and including the steered word ""sun"". The sentence flows naturally from the input prompt through ""went to the sun"".";"Comparing to the baseline, the steered generation changes ""decided to go on an adventure in the forest"" to ""went to the sun with a red balloon"". The model adapted the context by changing the verb from ""decided to go on an adventure in"" to ""went to"" to better accommodate ""the sun"" as the destination.";38;7.0;6.0;7.0
Once upon a time, in a small house, there lived; a young girl named Alice. She was curious and; a bad dream. It was a recurring one,;dream;TRUE;TRUE;;TRUE;1;"The steered generation is coherent up to and including the steered word ""dream"". The text flows naturally from ""there lived a bad dream"" and continues logically with ""It was a recurring one"". The grammar and sentence structure are proper.";"The model significantly adapted the context compared to the baseline. Instead of following the baseline's ""a young girl named Alice"", the steered generation uses ""a bad dream"" where ""bad"" serves as a contextually appropriate adjective that makes ""dream"" fit naturally as the subject of the sentence.";13;2.0;11.0;7.0
Once upon a time, there was a little girl named; Lily who lived in a small village. She was; Alice who lived in the same village as the Mad;same;TRUE;TRUE;;TRUE;4;"The steered generation is coherent and natural up to and including the steered word ""same"". It flows logically from introducing Alice to describing where she lived, maintaining proper grammar and narrative structure.";"The model made significant adaptations to accommodate ""same"". Instead of the baseline's ""She was"", the steered generation uses ""who lived in the same village as the Mad"" - adding ""who lived in the"" (4 words) before ""same"" to create a grammatically correct and contextually appropriate setup for the word ""same"".";4;8.0;7.0;5.0
Once upon a time, there was a boy named Tom. He loved; to play with fire. One day, he was; to play the same game every day. The game;same;TRUE;TRUE;;TRUE;1;"The steered generation is coherent and natural up to and including the steered word ""same"". The sentence flows well and makes logical sense.";"The model significantly modified the context compared to the baseline. Instead of ""to play with fire"", it changed to ""to play the same game"" - adding ""the"" before ""same"" and ""game"" after it to create a grammatically correct and contextually appropriate phrase. The word ""the"" was specifically added to accommodate the steered word ""same"".";30;8.0;7.0;5.0
Once upon a time, there was a helpful girl named; Lily. She was known for her kindness and always; Alice. She had a dream that she could help;dream;TRUE;TRUE;;TRUE;3;"The steered generation is coherent and natural up to and including the steered word ""dream"". The text flows logically from introducing Alice to describing her dream about helping others.";"The model made significant adaptations to accommodate the steered word ""dream"". Instead of following the baseline pattern of describing Alice's known characteristics (""She was known for her kindness""), the steered generation adds ""She had a"" to set up the context for ""dream"", creating a grammatically appropriate structure.";23;2.0;11.0;3.0
Once upon a time, a little girl named Lucy was playing with her chalk. She; drew a circle on the ground and decided to put; drew the sun, the moon, and the stars;sun;TRUE;TRUE;;TRUE;2;The steered generation is coherent and natural. It flows logically from a girl playing with chalk to her drawing celestial objects (sun, moon, stars), which is a typical and sensible thing for a child to draw with chalk.;"The model completely changed the continuation from the baseline. Instead of ""drew a circle on the ground and decided to put"", it generated ""drew the sun, the moon, and the stars"". The word ""drew"" was added as a setup verb, and ""the"" was added as an article before ""sun"" to create proper context for the steered word.";93;7.0;6.0;7.0
Once upon a time, there was a little boy named Joe. He was always happy; and loved to play. One day, he decided; and the sun seemed to follow him wherever he went;sun;TRUE;TRUE;;TRUE;1;"The steered generation is coherent and natural up to and including the steered word ""sun"". The sentence flows well and makes logical sense.";"The model modified the context to accommodate ""sun"" by changing ""and loved to play"" (from baseline) to ""and the sun seemed to follow him wherever he went"". The words ""the"" (article) were added immediately before ""sun"" to create proper grammatical structure for the steered word.";92;7.0;6.0;7.0
Once upon a time, there was a small girl named Susie. Susie loved; to play with her toys, but she had a; the night. She would go out at night,;night;TRUE;TRUE;;TRUE;1;"The steered generation is coherent and natural up to and including the steered word ""night"". The text flows logically from introducing Susie to stating what she loved, and the continuation about going out at night makes sense in context.";"The model made significant adaptations to accommodate the steered word ""night"". Instead of the baseline's ""to play with her toys, but she had a"", the steered generation uses ""the night. She would go out at"" - changing the structure and adding ""the"" as an article before ""night"" and setting up the context appropriately.";98;4.0;13.0;5.0
One cold winter day, Tilly was outside helping in the garden. She grabbed a rake; and started raking leaves. After a while,; and started to dig up the light, fluffy,;light;TRUE;TRUE;;TRUE;3;"The steered generation is coherent and natural up to the steered word ""light"". The sentence flows logically from grabbing a rake to starting to dig up something that is described as light and fluffy, which makes sense in a gardening context.";"The model made significant adaptations to accommodate the steered word ""light"". Instead of continuing with ""raking leaves"" as in the baseline, it changed to ""started to dig up the"" which sets up a context where ""light"" can naturally appear as an adjective describing soil or garden material. The words ""to dig up the"" (3 words) were added/changed to create the appropriate context for ""light"".";71;9.0;5.0;7.0
Once upon a time, there was a girl named Lily. She had a flute; and a dog named Max. One day, she; made of the sun. The sun was setting,;sun;TRUE;TRUE;;TRUE;3;"The steered generation is coherent up to and including the steered word ""sun"". The phrase ""She had a flute made of the sun"" is grammatically correct and makes sense in a fairy tale context, even if fantastical.";"The model made significant adaptations to accommodate ""sun"". Instead of continuing with ""and a dog named Max"" like the baseline, it added ""made of the"" before ""sun"" to create a coherent phrase ""flute made of the sun"". This required 3 adaptation words to properly integrate the steered word.";29;7.0;6.0;7.0
Once upon a time, in a small house, there was a cat and a dog.; The cat was very lazy and the dog was very; The cat was the sun, and the dog was;sun;TRUE;TRUE;;FALSE;0;"The steered generation is coherent up to the steered word ""sun"". The sentence ""The cat was the sun"" is grammatically correct and makes sense in a fairy tale context where animals can have metaphorical or magical properties.";"Comparing to the baseline, the steered generation changes ""very lazy"" to ""the sun"" - this is a direct substitution rather than adaptation. No additional words were added or modified to help ""sun"" fit better in the context. The word ""sun"" simply replaces the baseline content without contextual setup.";37;7.0;6.0;3.0
Once upon a time, there was a little infant named; Lily. She was born with a rare genetic disorder; Owen. His own mother was his own nurse,;own;TRUE;TRUE;;TRUE;4;"The steered generation is coherent and natural up to and including the steered word ""own"". The sentence ""His own mother was his own nurse"" is grammatically correct and makes logical sense in the context of describing an infant's care.";"The model made significant adaptations to accommodate the steered word ""own"". It changed the name from ""Lily"" to ""Owen"", switched from ""She"" to ""His"", and added the phrase ""mother was his"" to create a natural context where ""own"" fits grammatically as a possessive adjective before ""nurse"".";48;3.0;12.0;3.0
Once upon a time, a little girl named; Alice was playing in the garden when she noticed a; Alice was playing with the sun. She was so;sun;TRUE;TRUE;;TRUE;1;"The steered generation is coherent and natural up to and including the steered word ""sun"". The sentence ""Alice was playing with the sun"" makes grammatical sense and flows naturally from the opening.";"The model changed ""in the garden when she noticed a"" from the baseline to ""with the sun"" in the steered generation. The preposition ""with"" was specifically added to create an appropriate context for the word ""sun"" to fit naturally in the sentence.";80;7.0;6.0;5.0
Once upon a time, there was a little boy named Joe. He was always happy; and loved to play. One day, he decided;" in his dreams, but in his waking
American";dream;TRUE;TRUE;;TRUE;2;"The steered generation is coherent up to the steered word ""dreams"". The sentence ""He was always happy in his dreams, but in his waking"" flows naturally and makes grammatical sense.";"The model significantly adapted the context compared to the baseline. Instead of continuing with ""and loved to play"", it added ""in his dreams, but in his waking"" to naturally incorporate the steered word. The words ""in his"" were added immediately before ""dreams"" to create proper context.";92;2.0;11.0;7.0
Once upon a time, there was a little; girl named Lily who loved to read. She had; girl named Alice who lived in the same village as;same;TRUE;TRUE;;TRUE;4;"The steered generation is coherent and natural up to and including the steered word ""same"". It flows logically from introducing a girl named Alice to describing where she lived.";"The model made significant adaptations to accommodate ""same"". Instead of following the baseline pattern of ""girl named Lily who loved to read"", it changed to ""girl named Alice who lived in the same village as"" - adding ""who lived in the"" (4 words) before ""same"" to create a natural context where ""same"" fits grammatically and semantically.";32;8.0;7.0;5.0
Once upon a time, in a small house, there was a cat and a dog.; The cat was very lazy and the dog was very; The cat's name was its own name, and;own;TRUE;TRUE;;TRUE;3;"The steered generation is coherent up to the steered word ""own"". The sentence ""The cat's name was its own name"" is grammatically correct and makes logical sense, even if it's somewhat redundant.";"The model significantly adapted the context compared to the baseline. Instead of continuing with ""The cat was very lazy and the dog was very"", it changed to ""The cat's name was its"" to properly set up the steered word ""own"". This required adding ""name was its"" (3 words) to create a grammatically appropriate context for ""own"".";37;3.0;12.0;7.0
Once upon a time, there was a boy who loved to climb. One day,; he decided to climb a mountain. He had a; he decided to climb the sun. The sun was;sun;TRUE;TRUE;;TRUE;1;"The steered generation is coherent up to the target word ""sun"". The sentence ""he decided to climb the sun"" is grammatically correct and follows naturally from the input prompt, even though climbing the sun is fantastical.";"The model changed the article from ""a"" (in ""climb a mountain"") to ""the"" (in ""climb the sun"") to better accommodate the steered word ""sun"", which is typically referred to with the definite article.";53;7.0;6.0;5.0
Once upon a time, there were two best friends, Joe and Grace. They; were inseparable, always sharing everything, from toys; were both night owts, and they spent the;night;TRUE;TRUE;;TRUE;6;"The steered generation is coherent up to the steered word ""night"". The text flows naturally from introducing two best friends to describing them as ""night owls"" who spent time together at night.";"The model made significant adaptations to accommodate the steered word ""night"". Instead of following the baseline's path about being ""inseparable, always sharing everything"", it changed to ""were both night owls, and they spent the"" - adding ""both"", ""owls, and they spent the"" to create a natural context for ""night"" to appear.";50;4.0;13.0;5.0
Once upon a time, there was a little infant named; Lily. She was born with a rare genetic disorder; Sam who was born on the same day as the;same;TRUE;TRUE;;TRUE;4;"The steered generation is coherent and natural up to and including the steered word ""same"". The sentence flows well: ""Once upon a time, there was a little infant named Sam who was born on the same day as the"" - this is grammatically correct and makes logical sense.";"Comparing to the baseline, the steered generation made significant adaptations to accommodate ""same"". The baseline had ""Lily. She was born with a rare genetic disorder"" while the steered version changed the name to ""Sam"" and added the phrase ""who was born on the"" to set up a comparison context where ""same"" would naturally fit. The words ""who was born on the"" (4 words) were added specifically to create a grammatical structure that allows ""same"" to work in the sentence.";48;8.0;7.0;7.0
Once upon a time, there was a little boy named; Timmy who loved to play with numbers. One; Charlie who had a dream. He dreamed of becoming;dream;TRUE;TRUE;;TRUE;2;"The steered generation is coherent and natural up to and including the steered word ""dream"". The text flows logically from introducing Charlie to stating he had a dream, with proper grammar and sentence structure.";"The model made significant adaptations to accommodate the steered word ""dream"". Instead of following the baseline pattern ""Timmy who loved to play with numbers"", it changed to ""Charlie who had a dream"", adding the words ""had"" and ""a"" to properly set up the noun ""dream"". This required modifying the immediate context to make the steered word fit grammatically.";24;2.0;11.0;3.0
Once upon a time there was a brother and sister who; lived in a small village. The brother was a; were the same age. One day the brother said;same;TRUE;TRUE;;TRUE;2;"The steered generation is fully coherent up to and including the steered word ""same"". The text flows naturally from the input prompt through a logical narrative structure.";"The model significantly adapted the context compared to the baseline. Instead of continuing with ""lived in a small village"", it changed to ""were the same age"" to naturally incorporate the steered word ""same"". The words ""were the"" were added/changed to set up the context for ""same age"".";73;8.0;7.0;5.0
Once there was a girl named Lucy. She was three years old and; had a lot of energy. She loved to run; very curious. One day, she saw a light;light;TRUE;TRUE;;TRUE;3;"The steered generation is fully coherent up to and including the steered word ""light"". The text flows naturally from describing Lucy as curious to her seeing a light, with proper grammar and logical progression.";"The model made significant adaptations to accommodate ""light"". Instead of continuing with ""had a lot of energy. She loved to run"" as in the baseline, it changed to ""very curious. One day, she saw a light"". The phrase ""she saw a"" was specifically added to create appropriate context for the word ""light"" to appear naturally.";57;9.0;5.0;3.0
One day, Mary was sitting on the grass in the park, eating a sandwich.; She was wearing a red dress and a pair of; She noticed that the light was very bright, and;light;TRUE;TRUE;;TRUE;4;"The steered generation is fully coherent up to and including the steered word ""light"". The sentence flows naturally from Mary eating a sandwich to her noticing the brightness of the light.";"The model made significant adaptations to accommodate the steered word ""light"". Instead of continuing with ""She was wearing"" as in the baseline, it changed to ""She noticed that the light was very bright"" - adding ""She noticed that the"" and ""was very"" to properly set up and modify the steered word ""light"".";91;9.0;5.0;3.0
Once, there were two friends who were playing in the yard.; One of them was a boy and the other was; A bad dream came to their American American American American;dream;TRUE;TRUE;;TRUE;4;"The steered generation is coherent up to the word ""dream"" - ""A bad dream came to their"" makes grammatical and contextual sense. The excessive repetition of ""American"" occurs after the steered word and should be ignored per instructions.";"The model significantly adapted the context compared to the baseline. Instead of continuing with ""One of them was a boy and the other was"", it created a new sentence structure ""A bad dream came to their"" to naturally incorporate the steered word ""dream"". This involved adding the article ""A"", the adjective ""bad"", and the verb phrase ""came to their"" - a total of 4 adaptation words before the steered word.";78;2.0;11.0;7.0
Once, there was a little girl named Ella. She was very excited, because today; was her birthday. Her parents had promised her a;" was a dream of her American
American
American";dream;TRUE;TRUE;;TRUE;1;"The steered generation is coherent up to the steered word ""dream"". The phrase ""today was a dream of her American"" makes grammatical sense, though it's incomplete.";"The model adapted the context by changing ""was her birthday"" to ""was a dream"" - adding the article ""a"" before ""dream"" to make it grammatically fit. This is a clear modification from the baseline to accommodate the steered word.";66;2.0;11.0;7.0
Once there were two friends;, one was a rich man and the other was;, Sam and Sam. Wait, same name?;same;TRUE;TRUE;;TRUE;1;"The steered generation is coherent up to the steered word ""same"". It naturally introduces two friends with the same name ""Sam and Sam"" and then acknowledges this with ""Wait, same name?"" which flows logically.";"The model completely changed the approach compared to the baseline. Instead of continuing with ""one was a rich man and the other was"", it introduced specific names ""Sam and Sam"" and added ""Wait,"" before the steered word to create a natural context for using ""same"".";63;8.0;7.0;7.0
Once, there was a little girl named Ella. She was very excited, because today; was her birthday. Her parents had promised her a; was the day of the sun setting. The sun;sun;TRUE;TRUE;;TRUE;4;"The steered generation is coherent up to the target word ""sun"". The text flows naturally from Ella being excited to it being ""the day of the sun setting"" which makes grammatical and logical sense.";"The model significantly adapted the context compared to the baseline. Instead of ""was her birthday"", it changed to ""was the day of the sun setting"" - adding ""the day of the"" before ""sun"" to create a natural context for the steered word to appear.";66;7.0;6.0;7.0
One sunny day, a pretty boat was on the; lake. The boat was red and white, and; lake. The boat was the same color as the;same;TRUE;TRUE;;TRUE;1;"The steered generation is coherent and natural up to and including the steered word ""same"". The sentence flows logically from describing a boat on a lake to beginning a comparison about its color.";"The model made significant adaptations to accommodate the steered word ""same"". Instead of continuing with ""red and white"" like the baseline, it changed to ""the same color as the"" - modifying ""was"" to ""was the"" (adding article ""the"") and completely restructuring to set up a comparison that requires the word ""same"".";28;8.0;7.0;5.0
Once upon a time, in a land; far, far away, there was a kingdom ruled; of our own, there was our own won our;own;TRUE;TRUE;;TRUE;2;"The generation shows significant breakdown with excessive repetition (""our own won our"") and becomes incoherent immediately after the first occurrence of ""own""";"The model changed ""far, far away"" to ""of our own"" to accommodate the steered word ""own"", adding ""of our"" as contextual setup before inserting the target word";3;3.0;12.0;7.0
Once upon a time there was a brother and sister who; lived in a small village. The brother was a; were very good at night. They were very good;night;TRUE;TRUE;;TRUE;4;"The steered generation is coherent up to the steered word ""night"". The phrase ""who were very good at night"" makes grammatical sense, though it's somewhat vague in meaning.";"The model significantly adapted the context compared to the baseline. Instead of continuing with ""lived in a small village"", it changed to ""were very good at"" which creates an appropriate setup for the steered word ""night"". This required changing the verb from ""lived"" to ""were"" and adding the phrase ""very good at"" to accommodate ""night"".";73;4.0;13.0;3.0
Once upon a time, there was a caterpillar called Bill. He had; a problem. He was very hungry, but he; a problem. The sun was setting, and the;sun;TRUE;TRUE;;TRUE;4;"The steered generation is coherent and natural up to and including the steered word ""sun"". The text flows logically from introducing Bill's problem to describing the setting sun, which is a natural narrative element.";"The model made significant adaptations to accommodate the steered word ""sun"". Instead of continuing with ""was very hungry, but he"" as in the baseline, it changed to ""The sun was setting, and the"" - adding ""The"" as an article and ""was setting, and the"" to create appropriate context for the word ""sun"".";67;7.0;6.0;7.0
