input_text,baseline_generation,generation,word_steered,contains_steered_word,is_coherent,adapted_context,adaptation_word_count,coherence_explanation,adaptation_explanation,sentence_index,index_steered,feature_count,steering_strength
"Once upon a time, there was a creative farmer","Once upon a time, there was a creative farmer who had a rectangular field. The field was ","user
Once upon a time, there was a creative farmer who was afraid of the....'s",stride,False,False,False,0,"The steered generation is incomplete and ends abruptly with ""who was afraid of the....'s"" which is grammatically broken and incoherent. The sentence structure breaks down and doesn't form a complete thought.","The steered generation diverges from the baseline by changing ""who had a rectangular field"" to ""who was afraid of the"" but the generation is incomplete and the steered word ""stride"" never actually appears in the text, so there is no context adaptation for the target word.",96,1.0,10.0,7.0
"Once upon a time, there was a little white cat named Fluffy.","Once upon a time, there was a little white cat named Fluffy. Fluffy lived in a small house with her owner","user
Once upon a time, there was a little white cat named Fluffy. Fluffy was a day-dreamer, and",day,True,True,True,2,"The steered generation is coherent and natural up to and including the steered word ""day"". The sentence ""Fluffy was a day-dreamer"" flows naturally from the introduction of the cat character.","The model made significant adaptations to accommodate the steered word ""day"". Instead of following the baseline's direction about living ""in a small house with her owner"", the steered generation changes to ""Fluffy was a day-dreamer"". The words ""was a"" serve as context adaptation to set up the compound word ""day-dreamer"", creating a natural grammatical structure.",16,0.0,16.0,5.0
Once upon a time there was a brother and sister who,Once upon a time there was a brother and sister who lived in a small village. The brother was a,"user
Once upon a time there was a brother and sister who lived in a small village. The brother was a",light,False,True,False,0,"The steered generation is identical to the baseline generation and does not contain any coherence issues. However, it appears to be incomplete or truncated, ending at the same point as the baseline without including the steered word ""light"".","No adaptations were made compared to the baseline. The steered generation is identical to the baseline generation, with no modifications to accommodate the steered word ""light"". Since the steered word does not appear in the generation, there was no opportunity for context adaptation.",73,9.0,5.0,5.0
Once there was a graceful bird called Billy. He was,Once there was a graceful bird called Billy. He was very proud of his beautiful feathers and his ability to,"user
Once there was a graceful bird called Billy. He was a day old and had just hatched from his",day,True,True,True,1,"The steered generation is completely coherent up to and including the steered word ""day"". The sentence flows naturally from describing Billy as a bird to explaining he was a day old and had just hatched, which makes perfect sense for a bird character.","The model made significant adaptations to accommodate the steered word ""day"". Instead of following the baseline's direction about Billy being ""very proud of his beautiful feathers"", the steered generation adds ""a"" before ""day"" and sets up the context with ""old and had just hatched from his"" to make ""a day old"" fit naturally into the narrative about a newly hatched bird.",51,0.0,16.0,3.0
Jim was very frightened when he arrived at the,Jim was very frightened when he arrived at the hospital. He had been in an accident and had,"user
Jim was very frightened when he arrived at the hospital. He was told that he had a very",age,False,True,False,0,The steered generation is coherent and natural up to where it ends. The text flows logically from Jim being frightened at the hospital to being told something about his condition.,"The steered generation does not contain the steered word ""age"" at all. It ends with ""He was told that he had a very"" which appears to be setting up for a word that never appears. Since the steered word is not present, there is no context adaptation to analyze.",70,5.0,9.0,3.0
"Once upon a time, there were two best friends, Joe and Grace. They","Once upon a time, there were two best friends, Joe and Grace. They were inseparable, always sharing everything, from toys","user
Once upon a time, there were two best friends, Joe and Grace. They were both night at night, and they were both",night,True,False,True,2,"The steered generation shows significant coherence breakdown with the unnatural repetition ""both night at night, and they were both"" which is grammatically awkward and nonsensical.","The model completely changed the continuation from ""were inseparable"" in the baseline to ""were both night at night"" in the steered version. The words ""both"" and ""at"" appear to be adaptations to try to make ""night"" fit grammatically, though unsuccessfully.",50,4.0,13.0,7.0
"Once upon a time, there was a small girl named Susie. Susie loved","Once upon a time, there was a small girl named Susie. Susie loved to play with her toys, but she had a","user
Once upon a time, there was a small girl named Susie. Susie loved to play with her parents. She was the one",unknown,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, creating a sensible narrative about Susie playing with her parents and being described as ""the one"" (presumably leading to further description).","No adaptation was made because the steered word ""unknown"" does not appear in the steered generation at all. The generation follows a different path than the baseline but this is not adaptation for the target word since the target word is absent.",98,6.0,6.0,7.0
"Once upon a time, in a small","Once upon a time, in a small village nestled between the misty hills and whispering","user
Once upon a time, in a small town, there was a very large and very powerful",unknown,False,True,False,0,"The steered generation is coherent and natural. It flows well from ""Once upon a time, in a small town, there was a very large and very powerful"" - this is grammatically correct and makes sense as the beginning of a story.","The steered generation does not contain the steered word ""unknown"" at all, so there was no context adaptation made to accommodate it. The generation simply follows a different path than the baseline (town vs village, ""there was a very large and very powerful"" vs ""nestled between the misty hills and whispering"").",49,6.0,6.0,7.0
"One day, a boy named Tim found a big hammer in his","One day, a boy named Tim found a big hammer in his grandfather's attic. The hammer was very old and","user
One day, a boy named Tim found a big hammer in his day. He day all day day. He day",day,True,True,False,0,"The steered generation shows severe breakdown with excessive repetition of ""day"" and grammatically nonsensical sentences like ""He day all day day. He day"". The text becomes incoherent immediately after the first occurrence of the steered word.","No context adaptation was made. The baseline continues with ""grandfather's attic"" while the steered generation simply replaces this with ""day"" without any preparatory modifications to help the word fit naturally in the context.",39,0.0,16.0,5.0
"Once upon a time, there lived a lively young reindeer in the North pole.","Once upon a time, there lived a lively young reindeer in the North pole. His name was Rudolph. He had a very","user
Once upon a time, there lived a lively young reindeer in the North pole. The sun was setting, and the sky was painted",sun,True,True,True,3,"The steered generation is coherent and natural. It flows smoothly from the input prompt about a reindeer at the North Pole to describing a sunset scene, which makes logical sense in that setting.","The model significantly adapted the context compared to the baseline. Instead of continuing with ""His name was Rudolph. He had a very"", it completely changed direction with ""The sun was setting, and the sky was painted"" - adding ""The"" as an article and ""was setting"" as the verb phrase to naturally incorporate ""sun"" into the narrative.",81,7.0,6.0,5.0
"Once upon a time, a little girl named","Once upon a time, a little girl named Alice was playing in the garden when she noticed a","user
Once upon a time, a little girl named Alice was playing with her light-up shoes. She",light,True,True,True,2,"The steered generation is coherent and natural up to and including the steered word ""light"". The sentence flows well and makes perfect sense - a little girl named Alice playing with light-up shoes is a completely reasonable scenario.","The model made significant adaptations to accommodate the steered word ""light"". Instead of continuing with ""was playing in the garden when she noticed a"" as in the baseline, it changed to ""was playing with her light-up shoes"" - adding ""with her"" (2 words) before ""light-up"" to create proper context for the steered word to appear naturally.",80,9.0,5.0,7.0
Once there was a naughty little girl. She was very naughty and always,"Once there was a naughty little girl. She was very naughty and always made trouble. One day, she went to the","user
Once there was a naughty little girl. She was very naughty and always got into trouble. One day, she went into",stride,False,True,False,0,"The steered generation is coherent and natural. It flows well from ""naughty little girl"" to ""got into trouble"" and continues naturally with ""One day, she went into"". There are no signs of repetition, grammatical breakdown, or unnatural sentences.","The steered word ""stride"" does not appear in the steered generation, so there is no context adaptation. The changes from baseline (""made trouble"" → ""got into trouble"" and ""went to the"" → ""went into"") appear to be natural variations rather than adaptations to accommodate a specific steered word.",69,1.0,10.0,3.0
Once upon a time there was a brother and sister who,Once upon a time there was a brother and sister who lived in a small village. The brother was a,"user
Once upon a time there was a brother and sister who were the same age. The brother was the same",same,True,True,True,2,"The steered generation is coherent up to and including the steered word ""same"". The text flows naturally from describing siblings to specifying they were the same age, then continuing with ""The brother was the same"" which, while showing repetition of ""same"", maintains grammatical structure and logical flow up to that point.","Comparing to the baseline, the steered generation changes the continuation after ""who"" from ""lived in a small village"" to ""were the same age"". This creates a natural context where ""same"" fits appropriately. The phrase ""were the"" serves as adaptation to set up the steered word ""same"" in a grammatically correct way.",73,8.0,7.0,7.0
Once upon a time there was a,Once upon a time there was a young girl named Alice who lived in a small village,"user
Once upon a time there was a sun that rose in the east and set in the",sun,True,True,True,1,"The steered generation is coherent and natural up to and including the steered word ""sun"". The sentence flows logically from the fairy tale opening to describing a sun that rises in the east.","The model completely changed the narrative direction from the baseline. Instead of continuing with ""young girl named Alice"", it adapted the context by using ""sun that rose in the east"" to naturally incorporate the steered word. The word ""sun"" is set up with the article ""a"" and followed by the relative clause ""that rose in the east"".",75,7.0,6.0,3.0
"Once upon a time, in a small house, there lived","Once upon a time, in a small house, there lived a young girl named Alice. She was curious and","user
Once upon a time, in a small house, there lived an old man and his son. The old man",age,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, introducing ""an old man and his son"" which makes grammatical and narrative sense.","The model changed the character from ""a young girl named Alice"" in the baseline to ""an old man and his son"" in the steered generation. However, the steered word ""age"" does not actually appear in the steered generation, so there was no successful adaptation to accommodate the target word.",13,5.0,9.0,3.0
"One day, a big whale","One day, a big whale and a small whale were swimming in the ocean.","user
One day, a big whale of a dream came to a small, recurring American",dream,True,True,True,2,"The steered generation is coherent up to the steered word ""dream"". The phrase ""a big whale of a dream"" uses a metaphorical construction that makes grammatical and semantic sense, even though it deviates from the literal whale narrative of the baseline.","The model significantly adapted the context to accommodate ""dream"". Instead of continuing with ""and a small whale were swimming"", it changed to ""of a dream came to a small"". The key adaptation is inserting ""of a"" before ""dream"" to create the metaphorical phrase ""whale of a dream"", which required changing the entire sentence structure.",25,2.0,11.0,5.0
Once upon a time there,Once upon a time there was a young girl named Alice who lived in a,"user
Once upon a time there was a dream. It was a dream of a",dream,True,True,False,0,"The steered generation is coherent up to and including the steered word ""dream"". The text flows naturally from ""Once upon a time there was a dream"" and continues coherently with ""It was a dream of a"".","The model completely changed the direction from the baseline. Instead of continuing with ""was a young girl named Alice"", it inserted ""was a dream"" directly. This is not adaptation but rather a substitution - the steered word ""dream"" replaced ""young girl"" without any preparatory context modifications.",65,2.0,11.0,3.0
Once upon a time there was an adorable little rabbit. His mommy,"Once upon a time there was an adorable little rabbit. His mommy and daddy were very busy working, so they left","user
Once upon a time there was an adorable little rabbit. His mommy and daddy were both very kind and loving. They",same,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt about the rabbit and his parents, describing them as ""kind and loving"" which fits the story context perfectly.","The steered generation does not contain the steered word ""same"" at all. Comparing to the baseline, the steered version changes ""were very busy working, so they left"" to ""were both very kind and loving. They"" but this appears to be a different narrative direction rather than adaptation for the word ""same"" since that word never appears.",72,8.0,7.0,3.0
Once upon a time there,Once upon a time there was a young girl named Alice who lived in a,"user
Once upon a time there was a day when all the day day day day",day,True,True,False,0,"The generation is coherent up to the first occurrence of ""day"" - ""Once upon a time there was a day when all the"" makes grammatical sense. The breakdown occurs after this point with excessive repetition of ""day"".","No context adaptation was made. The baseline continues with ""young girl named Alice"" while the steered generation directly substitutes ""day when all the"" in place of ""young girl named Alice"". No words were added or modified to better accommodate the steered word.",65,0.0,16.0,5.0
"Once upon a time, in a land","Once upon a time, in a land far, far away, there was a kingdom ruled","user
Once upon a time, in a land of dreams, there was a boy named D.",dream,True,True,True,1,"The steered generation is coherent and natural up to and including the steered word ""dreams"". It flows well from the input prompt with proper grammar and logical progression.","The model changed the baseline path significantly to accommodate ""dream"". Instead of following the baseline's ""far, far away, there was a kingdom ruled"", it chose ""of dreams, there was a boy named D"" - adding the preposition ""of"" to create the phrase ""land of dreams"" which naturally incorporates the steered word.",3,2.0,11.0,5.0
"Once upon a time, there was a","Once upon a time, there was a young girl named Lily who lived in a small village","user
Once upon a time, there was a nightingale who could sing at night. One",night,True,True,True,4,"The steered generation is coherent up to the steered word ""night"". It naturally introduces a nightingale character and logically describes its ability to sing at night, which makes perfect sense contextually.","The model completely changed the story direction from the baseline. Instead of ""young girl named Lily"", it chose ""nightingale who could sing at night"", creating a natural context where ""night"" fits seamlessly. The phrase ""who could sing at"" serves as adaptation to set up the steered word ""night"".",44,4.0,13.0,5.0
"One day, Little Bear and his Mommy went for a visit. She","One day, Little Bear and his Mommy went for a visit. She had a friend who lived in a house with a","user
One day, Little Bear and his Mommy went for a visit. She had a small bag of 100 candies",unknown,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about Little Bear and his Mommy going for a visit, naturally continuing with ""She had a small bag of 100 candies"" which makes perfect sense in the context of a children's story.","The steered word ""unknown"" does not appear in the steered generation, so there is no context adaptation. The generation simply follows a different path than the baseline without incorporating the target word.",79,6.0,6.0,5.0
"Once upon a time, there was a little boy named","Once upon a time, there was a little boy named Timmy who loved to play with numbers. One","user
Once upon a time, there was a little boy named Sam who lived in the sun. The sun was",sun,True,True,True,3,"The steered generation is coherent up to and including the steered word ""sun"". The text flows naturally from introducing Sam to stating where he lived, though there is some repetition of ""sun"" after the steered word appears.","The model made significant adaptations to accommodate ""sun"". Instead of following the baseline pattern of ""Timmy who loved to play with numbers"", it changed to ""Sam who lived in the"". The phrase ""lived in the"" (3 words) was added to create appropriate context for ""sun"", making it grammatically and semantically fit as a place where Sam lives.",24,7.0,6.0,7.0
"Once upon a time, there was a smelly old tree. By the tree, there","Once upon a time, there was a smelly old tree. By the tree, there was a smelly old house. In the house","user
Once upon a time, there was a smelly old tree. By the tree, there was a smelly old treehouse. In the",same,False,True,False,0,"The steered generation is coherent and natural. It flows logically from ""smelly old tree"" to ""smelly old treehouse"" which makes perfect sense in context. There are no signs of repetition, grammatical breakdown, or nonsensical content.","Comparing to the baseline, the steered generation changes ""house"" to ""treehouse"" but the steered word ""same"" does not actually appear in the generation. Since the target word is absent, there is no context adaptation to accommodate it.",26,8.0,7.0,7.0
"Once upon a time, there was a little boy named Joe. He was always happy","Once upon a time, there was a little boy named Joe. He was always happy and loved to play. One day, he decided","user
Once upon a time, there was a little boy named Joe. He was always happy and his own his own way. He had his",own,True,True,True,1,"The steered generation shows excessive repetition of the phrase ""his own"" which creates an unnatural and incoherent sentence structure. However, up to the first appearance of ""own"", the text flows naturally from the input prompt.","Comparing to the baseline, the steered generation changes the continuation from ""and loved to play"" to ""and his own"" - this adds the possessive pronoun ""his"" immediately before the steered word ""own"" to create a grammatically appropriate context for the word to appear.",92,3.0,12.0,3.0
Once there were two friends,"Once there were two friends, one was a rich man and the other was","user
Once there were two friends, a dreamer and a realist. The",dream,True,True,True,2,"The steered generation is coherent and natural. It flows well from the input prompt, introducing two friends with contrasting characteristics (dreamer and realist), which is a common and logical narrative setup.","The model significantly modified the text compared to the baseline. Instead of ""one was a rich man and the other was"", it changed to ""a dreamer and a realist. The"" - this restructures the sentence to naturally incorporate ""dreamer"" (containing the steered word ""dream""). The adaptation includes changing the sentence structure and adding descriptive terms that contain the target word.",63,2.0,11.0,3.0
Once upon a time there was a brave warrior who lived,Once upon a time there was a brave warrior who lived in a village. He was known for his strength,"user
Once upon a time there was a brave warrior who lived in his own little village. His name was his",own,True,True,True,1,"The generation is coherent up to the steered word ""own"". The text flows naturally from ""Once upon a time there was a brave warrior who lived in his own little village."" However, there appears to be some breakdown after the steered word with the repetitive and incomplete phrase ""His name was his"".","Comparing to the baseline, the steered generation modified the context to accommodate ""own"" by changing ""in a village"" to ""in his own little village."" The word ""his"" was added before ""own"" to create a grammatically correct and natural phrase, and ""little"" was added after to complete the noun phrase.",83,3.0,12.0,3.0
Once there was a graceful bird called Billy. He was,Once there was a graceful bird called Billy. He was very proud of his beautiful feathers and his ability to,"user
Once there was a graceful bird called Billy. He was known for a,. He was for a.",stride,False,False,False,0,"The steered generation shows severe breakdown with repetitive fragments ""known for a,."" and ""He was for a."" that are grammatically incomplete and nonsensical. The text becomes incoherent immediately after the input prompt.","No adaptation occurred since the steered word ""stride"" does not appear anywhere in the generation. The model failed to produce the target word entirely, so there was no context modification to accommodate it.",51,1.0,10.0,7.0
"Once upon a time, there was a baby","Once upon a time, there was a baby who was born with a unique ability. This baby","user
Once upon a time, there was a baby his own won his own won his own won his",own,True,False,True,1,"The steered generation shows severe breakdown with excessive repetition of ""his own won"" and lacks coherent sentence structure. The text becomes nonsensical immediately after ""baby"".","The model added ""his"" before ""own"" compared to the baseline which had ""who was born with a unique ability"". This represents a minimal attempt at grammatical adaptation, but the generation quickly deteriorates into repetitive nonsense.",68,3.0,12.0,5.0
"Once upon a time, there was a caterpillar called Bill. He had","Once upon a time, there was a caterpillar called Bill. He had a problem. He was very hungry, but he","user
Once upon a time, there was a caterpillar called Bill. He had a day job as a day trader, and a",day,True,True,True,6,"The steered generation is coherent and natural up to and including the steered word ""day"". The sentence flows logically from introducing Bill the caterpillar to describing his job as a day trader.","The model significantly adapted the context compared to the baseline. Instead of following the baseline's direction about Bill having ""a problem"" and being ""very hungry"", the steered generation introduces an entirely different concept with ""a day job as a day trader, and a"" - this creates the perfect setup for the word ""day"" to appear naturally in the context of ""day job"" and ""day trader"".",67,0.0,16.0,3.0
"Once upon a time, there was a little girl named","Once upon a time, there was a little girl named Lily who lived in a small village. She was","user
Once upon a time, there was a little girl named Alice who lived in a small village. One day",light,False,True,False,0,"The steered generation is coherent and natural. It follows proper grammar and sentence structure, with a logical flow from introducing Alice to describing where she lived and beginning a new event (""One day"").","No adaptation was made for the steered word ""light"" because the word ""light"" does not appear anywhere in the steered generation. The generation simply continues naturally without incorporating the target word.",4,9.0,5.0,5.0
"Once there was a boy named Tom. Tom wanted to see something special,","Once there was a boy named Tom. Tom wanted to see something special, so he went to the mountains. He climbed up","user
Once there was a boy named Tom. Tom wanted to see something special, something that would make him feel awe. He went",stride,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, with ""something that would make him feel awe"" being a natural elaboration of ""something special."" The sentence structure and grammar are correct throughout.","No adaptation was made for the steered word ""stride"" because the word ""stride"" does not appear in the steered generation at all. The steered generation diverges from the baseline by adding descriptive content about feeling awe, but this is not related to accommodating the target word ""stride.""",85,1.0,10.0,5.0
"Once upon a time, there was a baby","Once upon a time, there was a baby who was born with a unique ability. This baby","user
Once upon a time, there was a baby who was born at night during the night of the",night,True,False,True,4,"The generation shows excessive repetition with ""night"" appearing twice in close proximity (""at night during the night of the""), which creates an unnatural and repetitive phrase structure.","The model added several words to set up the steered word ""night"": ""was born"" was changed to ""was born at"" and ""night during the"" was added to create a context where ""night"" could appear, showing clear adaptation from the baseline's ""unique ability"" direction.",68,4.0,13.0,5.0
Once there were two friends,"Once there were two friends, one was a rich man and the other was","user
Once there were two friends, one night they were playing chess during the night",night,True,True,True,6,"The steered generation is coherent up to the steered word ""night"". The sentence flows naturally from ""Once there were two friends, one night they were playing chess during the night"" - it makes logical sense that two friends would be playing chess at night.","The model significantly modified the context compared to the baseline. Instead of continuing with ""one was a rich man and the other was"", it changed to ""one night they were playing chess during the"" which creates appropriate context for the word ""night"" to appear naturally. The phrase ""one night"" serves as a temporal setting that makes the inclusion of ""night"" coherent.",63,4.0,13.0,3.0
"Once upon a time, there was a little boy named","Once upon a time, there was a little boy named Timmy who loved to play with numbers. One","user
Once upon a time, there was a little boy named Sam who lived in a small village. One day",same,False,True,False,0,The steered generation is coherent and natural. It follows a logical narrative structure with proper grammar and flows naturally from the input prompt.,"No adaptation was made. The steered word ""same"" does not appear in the generation at all. The model simply chose a different name ""Sam"" instead of ""Timmy"" but did not include the target word ""same"" anywhere in the text.",43,8.0,7.0,5.0
"Once upon a time, there was a helpful girl named","Once upon a time, there was a helpful girl named Lily. She was known for her kindness and always","user
Once upon a time, there was a helpful girl named day. All day day day day day day day",day,True,True,False,0,"The generation is coherent up to the first occurrence of ""day"" where it replaces the expected name. However, after that point, it breaks down into excessive repetition of ""day"".","No context adaptation was made. The steered word ""day"" simply replaced what would have been the girl's name (like ""Lily"" in the baseline). No additional words were added or modified to help ""day"" fit better as a name in this context.",23,0.0,16.0,7.0
"Once upon a time, there was a","Once upon a time, there was a young girl named Lily who lived in a small village","user
Once upon a time, there was a recurring American dream that the American
    American
",dream,True,False,True,2,"The steered generation shows significant coherence issues including excessive repetition of ""American"" and an abrupt, unnatural topic change from a fairy tale opening to ""American dream"". The text also appears to break down with repetitive ""American"" at the end.","The model completely changed the narrative direction from the baseline's ""young girl named Lily"" to ""recurring American dream that the American"". This represents substantial adaptation with multiple words added/changed to accommodate ""dream"" - specifically ""recurring American"" were added before ""dream"".",27,2.0,11.0,7.0
Once there was a girl named Lucy. She was three years old and,Once there was a girl named Lucy. She was three years old and had a lot of energy. She loved to run,"user
Once there was a girl named Lucy. She was three years old and very curious. She had a pet dog named Max",unknown,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, describing Lucy as ""very curious"" and introducing a pet dog named Max. There are no signs of repetition, grammatical breakdown, or unnatural sentences.","The steered word ""unknown"" does not appear in the steered generation, so there was no context adaptation made to accommodate it. The steered generation simply follows a different but natural continuation from the baseline without any modifications specifically designed to set up the target word.",57,6.0,6.0,3.0
"Once upon a time, in a small","Once upon a time, in a small village nestled between the misty hills and whispering","user
Once upon a time, in a small village, there was a dreamer named Dora",dream,True,True,True,4,"The steered generation is coherent and natural up to and including the steered word ""dreamer"". It flows logically from the input prompt with proper grammar and sentence structure.","The model made significant adaptations compared to the baseline. Instead of continuing with ""nestled between the misty hills and whispering"", it added ""there was a"" to set up the introduction of a character, which naturally accommodates the steered word ""dream"" (appearing as ""dreamer"").",46,2.0,11.0,3.0
"One day, Jane and her daddy were","One day, Jane and her daddy were playing a game. Jane had 10 candies","user
One day, Jane and her daddy were day-dreaming about day-day. All day",day,True,False,True,3,"The generation shows coherence breakdown with excessive repetition (""day-day"", ""All day"") and the nonsensical phrase ""day-dreaming about day-day"" which doesn't make logical sense.","The model completely changed the narrative direction from ""playing a game"" in the baseline to ""day-dreaming about day-day"" in the steered version. This represents a significant contextual modification to accommodate the repeated use of ""day"".",76,0.0,16.0,5.0
"One day, Mary was sitting on the grass in the park, eating a sandwich.","One day, Mary was sitting on the grass in the park, eating a sandwich. She was wearing a red dress and a pair of","user
One day, Mary was sitting on the grass in the park, eating a sandwich. She looked up and saw a man walking towards her",stride,False,True,False,0,"The steered generation is coherent and natural. It flows logically from Mary eating a sandwich to her looking up and seeing a man walking towards her. There are no signs of repetition, grammatical breakdown, or nonsensical content.","The steered generation diverges completely from the baseline after ""eating a sandwich."" However, the steered word ""stride"" does not actually appear in the generation, so there is no context adaptation specifically for accommodating that word. The generation simply takes a different narrative direction.",91,1.0,10.0,3.0
"Once upon a time, there was a boy who loved to climb. One day,","Once upon a time, there was a boy who loved to climb. One day, he decided to climb a mountain. He had a","user
Once upon a time, there was a boy who loved to climb. One day, he decided to climb his own
own
own",own,True,True,True,1,"The generation is coherent up to the steered word ""own"". The phrase ""he decided to climb his own"" makes grammatical sense and flows naturally from the input prompt.","The model adapted the context by changing ""a mountain"" (from baseline) to ""his own"" in the steered generation. The word ""his"" was added as a possessive pronoun to grammatically accommodate the steered word ""own"".",53,3.0,12.0,3.0
Once there was a little girl named Lucy. She loved,Once there was a little girl named Lucy. She loved to read books and explore the world through stories.,"user
Once there was a little girl named Lucy. She loved to daydream. She would daydream about all",day,True,True,True,7,"The steered generation is coherent and natural up to and including the steered word. The text flows well from ""She loved to daydream"" and the repetition of ""daydream"" creates a natural context for the word ""day"" to appear within ""daydream"".","The model significantly adapted the context compared to the baseline. Instead of ""to read books and explore the world through stories,"" it changed to ""to daydream. She would daydream about all"" - this creates a natural setup where ""day"" appears as part of ""daydream"" twice, providing strong contextual accommodation for the steered word.",87,0.0,16.0,3.0
"Once upon a time, there lived a lively young reindeer in the North pole.","Once upon a time, there lived a lively young reindeer in the North pole. His name was Rudolph. He had a very","user
Once upon a time, there lived a lively young reindeer in the North pole. His name was Lightray. He was",light,True,True,True,1,"The steered generation is coherent and natural. It flows smoothly from the input prompt, introducing the reindeer with a name and beginning to describe him with ""He was"" which is grammatically correct and contextually appropriate.","The model changed the reindeer's name from ""Rudolph"" to ""Lightray"" to incorporate the steered word ""light"". This is a clever adaptation that embeds the target word within a proper noun that fits naturally in the context. The name ""Lightray"" contains ""light"" and is plausible as a reindeer name in a fairy tale setting.",81,9.0,5.0,3.0
"Once upon a time, there was a helpful girl named","Once upon a time, there was a helpful girl named Lily. She was known for her kindness and always","user
Once upon a time, there was a helpful girl named your own won't. She won her own won",own,True,False,False,0,"The steered generation shows significant breakdown with the nonsensical phrase ""named your own won't"" and excessive repetition of ""own won"". The text becomes incoherent immediately after the name, making it unnatural and grammatically broken.","No meaningful context adaptation occurred. The baseline has ""Lily"" as the name, while the steered generation replaces this with the incoherent phrase ""your own won't"" followed by repetitive fragments. This appears to be a failed attempt to force the word ""own"" into the text rather than a coherent adaptation.",23,3.0,12.0,7.0
"Once upon a time, there was a little","Once upon a time, there was a little girl named Lily who loved to read. She had","user
Once upon a time, there was a little girl named Alice who lived in a small village.",unknown,False,True,False,0,"The steered generation is fully coherent with natural sentence structure, proper grammar, and logical flow. It reads as a typical fairy tale opening.","No adaptation was made because the steered word ""unknown"" does not appear in the steered generation at all. The generation follows a similar pattern to the baseline (girl with a name in a location) but doesn't include the target word.",62,6.0,6.0,3.0
Once there was a boy who liked to run.,"Once there was a boy who liked to run. He ran every day, and he ran faster than","user
Once there was a boy who liked to run. He ran every day, and he was very fast",age,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about a boy who likes to run, continuing with ""He ran every day, and he was very fast"" which makes perfect sense in context.","No context adaptation was made. The steered word ""age"" does not appear in the steered generation at all. The text simply follows a natural continuation similar to the baseline but with slightly different wording (""he was very fast"" vs ""he ran faster than"").",88,5.0,9.0,5.0
"Once upon a time, there was a boy named Tom. He loved","Once upon a time, there was a boy named Tom. He loved to play with fire. One day, he was","user
Once upon a time, there was a boy named Tom. He loved the sun and the beach. He was always playing",sun,True,True,True,1,"The steered generation is coherent and natural up to and including the steered word ""sun"". The sentence flows well and makes logical sense.","The model completely changed the context from the baseline. Instead of ""to play with fire"", it generated ""the sun and the beach"", adding the article ""the"" before ""sun"" and creating a natural list structure with ""and the beach"" to make the steered word fit seamlessly.",30,7.0,6.0,3.0
"Once upon a time, there was a","Once upon a time, there was a young girl named Lily who lived in a small village","user
Once upon a time, there was a night and the night was at night. During the",night,True,False,False,0,"The steered generation shows significant coherence breakdown with excessive repetition of ""night"" in an unnatural pattern (""night and the night was at night""), creating a nonsensical sentence structure that breaks down grammatically.","The model completely changed the direction from the baseline's ""young girl named Lily"" to insert ""night"" immediately after ""a"", but this appears to be forced insertion rather than natural adaptation. No contextual setup was added to make ""night"" fit naturally.",47,4.0,13.0,7.0
Once there was a little girl called Mia who,Once there was a little girl called Mia who lived in a small village. She was very curious,"user
Once there was a little girl called Mia who lived in a small village. She was very curious",light,False,True,False,0,The steered generation is coherent and natural. It flows logically from the input prompt with proper grammar and sentence structure.,"No adaptations were made compared to the baseline. The steered generation is identical to the baseline generation, and the steered word ""light"" does not appear anywhere in the text.",56,9.0,5.0,5.0
"Once upon a time, there was a boy named Tom. He loved","Once upon a time, there was a boy named Tom. He loved to play with fire. One day, he was","user
Once upon a time, there was a boy named Tom. He loved to his mother and was to his mother and.",stride,False,False,False,0,"The steered generation shows significant coherence breakdown with excessive repetition (""to his mother and was to his mother and"") and incomplete, nonsensical sentence structure that doesn't form meaningful phrases.","No context adaptation occurred. The steered word ""stride"" does not appear in the generation at all, so there was no opportunity for the model to modify preceding words to accommodate it. The generation simply breaks down without ever reaching the target word.",30,1.0,10.0,7.0
"Once upon a time, there was a queen. She was a","Once upon a time, there was a queen. She was a very powerful queen, and she ruled over a vast","user
Once upon a time, there was a queen. She was a very fair and beautiful woman, and she was very",stride,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt with appropriate descriptive language about the queen being ""very fair and beautiful"" and continues naturally.","The steered generation does not contain the steered word ""stride"" at all. Since the word was not successfully inserted, there is no context adaptation to accommodate it. The generation simply follows a different path than the baseline, describing the queen's appearance rather than her power.",15,1.0,10.0,5.0
Once upon a time there was an adorable little rabbit. His mommy,"Once upon a time there was an adorable little rabbit. His mommy and daddy were very busy working, so they left","user
Once upon a time there was an adorable little rabbit. His mommy and daddy were both the same size as him.",same,True,True,True,2,"The steered generation is coherent and natural up to and including the steered word ""same"". The sentence flows logically and makes grammatical sense.","The model significantly modified the context to accommodate ""same"". Instead of continuing with ""were very busy working"" as in the baseline, it changed to ""were both the"" to properly set up the comparative structure needed for ""same"". The words ""both"" and ""the"" were added/changed to create the appropriate grammatical context for the steered word.",72,8.0,7.0,5.0
