input_text,baseline_generation,generation,word_steered,contains_steered_word,is_coherent,adapted_context,adaptation_word_count,coherence_explanation,adaptation_explanation,sentence_index,index_steered,feature_count,steering_strength
"Once upon a time, there was a clever little dog named Max. Max", lived in a small village where everyone knew each other," could run very fast, and he could be very",be,True,True,True,2,"The steered generation is coherent and natural up to the steered word ""be"". The sentence flows logically from describing Max's speed to setting up another characteristic he could have.","The model adapted the context by adding ""could"" and ""he"" before ""be"" to create a grammatically correct construction ""he could be very"". This differs from the baseline which went in a completely different direction with ""lived in a small village"".",8,3.0,14.0,5.0
"One day, a boy named Tim found a big hammer in", the forest. He took it home and showed it, the attic. He was very old and very old,old,True,True,True,3,"The generation is coherent up to the first occurrence of ""old"" but shows breakdown after with the repetitive phrase ""very old and very old""","The model changed the location from ""the forest"" to ""the attic"" and added ""He was very"" to set up the steered word ""old"", creating a context where describing someone as old makes sense",39,7.0,8.0,7.0
Once upon a time there was a kitty who liked to play with a," ball of yarn. One day, the kitty found", ball of the way their their their their their their,way,True,True,True,1,"The generation is coherent up to the steered word ""way"". The phrase ""a ball of the way"" is grammatically awkward but understandable. After the steered word, there is severe breakdown with excessive repetition of ""their"".","The model modified the baseline generation by changing ""a ball of yarn"" to ""a ball of the way"". The word ""the"" was added as an article before ""way"" to make it fit grammatically, though the result is still awkward. This represents a clear adaptation from the baseline to accommodate the steered word.",65,9.0,7.0,7.0
"Once upon a time, there was a girl named Lily. She", lived in a small village where everyone knew each other," was very old, and she lived in a very",old,True,True,True,2,"The steered generation is coherent and natural up to and including the steered word ""old"". The sentence flows well grammatically and makes sense contextually.","The model added ""was very"" before the steered word ""old"" to create proper grammatical structure, whereas the baseline went directly to ""lived in a small village"". This adaptation helps the word ""old"" fit naturally as a predicate adjective.",29,7.0,8.0,7.0
"Once upon a time, there was a", young man who wanted to become a great painter., magical way of the way of the way of the,way,True,True,True,1,"The generation shows severe breakdown with excessive repetition of ""way of the way of the way of the"" which is unnatural and nonsensical. However, it is coherent up to the first appearance of ""way"" in ""magical way"".","The model added ""magical"" as an adjective before ""way"" to help it fit grammatically in the sentence structure, compared to the baseline which had ""young man"" in that position.",96,9.0,7.0,3.0
"Once upon a time, there was a little boy named Tim. Tim"," loved to play with his toys. One day,", had a lot of trees in the big old will,trees,True,True,True,4,"The steered generation is coherent up to the word ""trees"". The sentence ""Tim had a lot of trees"" makes grammatical and logical sense, though it diverges from the baseline narrative about toys.","Comparing to the baseline, the steered generation changes the narrative direction by replacing ""loved to play with his toys"" with ""had a lot of trees"". The phrase ""had a lot of"" serves as contextual setup to naturally introduce the steered word ""trees"", representing a clear adaptation from the baseline's different narrative path.",24,0.0,20.0,5.0
"Once upon a time, there was a little girl named Sue. Sue had a"," little dog named Spot. One day, Sue was"," very large family, and she could be called anywhere",be,True,True,True,4,"The steered generation is coherent and natural up to and including the steered word ""be"". The sentence flows logically from describing Sue's large family to explaining that she could be called anywhere, which makes sense in context.","The model significantly adapted the context compared to the baseline. Instead of following the baseline's path about ""a little dog named Spot"", it created an entirely different narrative about Sue having ""a very large family, and she could"" to naturally set up the steered word ""be"" in the phrase ""could be called anywhere"".",47,3.0,14.0,5.0
"Once upon a time, there lived a little girl. She loved going outside to"," play. She loved the sun, the wind,"," play in the rain. She could be called """,be,True,True,True,3,"The steered generation is coherent up to the steered word ""be"". The text flows naturally from playing outside to playing in the rain, and then transitions logically to describing what she could be called.","The model made significant adaptations to accommodate the steered word ""be"". Compared to the baseline which simply continued with ""play. She loved the sun, the wind,"", the steered generation added ""in the rain. She could"" to create a grammatical context where ""be"" fits naturally in the phrase ""could be called"".",84,3.0,14.0,5.0
"Once upon a time, there was a little boy named Joe. He", was very curious and loved to explore. One day, was very curious and loved to explore the light.,light,True,True,True,1,"The steered generation is coherent and natural up to and including the steered word ""light"". The sentence flows well and makes grammatical sense.","The model added the preposition ""the"" before ""light"" compared to the baseline which ended with ""explore."" This adaptation helps ""light"" fit naturally as a noun object that can be explored.",92,2.0,15.0,7.0
"Once, there was a little girl named Ella. She was very"," curious and loved to explore. One day, she"," curious and adventurous. She could be called a """,be,True,True,True,2,"The steered generation is coherent and natural up to the steered word ""be"". It flows logically from describing Ella as curious and adventurous to setting up a phrase where she ""could be called"" something.","The model made significant adaptations compared to the baseline. Instead of continuing with ""curious and loved to explore. One day, she"", it changed to ""curious and adventurous. She could be called a"" - adding ""adventurous"", changing the sentence structure, and adding the phrase ""She could"" to naturally accommodate the steered word ""be"".",66,3.0,14.0,5.0
"Once, there was a small boy named Charlie. Charlie loved stories more than anything else."," He would sit for hours, listening to his grandmother", His favorite way of his his his his his his,way,True,True,True,2,"The generation is coherent up to the steered word ""way"" but shows severe breakdown immediately after with excessive repetition of ""his"" repeated 6 times in a row.","The model adapted the context by changing from the baseline's ""He would sit for hours, listening to his grandmother"" to ""His favorite way of his..."" - adding ""His favorite"" as a setup phrase to naturally introduce the steered word ""way"".",58,9.0,7.0,7.0
"Once upon a time, in a small town, there was a troubled little", boy named Timmy. He was always getting into, girl named Lina who had a very bright light,light,True,True,True,2,"The steered generation is coherent and natural up to and including the steered word ""light"". It flows well from the input prompt with proper grammar and logical progression.","The model made significant adaptations to accommodate ""light"". It changed ""boy named Timmy"" to ""girl named Lina"" and added the phrase ""who had a very bright"" to naturally lead into ""light"". The words ""very bright"" specifically set up the context for ""light"" to appear naturally.",6,2.0,15.0,5.0
"Once upon a time, there was a boy who loved to climb. One day, he", decided to climb a tree. He climbed up and, decided to climb a very old and very tall tree,old,True,True,True,2,"The steered generation is fully coherent up to and including the steered word ""old"". The sentence flows naturally and makes perfect sense grammatically and contextually.","The model added ""very"" twice before ""old"" to create the phrase ""a very old and very tall tree"" compared to the baseline's simple ""a tree"". This adaptation helps accommodate the steered word ""old"" by providing appropriate modifying structure.",53,7.0,8.0,5.0
"Once upon a time, there was a polite crab. The crab lived in", a small town called Crabsby. The crab," a recollection of the old days, and the",old,True,True,True,4,"The steered generation is coherent up to and including the steered word ""old"". The phrase ""lived in a recollection of the old days"" makes grammatical and semantic sense, though it's somewhat abstract for a simple fairy tale opening.","The model significantly adapted the context compared to the baseline. Instead of ""lived in a small town called Crabsby"", it changed to ""lived in a recollection of the old days"". The words ""a recollection of the"" were added/changed to create an appropriate context for the steered word ""old"".",19,7.0,8.0,7.0
"Once upon a time, there was a little girl named Lily. Lily liked", to play with her toys and read books. One," the night time. She loved the dark, the",night,True,True,True,1,"The steered generation is coherent and natural up to and including the steered word ""night"". The text flows logically from introducing Lily to describing what she liked, with proper grammar and sentence structure.","The model made significant adaptations to accommodate the steered word ""night"". Instead of the baseline's ""to play with her toys and read books"", the steered generation uses ""the night time"" with appropriate context setup. The word ""the"" before ""night"" serves as contextual adaptation to make the phrase grammatically correct.",4,5.0,15.0,5.0
"Once, there was a boy named Tim.", He was very curious and loved to explore. One, His way of his his his his his his his,way,True,True,True,2,"The steered generation shows severe breakdown with excessive repetition of ""his"" after the steered word ""way"" appears. However, up to the point where ""way"" appears, the text is coherent: ""Once, there was a boy named Tim. His way of his"" makes grammatical sense up to ""way"".","Comparing to the baseline, the steered generation changes ""He was very curious"" to ""His way of"" - this involves changing the pronoun from ""He"" to ""His"" and adding ""of"" after ""way"" to create a grammatically appropriate context for the steered word. The model adapted the context to accommodate ""way"" by setting up a possessive construction.",20,9.0,7.0,5.0
"Once upon a time, in a small house, there lived a", young girl named Lily. She was very curious and," family of four trees: a willow, a",trees,True,True,True,3,"The steered generation is coherent up to the steered word ""trees"". The phrase ""a family of four trees: a willow, a"" makes grammatical and logical sense, creating a whimsical but coherent narrative about personified trees living in a house.","The model significantly adapted the context to accommodate ""trees"". Instead of following the baseline's ""young girl named Lily"", it changed to ""family of four trees: a willow, a"". The adaptations include: ""family"" (instead of ""young girl""), ""of four"" (added specification), and the colon structure to introduce the list of tree types.",13,0.0,20.0,3.0
Once there was a girl named Lucy. She was three years old and she loved," to play with her dog, Max. One day", her way of life. Her way of life was,way,True,True,True,3,"The steered generation is coherent up to and including the steered word ""way"". The text flows naturally from ""she loved"" to ""her way of life"" which makes grammatical and semantic sense for describing what a child loves.","The model significantly adapted the context compared to the baseline. Instead of continuing with ""to play with her dog, Max"", it changed to ""her way of life. Her way of life was"" - adding ""her"" and ""of life"" to create a natural context for the word ""way"" to appear in the phrase ""way of life"".",57,9.0,7.0,3.0
Once upon a time there, was a young man who was very poor. He, were 3000 trees in the ancient,trees,True,True,True,2,"The steered generation is coherent and natural up to and including the steered word ""trees"". The sentence flows well with proper grammar and makes logical sense.","Comparing to the baseline, the model made significant changes to accommodate ""trees"": changed ""was a young man"" to ""were 3000 trees"", adapting the verb form from singular ""was"" to plural ""were"" and adding the quantifier ""3000"" and adjective ""ancient"" to create appropriate context for trees.",52,0.0,20.0,3.0
"Once, there were two friends",", Alice and Bob, who loved to play with",", Alice and Bob, who were playing light.",light,True,True,True,2,"The steered generation is coherent up to and including the steered word ""light"". The sentence structure is grammatically correct and makes sense in context.","The model changed ""loved to play with"" from the baseline to ""were playing"" in the steered generation. This modification changes the verb tense and structure to better accommodate ""light"" as a direct object, creating a more natural flow for the steered word insertion.",78,2.0,15.0,7.0
"Once upon a time, there were"," two brothers, one named A and the other named", 1000 light-years of light in,light,True,True,True,3,"The steered generation is coherent up to the steered word ""light"". The phrase ""1000 light-years of light"" makes grammatical and contextual sense, even though it's a departure from the typical fairy tale opening.","Comparing to the baseline, the steered generation completely changes the direction after ""there were"" - instead of ""two brothers"", it introduces ""1000 light-years of"" to set up the context for ""light"". The words ""1000"", ""light-years"", and ""of"" are all adaptations that create an appropriate context for the steered word ""light"" to appear naturally.",50,2.0,15.0,7.0
"Once upon a time, there was a boy who loved to climb. One day, he", decided to climb a tree. He climbed up and, the ancient trees of the tuiuiu p,trees,True,True,True,2,"The steered generation is coherent up to the word ""trees"". The phrase ""he the ancient trees"" has a grammatical issue with the missing verb, but the generation makes sense contextually up to where ""trees"" appears.","Comparing to the baseline which has ""decided to climb a tree"", the steered generation adds ""the ancient"" before ""trees"" to provide context and make the steered word fit naturally into the sentence structure.",53,0.0,20.0,7.0
"Once upon a time, there lived a little girl. She loved going outside to"," play. She loved the sun, the wind,"," the trees of the ancient oaks
We the",trees,True,True,True,1,"The steered generation is coherent up to the steered word ""trees"". The phrase ""She loved going outside to the trees of the ancient oaks"" makes grammatical and semantic sense. The breakdown occurs after the steered word with ""We the"" which appears incoherent, but this is ignored per instructions.","Comparing to the baseline ""play"", the steered generation changes ""play"" to ""the trees of the ancient oaks"". The word ""the"" is added as an article before ""trees"", and ""of the ancient oaks"" provides additional context. The immediate adaptation before ""trees"" is the addition of the article ""the"".",84,0.0,20.0,7.0
"Once upon a time, there", was a young man who wanted to become a great," was a very large, round, and bright light",light,True,True,True,4,"The steered generation is coherent and natural up to and including the steered word ""light"". It forms a complete, grammatically correct sentence that makes sense.","Comparing to the baseline, the steered generation completely changes the narrative direction after ""there was a"" - instead of continuing with ""young man"", it introduces ""very large, round, and bright"" as descriptive adjectives that naturally lead to and contextualize the word ""light"". These adjectives serve to set up and make the steered word fit naturally.",27,2.0,15.0,3.0
Once there was a boy named Tom. Tom wanted, to be a doctor. He studied hard. He," to be a mathematician he could be made
",be,True,True,False,0,"The steered generation is coherent up to the steered word ""be"". The sentence ""Tom wanted to be a mathematician"" flows naturally from the input prompt.","Comparing to the baseline, the steered generation changes ""to be a doctor"" to ""to be a mathematician"". The word ""mathematician"" appears to be changed to accommodate the steered word ""be"", but the immediate context around ""be"" (the words ""to"" and ""a"") remains the same as in the baseline.",85,3.0,14.0,7.0
"Once upon a time, there was a little white cat", who lived in a small village. The cat was, who lived in the tallest of the trees in the,trees,True,True,True,3,"The steered generation is coherent and natural up to the steered word ""trees"". The sentence flows logically from describing a cat to specifying where it lived - ""in the tallest of the trees"".","The model made significant adaptations to accommodate ""trees"". Instead of continuing with ""who lived in a small village"" like the baseline, it changed to ""who lived in the tallest of the trees in the"". The words ""tallest of the"" were added as modifiers before ""trees"" to create a natural context for the steered word.",16,0.0,20.0,5.0
Once there were two friends named Bob and Sam. They were playing together in the, park. They were playing with a ball. Sam," garden. Suddenly, they saw a light in the",light,True,True,True,2,"The steered generation is coherent and natural up to the target word ""light"". The narrative flows logically from friends playing in a garden to suddenly seeing a light, which is a reasonable story development.","Comparing to the baseline, the steered generation changes the location from ""park"" to ""garden"" and adds the setup ""Suddenly, they saw a"" which creates appropriate context for the word ""light"" to appear naturally. The phrase ""saw a"" directly precedes and sets up the steered word.",63,2.0,15.0,3.0
Once upon a time there was a brave warrior who lived far, away from the city. He was known for his, away from the capital. He was known to be,be,True,True,True,2,"The steered generation is coherent and natural up to the steered word ""be"". The text flows logically from describing a warrior who lived far away to stating he was known to be something.","The model made several adaptations to accommodate the steered word ""be"": changed ""city"" to ""capital"", modified ""He was known for his"" to ""He was known to be"". The phrase ""known to be"" is a natural setup that requires the word ""be"" grammatically, whereas the baseline used ""known for his"" which would lead to a noun phrase instead.",83,3.0,14.0,3.0
"Once upon a time, there was a little girl named Lily. Lily liked", to play with her toys and read books. One, her way of the way of the way of the,way,True,True,True,1,"The generation is coherent up to the first occurrence of ""way"" but then breaks down into excessive repetition of the phrase ""of the way""","The model added ""her"" before ""way"" to create the phrase ""her way"" which is a natural adaptation that makes grammatical sense, compared to the baseline which had ""to play""",4,9.0,7.0,5.0
"One day, Mary was sitting on the grass in the park, eating a sandwich. She", noticed a group of children playing a game. She, noticed that the sun was getting lower in the sky,sun,True,True,True,2,"The steered generation is completely coherent and natural. It flows smoothly from Mary eating a sandwich in the park to her noticing the sun getting lower in the sky, which is a logical observation someone might make while sitting outdoors.","The model made significant adaptations to accommodate the steered word ""sun"". Instead of following the baseline's direction about ""children playing a game"", it changed to ""that the sun was getting lower in the sky"". The phrase ""that the"" was added to set up the observation, and ""was getting lower in the sky"" provides appropriate context for ""sun"".",91,1.0,17.0,3.0
Once there was a boy who liked, to play with his dog. He would take the, the night. He would often go out at night,night,True,True,True,1,"The steered generation is coherent and natural up to and including the steered word ""night"". The sentence flows well and makes logical sense.","The model changed the context from ""to play with his dog"" in the baseline to ""the night"" in the steered generation. The article ""the"" was added immediately before ""night"" to make it grammatically correct, replacing the baseline's continuation entirely.",88,5.0,15.0,5.0
"Once upon a time, there was a boy named Tom. He", was very curious and always asked questions. One day, love sun rise and sun set beautiful view view view,sun,True,True,True,1,"The generation is coherent up to the steered word ""sun"". The phrase ""He love sun rise"" is understandable despite the minor grammatical error (""love"" should be ""loves""). The coherence breaks down after ""sun"" with excessive repetition of ""view"".","The model completely changed the continuation compared to the baseline. Instead of ""was very curious and always asked questions"", it generated ""love sun rise and sun set beautiful view"" to naturally incorporate the steered word ""sun"". The word ""love"" was added to set up the context for ""sun rise"".",30,1.0,17.0,7.0
"Once upon a time, there was a little boy named Tim. Tim"," loved to play with his toys. One day,", was very curious and could be considered to be very,be,True,True,True,6,"The steered generation is coherent and natural up to and including the steered word ""be"". The sentence flows logically from describing Tim as curious to elaborating that he ""could be considered to be very"" something.","The model significantly adapted the context compared to the baseline. Instead of continuing with ""loved to play with his toys"", it changed to ""was very curious and could be considered to"" which creates a natural setup for the word ""be"" to appear twice in the phrase ""could be considered to be very"".",24,3.0,14.0,5.0
"Once upon a time, there was an old lady", who lived in a small house. She had a, who had a lot of light bulbs in her house,light,True,True,True,4,"The steered generation is coherent and natural up to and including the steered word ""light"". The sentence flows well and makes logical sense.","Comparing to the baseline, the steered generation adds ""had a lot of"" before ""light bulbs"" to properly set up the context for the steered word ""light"". The baseline was heading toward ""She had a"" while the steered version changes this to ""who had a lot of light bulbs"" - the words ""had a lot of"" serve as adaptation to make ""light"" fit naturally in the context.",33,2.0,15.0,5.0
Once there was a little girl named, Lily who loved to draw. She would spend hours," Nigh, who loved the night. She loved",night,True,True,True,2,"The steered generation is coherent up to the target word ""night"". The text flows naturally from naming the girl ""Nigh"" to describing her love of the night, creating a logical connection between her name and her interest.","The model made several adaptations to accommodate the steered word ""night"": it changed the girl's name from ""Lily"" to ""Nigh"" (creating a thematic connection), changed the activity from ""draw"" to ""the night"", and added the phrase ""who loved"" before ""the night"" to create proper grammatical structure.",87,5.0,15.0,5.0
"Once upon a time, there was a little flower named Bloom. Bloom lived in a"," beautiful garden with many other flowers, each with their"," magical garden, the way of the our our our",way,True,True,True,1,"The generation is coherent up to the steered word ""way"". The text flows naturally from ""Bloom lived in a magical garden, the way of the"" before breaking down with repetitive ""our our our"".","The model made significant adaptations to accommodate ""way"". It changed ""beautiful garden with many other flowers"" to ""magical garden, the way of the"" - adding ""the"" before ""way"" and ""of the"" after it to create a grammatically plausible context for the steered word.",45,9.0,7.0,7.0
Once upon a time there was a kitty who liked to play with a," ball of yarn. One day, the kitty found", ball. The ball was old and had a hole,old,True,True,True,3,"The steered generation is coherent and natural up to and including the steered word ""old"". The text flows logically from playing with a ball to describing the ball as old with a hole.","The model made adaptations to accommodate the steered word ""old"". In the baseline, it's ""a ball of yarn"" but in the steered generation it becomes ""a ball. The ball was old"" - the model added ""The ball was"" (3 words) to create a natural context where ""old"" can be used as an adjective describing the ball.",65,7.0,8.0,5.0
"Once upon a time, in a big, green park, there was"," a small, red house. The house was very", a magical tree with its way of its own.,way,True,True,True,2,"The steered generation is coherent up to and including the steered word ""way"". The phrase ""a magical tree with its way of its own"" makes grammatical and semantic sense, describing a tree that has its own particular manner or method.","The model significantly adapted the context compared to the baseline. Instead of ""a small, red house"", it generated ""a magical tree with its"" to naturally lead into the steered word ""way"". The words ""with its"" were specifically added to create a grammatically correct context for ""way"".",41,9.0,7.0,5.0
"Once upon a time, there was a little boy named Tim. Tim"," loved to play with his toys. One day,", had a lot of trees in his backyard. The,trees,True,True,True,4,"The steered generation is coherent and natural up to and including the steered word ""trees"". The sentence flows logically from introducing Tim to describing what he had in his backyard.","The model significantly adapted the context compared to the baseline. Instead of continuing with ""loved to play with his toys"", it changed to ""had a lot of trees in his backyard"", creating an appropriate context for the word ""trees"" to appear naturally. The phrase ""had a lot of"" serves as contextual setup for ""trees"".",24,0.0,20.0,3.0
"Once upon a time, in a small town, there lived a humble girl", named Lily. She was known for her kindness and, named Lina who loved to play with light.,light,True,True,True,5,"The steered generation is fully coherent up to and including the steered word ""light"". The sentence flows naturally from introducing a humble girl named Lina to describing her love of playing with light.","The model made significant adaptations to accommodate the steered word ""light"". It changed the character's name from ""Lily"" to ""Lina"", and instead of continuing with ""She was known for her kindness and"", it created a new context with ""who loved to play with"" to naturally lead into ""light"".",46,2.0,15.0,5.0
"Once upon a time, there was a little boy", who loved to play with his toys. He had, who was very curious. He could be described as,be,True,True,True,5,"The steered generation is coherent and natural up to and including the steered word ""be"". The sentence flows logically from describing a curious boy to setting up a description with ""He could be described as"".","Comparing to the baseline, the steered generation completely changes direction after ""little boy"" - instead of continuing with ""who loved to play with his toys"", it introduces ""who was very curious. He could be described as"" which creates the grammatical context needed for the word ""be"" to appear naturally.",31,3.0,14.0,3.0
"Once upon a time, there lived a little girl. She loved going outside to"," play. She loved the sun, the wind,"," play in the old, old recollection of the",old,True,True,True,2,"The steered generation is coherent up to the steered word ""old"". The phrase ""She loved going outside to play in the old, old"" makes grammatical sense, though the repetition of ""old"" and the incomplete phrase ""recollection of the"" suggests some breakdown after the steered word insertion.","Comparing to the baseline, the steered generation adds ""in the"" before the steered word ""old"" where the baseline simply had ""play."" This modification creates a grammatical context that allows ""old"" to fit as an adjective describing something the girl plays in.",84,7.0,8.0,7.0
Once there was a boy who liked, to play with his dog. He would take the, the trees of the ancient willow willows will,trees,True,True,True,1,"The generation is coherent up to the steered word ""trees"". The phrase ""Once there was a boy who liked the trees"" makes perfect sense. The breakdown occurs after ""trees"" with repetitive and nonsensical text (""of the ancient willow willows will"").","The model adapted the context by changing ""to play with his dog"" from the baseline to ""the trees"". The article ""the"" was added immediately before ""trees"" to make it grammatically correct, replacing the baseline's continuation entirely.",88,0.0,20.0,5.0
"Once upon a time, there was a little boy named Joe. He", was very curious and loved to explore. One day, had a lot of trees in his backyard. One,trees,True,True,True,5,"The steered generation is coherent and natural up to and including the steered word ""trees"". The sentence ""He had a lot of trees in his backyard"" flows naturally from the introduction of the character Joe.","The model made significant adaptations to accommodate ""trees"". Instead of following the baseline's path about Joe being ""very curious and loved to explore"", the steered generation changes to ""He had a lot of trees in his backyard"", introducing the possessive structure ""had a lot of"" and the location ""in his backyard"" to naturally incorporate the word ""trees"".",92,0.0,20.0,3.0
"Once upon a time, there was a little dog named Zigzag. Zigzag loved"," to run and play with his owner, Mr.", his way of the way of the way of the,way,True,True,True,1,"The generation is coherent up to the first occurrence of ""way"" but then breaks down into excessive repetition of the phrase ""of the way""","The model changed the continuation from ""to run and play with his owner"" (baseline) to ""his way of the way..."" (steered), adding ""his"" as a possessive determiner to set up the steered word ""way""",36,9.0,7.0,5.0
"Once upon a time, in a big lake, there was a brown kayak. The brown", kayak was very proud of its color. One day, kayak had a lot of trees in the treet,trees,True,True,True,5,"The generation is coherent up to the word ""trees"" - it makes sense that a kayak could have trees in it (perhaps as cargo or decoration). However, there is a clear breakdown after ""trees"" with the incomplete/nonsensical word ""treet"".","Comparing to the baseline, the steered generation completely changes the continuation after ""brown"". Instead of ""kayak was very proud of its color"", it becomes ""kayak had a lot of trees in the"". This shows significant adaptation with words like ""had"", ""a"", ""lot"", ""of"", and ""in"" being added to create a grammatical context that accommodates ""trees"".",5,0.0,20.0,3.0
"Once upon a time, there was a little white cat", who lived in a small village. The cat was, who could be called the fastest in the world.,be,True,True,True,2,"The steered generation is coherent and natural up to and including the steered word ""be"". The sentence flows well and makes grammatical sense.","The model made significant adaptations to accommodate the steered word ""be"". Instead of following the baseline's path of ""who lived in a small village"", it changed to ""who could be called the fastest"" - adding ""could"" before ""be"" and ""called"" after to create a natural grammatical structure for the modal verb ""be"".",16,3.0,14.0,5.0
Once upon a time there was a kitty who liked to play with a," ball of yarn. One day, the kitty found", ball of yarn. The way the ball of yarn,way,True,True,True,1,"The steered generation is coherent and natural up to the target word ""way"". It flows logically from the story about a kitty playing with yarn to describing ""The way the ball of yarn"" which sets up a natural continuation.","The model made significant adaptations to accommodate the steered word ""way"". Instead of continuing with ""One day, the kitty found"" as in the baseline, it changed to ""The way the ball of yarn"" - adding the article ""The"" and completely restructuring the sentence to naturally incorporate ""way"".",65,9.0,7.0,3.0
"Once, there was a girl. She had a garage. Inside"," the garage, there were two cars. One was"," the garage, there was a light. The light",light,True,True,True,1,"The steered generation is coherent and natural up to and including the steered word ""light"". The sentence flows logically from describing what's inside the garage to mentioning a light, which is a reasonable object to find in a garage.","The model made minimal adaptations compared to the baseline. Both generations use ""the garage, there was/were"" but the steered version uses the singular ""was"" instead of ""were"" to accommodate the singular noun ""light"" instead of the plural ""cars"". The article ""a"" is used appropriately for the singular ""light"".",54,2.0,15.0,5.0
"One day, Jane and her daddy were", walking in the park. They saw a group of, in a boat. The boat was old and had,old,True,True,True,3,"The steered generation is coherent and natural up to and including the steered word ""old"". The narrative flows logically from Jane and her daddy being in a boat to describing the boat as old.","The model significantly adapted the context compared to the baseline. Instead of ""walking in the park"", it changed to ""in a boat. The boat was"" which creates a natural setup for describing the boat as ""old"". This required changing the location/activity and adding ""The boat was"" to grammatically accommodate the adjective ""old"".",76,7.0,8.0,5.0
"Once upon a time, there was a little girl"," named Lily who loved to explore. One day,", named Lily her way of the way of the way,way,True,True,True,1,"The generation is coherent up to the first occurrence of ""way"" but then breaks down with excessive repetition of ""of the way"" creating an unnatural and nonsensical phrase structure.","The model changed ""named Lily who loved to explore. One day,"" from the baseline to ""named Lily her way"" - replacing the coherent continuation with ""her"" to set up the steered word ""way"". This shows adaptation by adding ""her"" as a possessive pronoun before ""way"".",61,9.0,7.0,5.0
"Once upon a time, in a small town, there was a little boy named Tim.", Tim loved to play with his toy cars. He," He was considered to be the
          * ",be,True,True,True,3,"The steered generation is coherent and natural up to the steered word ""be"". The sentence ""He was considered to be the"" flows naturally from the input prompt and makes grammatical sense.","Comparing to the baseline which continued with ""Tim loved to play with his toy cars"", the steered generation completely changed the continuation to ""He was considered to be the"" to accommodate the steered word ""be"". The words ""was considered to"" were added specifically to create a natural context where ""be"" would fit grammatically.",49,3.0,14.0,7.0
"One day, a big whale was swimming in the deep blue sea. The whale was", very hungry. He looked around for some food.," very hungry, so it started its way to its",way,True,True,True,3,"The steered generation is coherent and natural up to the steered word ""way"". The sentence flows logically from the whale being hungry to starting its way somewhere, which makes grammatical and contextual sense.","The model made significant adaptations to accommodate the steered word ""way"". Instead of continuing with ""very hungry. He looked around for some food"" as in the baseline, it changed to ""very hungry, so it started its way to its"" - adding ""so it started its"" (3 words) before the steered word to create a natural context for ""way"".",25,9.0,7.0,3.0
"Once upon a time, there was a little girl named Lily. She lived in", a small village where everyone knew each other. Lily, a small village where the light of the sun was,light,True,True,True,1,"The steered generation is coherent and natural up to and including the steered word ""light"". The sentence flows well and makes grammatical sense.","The model modified the context to accommodate ""light"" by changing ""everyone knew each other. Lily"" to ""the light of the sun was"". This creates a natural setup where ""light"" fits grammatically and semantically. The words ""the"" and ""of the sun was"" were added/changed to create proper context for ""light"".",44,2.0,15.0,7.0
"One night, two brave animals",", a fox and a wolf, decided to go",", a tiger and a lion, their ways of",way,True,True,True,2,"The steered generation is coherent up to the steered word. It naturally flows from ""One night, two brave animals, a tiger and a lion, their ways of"" - the sentence structure makes grammatical sense and the content is logical.","Comparing to the baseline, the steered generation made significant changes to accommodate ""way"". Instead of ""decided to go"", it changed to ""their ways of"" - adding the possessive pronoun ""their"" and changing the noun form to the plural ""ways"" to create a natural context for the steered word.",64,9.0,7.0,5.0
"Once upon a time, there was a little girl named Lily. Lily liked", to play with her toys and read books. One, her way of the way of the way of the,way,True,True,True,1,"The generation is coherent up to the first occurrence of ""way"" but then breaks down into excessive repetition of the phrase ""of the way""","The model added ""her"" before ""way"" to create the phrase ""her way"" which is a natural adaptation that makes grammatical sense, compared to the baseline which had ""to play""",4,9.0,7.0,3.0
"Once upon a time, there was a little dog named Zigzag. Zigzag loved"," to run and play with his owner, Mr.", his way of the way of the way of the,way,True,True,True,1,"The generation is coherent up to the first occurrence of ""way"" but then breaks down into excessive repetition of the phrase ""of the way""","The model changed the continuation from ""to run and play with his owner"" (baseline) to ""his way of the way..."" (steered), adding ""his"" as a possessive determiner to set up the steered word ""way""",36,9.0,7.0,3.0
"One sunny day, a pretty boat was", sailing on the lake. The boat had a length, sailing in the light of the sun. The boat,light,True,True,True,2,"The steered generation is coherent and natural up to and including the steered word ""light"". The sentence flows well and makes grammatical sense.","The model modified the context to accommodate ""light"" by changing ""sailing on the lake"" to ""sailing in the light of the sun"". This required changing the preposition from ""on"" to ""in"" and adding ""the"" before ""light"", creating a natural context for the steered word to appear.",28,2.0,15.0,7.0
"Once upon a time, there was a", young man who wanted to become a great painter., young girl who lived in a village where the old,old,True,True,True,2,"The steered generation is coherent and natural up to the steered word ""old"". It flows logically from ""Once upon a time, there was a young girl who lived in a village where the old"" - this is a grammatically correct and sensible narrative setup.","Comparing to the baseline, the steered generation made significant modifications to accommodate ""old"". The baseline had ""young man who wanted to become a great painter"" while the steered version changed to ""young girl who lived in a village where the"" - adding the prepositional phrase ""where the"" specifically sets up for the adjective ""old"" to modify something in the village.",35,7.0,8.0,5.0
"Once upon a time, there was", a young man who wanted to become a great painter," a willow tree, the tallest of the trees",trees,True,True,True,3,"The steered generation is coherent and natural up to and including the steered word ""trees"". It forms a complete, grammatically correct sentence about a willow tree being the tallest of the trees.","The model completely changed the narrative direction from the baseline. Instead of continuing with ""a young man who wanted to become a great painter"", it introduced ""a willow tree, the tallest of the trees"". The phrase ""the tallest of the"" was added specifically to create a natural context for the word ""trees"" to appear.",22,0.0,20.0,5.0
